"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_Instuctions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions2","count_Instructions3","count_Instuctions1","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions2","response_Instructions3","response_Instuctions1","response_finish","response_keyboard_response","response_time","response_time_Instructions2","response_time_Instructions3","response_time_Instuctions1","response_time_finish","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions2","time_Instructions3","time_Instuctions1","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","width"
"81","81","486","486","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","59","0","0","0","59","0","59","0","59","59","59","59","59","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","59","59","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","463.0","NA","NA","29464","NA","463","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","134882","NA","NA","4203","131035","4198","NA","NA","135924","136025","136489","135920","136025","Flanker Task","49","29190.0","60","1024"
"80","80","484","484","#000000","legacy","legacy","legacy","incongruent","0","undefined","0","s","0","0","0","60","0","0","0","60","0","60","0","60","60","60","60","60","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","60","60","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","391.0","NA","NA","29464","NA","391","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","NA","NA","136498","NA","NA","4203","131035","4198","NA","NA","137542","137643","138035","137540","137643","Flanker Task","49","29581.0","61","1024"
"80","80","493","493","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","61","0","0","0","61","0","61","0","61","61","61","61","61","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","61","61","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","994.0","NA","NA","29464","NA","994","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","NA","NA","138546","NA","NA","4203","138045","4198","NA","NA","139589","139690","140685","139585","139690","Flanker Task","50","30575.0","62","1024"
"80","80","494","494","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","62","0","0","0","62","0","62","0","62","62","62","62","62","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","62","62","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","566.0","NA","NA","29464","NA","566","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","NA","NA","140689","NA","NA","4203","138045","4198","NA","NA","141764","141866","142433","141761","141866","Flanker Task","51","31141.0","63","1024"
"81","81","498","498","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","63","0","0","0","63","0","63","0","63","63","63","63","63","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","63","63","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","787.0","NA","NA","29464","NA","787","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","NA","NA","142442","NA","NA","4203","138045","4198","NA","NA","143491","143592","144380","143488","143592","Flanker Task","52","31928.0","64","1024"
"81","81","500","500","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","64","0","0","0","64","0","64","0","64","64","64","64","64","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","64","64","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","596.0","NA","NA","29464","NA","596","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","144384","NA","NA","4203","138045","4198","NA","NA","145422","145523","146120","145419","145523","Flanker Task","53","32524.0","65","1024"
"81","81","502","502","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","65","0","0","0","65","0","65","0","65","65","65","65","65","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","65","65","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","671.0","NA","NA","29464","NA","671","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","146129","NA","NA","4203","138045","4198","NA","NA","147170","147271","147943","147167","147271","Flanker Task","54","33195.0","66","1024"
"82","82","503","503","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","66","0","0","0","66","0","66","0","66","66","66","66","66","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","66","66","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","522.0","NA","NA","29464","NA","522","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","147953","NA","NA","4203","138045","4198","NA","NA","148991","149092","149615","148988","149092","Flanker Task","55","33717.0","67","1024"
"82","82","502","502","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","67","0","0","0","67","0","67","0","67","67","67","67","67","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","67","67","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","484.0","NA","NA","29464","NA","484","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","NA","NA","149624","NA","NA","4203","138045","4198","NA","NA","150664","150765","151251","150662","150765","Flanker Task","56","34201.0","68","1024"
"82","82","503","503","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","68","0","0","0","68","0","68","0","68","68","68","68","68","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","68","68","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","545.0","NA","NA","29464","NA","545","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","NA","NA","151254","NA","NA","4203","138045","4198","NA","NA","152294","152395","152942","152291","152395","Flanker Task","57","34746.0","69","1024"
"82","82","501","501","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","69","0","0","0","69","0","69","0","69","69","69","69","69","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","69","69","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","389.0","NA","NA","29464","NA","389","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","NA","NA","152945","NA","NA","4203","138045","4198","NA","NA","153984","154085","154475","153982","154085","Flanker Task","58","35135.0","70","1024"
"83","83","502","502","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","70","0","0","0","70","0","70","0","70","70","70","70","70","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","70","70","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","508.0","NA","NA","29464","NA","508","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","NA","NA","154484","NA","NA","4203","138045","4198","NA","NA","155525","155626","156135","155522","155626","Flanker Task","59","35643.0","71","1024"
"83","83","501","501","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","71","0","0","0","71","0","71","0","71","71","71","71","71","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","71","71","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","463.0","NA","NA","29464","NA","463","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","156145","NA","NA","4203","138045","4198","NA","NA","157198","157300","157765","157196","157300","Flanker Task","60","36106.0","72","1024"
"82","82","500","500","#000000","legacy","legacy","legacy","incongruent","0","undefined","0","s","0","0","0","72","0","0","0","72","0","72","0","72","72","72","72","72","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","72","72","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","418.0","NA","NA","29464","NA","418","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","NA","NA","157774","NA","NA","4203","138045","4198","NA","NA","158813","158914","159333","158810","158914","Flanker Task","60","36524.0","73","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","73","0","0","0","73","0","73","0","73","73","73","73","73","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","73","73","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","462.0","NA","NA","29464","NA","462","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","NA","NA","159843","NA","NA","4203","159342","4198","NA","NA","160880","160981","161444","160878","160981","Flanker Task","61","36986.0","74","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","74","0","0","0","74","0","74","0","74","74","74","74","74","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","74","74","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","459.0","NA","NA","29464","NA","459","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","NA","NA","161448","NA","NA","4203","159342","4198","NA","NA","162488","162589","163050","162485","162589","Flanker Task","62","37445.0","75","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","75","0","0","0","75","0","75","0","75","75","75","75","75","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","75","75","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","550.0","NA","NA","29464","NA","550","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","NA","NA","163058","NA","NA","4203","159342","4198","NA","NA","164099","164200","164751","164096","164200","Flanker Task","63","37995.0","76","1024"
"83","83","502","502","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","76","0","0","0","76","0","76","0","76","76","76","76","76","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","76","76","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","666.0","NA","NA","29464","NA","666","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","164760","NA","NA","4203","159342","4198","NA","NA","165803","165904","166572","165800","165904","Flanker Task","64","38661.0","77","1024"
"83","83","502","502","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","77","0","0","0","77","0","77","0","77","77","77","77","77","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","77","77","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","NA","h","NA","s","522.0","NA","NA","29464","NA","522","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","NA","NA","166581","NA","NA","4203","159342","4198","NA","NA","167620","167722","168245","167618","167722","Flanker Task","65","39183.0","78","1024"
"83","83","502","502","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","78","0","0","0","78","0","78","0","78","78","78","78","78","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","78","78","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","479.0","NA","NA","29464","NA","479","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","NA","NA","168254","NA","NA","4203","159342","4198","NA","NA","169292","169393","169874","169290","169393","Flanker Task","66","39662.0","79","1024"
"83","83","500","500","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","79","0","0","0","79","0","79","0","79","79","79","79","79","Fri Sep 22 20:27:11 2023","1500","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","79","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","NA","h","NA","h","400.0","NA","NA","29464","NA","400","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","NA","NA","169883","NA","NA","4203","159342","4198","NA","NA","170925","171027","171428","170922","171027","Flanker Task","67","40062.0","80","1024"
"83","83","499","499","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","80","0","0","0","80","0","80","0","80","80","80","80","80","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","0","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","434.0","25565","NA","29464","NA","434","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","198005","NA","171438","172439","NA","4203","159342","4198","NA","NA","198043","198144","198580","198042","198143","Flanker Task","68","40496.0","81","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","incongruent","0","undefined","0","h","0","0","0","81","0","0","0","81","0","81","0","81","81","81","81","81","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","1","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","454.0","25565","NA","29464","NA","454","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","198005","NA","198583","172439","NA","4203","159342","4198","NA","NA","199622","199723","200178","199619","199723","Flanker Task","68","40950.0","82","1024"
"83","83","499","499","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","82","0","0","0","82","0","82","0","82","82","82","82","82","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","2","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","469.0","25565","NA","29464","NA","469","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","198005","NA","200688","172439","NA","4203","200187","4198","NA","NA","201725","201826","202297","201723","201826","Flanker Task","69","41419.0","83","1024"
"83","83","497","497","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","83","0","0","0","83","0","83","0","83","83","83","83","83","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","3","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","341.0","25565","NA","29464","NA","341","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","198005","NA","202306","172439","NA","4203","200187","4198","NA","NA","203343","203444","203786","203340","203444","Flanker Task","70","41760.0","84","1024"
"83","83","496","496","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","84","0","0","0","84","0","84","0","84","84","84","84","84","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","4","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","428.0","25565","NA","29464","NA","428","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","198005","NA","203795","172439","NA","4203","200187","4198","NA","NA","204832","204933","205363","204829","204933","Flanker Task","71","42188.0","85","1024"
"83","83","495","495","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","85","0","0","0","85","0","85","0","85","85","85","85","85","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","5","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","451.0","25565","NA","29464","NA","451","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","198005","NA","205372","172439","NA","4203","200187","4198","NA","NA","206415","206516","206969","206412","206516","Flanker Task","72","42639.0","86","1024"
"82","82","494","494","#000000","legacy","legacy","legacy","incongruent","0","undefined","0","s","0","0","0","86","0","0","0","86","0","86","0","86","86","86","86","86","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","6","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","350.0","25565","NA","29464","NA","350","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","198005","NA","206978","172439","NA","4203","200187","4198","NA","NA","208018","208120","208472","208016","208120","Flanker Task","72","42989.0","87","1024"
"82","82","494","494","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","87","0","0","0","87","0","87","0","87","87","87","87","87","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","7","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","504.0","25565","NA","29464","NA","504","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","198005","NA","208982","172439","NA","4203","208481","4198","NA","NA","210029","210130","210636","210027","210130","Flanker Task","73","43493.0","88","1024"
"83","83","496","496","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","88","0","0","0","88","0","88","0","88","88","88","88","88","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","8","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","738.0","25565","NA","29464","NA","738","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","198005","NA","210645","172439","NA","4203","208481","4198","NA","NA","211682","211783","212522","211680","211783","Flanker Task","74","44231.0","89","1024"
"83","83","496","496","#000000","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","89","0","0","0","89","0","89","0","89","89","89","89","89","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","9","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","481.0","25565","NA","29464","NA","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","198005","NA","213028","172439","NA","4203","208481","4198","212527","NA","214064","214165","214648","214062","214165","Flanker Task","75","44712.0","90","1024"
"82","82","495","495","#000000","legacy","legacy","legacy","incongruent","0","undefined","0","s","0","0","0","90","0","0","0","90","0","90","0","90","90","90","90","90","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","10","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","h","h","NA","h","NA","h","379.0","25565","NA","29464","NA","379","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","198005","NA","214657","172439","NA","4203","208481","4198","212527","NA","215695","215796","216176","215693","215796","Flanker Task","75","45091.0","91","1024"
"82","82","496","496","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","91","0","0","0","91","0","91","0","91","91","91","91","91","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","11","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","564.0","25565","NA","29464","NA","564","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","198005","NA","216680","172439","NA","4203","216179","4198","212527","NA","217716","217817","218382","217714","217817","Flanker Task","76","45655.0","92","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","92","0","0","0","92","0","92","0","92","92","92","92","92","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","12","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","814.0","25565","NA","29464","NA","814","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33668","198005","NA","218391","172439","NA","4203","216179","4198","212527","NA","219433","219534","220349","219431","219534","Flanker Task","77","46469.0","93","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","93","0","0","0","93","0","93","0","93","93","93","93","93","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","13","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","514.0","25565","NA","29464","NA","514","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","198005","NA","220854","172439","NA","4203","216179","4198","220353","NA","221893","221994","222510","221890","221994","Flanker Task","78","46983.0","94","1024"
"82","82","500","500","#000000","legacy","legacy","legacy","congruent","0","undefined","0","h","0","0","0","94","0","0","0","94","0","94","0","94","94","94","94","94","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","14","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","529.0","25565","NA","29464","NA","529","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33668","198005","NA","222518","172439","NA","4203","216179","4198","220353","NA","223561","223662","224193","223559","223662","Flanker Task","78","47512.0","95","1024"
"82","82","499","499","#000000","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","95","0","0","0","95","0","95","0","95","95","95","95","95","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","15","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","463.0","25565","NA","29464","NA","463","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33668","198005","NA","224703","172439","NA","4203","224202","4198","220353","NA","225744","225845","226309","225741","225845","Flanker Task","79","47975.0","96","1024"
"81","81","498","498","#000000","legacy","legacy","legacy","incongruent","0","undefined","0","h","0","0","0","96","0","0","0","96","0","96","0","96","96","96","96","96","Fri Sep 22 20:27:11 2023","600","The main experiment item","True","FlankerTask.osexp","C:\Users\Hannah Laskoskie\Downloads","False","mono","False","18","no","white","no","yes","768","legacy","16","79","C:/Users/Hannah Laskoskie/Downloads/HL-subject-3.csv","legacy","Melodramatic Milgram","4.0.5","0","s","h","NA","h","NA","s","384.0","25565","NA","29464","NA","384","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33668","198005","NA","226321","172439","NA","4203","224202","4198","220353","NA","227370","227471","227856","227368","227471","Flanker Task","79","48359.0","97","1024"
