acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instruction1,correct_keybordresponse,correct_response,count_Block1,count_Block2,count_Block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instructions2,count_instructions3,count_isi,count_keybordresponse,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instructions2,response_instructions3,response_keybordresponse,response_time,response_time_finish,response_time_instruction1,response_time_instructions2,response_time_instructions3,response_time_keybordresponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instructions2,time_instructions3,time_isi,time_keybordresponse,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
87.09677419,87.09677419,712.8709677,712.8709677,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,30,0,30,0,30,0,0,0,30,30,30,30,30,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,30,30,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,690,NA,8462,NA,NA,690,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,69210,1490,NA,NA,69805,1493,NA,NA,68205,69908,70599,69804,69907,Flanker Task,27,22099,31,yes,1024
87.5,87.5,708.46875,708.46875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,31,0,31,0,31,0,0,0,31,31,31,31,31,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,31,31,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,572,NA,8462,NA,NA,572,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,69210,1490,NA,NA,71712,1493,NA,NA,70607,71817,72389,71710,71817,Flanker Task,28,22671,32,yes,1024
87.87878788,87.87878788,704.5454545,704.5454545,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,32,0,32,0,32,0,0,0,32,32,32,32,32,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,32,32,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,579,NA,8462,NA,NA,579,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,69210,1490,NA,NA,73478,1493,NA,NA,72392,73582,74162,73476,73582,Flanker Task,29,23250,33,yes,1024
88.23529412,88.23529412,711.1764706,711.1764706,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,33,0,33,0,33,0,0,0,33,33,33,33,33,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,33,33,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,930,NA,8462,NA,NA,930,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,69210,1490,NA,NA,75284,1493,NA,NA,74188,75385,76315,75282,75385,Flanker Task,30,24180,34,yes,1024
88.57142857,88.57142857,706.8,706.8,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,34,0,34,0,34,0,0,0,34,34,34,34,34,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,34,34,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,558,NA,8462,NA,NA,558,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,69210,1490,NA,NA,77423,1493,NA,NA,76324,77527,78085,77421,77527,Flanker Task,31,24738,35,yes,1024
88.88888889,88.88888889,704.2777778,704.2777778,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,35,0,35,0,35,0,0,0,35,35,35,35,35,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,35,35,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,616,NA,8462,NA,NA,616,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,69210,1490,NA,NA,79205,1493,NA,NA,78110,79309,79926,79203,79309,Flanker Task,32,25354,36,yes,1024
89.18918919,89.18918919,698.4594595,698.4594595,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,36,0,36,0,36,0,0,0,36,36,36,36,36,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,36,36,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,489,NA,8462,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,69210,1490,NA,NA,81019,1493,NA,NA,79933,81123,81613,81017,81123,Flanker Task,33,25843,37,yes,1024
89.47368421,89.47368421,695.5526316,695.5526316,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,37,0,37,0,37,0,0,0,37,37,37,37,37,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,37,37,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,588,NA,8462,NA,NA,588,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,69210,1490,NA,NA,82720,1493,NA,NA,81619,82824,83412,82718,82824,Flanker Task,34,26431,38,yes,1024
89.74358974,89.74358974,691.1794872,691.1794872,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,38,0,38,0,38,0,0,0,38,38,38,38,38,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,38,38,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,525,NA,8462,NA,NA,525,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,69210,1490,NA,NA,84497,1493,NA,NA,83419,84601,85127,84495,84601,Flanker Task,35,26956,39,yes,1024
90,90,687.85,687.85,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,39,0,39,0,39,0,0,0,39,39,39,39,39,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,39,39,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,558,NA,8462,NA,NA,558,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,69210,1490,NA,NA,86246,1493,NA,NA,85151,86351,86909,86245,86350,Flanker Task,36,27514,40,yes,1024
90.24390244,90.24390244,683,683,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,40,0,40,0,40,0,0,0,40,40,40,40,40,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,40,40,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,489,NA,8462,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,69210,1490,NA,NA,88010,1493,NA,NA,86916,88114,88603,88008,88113,Flanker Task,37,28003,41,yes,1024
90.47619048,90.47619048,680.7619048,680.7619048,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,41,0,41,0,41,0,0,0,41,41,41,41,41,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,41,41,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,589,NA,8462,NA,NA,589,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,69210,1490,NA,NA,89713,1493,NA,NA,88612,89817,90406,89711,89817,Flanker Task,38,28592,42,yes,1024
88.37209302,88.37209302,680.8372093,680.8372093,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,42,0,42,0,42,0,0,0,42,42,42,42,42,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,42,42,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,684,NA,8462,NA,NA,684,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,69210,1490,NA,NA,91497,1493,NA,NA,90415,91602,92287,91495,91602,Flanker Task,38,29276,43,yes,1024
88.63636364,88.63636364,682.3409091,682.3409091,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,43,0,43,0,43,0,0,0,43,43,43,43,43,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,43,43,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,747,NA,8462,NA,NA,747,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,93891,1493,NA,NA,92296,93995,94742,93889,93995,Flanker Task,39,30023,44,yes,1024
88.88888889,88.88888889,677.5111111,677.5111111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,44,0,44,0,44,0,0,0,44,44,44,44,44,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,44,44,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,465,NA,8462,NA,NA,465,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,95812,1493,NA,NA,94745,95914,96380,95811,95914,Flanker Task,40,30488,45,yes,1024
89.13043478,89.13043478,676.0434783,676.0434783,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,45,0,45,0,45,0,0,0,45,45,45,45,45,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,45,45,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,610,NA,8462,NA,NA,610,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,97488,1493,NA,NA,96389,97590,98200,97486,97589,Flanker Task,41,31098,46,yes,1024
89.36170213,89.36170213,671.4468085,671.4468085,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,46,0,46,0,46,0,0,0,46,46,46,46,46,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,46,46,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,460,NA,8462,NA,NA,460,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,93300,1490,NA,NA,99295,1493,NA,NA,98207,99398,99859,99290,99398,Flanker Task,42,31558,47,yes,1024
89.58333333,89.58333333,672.3958333,672.3958333,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,47,0,47,0,47,0,0,0,47,47,47,47,47,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,47,47,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,717,NA,8462,NA,NA,717,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,100961,1493,NA,NA,99866,101065,101783,100959,101064,Flanker Task,43,32275,48,yes,1024
89.79591837,89.79591837,669.0612245,669.0612245,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,48,0,48,0,48,0,0,0,48,48,48,48,48,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,48,48,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,509,NA,8462,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,102871,1493,NA,NA,101791,102975,103484,102870,102975,Flanker Task,44,32784,49,yes,1024
90,90,666.12,666.12,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,49,0,49,0,49,0,0,0,49,49,49,49,49,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,49,49,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,522,NA,8462,NA,NA,522,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,104591,1493,NA,NA,103491,104696,105219,104589,104695,Flanker Task,45,33306,50,yes,1024
90.19607843,90.19607843,664.2745098,664.2745098,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,50,0,50,0,50,0,0,0,50,50,50,50,50,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,50,50,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,572,NA,8462,NA,NA,572,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,106327,1493,NA,NA,105226,106432,107005,106326,106432,Flanker Task,46,33878,51,yes,1024
90.38461538,90.38461538,662.6538462,662.6538462,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,51,0,51,0,51,0,0,0,51,51,51,51,51,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,51,51,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,580,NA,8462,NA,NA,580,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,108115,1493,NA,NA,107014,108216,108797,108114,108216,Flanker Task,47,34458,52,yes,1024
90.56603774,90.56603774,662.8301887,662.8301887,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,52,0,52,0,52,0,0,0,52,52,52,52,52,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,52,52,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,672,NA,8462,NA,NA,672,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,109881,1493,NA,NA,108805,109982,110655,109879,109982,Flanker Task,48,35130,53,yes,1024
90.74074074,90.74074074,660.1666667,660.1666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,53,0,53,0,53,0,0,0,53,53,53,53,53,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,53,53,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,519,NA,8462,NA,NA,519,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,93300,1490,NA,NA,111754,1493,NA,NA,110662,111858,112377,111752,111858,Flanker Task,49,35649,54,yes,1024
90.90909091,90.90909091,656.7818182,656.7818182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,54,0,54,0,54,0,0,0,54,54,54,54,54,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,54,54,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,474,NA,8462,NA,NA,474,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,93300,1490,NA,NA,113496,1493,NA,NA,112401,113597,114072,113494,113597,Flanker Task,50,36123,55,yes,1024
91.07142857,91.07142857,656.2142857,656.2142857,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,55,0,55,0,55,0,0,0,55,55,55,55,55,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,55,55,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,625,NA,8462,NA,NA,625,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,115177,1493,NA,NA,114080,115281,115907,115175,115281,Flanker Task,51,36748,56,yes,1024
91.22807018,91.22807018,654.5614035,654.5614035,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,56,0,56,0,56,0,0,0,56,56,56,56,56,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,56,56,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,562,NA,8462,NA,NA,562,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,117013,1493,NA,NA,115917,117117,117679,117011,117117,Flanker Task,52,37310,57,yes,1024
91.37931034,91.37931034,660.5172414,660.5172414,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,57,0,57,0,57,0,0,0,57,57,57,57,57,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,57,57,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,1000,NA,8462,NA,NA,1000,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,118807,1493,NA,NA,117685,118909,119910,118805,118909,Flanker Task,53,38310,58,yes,1024
91.52542373,91.52542373,661.2033898,661.2033898,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,58,0,58,0,58,0,0,0,58,58,58,58,58,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,58,58,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,701,NA,8462,NA,NA,701,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,121003,1493,NA,NA,119918,121108,121810,121001,121108,Flanker Task,54,39011,59,yes,1024
91.66666667,91.66666667,659.6833333,659.6833333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,59,0,59,0,59,0,0,0,59,59,59,59,59,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,59,59,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,570,NA,8462,NA,NA,570,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,122949,1493,NA,NA,121846,123054,123624,122948,123054,Flanker Task,55,39581,60,yes,1024
91.80327869,91.80327869,656.9016393,656.9016393,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,60,0,60,0,60,0,0,0,60,60,60,60,60,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,490,NA,8462,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,124721,1493,NA,NA,123632,124823,125313,124720,124823,Flanker Task,56,40071,61,yes,1024
91.93548387,91.93548387,653.1451613,653.1451613,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,61,0,61,0,61,0,0,0,61,61,61,61,61,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,424,NA,8462,NA,NA,424,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,93300,1490,NA,NA,126413,1493,NA,NA,125320,126515,126940,126412,126515,Flanker Task,57,40495,62,yes,1024
92.06349206,92.06349206,652.1428571,652.1428571,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,62,0,62,0,62,0,0,0,62,62,62,62,62,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,590,NA,8462,NA,NA,590,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,128070,1493,NA,NA,126944,128175,128766,128068,128175,Flanker Task,58,41085,63,yes,1024
92.1875,92.1875,653.265625,653.265625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,63,0,63,0,63,0,0,0,63,63,63,63,63,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,724,NA,8462,NA,NA,724,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,129888,1493,NA,NA,128790,129993,130718,129886,129993,Flanker Task,59,41809,64,yes,1024
92.30769231,92.30769231,651.7230769,651.7230769,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,64,0,64,0,64,0,0,0,64,64,64,64,64,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,553,NA,8462,NA,NA,553,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,131806,1493,NA,NA,130725,131910,132464,131804,131910,Flanker Task,60,42362,65,yes,1024
92.42424242,92.42424242,650.469697,650.469697,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,65,0,65,0,65,0,0,0,65,65,65,65,65,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,65,65,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,569,NA,8462,NA,NA,569,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,133571,1493,NA,NA,132472,133675,134244,133569,133674,Flanker Task,61,42931,66,yes,1024
92.53731343,92.53731343,648.0746269,648.0746269,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,66,0,66,0,66,0,0,0,66,66,66,66,66,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,66,66,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,490,NA,8462,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,135347,1493,NA,NA,134253,135452,135942,135345,135452,Flanker Task,62,43421,67,yes,1024
