acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_ISI,count_Instructions1,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_finish,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_Instructions1,response_time_finish,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_Instructions1,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
87.09677419,87.09677419,578.3225806,578.3225806,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,30,0,0,0,0,30,0,30,0,0,0,30,30,30,30,30,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,30,30,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,566,4131,NA,NA,NA,566,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,69140,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,70434,71001,70277,70224,70434,Flanker Task,27,17928,31,yes,1024
87.5,87.5,576.8125,576.8125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,31,0,0,0,0,31,0,31,0,0,0,31,31,31,31,31,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,31,31,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,530,4131,NA,NA,NA,530,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,71068,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,72343,72874,72190,72138,72343,Flanker Task,28,18458,32,yes,1024
87.87878788,87.87878788,574.0909091,574.0909091,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,32,0,0,0,0,32,0,32,0,0,0,32,32,32,32,32,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,32,32,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,487,4131,NA,NA,NA,487,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,72936,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,74210,74699,74056,74003,74209,Flanker Task,29,18945,33,yes,1024
88.23529412,88.23529412,571.6470588,571.6470588,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,33,0,0,0,0,33,0,33,0,0,0,33,33,33,33,33,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,33,33,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,491,4131,NA,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,74763,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,76038,76531,75885,75831,76038,Flanker Task,30,19436,34,yes,1024
88.57142857,88.57142857,572.3714286,572.3714286,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,34,0,0,0,0,34,0,34,0,0,0,34,34,34,34,34,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,34,34,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,597,4131,NA,NA,NA,597,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,76593,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,77884,78483,77729,77668,77884,Flanker Task,31,20033,35,yes,1024
88.88888889,88.88888889,569.25,569.25,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,35,0,0,0,0,35,0,35,0,0,0,35,35,35,35,35,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,35,35,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,460,4131,NA,NA,NA,460,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,78539,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,79812,80274,79660,79607,79812,Flanker Task,32,20493,36,yes,1024
89.18918919,89.18918919,570.5405405,570.5405405,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,36,0,0,0,0,36,0,36,0,0,0,36,36,36,36,36,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,36,36,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,617,4131,NA,NA,NA,617,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,80338,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,81631,82250,81478,81423,81631,Flanker Task,33,21110,37,yes,1024
89.47368421,89.47368421,569.5263158,569.5263158,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,37,0,0,0,0,37,0,37,0,0,0,37,37,37,37,37,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,37,37,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,532,4131,NA,NA,NA,532,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,82313,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,83596,84130,83444,83382,83596,Flanker Task,34,21642,38,yes,1024
89.74358974,89.74358974,568.1025641,568.1025641,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,38,0,0,0,0,38,0,38,0,0,0,38,38,38,38,38,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,38,38,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,514,4131,NA,NA,NA,514,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,84192,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,85471,85987,85313,85261,85471,Flanker Task,35,22156,39,yes,1024
90,90,566.375,566.375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,39,0,0,0,0,39,0,39,0,0,0,39,39,39,39,39,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,39,39,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,499,4131,NA,NA,NA,499,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,86050,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,87326,87827,87172,87119,87325,Flanker Task,36,22655,40,yes,1024
90.24390244,90.24390244,564.804878,564.804878,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,40,0,0,0,0,40,0,40,0,0,0,40,40,40,40,40,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,40,40,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,502,4131,NA,NA,NA,502,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,87891,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,89163,89667,89011,88959,89163,Flanker Task,37,23157,41,yes,1024
90.47619048,90.47619048,561.0238095,561.0238095,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,41,0,0,0,0,41,0,41,0,0,0,41,41,41,41,41,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,41,41,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,406,4131,NA,NA,NA,406,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,89730,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,91003,91411,90851,90798,91003,Flanker Task,38,23563,42,yes,1024
90.69767442,90.69767442,559.0232558,559.0232558,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,42,0,0,0,0,42,0,42,0,0,0,42,42,42,42,42,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,42,42,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,475,4131,NA,NA,NA,475,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,91475,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,92757,93234,92601,92548,92757,Flanker Task,39,24038,43,yes,1024
88.63636364,88.63636364,554.2045455,554.2045455,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,43,0,0,0,0,43,0,43,0,0,0,43,43,43,43,43,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,43,43,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,347,4131,NA,NA,NA,347,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,93297,4853,9009,NA,NA,51881,4666,NA,NA,NA,NA,94574,94923,94420,94366,94574,Flanker Task,39,24385,44,yes,1024
88.88888889,88.88888889,554.3777778,554.3777778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,44,0,0,0,0,44,0,44,0,0,0,44,44,44,44,44,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,44,44,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,562,4131,NA,NA,NA,562,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,95531,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,96816,97380,96663,96607,96816,Flanker Task,40,24947,45,yes,1024
89.13043478,89.13043478,552.6956522,552.6956522,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,45,0,0,0,0,45,0,45,0,0,0,45,45,45,45,45,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,45,45,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,477,4131,NA,NA,NA,477,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,97443,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,98724,99203,98565,98511,98723,Flanker Task,41,25424,46,yes,1024
89.36170213,89.36170213,550.3404255,550.3404255,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,46,0,0,0,0,46,0,46,0,0,0,46,46,46,46,46,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,46,46,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,442,4131,NA,NA,NA,442,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,99272,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,100583,101027,100420,100354,100582,Flanker Task,42,25866,47,yes,1024
89.58333333,89.58333333,549.3541667,549.3541667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,47,0,0,0,0,47,0,47,0,0,0,47,47,47,47,47,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,47,47,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,503,4131,NA,NA,NA,503,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,101101,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,102403,102908,102239,102179,102403,Flanker Task,43,26369,48,yes,1024
89.79591837,89.79591837,552.7142857,552.7142857,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,48,0,0,0,0,48,0,48,0,0,0,48,48,48,48,48,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,48,48,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,714,4131,NA,NA,NA,714,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,102986,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,104272,104987,104117,104060,104272,Flanker Task,44,27083,49,yes,1024
90,90,548.88,548.88,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,49,0,0,0,0,49,0,49,0,0,0,49,49,49,49,49,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,49,49,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,361,4131,NA,NA,NA,361,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,105040,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,106329,106692,106176,106118,106329,Flanker Task,45,27444,50,yes,1024
90.19607843,90.19607843,547.0196078,547.0196078,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,50,0,0,0,0,50,0,50,0,0,0,50,50,50,50,50,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,50,50,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,454,4131,NA,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,106754,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,108028,108484,107875,107822,108028,Flanker Task,46,27898,51,yes,1024
90.38461538,90.38461538,544.4038462,544.4038462,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,51,0,0,0,0,51,0,51,0,0,0,51,51,51,51,51,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,51,51,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,411,4131,NA,NA,NA,411,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,108547,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,109856,110270,109691,109634,109856,Flanker Task,47,28309,52,yes,1024
88.67924528,88.67924528,542.9433962,542.9433962,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,52,0,0,0,0,52,0,52,0,0,0,52,52,52,52,52,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,52,52,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,467,4131,NA,NA,NA,467,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,110335,4853,9009,NA,NA,94977,4666,NA,NA,NA,NA,111696,112172,111540,111477,111696,Flanker Task,47,28776,53,yes,1024
88.88888889,88.88888889,540.6851852,540.6851852,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,53,0,0,0,0,53,0,53,0,0,0,53,53,53,53,53,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,53,53,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,421,4131,NA,NA,NA,421,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,112810,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,114407,114832,114248,114166,114407,Flanker Task,48,29197,54,yes,1024
89.09090909,89.09090909,537.6545455,537.6545455,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,54,0,0,0,0,54,0,54,0,0,0,54,54,54,54,54,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,54,54,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,374,4131,NA,NA,NA,374,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,114894,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,116301,116678,116109,116020,116301,Flanker Task,49,29571,55,yes,1024
89.28571429,89.28571429,537.25,537.25,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,55,0,0,0,0,55,0,55,0,0,0,55,55,55,55,55,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,55,55,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,515,4131,NA,NA,NA,515,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,116767,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,118667,119189,118434,118284,118666,Flanker Task,50,30086,56,yes,1024
89.47368421,89.47368421,536.7894737,536.7894737,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,56,0,0,0,0,56,0,56,0,0,0,56,56,56,56,56,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,56,56,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,511,4131,NA,NA,NA,511,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,119333,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,120868,121382,120686,120603,120867,Flanker Task,51,30597,57,yes,1024
89.65517241,89.65517241,533.637931,533.637931,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,57,0,0,0,0,57,0,57,0,0,0,57,57,57,57,57,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,57,57,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,354,4131,NA,NA,NA,354,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,121469,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,122848,123205,122655,122570,122848,Flanker Task,52,30951,58,yes,1024
89.83050847,89.83050847,532.5423729,532.5423729,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,58,0,0,0,0,58,0,58,0,0,0,58,58,58,58,58,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,58,58,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,469,4131,NA,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,123321,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,124701,125173,124519,124440,124701,Flanker Task,53,31420,59,yes,1024
88.33333333,88.33333333,531.5333333,531.5333333,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,59,0,0,0,0,59,0,59,0,0,0,59,59,59,59,59,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,59,59,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,472,4131,NA,NA,NA,472,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,125298,4853,9009,NA,NA,112253,4666,NA,NA,NA,NA,126650,127124,126469,126390,126650,Flanker Task,53,31892,60,yes,1024
88.52459016,88.52459016,529.9508197,529.9508197,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,60,0,0,0,0,60,0,60,0,0,0,60,60,60,60,60,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,60,60,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,435,4131,NA,NA,NA,435,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,127819,4853,9009,NA,NA,127227,4666,NA,NA,NA,NA,129194,129634,129009,128923,129194,Flanker Task,54,32327,61,yes,1024
88.70967742,88.70967742,529.3870968,529.3870968,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,61,0,0,0,0,61,0,61,0,0,0,61,61,61,61,61,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,61,61,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,495,4131,NA,NA,NA,495,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,129717,4853,9009,NA,NA,127227,4666,NA,NA,NA,NA,131116,131613,130922,130818,131116,Flanker Task,55,32822,62,yes,1024
88.88888889,88.88888889,528.9206349,528.9206349,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,62,0,0,0,0,62,0,62,0,0,0,62,62,62,62,62,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,62,62,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,h,NA,NA,NA,h,500,4131,NA,NA,NA,500,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,131708,4853,9009,NA,NA,127227,4666,NA,NA,NA,NA,133055,133557,132889,132798,133055,Flanker Task,56,33322,63,yes,1024
89.0625,89.0625,527.4375,527.4375,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,63,0,0,0,0,63,0,63,0,0,0,63,63,63,63,63,Fri Sep 18 21:35:23 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources,no,mono,no,18,no,white,no,no,768,legacy,63,63,/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,h,NA,NA,NA,s,434,4131,NA,NA,NA,434,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,133617,4853,9009,NA,NA,127227,4666,NA,NA,NA,NA,134905,135341,134753,134699,134904,Flanker Task,57,33756,64,yes,1024
