acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_getting_started,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_new_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_getting_started,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_new_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.96969697,96.96969697,497.1818182,497.1818182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,32,32,0,32,0,32,0,0,0,0,32,32,NA,32,32,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,32,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,444,NA,14083,NA,NA,444,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,74060,38237,3883,NA,NA,75189,NA,3906,NA,NA,75303,75749,NA,75177,75302,Flanker Task,32,16407,33,yes,1024
97.05882353,97.05882353,496.4705882,496.4705882,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,33,33,0,33,0,33,0,0,0,0,33,33,NA,33,33,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,33,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,473,NA,14083,NA,NA,473,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,75765,38237,3883,NA,NA,76897,NA,3906,NA,NA,77010,77485,NA,76885,77010,Flanker Task,33,16880,34,yes,1024
97.14285714,97.14285714,498.4571429,498.4571429,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,34,34,0,34,0,34,0,0,0,0,34,34,NA,34,34,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,34,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,566,NA,14083,NA,NA,566,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,77505,38237,3883,NA,NA,78636,NA,3906,NA,NA,78749,79317,NA,78624,78749,Flanker Task,34,17446,35,yes,1024
97.22222222,97.22222222,495.1666667,495.1666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,35,35,0,35,0,35,0,0,0,0,35,35,NA,35,35,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,35,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,380,NA,14083,NA,NA,380,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,79333,38237,3883,NA,NA,80469,NA,3906,NA,NA,80583,80965,NA,80456,80583,Flanker Task,35,17826,36,yes,1024
97.2972973,97.2972973,493.1081081,493.1081081,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,36,36,0,36,0,36,0,0,0,0,36,36,NA,36,36,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,36,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,419,NA,14083,NA,NA,419,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,80981,38237,3883,NA,NA,82110,NA,3906,NA,NA,82224,82645,NA,82098,82224,Flanker Task,36,18245,37,yes,1024
97.36842105,97.36842105,492.1842105,492.1842105,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,37,37,0,37,0,37,0,0,0,0,37,37,NA,37,37,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,37,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,458,NA,14083,NA,NA,458,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,82661,38237,3883,NA,NA,83790,NA,3906,NA,NA,83905,84365,NA,83778,83904,Flanker Task,37,18703,38,yes,1024
97.43589744,97.43589744,490.2051282,490.2051282,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,38,38,0,38,0,38,0,0,0,0,38,38,NA,38,38,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,38,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,415,NA,14083,NA,NA,415,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,84381,38237,3883,NA,NA,85513,NA,3906,NA,NA,85627,86044,NA,85501,85626,Flanker Task,38,19118,39,yes,1024
97.5,97.5,489.175,489.175,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,39,39,0,39,0,39,0,0,0,0,39,39,NA,39,39,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,39,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,449,NA,14083,NA,NA,449,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,86060,38237,3883,NA,NA,87192,NA,3906,NA,NA,87306,87757,NA,87179,87306,Flanker Task,39,19567,40,yes,1024
97.56097561,97.56097561,489.4146341,489.4146341,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,40,40,0,40,0,40,0,0,0,0,40,40,NA,40,40,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,40,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,499,NA,14083,NA,NA,499,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,87773,38237,3883,NA,NA,88903,NA,3906,NA,NA,89016,89517,NA,88890,89016,Flanker Task,40,20066,41,yes,1024
97.61904762,97.61904762,487.9047619,487.9047619,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,41,41,0,41,0,41,0,0,0,0,41,41,NA,41,41,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,41,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,426,NA,14083,NA,NA,426,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,89532,38237,3883,NA,NA,90662,NA,3906,NA,NA,90776,91204,NA,90650,90776,Flanker Task,41,20492,42,yes,1024
97.6744186,97.6744186,485.7906977,485.7906977,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,0,42,0,0,0,0,42,42,NA,42,42,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,42,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,397,NA,14083,NA,NA,397,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,91220,38237,3883,NA,NA,92354,NA,3906,NA,NA,92470,92869,NA,92342,92469,Flanker Task,42,20889,43,yes,1024
97.72727273,97.72727273,484.6590909,484.6590909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,43,43,0,43,0,43,0,0,0,0,43,43,NA,43,43,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,43,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,436,NA,14083,NA,NA,436,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,92884,38237,3883,NA,NA,94012,NA,3906,NA,NA,94127,94565,NA,94000,94126,Flanker Task,43,21325,44,yes,1024
97.77777778,97.77777778,484.2888889,484.2888889,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,44,44,0,44,0,44,0,0,0,0,44,44,NA,44,44,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,44,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,468,NA,14083,NA,NA,468,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,94581,38237,3883,NA,NA,95710,NA,3906,NA,NA,95823,96293,NA,95698,95823,Flanker Task,44,21793,45,yes,1024
97.82608696,97.82608696,482.7826087,482.7826087,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,45,45,0,45,0,45,0,0,0,0,45,45,NA,45,45,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,45,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,415,NA,14083,NA,NA,415,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,96328,38237,3883,NA,NA,97458,NA,3906,NA,NA,97572,97989,NA,97446,97572,Flanker Task,45,22208,46,yes,1024
97.87234043,97.87234043,481.212766,481.212766,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,46,46,0,46,0,46,0,0,0,0,46,46,NA,46,46,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,46,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,409,NA,14083,NA,NA,409,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,98003,38237,3883,NA,NA,99133,NA,3906,NA,NA,99249,99661,NA,99120,99249,Flanker Task,46,22617,47,yes,1024
97.91666667,97.91666667,480.25,480.25,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,47,47,0,47,0,47,0,0,0,0,47,47,NA,47,47,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,47,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,435,NA,14083,NA,NA,435,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,99676,38237,3883,NA,NA,100805,NA,3906,NA,NA,100919,101357,NA,100793,100919,Flanker Task,47,23052,48,yes,1024
97.95918367,97.95918367,479.1020408,479.1020408,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,48,48,0,48,0,48,0,0,0,0,48,48,NA,48,48,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,48,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,424,NA,14083,NA,NA,424,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,101372,38237,3883,NA,NA,102502,NA,3906,NA,NA,102617,103044,NA,102490,102617,Flanker Task,48,23476,49,yes,1024
98,98,477.18,477.18,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,49,49,0,49,0,49,0,0,0,0,49,49,NA,49,49,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,49,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,383,NA,14083,NA,NA,383,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,103067,38237,3883,NA,NA,104198,NA,3906,NA,NA,104315,104701,NA,104185,104315,Flanker Task,49,23859,50,yes,1024
98.03921569,98.03921569,475.1176471,475.1176471,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,50,50,0,50,0,50,0,0,0,0,50,50,NA,50,50,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,50,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,372,NA,14083,NA,NA,372,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,104716,38237,3883,NA,NA,105846,NA,3906,NA,NA,105958,106333,NA,105833,105958,Flanker Task,50,24231,51,yes,1024
98.07692308,98.07692308,473.3846154,473.3846154,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,51,51,0,51,0,51,0,0,0,0,51,51,NA,51,51,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,51,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,385,NA,14083,NA,NA,385,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,106366,38237,3883,NA,NA,107495,NA,3906,NA,NA,107609,107997,NA,107482,107609,Flanker Task,51,24616,52,yes,1024
98.11320755,98.11320755,472.0566038,472.0566038,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,52,52,0,52,0,52,0,0,0,0,52,52,NA,52,52,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,52,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,403,NA,14083,NA,NA,403,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,108011,38237,3883,NA,NA,109141,NA,3906,NA,NA,109255,109661,NA,109128,109255,Flanker Task,52,25019,53,yes,1024
98.14814815,98.14814815,470.7407407,470.7407407,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,0,53,0,0,0,0,53,53,NA,53,53,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,53,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,401,NA,14083,NA,NA,401,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,109676,38237,3883,NA,NA,110806,NA,3906,NA,NA,110921,111325,NA,110794,110921,Flanker Task,53,25420,54,yes,1024
98.18181818,98.18181818,470.3818182,470.3818182,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,54,54,0,54,0,54,0,0,0,0,54,54,NA,54,54,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,54,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,451,NA,14083,NA,NA,451,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,111340,38237,3883,NA,NA,112476,NA,3906,NA,NA,112590,113045,NA,112459,112590,Flanker Task,54,25871,55,yes,1024
98.21428571,98.21428571,470.4107143,470.4107143,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,55,55,0,55,0,55,0,0,0,0,55,55,NA,55,55,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,55,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,472,NA,14083,NA,NA,472,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,113061,38237,3883,NA,NA,114191,NA,3906,NA,NA,114306,114781,NA,114179,114306,Flanker Task,55,26343,56,yes,1024
98.24561404,98.24561404,469.2105263,469.2105263,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,56,56,0,56,0,56,0,0,0,0,56,56,NA,56,56,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,56,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,402,NA,14083,NA,NA,402,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,114796,38237,3883,NA,NA,115926,NA,3906,NA,NA,116040,116445,NA,115914,116039,Flanker Task,56,26745,57,yes,1024
98.27586207,98.27586207,467.6551724,467.6551724,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,57,57,0,57,0,57,0,0,0,0,57,57,NA,57,57,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,57,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,379,NA,14083,NA,NA,379,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,116490,38237,3883,NA,NA,117620,NA,3906,NA,NA,117734,118116,NA,117607,117734,Flanker Task,57,27124,58,yes,1024
98.30508475,98.30508475,466.4067797,466.4067797,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,58,58,0,58,0,58,0,0,0,0,58,58,NA,58,58,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,58,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,394,NA,14083,NA,NA,394,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,118131,38237,3883,NA,NA,119261,NA,3906,NA,NA,119376,119773,NA,119249,119376,Flanker Task,58,27518,59,yes,1024
98.33333333,98.33333333,465.45,465.45,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,59,59,0,59,0,59,0,0,0,0,59,59,NA,59,59,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,59,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,409,NA,14083,NA,NA,409,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,18000,NA,NA,119792,38237,3883,NA,NA,120928,NA,3906,NA,NA,121041,121453,NA,120915,121041,Flanker Task,59,27927,60,yes,1024
98.36065574,98.36065574,465.5901639,465.5901639,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,60,60,0,60,0,60,0,0,0,0,60,60,NA,60,60,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,60,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,474,NA,14083,NA,NA,474,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,121468,38237,3883,NA,NA,122599,NA,3906,NA,NA,122711,123188,NA,122587,122711,Flanker Task,60,28401,61,yes,1024
98.38709677,98.38709677,465.4677419,465.4677419,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,61,61,0,61,0,61,0,0,0,0,61,61,NA,61,61,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,61,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,458,NA,14083,NA,NA,458,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,123202,38237,3883,NA,NA,124334,NA,3906,NA,NA,124448,124910,NA,124322,124448,Flanker Task,61,28859,62,yes,1024
98.41269841,98.41269841,466.1111111,466.1111111,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,62,62,0,62,0,62,0,0,0,0,62,62,NA,62,62,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,62,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,506,NA,14083,NA,NA,506,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,124931,38237,3883,NA,NA,126061,NA,3906,NA,NA,126176,126685,NA,126048,126175,Flanker Task,62,29365,63,yes,1024
98.4375,98.4375,464.828125,464.828125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,63,63,0,63,0,63,0,0,0,0,63,63,NA,63,63,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,63,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,384,NA,14083,NA,NA,384,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,18000,NA,NA,126701,38237,3883,NA,NA,127833,NA,3906,NA,NA,127946,128333,NA,127820,127946,Flanker Task,63,29749,64,yes,1024
98.46153846,98.46153846,464.2615385,464.2615385,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,64,64,0,64,0,64,0,0,0,0,64,64,NA,64,64,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,64,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,428,NA,14083,NA,NA,428,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,18000,NA,NA,128352,38237,3883,NA,NA,129483,NA,3906,NA,NA,129597,130027,NA,129470,129596,Flanker Task,64,30177,65,yes,1024
98.48484848,98.48484848,464.2575758,464.2575758,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,65,65,0,65,0,65,0,0,0,0,65,65,NA,65,65,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,65,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,464,NA,14083,NA,NA,464,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,130043,38237,3883,NA,NA,131174,NA,3906,NA,NA,131290,131756,NA,131161,131290,Flanker Task,65,30641,66,yes,1024
98.50746269,98.50746269,464.4179104,464.4179104,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,66,66,0,66,0,66,0,0,0,0,66,66,NA,66,66,Sun Sep 22 16:22:41 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,66,/Users/danielrazo0311/Desktop/DR-subject0.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,475,NA,14083,NA,NA,475,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,18000,NA,NA,131772,38237,3883,NA,NA,132902,NA,3906,NA,NA,133015,133492,NA,132890,133015,Flanker Task,66,31116,67,yes,1024
