"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_block1","count_block2","count_block3","count_error_feedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_error_feedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","700","700","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","700","NA","25524","NA","NA","700","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","28950","NA","NA","NA","3419","NA","NA","29055","3424","NA","NA","29157","29858","29051","29157","CS-FlankerTask","1","700","1","yes","1024"
"100","100","578","578","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","1","0","0","0","1","0","1","0","1","0","0","0","1","1","1","1","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","456","NA","25524","NA","NA","456","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","29880","28950","NA","NA","NA","3419","NA","NA","30981","3424","NA","NA","31084","31541","30977","31084","CS-FlankerTask","2","1156","2","yes","1024"
"100","100","537.3333333333334","537.3333333333334","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","2","0","0","0","2","0","2","0","2","0","0","0","2","2","2","2","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","456","NA","25524","NA","NA","456","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","31547","28950","NA","NA","NA","3419","NA","NA","32649","3424","NA","NA","32751","33208","32645","32751","CS-FlankerTask","3","1612","3","yes","1024"
"100","100","515.5","515.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","3","0","0","0","3","0","3","0","3","0","0","0","3","3","3","3","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","450","NA","25524","NA","NA","450","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33225","28950","NA","NA","NA","3419","NA","NA","34324","3424","NA","NA","34426","34876","34320","34426","CS-FlankerTask","4","2062","4","yes","1024"
"80","80","499.6","499.6","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","4","0","0","0","4","0","4","0","4","0","0","0","4","4","4","4","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","436","NA","25524","NA","NA","436","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","34894","28950","NA","NA","NA","3419","NA","NA","35991","3424","NA","NA","36093","36531","35988","36093","CS-FlankerTask","4","2498","5","yes","1024"
"83.33333333333333","83.33333333333333","496.3333333333333","496.3333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","5","0","0","0","5","0","5","0","5","0","0","0","5","5","5","5","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","480","NA","25524","NA","NA","480","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","37050","28950","NA","NA","36548","3419","NA","NA","38149","3424","NA","NA","38251","38732","38145","38251","CS-FlankerTask","5","2978","6","yes","1024"
"85.71428571428571","85.71428571428571","493.14285714285717","493.14285714285717","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","6","0","0","0","6","0","6","0","6","0","0","0","6","6","6","6","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","474","NA","25524","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","38749","28950","NA","NA","36548","3419","NA","NA","39846","3424","NA","NA","39948","40423","39842","39948","CS-FlankerTask","6","3452","7","yes","1024"
"75","75","482.875","482.875","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","7","0","0","0","7","0","7","0","7","0","0","0","7","7","7","7","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","411","NA","25524","NA","NA","411","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","40440","28950","NA","NA","36548","3419","NA","NA","41537","3424","NA","NA","41639","42051","41534","41639","CS-FlankerTask","6","3863","8","yes","1024"
"66.66666666666667","66.66666666666667","473.44444444444446","473.44444444444446","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","8","0","0","0","8","0","8","0","8","0","0","0","8","8","8","8","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","398","NA","25524","NA","NA","398","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","42570","28950","NA","NA","42068","3419","NA","NA","43668","3424","NA","NA","43770","44168","43664","43770","CS-FlankerTask","6","4261","9","yes","1024"
"70","70","470.6","470.6","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","9","0","0","0","9","0","9","0","9","0","0","0","9","9","9","9","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","445","NA","25524","NA","NA","445","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","44679","28950","NA","NA","44177","3419","NA","NA","45786","3424","NA","NA","45888","46334","45784","45888","CS-FlankerTask","7","4706","10","yes","1024"
"63.63636363636363","63.63636363636363","467.45454545454544","467.45454545454544","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","10","0","0","0","10","0","10","0","10","0","0","0","10","10","10","10","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","436","NA","25524","NA","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","46351","28950","NA","NA","44177","3419","NA","NA","47448","3424","NA","NA","47550","47987","47444","47550","CS-FlankerTask","7","5142","11","yes","1024"
"66.66666666666667","66.66666666666667","488.8333333333333","488.8333333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","11","0","0","0","11","0","11","0","11","0","0","0","11","11","11","11","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","724","NA","25524","NA","NA","724","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","48496","28950","NA","NA","47994","3419","NA","NA","49593","3424","NA","NA","49695","50422","49589","49695","CS-FlankerTask","8","5866","12","yes","1024"
"69.23076923076923","69.23076923076923","480.84615384615387","480.84615384615387","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","12","0","0","0","12","0","12","0","12","0","0","0","12","12","12","12","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","385","NA","25524","NA","NA","385","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","50438","28950","NA","NA","47994","3419","NA","NA","51537","3424","NA","NA","51640","52026","51533","51640","CS-FlankerTask","9","6251","13","yes","1024"
"71.42857142857143","71.42857142857143","493","493","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","13","0","0","0","13","0","13","0","13","0","0","0","13","13","13","13","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","651","NA","25524","NA","NA","651","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52033","28950","NA","NA","47994","3419","NA","NA","53132","3424","NA","NA","53234","53885","53128","53234","CS-FlankerTask","10","6902","14","yes","1024"
"73.33333333333333","73.33333333333333","486.8666666666667","486.8666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","14","0","0","0","14","0","14","0","14","0","0","0","14","14","14","14","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","401","NA","25524","NA","NA","401","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","53902","28950","NA","NA","47994","3419","NA","NA","55004","3424","NA","NA","55106","55508","54999","55106","CS-FlankerTask","11","7303","15","yes","1024"
"68.75","68.75","484.0625","484.0625","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","15","0","0","0","15","0","15","0","15","0","0","0","15","15","15","15","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","442","NA","25524","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","55524","28950","NA","NA","47994","3419","NA","NA","56625","3424","NA","NA","56727","57169","56621","56727","CS-FlankerTask","11","7745","16","yes","1024"
"70.58823529411765","70.58823529411765","489.05882352941177","489.05882352941177","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","16","0","0","0","16","0","16","0","16","0","0","0","16","16","16","16","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","569","NA","25524","NA","NA","569","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","57688","28950","NA","NA","57186","3419","NA","NA","58790","3424","NA","NA","58891","59461","58786","58891","CS-FlankerTask","12","8314","17","yes","1024"
"72.22222222222223","72.22222222222223","491.8333333333333","491.8333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","17","0","0","0","17","0","17","0","17","0","0","0","17","17","17","17","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","539","NA","25524","NA","NA","539","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","59469","28950","NA","NA","57186","3419","NA","NA","60589","3424","NA","NA","60691","61231","60586","60691","CS-FlankerTask","13","8853","18","yes","1024"
"73.6842105263158","73.6842105263158","496.2631578947368","496.2631578947368","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","18","0","0","0","18","0","18","0","18","0","0","0","18","18","18","18","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","576","NA","25524","NA","NA","576","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","61238","28950","NA","NA","57186","3419","NA","NA","62364","3424","NA","NA","62467","63044","62360","62467","CS-FlankerTask","14","9429","19","yes","1024"
"70","70","498.9","498.9","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","19","0","0","0","19","0","19","0","19","0","0","0","19","19","19","19","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","549","NA","25524","NA","NA","549","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63051","28950","NA","NA","57186","3419","NA","NA","64154","3424","NA","NA","64256","64806","64150","64256","CS-FlankerTask","14","9978","20","yes","1024"
"71.42857142857143","71.42857142857143","505.5238095238095","505.5238095238095","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","20","0","0","0","20","0","20","0","20","0","0","0","20","20","20","20","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","638","NA","25524","NA","NA","638","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","65319","28950","NA","NA","64817","3419","NA","NA","66423","3424","NA","NA","66525","67164","66419","66525","CS-FlankerTask","15","10616","21","yes","1024"
"68.18181818181819","68.18181818181819","502.54545454545456","502.54545454545456","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","21","0","0","0","21","0","21","0","21","0","0","0","21","21","21","21","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","440","NA","25524","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","67180","28950","NA","NA","64817","3419","NA","NA","68286","3424","NA","NA","68389","68830","68282","68389","CS-FlankerTask","15","11056","22","yes","1024"
"69.56521739130434","69.56521739130434","503.7826086956522","503.7826086956522","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","22","0","0","0","22","0","22","0","22","0","0","0","22","22","22","22","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","531","NA","25524","NA","NA","531","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","69341","28950","NA","NA","68838","3419","NA","NA","70449","3424","NA","NA","70552","71084","70444","70551","CS-FlankerTask","16","11587","23","yes","1024"
"70.83333333333333","70.83333333333333","508.5833333333333","508.5833333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","23","0","0","0","23","0","23","0","23","0","0","0","23","23","23","23","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","619","NA","25524","NA","NA","619","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","71091","28950","NA","NA","68838","3419","NA","NA","72207","3424","NA","NA","72308","72928","72202","72308","CS-FlankerTask","17","12206","24","yes","1024"
"72","72","512.36","512.36","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","24","0","0","0","24","0","24","0","24","0","0","0","24","24","24","24","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","603","NA","25524","NA","NA","603","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","72935","28950","NA","NA","68838","3419","NA","NA","74050","3424","NA","NA","74151","74755","74047","74151","CS-FlankerTask","18","12809","25","yes","1024"
"73.07692307692308","73.07692307692308","510.65384615384613","510.65384615384613","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","25","0","0","0","25","0","25","0","25","0","0","0","25","25","25","25","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","468","NA","25524","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","74763","28950","NA","NA","68838","3419","NA","NA","75863","3424","NA","NA","75966","76435","75859","75965","CS-FlankerTask","19","13277","26","yes","1024"
"74.07407407407408","74.07407407407408","509.44444444444446","509.44444444444446","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","26","0","0","0","26","0","26","0","26","0","0","0","26","26","26","26","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","478","NA","25524","NA","NA","478","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","76450","28950","NA","NA","68838","3419","NA","NA","77550","3424","NA","NA","77652","78131","77546","77652","CS-FlankerTask","20","13755","27","yes","1024"
"75","75","505.39285714285717","505.39285714285717","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","27","0","0","0","27","0","27","0","27","0","0","0","27","27","27","27","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","396","NA","25524","NA","NA","396","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","78145","28950","NA","NA","68838","3419","NA","NA","79242","3424","NA","NA","79344","79741","79238","79344","CS-FlankerTask","21","14151","28","yes","1024"
"75.86206896551724","75.86206896551724","503.0344827586207","503.0344827586207","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","28","0","0","0","28","0","28","0","28","0","0","0","28","28","28","28","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","437","NA","25524","NA","NA","437","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","79756","28950","NA","NA","68838","3419","NA","NA","80852","3424","NA","NA","80954","81392","80850","80954","CS-FlankerTask","22","14588","29","yes","1024"
"76.66666666666667","76.66666666666667","507","507","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","29","0","0","0","29","0","29","0","29","0","0","0","29","29","29","29","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","622","NA","25524","NA","NA","622","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","81409","28950","NA","NA","68838","3419","NA","NA","82506","3424","NA","NA","82608","83231","82502","82608","CS-FlankerTask","23","15210","30","yes","1024"
"77.41935483870968","77.41935483870968","506.61290322580646","506.61290322580646","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","30","0","0","0","30","0","30","0","30","0","0","0","30","30","30","30","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","495","NA","25524","NA","NA","495","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","83248","28950","NA","NA","68838","3419","NA","NA","84342","3424","NA","NA","84444","84940","84338","84444","CS-FlankerTask","24","15705","31","yes","1024"
"78.125","78.125","503.75","503.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","31","0","0","0","31","0","31","0","31","0","0","0","31","31","31","31","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","415","NA","25524","NA","NA","415","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","84956","28950","NA","NA","68838","3419","NA","NA","86051","3424","NA","NA","86153","86570","86047","86153","CS-FlankerTask","25","16120","32","yes","1024"
"78.78787878787878","78.78787878787878","502.8484848484849","502.8484848484849","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","32","0","0","0","32","0","32","0","32","0","0","0","32","32","32","32","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","474","NA","25524","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","86576","28950","NA","NA","68838","3419","NA","NA","87676","3424","NA","NA","87778","88253","87672","87778","CS-FlankerTask","26","16594","33","yes","1024"
"79.41176470588235","79.41176470588235","506.79411764705884","506.79411764705884","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","33","0","0","0","33","0","33","0","33","0","0","0","33","33","33","33","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","637","NA","25524","NA","NA","637","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","88270","28950","NA","NA","68838","3419","NA","NA","89378","3424","NA","NA","89481","90119","89374","89481","CS-FlankerTask","27","17231","34","yes","1024"
"80","80","506.8","506.8","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","34","0","0","0","34","0","34","0","34","0","0","0","34","34","34","34","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","507","NA","25524","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","90136","28950","NA","NA","68838","3419","NA","NA","91233","3424","NA","NA","91336","91844","91230","91336","CS-FlankerTask","28","17738","35","yes","1024"
"80.55555555555556","80.55555555555556","508.55555555555554","508.55555555555554","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","35","0","0","0","35","0","35","0","35","0","0","0","35","35","35","35","Sun Sep 25 20:16:02 2022","1500","The main experiment item","yes","CS-Subject-1.osexp","C:/Users/cici_/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","35","35","C:/Users/cici_/Downloads/M59-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","570","NA","25524","NA","NA","570","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","91860","28950","NA","NA","68838","3419","NA","NA","92962","3424","NA","NA","93064","93635","92958","93064","CS-FlankerTask","29","18308","36","yes","1024"
