"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","count_ISI","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","704","704","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","0","0","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","704","NA","623708","NA","NA","704","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","626700","NA","NA","NA","2961","NA","NA","626761","2973","NA","NA","626875","627580","626751","626875","Flanker Task","1","704","1","yes","1024"
"100","100","577.5","577.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","1","0","0","0","1","0","1","0","1","0","0","0","1","1","1","1","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","1","1","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","451","NA","623708","NA","NA","451","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","627595","626700","NA","NA","NA","2961","NA","NA","628665","2973","NA","NA","628778","629229","628656","628778","Flanker Task","2","1155","2","yes","1024"
"100","100","522.3333333333334","522.3333333333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","2","0","0","0","2","0","2","0","2","0","0","0","2","2","2","2","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","2","2","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","412","NA","623708","NA","NA","412","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","629242","626700","NA","NA","NA","2961","NA","NA","630306","2973","NA","NA","630420","630833","630294","630420","Flanker Task","3","1567","3","yes","1024"
"100","100","530.75","530.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","3","0","0","0","3","0","3","0","3","0","0","0","3","3","3","3","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","3","3","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","556","NA","623708","NA","NA","556","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","630845","626700","NA","NA","NA","2961","NA","NA","631918","2973","NA","NA","632031","632588","631906","632031","Flanker Task","4","2123","4","yes","1024"
"100","100","510","510","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","4","0","0","0","4","0","4","0","4","0","0","0","4","4","4","4","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","4","4","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","427","NA","623708","NA","NA","427","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","632601","626700","NA","NA","NA","2961","NA","NA","633674","2973","NA","NA","633788","634216","633662","633788","Flanker Task","5","2550","5","yes","1024"
"100","100","492.5","492.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","5","0","0","0","5","0","5","0","5","0","0","0","5","5","5","5","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","5","5","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","405","NA","623708","NA","NA","405","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","634228","626700","NA","NA","NA","2961","NA","NA","635302","2973","NA","NA","635414","635820","635290","635414","Flanker Task","6","2955","6","yes","1024"
"100","100","486.14285714285717","486.14285714285717","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","6","0","0","0","6","0","6","0","6","0","0","0","6","6","6","6","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","6","6","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","448","NA","623708","NA","NA","448","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","635832","626700","NA","NA","NA","2961","NA","NA","636905","2973","NA","NA","637019","637467","636893","637019","Flanker Task","7","3403","7","yes","1024"
"100","100","479.5","479.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","7","0","0","0","7","0","7","0","7","0","0","0","7","7","7","7","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","7","7","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","433","NA","623708","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","637480","626700","NA","NA","NA","2961","NA","NA","638556","2973","NA","NA","638670","639104","638544","638670","Flanker Task","8","3836","8","yes","1024"
"100","100","523.4444444444445","523.4444444444445","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","8","0","0","0","8","0","8","0","8","0","0","0","8","8","8","8","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","8","8","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","875","NA","623708","NA","NA","875","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","639115","626700","NA","NA","NA","2961","NA","NA","640188","2973","NA","NA","640300","641176","640176","640299","Flanker Task","9","4711","9","yes","1024"
"100","100","516","516","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","9","0","0","0","9","0","9","0","9","0","0","0","9","9","9","9","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","9","9","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","449","NA","623708","NA","NA","449","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","641188","626700","NA","NA","NA","2961","NA","NA","642261","2973","NA","NA","642375","642825","642249","642375","Flanker Task","10","5160","10","yes","1024"
"100","100","501.45454545454544","501.45454545454544","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","10","0","0","0","10","0","10","0","10","0","0","0","10","10","10","10","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","356","NA","623708","NA","NA","356","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","642839","626700","NA","NA","NA","2961","NA","NA","643912","2973","NA","NA","644026","644383","643900","644025","Flanker Task","11","5516","11","yes","1024"
"100","100","503.6666666666667","503.6666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","11","0","0","0","11","0","11","0","11","0","0","0","11","11","11","11","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","528","NA","623708","NA","NA","528","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","644397","626700","NA","NA","NA","2961","NA","NA","645470","2973","NA","NA","645584","646113","645458","645584","Flanker Task","12","6044","12","yes","1024"
"100","100","503.61538461538464","503.61538461538464","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","12","0","0","0","12","0","12","0","12","0","0","0","12","12","12","12","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","503","NA","623708","NA","NA","503","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","646127","626700","NA","NA","NA","2961","NA","NA","647201","2973","NA","NA","647315","647819","647189","647314","Flanker Task","13","6547","13","yes","1024"
"100","100","517.1428571428571","517.1428571428571","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","13","0","0","0","13","0","13","0","13","0","0","0","13","13","13","13","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","693","NA","623708","NA","NA","693","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","647833","626700","NA","NA","NA","2961","NA","NA","648907","2973","NA","NA","649019","649713","648895","649018","Flanker Task","14","7240","14","yes","1024"
"100","100","517.0666666666667","517.0666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","14","0","0","0","14","0","14","0","14","0","0","0","14","14","14","14","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","516","NA","623708","NA","NA","516","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","649727","626700","NA","NA","NA","2961","NA","NA","650800","2973","NA","NA","650912","651429","650788","650912","Flanker Task","15","7756","15","yes","1024"
"100","100","517.6875","517.6875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","15","0","0","0","15","0","15","0","15","0","0","0","15","15","15","15","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","527","NA","623708","NA","NA","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","651440","626700","NA","NA","NA","2961","NA","NA","652516","2973","NA","NA","652631","653159","652504","652630","Flanker Task","16","8283","16","yes","1024"
"100","100","521.2352941176471","521.2352941176471","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","16","0","0","0","16","0","16","0","16","0","0","0","16","16","16","16","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","578","NA","623708","NA","NA","578","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","653172","626700","NA","NA","NA","2961","NA","NA","654249","2973","NA","NA","654363","654942","654237","654362","Flanker Task","17","8861","17","yes","1024"
"100","100","517.0555555555555","517.0555555555555","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","17","0","0","0","17","0","17","0","17","0","0","0","17","17","17","17","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","446","NA","623708","NA","NA","446","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","654955","626700","NA","NA","NA","2961","NA","NA","656027","2973","NA","NA","656141","656588","656015","656141","Flanker Task","18","9307","18","yes","1024"
"100","100","514","514","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","18","0","0","0","18","0","18","0","18","0","0","0","18","18","18","18","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","459","NA","623708","NA","NA","459","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","656604","626700","NA","NA","NA","2961","NA","NA","657678","2973","NA","NA","657792","658252","657666","657792","Flanker Task","19","9766","19","yes","1024"
"100","100","511.1","511.1","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","19","0","0","0","19","0","19","0","19","0","0","0","19","19","19","19","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","456","NA","623708","NA","NA","456","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","658265","626700","NA","NA","NA","2961","NA","NA","659337","2973","NA","NA","659450","659907","659325","659450","Flanker Task","20","10222","20","yes","1024"
"100","100","511.7142857142857","511.7142857142857","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","20","0","0","0","20","0","20","0","20","0","0","0","20","20","20","20","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","524","NA","623708","NA","NA","524","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","659920","626700","NA","NA","NA","2961","NA","NA","660994","2973","NA","NA","661108","661633","660983","661108","Flanker Task","21","10746","21","yes","1024"
"100","100","503.72727272727275","503.72727272727275","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","21","0","0","0","21","0","21","0","21","0","0","0","21","21","21","21","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","336","NA","623708","NA","NA","336","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","661646","626700","NA","NA","NA","2961","NA","NA","662719","2973","NA","NA","662833","663170","662707","662833","Flanker Task","22","11082","22","yes","1024"
"100","100","499.69565217391306","499.69565217391306","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","22","0","0","0","22","0","22","0","22","0","0","0","22","22","22","22","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","411","NA","623708","NA","NA","411","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","663183","626700","NA","NA","NA","2961","NA","NA","664256","2973","NA","NA","664371","664783","664245","664370","Flanker Task","23","11493","23","yes","1024"
"100","100","499.75","499.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","23","0","0","0","23","0","23","0","23","0","0","0","23","23","23","23","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","501","NA","623708","NA","NA","501","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","664796","626700","NA","NA","NA","2961","NA","NA","665869","2973","NA","NA","665983","666485","665857","665983","Flanker Task","24","11994","24","yes","1024"
"100","100","496.6","496.6","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","24","0","0","0","24","0","24","0","24","0","0","0","24","24","24","24","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","421","NA","623708","NA","NA","421","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","666499","626700","NA","NA","NA","2961","NA","NA","667572","2973","NA","NA","667687","668109","667560","667686","Flanker Task","25","12415","25","yes","1024"
"100","100","496.38461538461536","496.38461538461536","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","25","0","0","0","25","0","25","0","25","0","0","0","25","25","25","25","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","491","NA","623708","NA","NA","491","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","668123","626700","NA","NA","NA","2961","NA","NA","669199","2973","NA","NA","669313","669805","669187","669313","Flanker Task","26","12906","26","yes","1024"
"100","100","494.2962962962963","494.2962962962963","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","26","0","0","0","26","0","26","0","26","0","0","0","26","26","26","26","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","440","NA","623708","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","669818","626700","NA","NA","NA","2961","NA","NA","670891","2973","NA","NA","671002","671443","670879","671002","Flanker Task","27","13346","27","yes","1024"
"100","100","493.32142857142856","493.32142857142856","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","27","0","0","0","27","0","27","0","27","0","0","0","27","27","27","27","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","467","NA","623708","NA","NA","467","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","671456","626700","NA","NA","NA","2961","NA","NA","672532","2973","NA","NA","672646","673114","672519","672646","Flanker Task","28","13813","28","yes","1024"
"96.55172413793103","96.55172413793103","487.48275862068965","487.48275862068965","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","28","0","0","0","28","0","28","0","28","0","0","0","28","28","28","28","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","324","NA","623708","NA","NA","324","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","673127","626700","NA","NA","NA","2961","NA","NA","674201","2973","NA","NA","674315","674640","674189","674315","Flanker Task","28","14137","29","yes","1024"
"96.66666666666667","96.66666666666667","494.93333333333334","494.93333333333334","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","29","0","0","0","29","0","29","0","29","0","0","0","29","29","29","29","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","711","NA","623708","NA","NA","711","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","675165","626700","NA","NA","674653","2961","NA","NA","676239","2973","NA","NA","676353","677065","676226","676353","Flanker Task","29","14848","30","yes","1024"
"96.7741935483871","96.7741935483871","497","497","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","30","0","0","0","30","0","30","0","30","0","0","0","30","30","30","30","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","559","NA","623708","NA","NA","559","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","677078","626700","NA","NA","674653","2961","NA","NA","678151","2973","NA","NA","678266","678826","678140","678265","Flanker Task","30","15407","31","yes","1024"
"96.875","96.875","497.03125","497.03125","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","31","0","0","0","31","0","31","0","31","0","0","0","31","31","31","31","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","498","NA","623708","NA","NA","498","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","678839","626700","NA","NA","674653","2961","NA","NA","679915","2973","NA","NA","680028","680527","679903","680028","Flanker Task","31","15905","32","yes","1024"
"96.96969696969697","96.96969696969697","495.3636363636364","495.3636363636364","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","32","0","0","0","32","0","32","0","32","0","0","0","32","32","32","32","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","442","NA","623708","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","680540","626700","NA","NA","674653","2961","NA","NA","681615","2973","NA","NA","681729","682172","681603","681728","Flanker Task","32","16347","33","yes","1024"
"97.05882352941177","97.05882352941177","492.7647058823529","492.7647058823529","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","33","0","0","0","33","0","33","0","33","0","0","0","33","33","33","33","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","407","NA","623708","NA","NA","407","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","682185","626700","NA","NA","674653","2961","NA","NA","683258","2973","NA","NA","683370","683778","683247","683369","Flanker Task","33","16754","34","yes","1024"
"97.14285714285714","97.14285714285714","491.0857142857143","491.0857142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","34","0","0","0","34","0","34","0","34","0","0","0","34","34","34","34","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","34","34","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","434","NA","623708","NA","NA","434","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","683791","626700","NA","NA","674653","2961","NA","NA","684865","2973","NA","NA","684979","685414","684853","684979","Flanker Task","34","17188","35","yes","1024"
"97.22222222222223","97.22222222222223","490.3333333333333","490.3333333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","35","0","0","0","35","0","35","0","35","0","0","0","35","35","35","35","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","35","35","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","464","NA","623708","NA","NA","464","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","685427","626700","NA","NA","674653","2961","NA","NA","686501","2973","NA","NA","686614","687079","686489","686614","Flanker Task","35","17652","36","yes","1024"
"97.29729729729729","97.29729729729729","487.97297297297297","487.97297297297297","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","36","0","0","0","36","0","36","0","36","0","0","0","36","36","36","36","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","36","36","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","403","NA","623708","NA","NA","403","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","687092","626700","NA","NA","674653","2961","NA","NA","688166","2973","NA","NA","688280","688684","688154","688280","Flanker Task","36","18055","37","yes","1024"
"97.36842105263158","97.36842105263158","487.9736842105263","487.9736842105263","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","37","0","0","0","37","0","37","0","37","0","0","0","37","37","37","37","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","37","37","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","488","NA","623708","NA","NA","488","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","688697","626700","NA","NA","674653","2961","NA","NA","689771","2973","NA","NA","689886","690375","689760","689885","Flanker Task","37","18543","38","yes","1024"
"97.43589743589743","97.43589743589743","492.53846153846155","492.53846153846155","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","38","0","0","0","38","0","38","0","38","0","0","0","38","38","38","38","Sat Sep 26 14:00:28 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","38","38","/Users/suzannejosey/subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","666","NA","623708","NA","NA","666","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","690388","626700","NA","NA","674653","2961","NA","NA","691461","2973","NA","NA","691576","692243","691449","691576","Flanker Task","38","19209","39","yes","1024"
