"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_InstructionsOne","correct_Keyboard_Response","correct_response","count_BlockOne","count_BlockThree","count_BlockTwo","count_Error_Feedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_InstructionsOne","count_InstructionsThree","count_InstructionsTwo","count_Keyboard_Response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_BlockOne","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_InstructionsOne","response_InstructionsThree","response_InstructionsTwo","response_Keyboard_Response","response_time","response_time_Finish","response_time_InstructionsOne","response_time_InstructionsThree","response_time_InstructionsTwo","response_time_Keyboard_Response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_BlockOne","time_BlockThree","time_BlockTwo","time_Error_Feedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_InstructionsOne","time_InstructionsThree","time_InstructionsTwo","time_Keyboard_Response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.33333333333333","93.33333333333333","497.78333333333336","497.78333333333336","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","59","59","0","59","59","0","0","0","59","59","59","59","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","406","NA","5637","NA","NA","406","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","NA","90959","NA","NA","124059","122837","5697","NA","NA","124167","124575","124051","124167","5686","Flanker Task","56","29867","60","yes","1024"
"93.44262295081967","93.44262295081967","498.26229508196724","498.26229508196724","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","60","60","0","60","60","0","0","0","60","60","60","60","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","527","NA","5637","NA","NA","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","NA","90959","NA","NA","125806","124587","5697","NA","NA","125913","126442","125798","125913","5686","Flanker Task","57","30394","61","yes","1024"
"93.54838709677419","93.54838709677419","497.241935483871","497.241935483871","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","61","61","0","61","61","0","0","0","61","61","61","61","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","435","NA","5637","NA","NA","435","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","NA","90959","NA","NA","127726","126454","5697","NA","NA","127833","128270","127717","127833","5686","Flanker Task","58","30829","62","yes","1024"
"93.65079365079364","93.65079365079364","496.6031746031746","496.6031746031746","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","62","62","0","62","62","0","0","0","62","62","62","62","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","457","NA","5637","NA","NA","457","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","129561","128280","5697","NA","NA","129668","130127","129553","129668","5686","Flanker Task","59","31286","63","yes","1024"
"93.75","93.75","495.640625","495.640625","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","63","63","0","63","63","0","0","0","63","63","63","63","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","435","NA","5637","NA","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","NA","90959","NA","NA","131418","130140","5697","NA","NA","131527","131964","131408","131526","5686","Flanker Task","60","31721","64","yes","1024"
"93.84615384615384","93.84615384615384","494.15384615384613","494.15384615384613","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","64","64","0","64","64","0","0","0","64","64","64","64","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","399","NA","5637","NA","NA","399","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","NA","90959","NA","NA","133213","131977","5697","NA","NA","133321","133722","133205","133321","5686","Flanker Task","61","32120","65","yes","1024"
"93.93939393939394","93.93939393939394","493.8484848484849","493.8484848484849","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","65","65","0","65","65","0","0","0","65","65","65","65","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","474","NA","5637","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","NA","90959","NA","NA","134975","133733","5697","NA","NA","135082","135559","134967","135081","5686","Flanker Task","62","32594","66","yes","1024"
"94.02985074626865","94.02985074626865","493.7910447761194","493.7910447761194","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","66","66","0","66","66","0","0","0","66","66","66","66","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","490","NA","5637","NA","NA","490","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","NA","90959","NA","NA","136802","135570","5697","NA","NA","136910","137402","136794","136910","5686","Flanker Task","63","33084","67","yes","1024"
"94.11764705882354","94.11764705882354","494.8970588235294","494.8970588235294","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","67","67","0","67","67","0","0","0","67","67","67","67","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","569","NA","5637","NA","NA","569","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","138626","137413","5697","NA","NA","138736","139308","138619","138735","5686","Flanker Task","64","33653","68","yes","1024"
"94.20289855072464","94.20289855072464","494.231884057971","494.231884057971","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","68","68","0","68","68","0","0","0","68","68","68","68","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","449","NA","5637","NA","NA","449","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","140532","139319","5697","NA","NA","140638","141090","140524","140637","5686","Flanker Task","65","34102","69","yes","1024"
"94.28571428571429","94.28571428571429","493.9428571428571","493.9428571428571","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","69","69","0","69","69","0","0","0","69","69","69","69","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","474","NA","5637","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","NA","90959","NA","NA","142379","141101","5697","NA","NA","142486","142962","142369","142486","5686","Flanker Task","66","34576","70","yes","1024"
"94.36619718309859","94.36619718309859","492.943661971831","492.943661971831","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","70","70","0","70","70","0","0","0","70","70","70","70","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","423","NA","5637","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","144252","142974","5697","NA","NA","144361","144786","144243","144360","5686","Flanker Task","67","34999","71","yes","1024"
"94.44444444444444","94.44444444444444","493.15277777777777","493.15277777777777","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","71","71","0","71","71","0","0","0","71","71","71","71","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","508","NA","5637","NA","NA","508","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","NA","90959","NA","NA","146024","144797","5697","NA","NA","146132","146642","146017","146131","5686","Flanker Task","68","35507","72","yes","1024"
"94.52054794520548","94.52054794520548","492.86301369863014","492.86301369863014","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","72","72","0","72","72","0","0","0","72","72","72","72","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","472","NA","5637","NA","NA","472","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","147933","146653","5697","NA","NA","148040","148514","147924","148040","5686","Flanker Task","69","35979","73","yes","1024"
"94.5945945945946","94.5945945945946","494.5945945945946","494.5945945945946","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","73","73","0","73","73","0","0","0","73","73","73","73","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","621","NA","5637","NA","NA","621","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","NA","90959","NA","NA","149743","148525","5697","NA","NA","149851","150475","149736","149850","5686","Flanker Task","70","36600","74","yes","1024"
"94.66666666666667","94.66666666666667","494.08","494.08","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","74","74","0","74","74","0","0","0","74","74","74","74","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","456","NA","5637","NA","NA","456","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","NA","90959","NA","NA","151767","150485","5697","NA","NA","151874","152333","151758","151874","5686","Flanker Task","71","37056","75","yes","1024"
"94.73684210526316","94.73684210526316","493.60526315789474","493.60526315789474","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","75","75","0","75","75","0","0","0","75","75","75","75","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","458","NA","5637","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","153587","152344","5697","NA","NA","153693","154154","153578","153693","5686","Flanker Task","72","37514","76","yes","1024"
"94.8051948051948","94.8051948051948","491.68831168831167","491.68831168831167","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","76","76","0","76","76","0","0","0","76","76","76","76","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","NA","s","346","NA","5637","NA","NA","346","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","NA","90959","NA","NA","155406","154166","5697","NA","NA","155514","155863","155399","155514","5686","Flanker Task","73","37860","77","yes","1024"
"94.87179487179488","94.87179487179488","491.70512820512823","491.70512820512823","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","77","77","0","77","77","0","0","0","77","77","77","77","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","493","NA","5637","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","NA","90959","NA","NA","157082","155874","5697","NA","NA","157190","157685","157075","157190","5686","Flanker Task","74","38353","78","yes","1024"
"94.9367088607595","94.9367088607595","490.7848101265823","490.7848101265823","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","78","78","0","78","78","0","0","0","78","78","78","78","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","419","NA","5637","NA","NA","419","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","NA","90959","NA","NA","158951","157696","5697","NA","NA","159058","159480","158942","159057","5686","Flanker Task","75","38772","79","yes","1024"
"95","95","491.175","491.175","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","79","79","0","79","79","0","0","0","79","79","79","79","0","Wed Sep 21 12:59:00 2022","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","NA","h","522","NA","5637","NA","NA","522","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","NA","90959","NA","NA","160703","159492","5697","NA","NA","160809","161334","160696","160809","5686","Flanker Task","76","39294","80","yes","1024"
"95.06172839506173","95.06172839506173","490.679012345679","490.679012345679","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","80","80","0","80","80","0","0","0","80","80","80","80","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","451","NA","5637","NA","58006","451","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","90959","NA","NA","220551","161346","5697","NA","162441","220656","221108","220547","220656","5686","Flanker Task","77","39745","81","yes","1024"
"95.1219512195122","95.1219512195122","489.0487804878049","489.0487804878049","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","81","81","0","81","81","0","0","0","81","81","81","81","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","357","NA","5637","NA","58006","357","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","90959","NA","NA","222343","221119","5697","NA","162441","222448","222807","222336","222448","5686","Flanker Task","78","40102","82","yes","1024"
"95.18072289156626","95.18072289156626","487.72289156626505","487.72289156626505","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","82","82","0","82","82","0","0","0","82","82","82","82","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","379","NA","5637","NA","58006","379","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","90959","NA","NA","224016","222819","5697","NA","162441","224123","224505","224008","224123","5686","Flanker Task","79","40481","83","yes","1024"
"95.23809523809524","95.23809523809524","489.8809523809524","489.8809523809524","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","83","83","0","83","83","0","0","0","83","83","83","83","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","669","NA","5637","NA","58006","669","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","90959","NA","NA","225715","224516","5697","NA","162441","225822","226494","225707","225822","5686","Flanker Task","80","41150","84","yes","1024"
"95.29411764705883","95.29411764705883","489.21176470588233","489.21176470588233","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","84","84","0","84","84","0","0","0","84","84","84","84","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","433","NA","5637","NA","58006","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","90959","226504","NA","228211","227010","5697","NA","162441","228318","228754","228204","228318","5686","Flanker Task","81","41583","85","yes","1024"
"95.34883720930233","95.34883720930233","487.45348837209303","487.45348837209303","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","85","85","0","85","85","0","0","0","85","85","85","85","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","338","NA","5637","NA","58006","338","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","90959","226504","NA","229993","228765","5697","NA","162441","230100","230441","229986","230099","5686","Flanker Task","82","41921","86","yes","1024"
"95.40229885057471","95.40229885057471","486.5287356321839","486.5287356321839","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","86","86","0","86","86","0","0","0","86","86","86","86","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","407","NA","5637","NA","58006","407","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","90959","226504","NA","231647","230452","5697","NA","162441","231754","232164","231639","231753","5686","Flanker Task","83","42328","87","yes","1024"
"95.45454545454545","95.45454545454545","484.85227272727275","484.85227272727275","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","87","87","0","87","87","0","0","0","87","87","87","87","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","339","NA","5637","NA","58006","339","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","90959","226504","NA","233372","232174","5697","NA","162441","233480","233821","233364","233480","5686","Flanker Task","84","42667","88","yes","1024"
"95.50561797752809","95.50561797752809","483.24719101123594","483.24719101123594","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","88","88","0","88","88","0","0","0","88","88","88","88","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","342","NA","5637","NA","58006","342","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","90959","226504","NA","235038","233832","5697","NA","162441","235146","235491","235031","235146","5686","Flanker Task","85","43009","89","yes","1024"
"95.55555555555556","95.55555555555556","482.65555555555557","482.65555555555557","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","89","89","0","89","89","0","0","0","89","89","89","89","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","430","NA","5637","NA","58006","430","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","90959","226504","NA","236701","235502","5697","NA","162441","236809","237241","236693","236808","5686","Flanker Task","86","43439","90","yes","1024"
"95.6043956043956","95.6043956043956","482.54945054945057","482.54945054945057","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","90","90","0","90","90","0","0","0","90","90","90","90","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","473","NA","5637","NA","58006","473","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","90959","226504","NA","238459","237252","5697","NA","162441","238567","239043","238452","238566","5686","Flanker Task","87","43912","91","yes","1024"
"94.56521739130434","94.56521739130434","481.9891304347826","481.9891304347826","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","91","91","0","91","91","0","0","0","91","91","91","91","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","431","NA","5637","NA","58006","431","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","90959","226504","NA","240257","239053","5697","NA","162441","240364","240797","240251","240364","5686","Flanker Task","87","44343","92","yes","1024"
"94.6236559139785","94.6236559139785","482.36559139784947","482.36559139784947","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","92","92","0","92","92","0","0","0","92","92","92","92","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","517","NA","5637","NA","58006","517","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","226504","NA","242508","241315","5697","NA","162441","242614","243133","242501","242614","5686","Flanker Task","88","44860","93","yes","1024"
"94.68085106382979","94.68085106382979","482.13829787234044","482.13829787234044","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","93","93","0","93","93","0","0","0","93","93","93","93","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","461","NA","5637","NA","58006","461","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","226504","NA","244340","243143","5697","NA","162441","244445","244909","244333","244445","5686","Flanker Task","89","45321","94","yes","1024"
"94.73684210526316","94.73684210526316","481.30526315789473","481.30526315789473","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","94","94","0","94","94","0","0","0","94","94","94","94","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","403","NA","5637","NA","58006","403","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","226504","NA","246119","244919","5697","NA","162441","246225","246631","246112","246225","5686","Flanker Task","90","45724","95","yes","1024"
