"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixatiom","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixatiom","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","width"
"98","98","471","471","black","psycho","psycho","psycho","congruent","1","undefined","1","h","59","0","0","0","59","0","59","0","59","0","0","0","59","59","59","59","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","59","59","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","443.9105500059668","NA","51868.98840199865","NA","NA","443.9105500059668","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","151802.45021299925","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","152860.50452200288","3681.248751003295","NA","NA","152966.68695600238","153413.18218300876","152847.94876399974","152965.59431700734","Flanker task","59","28304.569417974562","60","1024"
"98","98","471","471","black","psycho","psycho","psycho","congruent","1","undefined","1","h","60","0","0","0","60","0","60","0","60","0","0","0","60","60","60","60","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","60","60","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","437.5302459957311","NA","51868.98840199865","NA","NA","437.5302459957311","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","153418.4207369981","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","154474.90809700685","3681.248751003295","NA","NA","154582.03889800643","155022.07428700058","154462.9278890061","154580.93070500763","Flanker task","60","28742.099663970293","61","1024"
"98","98","470","470","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","61","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","61","61","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","439.4138829957228","NA","51868.98840199865","NA","NA","439.4138829957228","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","155028.3290780062","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","156078.7929299986","3681.248751003295","NA","NA","156185.4010560055","156627.16576299863","156066.93620000442","156185.09079499927","Flanker task","61","29181.513546966016","62","1024"
"98","98","472","472","black","psycho","psycho","psycho","congruent","1","undefined","1","s","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","62","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","62","62","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","595.0226260029012","NA","51868.98840199865","NA","NA","595.0226260029012","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","156631.87760399887","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","157688.1608709955","3681.248751003295","NA","NA","157793.83539399714","158391.44615300756","157674.93071100034","157792.6706970029","Flanker task","62","29776.536172968918","63","1024"
"98","98","473","473","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","63","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","63","63","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","552.2838799952297","NA","51868.98840199865","NA","NA","552.2838799952297","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","158396.57546000672","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","159446.79123800597","3681.248751003295","NA","NA","159553.6531329999","160108.08849599562","159434.79084600403","159553.28369799827","Flanker task","63","30328.820052964147","64","1024"
"98","98","473","473","black","psycho","psycho","psycho","incongruent","1","undefined","1","h","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","64","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","64","64","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","466.67916800652165","NA","51868.98840199865","NA","NA","466.67916800652165","2","psycho","1024","2","48000","-16","experiment","SSHSS","1","odd","160113.57405899616","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","161165.29834200628","3681.248751003295","NA","NA","161273.75151999877","161742.8214600077","161153.5064369964","161273.44279299723","Flanker task","64","30795.49922097067","65","1024"
"98","98","473","473","black","psycho","psycho","psycho","congruent","1","undefined","1","s","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","65","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","65","65","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","454.2226719931932","NA","51868.98840199865","NA","NA","454.2226719931932","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","161750.2314910089","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","162803.28290299803","3681.248751003295","NA","NA","162910.42137400655","163366.7444300081","162791.82743000274","162909.97941000387","Flanker task","65","31249.721892963862","66","1024"
"98","98","473","473","black","psycho","psycho","psycho","congruent","1","undefined","1","h","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","66","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","66","66","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","447.54360799561255","NA","51868.98840199865","NA","NA","447.54360799561255","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","163375.75180800923","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","164427.00911400607","3681.248751003295","NA","NA","164533.70048600482","164983.63986199547","164414.77345200838","164533.38359700865","Flanker task","66","31697.265500959475","67","1024"
"98","98","472","472","black","psycho","psycho","psycho","congruent","1","undefined","1","h","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","67","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","67","67","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","434.9421779916156","NA","51868.98840199865","NA","NA","434.9421779916156","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","164992.26140300743","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","166043.8816179958","3681.248751003295","NA","NA","166150.45936600654","166587.62007200858","166031.46775100322","166150.1723179972","Flanker task","67","32132.20767895109","68","1024"
"98","98","471","471","black","psycho","psycho","psycho","congruent","1","undefined","1","s","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","68","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","68","68","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","418.58526099531446","NA","51868.98840199865","NA","NA","418.58526099531446","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","166595.09111200168","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","167647.63613700052","3681.248751003295","NA","NA","167754.92942900746","168175.6145429972","167636.7871810071","167754.24777100852","Flanker task","68","32550.792939946405","69","1024"
"98","98","472","472","black","psycho","psycho","psycho","congruent","1","undefined","1","h","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","69","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","69","69","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","514.6531279897317","NA","51868.98840199865","NA","NA","514.6531279897317","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","168182.94409199734","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","169232.76208799507","3681.248751003295","NA","NA","169339.83584200905","169856.5431629977","169222.38065600686","169339.5833060058","Flanker task","69","33065.44606793614","70","1024"
"98","98","473","473","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","70","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","70","70","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","530.5465580022428","NA","51868.98840199865","NA","NA","530.5465580022428","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","169861.6585599957","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","170917.90706600295","3681.248751003295","NA","NA","171023.62801600248","171556.49734300096","170906.94551100023","171022.43918999739","Flanker task","70","33595.99262593838","71","1024"
"98","98","473","473","black","psycho","psycho","psycho","incongruent","1","undefined","1","h","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","71","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","71","71","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","495.2255569951376","NA","51868.98840199865","NA","NA","495.2255569951376","2","psycho","1024","2","48000","-16","experiment","SSHSS","1","odd","171562.74803700217","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","172619.15918800514","3681.248751003295","NA","NA","172726.5859580075","173224.09103199607","172607.81318400404","172725.3925910045","Flanker task","71","34091.21818293352","72","1024"
"98","98","472","472","black","psycho","psycho","psycho","congruent","1","undefined","1","s","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","72","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","72","72","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","421.49621598946396","NA","51868.98840199865","NA","NA","421.49621598946396","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","173229.0521840041","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","174280.5086330045","3681.248751003295","NA","NA","174388.67323900922","174812.68361100229","174268.02526100073","174388.02867400227","Flanker task","72","34512.71439892298","73","1024"
"98","98","473","473","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","73","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","73","73","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","496.1368170042988","NA","51868.98840199865","NA","NA","496.1368170042988","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","174817.8432690038","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","175870.2246890025","3681.248751003295","NA","NA","175977.051423004","176475.84508900763","175858.54160800227","175976.74280499632","Flanker task","73","35008.85121592728","74","1024"
"98","98","472","472","black","psycho","psycho","psycho","congruent","1","undefined","1","s","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","74","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","74","74","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","441.1408529995242","NA","51868.98840199865","NA","NA","441.1408529995242","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","176481.54822499782","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","177532.36590500455","3681.248751003295","NA","NA","177639.92896099808","178083.30127100635","177521.139924007","177638.66567000514","Flanker task","74","35449.992068926804","75","1024"
"98","98","472","472","black","psycho","psycho","psycho","congruent","1","undefined","1","h","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","75","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","75","75","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","482.3427020019153","NA","51868.98840199865","NA","NA","482.3427020019153","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","178092.36152700032","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","179147.32185500907","3681.248751003295","NA","NA","179254.77314800082","179739.2623420019","179135.89868400595","179254.14207900758","Flanker task","75","35932.33477092872","76","1024"
"98","98","471","471","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","76","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","76","76","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","409.26396900613327","NA","51868.98840199865","NA","NA","409.26396900613327","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","179744.95036700682","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","180795.98805999558","3681.248751003295","NA","NA","180901.59550099634","181313.35420699907","180784.0202130028","180900.4766440048","Flanker task","76","36341.59873993485","77","1024"
"98","98","471","471","black","psycho","psycho","psycho","congruent","1","undefined","1","s","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","77","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","77","77","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","457.0283479988575","NA","51868.98840199865","NA","NA","457.0283479988575","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","181320.23118999496","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","182373.05974900664","3681.248751003295","NA","NA","182478.73909800546","182938.1101100007","182358.46836700512","182477.64565100078","Flanker task","77","36798.62708793371","78","1024"
"98","98","471","471","black","psycho","psycho","psycho","congruent","1","undefined","1","s","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","78","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","78","78","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","418.72570899431594","NA","51868.98840199865","NA","NA","418.72570899431594","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","182943.0788000027","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","183998.10369100305","3681.248751003295","NA","NA","184103.92493300606","184525.21474700188","183984.56368800544","184102.72350799642","Flanker task","78","37217.352796928026","79","1024"
"98","98","469","469","black","psycho","psycho","psycho","congruent","1","undefined","1","s","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","79","Sun Sep 17 15:50:54 2023","1500","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","79","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","371.8524629948661","NA","51868.98840199865","NA","NA","371.8524629948661","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","184529.99967499636","55567.40831199568","NA","NA","118766.70627300336","3633.1986139994115","NA","NA","185581.2866339984","3681.248751003295","NA","NA","185688.77738200536","186063.09667900496","185567.11341100163","185688.21129700518","Flanker task","79","37589.20525992289","80","1024"
"98","98","470","470","black","psycho","psycho","psycho","congruent","1","undefined","1","h","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","80","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","0","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","482.5621080090059","NA","51868.98840199865","9530.219651991501","NA","482.5621080090059","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","186070.181410003","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","196676.80056199606","3681.248751003295","187084.6784690075","NA","196783.77174699563","197268.50114000263","196659.15583699825","196783.46235399658","Flanker task","80","38071.7673679319","81","1024"
"98","98","469","469","black","psycho","psycho","psycho","congruent","1","undefined","1","h","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","81","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","1","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","457.19553899834864","NA","51868.98840199865","9530.219651991501","NA","457.19553899834864","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","197273.3717890078","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","198324.13452000765","3681.248751003295","187084.6784690075","NA","198430.96055700153","198890.4493029986","198310.5389150005","198430.65075100458","Flanker task","81","38528.96290693025","82","1024"
"98","98","469","469","black","psycho","psycho","psycho","congruent","1","undefined","1","s","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","82","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","2","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","h","NA","s","425.79565799678676","NA","51868.98840199865","9530.219651991501","NA","425.79565799678676","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","198895.46768499713","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","199946.50760899822","3681.248751003295","187084.6784690075","NA","200052.37368200324","200480.69103600574","199932.91906699596","200051.05202899722","Flanker task","82","38954.75856492703","83","1024"
"98","98","467","467","black","psycho","psycho","psycho","congruent","1","undefined","1","s","83","0","0","0","83","0","83","0","83","0","0","0","83","83","83","83","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","3","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","h","NA","s","339.61210399866104","NA","51868.98840199865","9530.219651991501","NA","339.61210399866104","2","psycho","1024","2","48000","-16","experiment","SSSSS","1","odd","200484.91215599643","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","201536.1946720077","3681.248751003295","187084.6784690075","NA","201644.29494700744","201986.0793090047","201522.4506789964","201643.93816600204","Flanker task","83","39294.370668925694","84","1024"
"98","98","467","467","black","psycho","psycho","psycho","incongruent","1","undefined","1","h","84","0","0","0","84","0","84","0","84","0","0","0","84","84","84","84","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","4","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","474.98080899822526","NA","51868.98840199865","9530.219651991501","NA","474.98080899822526","2","psycho","1024","2","48000","-16","experiment","SSHSS","1","odd","201991.397632999","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","203042.71889099618","3681.248751003295","187084.6784690075","NA","203148.9483780024","203626.16600899491","203031.6426310019","203147.83778000856","Flanker task","84","39769.35147792392","85","1024"
"98","98","467","467","black","psycho","psycho","psycho","incongruent","1","undefined","1","h","85","0","0","0","85","0","85","0","85","0","0","0","85","85","85","85","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","5","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","431.60434800665826","NA","51868.98840199865","9530.219651991501","NA","431.60434800665826","2","psycho","1024","2","48000","-16","experiment","SSHSS","1","odd","203631.79288999527","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","204687.55047299783","3681.248751003295","187084.6784690075","NA","204793.26453999965","205227.04777000763","204674.43386600644","204792.1233800007","Flanker task","85","40200.95582593058","86","1024"
"98","98","466","466","black","psycho","psycho","psycho","congruent","1","undefined","1","h","86","0","0","0","86","0","86","0","86","0","0","0","86","86","86","86","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","6","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","389.07170700258575","NA","51868.98840199865","9530.219651991501","NA","389.07170700258575","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","205232.59403499833","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","206289.2936749995","3681.248751003295","187084.6784690075","NA","206395.7269770035","206787.01473200636","206277.52502899966","206395.44703499996","Flanker task","86","40590.02753293316","87","1024"
"98","98","465","465","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","87","0","0","0","87","0","87","0","87","0","0","0","87","87","87","87","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","7","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","h","NA","s","407.9853230068693","NA","51868.98840199865","9530.219651991501","NA","407.9853230068693","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","206792.28214400064","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","207845.00929199567","3681.248751003295","187084.6784690075","NA","207951.5859999956","208361.92828700587","207833.57633500418","207951.26632699976","Flanker task","87","40998.01285594003","88","1024"
"98","98","465","465","black","psycho","psycho","psycho","incongruent","1","undefined","1","s","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","88","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","8","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","s","NA","s","h","NA","s","415.7842380082002","NA","51868.98840199865","9530.219651991501","NA","415.7842380082002","2","psycho","1024","2","48000","-16","experiment","HHSHH","1","odd","208366.8502119981","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","209422.4864340067","3681.248751003295","187084.6784690075","NA","209528.12642599747","209946.02529599797","209409.84236499935","209526.9866949966","Flanker task","88","41413.79709394823","89","1024"
"98","98","465","465","black","psycho","psycho","psycho","congruent","1","undefined","1","h","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","89","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","9","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","451.5352360031102","NA","51868.98840199865","9530.219651991501","NA","451.5352360031102","2","psycho","1024","2","48000","-16","experiment","HHHHH","1","odd","209951.41778100515","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","211000.36877399543","3681.248751003295","187084.6784690075","NA","211106.04196900385","211559.7428320034","210988.91354800435","211104.893953001","Flanker task","89","41865.33232995134","90","1024"
"98","98","465","465","black","psycho","psycho","psycho","incongruent","1","undefined","1","h","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","90","Sun Sep 17 15:50:54 2023","600","The main experiment item","True","Flankertask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","psycho","10","79","/Users/xaleyelyse/Downloads/xwsubject-1.csv","psycho","Melodramatic Milgram","4.0.5","0","h","NA","s","h","NA","h","500.5467199953273","NA","51868.98840199865","9530.219651991501","NA","500.5467199953273","2","psycho","1024","2","48000","-16","experiment","SSHSS","1","odd","211564.4926219975","55567.40831199568","196617.0793150086","NA","118766.70627300336","3633.1986139994115","NA","NA","212615.5017669953","3681.248751003295","187084.6784690075","NA","212721.89212300873","213224.65341100178","212603.005159006","212721.6082859959","Flanker task","90","42365.87904994667","91","1024"
