"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_keyboard_response","correct_response","count__logger","count_correctfeeback_sketchpad","count_exp_sequence","count_experiment","count_experimentloop","count_fixation_sketchpad","count_incorrectfeedback_sketchpad","count_instruction1_sketchpad","count_instruction2_sketchpad","count_isi_sketchpad","count_keyboard_keyboard_response","count_memoryset_sketchpad","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instruction2_sketchpad","response_keyboard_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instruction2_sketchpad","response_time_keyboard_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time__logger","time_correctfeeback_sketchpad","time_exp_sequence","time_experiment","time_experimentloop","time_fixation_sketchpad","time_incorrectfeedback_sketchpad","time_instruction1_sketchpad","time_instruction2_sketchpad","time_isi_sketchpad","time_keyboard_keyboard_response","time_memoryset_sketchpad","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"90","90","981","981","#3d3846","practice","legacy","legacy","legacy","0","undefined","0","left","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","10","10","C:/Users/User/Desktop/subject-3.csv","legacy","2 9 4","Melodramatic Milgram","4.0.5","3","y","0","right","left","NA","right","NA","731.0","4125","NA","731","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","74571","68581","69637","2394","NA","69638","NA","2401","NA","71839","73840","70638","6527","73839","NA","Sternberg task","10","10799.0","11","1024"
"91","91","977","977","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","11","11","C:/Users/User/Desktop/subject-3.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","927.0","4125","NA","927","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","80763","68581","75632","2394","NA","75633","74578","2401","NA","77835","79835","76634","6527","79835","NA","Sternberg task","11","11726.0","12","1024"
"92","92","958","958","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","0","11","C:/Users/User/Desktop/subject-3.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","736.0","4125","4799","736","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","91621","80768","86683","2394","86569","86683","74578","2401","81769","88884","90885","87684","6527","90885","NA","Sternberg task","12","12462.0","13","1024"
"92","92","934","934","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","1","11","C:/Users/User/Desktop/subject-3.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","625.0","4125","4799","625","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","97513","91627","92683","2394","86569","92684","74578","2401","81769","94886","96887","93685","6527","96887","NA","Sternberg task","13","13087.0","14","1024"
"93","93","934","934","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","2","11","C:/Users/User/Desktop/subject-3.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","925.0","4125","4799","925","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","103714","97518","98583","2394","86569","98584","74578","2401","81769","100787","102788","99586","6527","102788","NA","Sternberg task","14","14012.0","15","1024"
"93","93","923","923","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","3","11","C:/Users/User/Desktop/subject-3.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","760.0","4125","4799","760","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","109731","103720","104769","2394","86569","104770","74578","2401","81769","106970","108971","105770","6527","108971","NA","Sternberg task","15","14772.0","16","1024"
"94","94","932","932","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","4","11","C:/Users/User/Desktop/subject-3.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","left","left","left","left","NA","1075.0","4125","4799","1075","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","116068","109737","110790","2394","86569","110791","74578","2401","81769","112993","114993","111792","6527","114993","NA","Sternberg task","16","15847.0","17","1024"
"94","94","919","919","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","5","11","C:/Users/User/Desktop/subject-3.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","712.0","4125","4799","712","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","122038","116074","117122","2394","86569","117123","74578","2401","81769","119325","121326","118123","6527","121325","NA","Sternberg task","17","16559.0","18","1024"
"94","94","932","932","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","6","11","C:/Users/User/Desktop/subject-3.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","1155.0","4125","4799","1155","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","128464","122044","123105","2394","86569","123106","74578","2401","81769","125306","127308","124106","6527","127308","NA","Sternberg task","18","17714.0","19","1024"
"95","95","922","922","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","7","11","C:/Users/User/Desktop/subject-3.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","739.0","4125","4799","739","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","134464","128470","129522","2394","86569","129523","74578","2401","81769","131724","133724","130524","6527","133724","NA","Sternberg task","19","18453.0","20","1024"
"95","95","918","918","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","8","11","C:/Users/User/Desktop/subject-3.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","825.0","4125","4799","825","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","140541","134470","135513","2394","86569","135514","74578","2401","81769","137714","139716","136514","6527","139716","NA","Sternberg task","20","19278.0","21","1024"
"95","95","908","908","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","9","11","C:/Users/User/Desktop/subject-3.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","707.0","4125","4799","707","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","146501","140547","141590","2394","86569","141591","74578","2401","81769","143793","145794","142592","6527","145793","NA","Sternberg task","21","19985.0","22","1024"
"95","95","905","905","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","10","11","C:/Users/User/Desktop/subject-3.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","842.0","4125","4799","842","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","152606","146507","147560","2394","86569","147561","74578","2401","81769","149762","151763","148561","6527","151763","NA","Sternberg task","22","20827.0","23","1024"
"91","91","892","892","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","11","11","C:/Users/User/Desktop/subject-3.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","right","left","left","right","NA","590.0","4125","4799","590","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","158452","152612","153658","2394","86569","153659","74578","2401","81769","155860","157861","154660","6527","157860","NA","Sternberg task","22","21417.0","24","1024"
"92","92","868","868","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","12","11","C:/Users/User/Desktop/subject-3.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","299.0","4125","4799","299","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","164017","152612","159511","2394","86569","159512","158458","2401","81769","161712","163717","160512","6527","163714","NA","Sternberg task","23","21716.0","25","1024"
"88","88","852","852","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","13","11","C:/Users/User/Desktop/subject-3.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","445.0","4125","4799","445","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","169722","164023","165072","2394","86569","165073","158458","2401","81769","167275","169276","166074","6527","169276","NA","Sternberg task","23","22161.0","26","1024"
"88","88","848","848","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","14","11","C:/Users/User/Desktop/subject-3.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","735.0","4125","4799","735","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","175716","164023","170776","2394","86569","170777","169728","2401","81769","172979","174980","171778","6527","174979","NA","Sternberg task","24","22896.0","27","1024"
"89","89","856","856","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","15","11","C:/Users/User/Desktop/subject-3.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","1095.0","4125","4799","1095","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","182073","175722","176773","2394","86569","176774","169728","2401","81769","178976","180977","177775","6527","180977","NA","Sternberg task","25","23991.0","28","1024"
"89","89","840","840","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","16","11","C:/Users/User/Desktop/subject-3.csv","legacy","6 8 9 3 4 9","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","371.0","4125","4799","371","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","187697","182078","183121","2394","86569","183122","169728","2401","81769","185324","187325","184123","6527","187325","NA","Sternberg task","26","24362.0","29","1024"
"86","86","823","823","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","17","11","C:/Users/User/Desktop/subject-3.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","332.0","4125","4799","332","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","193273","187700","188737","2394","86569","188738","169728","2401","81769","190940","192941","189739","6527","192941","NA","Sternberg task","26","24694.0","30","1024"
"87","87","808","808","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","18","11","C:/Users/User/Desktop/subject-3.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","360.0","4125","4799","360","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","198890","187700","194326","2394","86569","194327","193280","2401","81769","196528","198529","195328","6527","198529","NA","Sternberg task","27","25054.0","31","1024"
"87","87","802","802","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","19","11","C:/Users/User/Desktop/subject-3.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","613.0","4125","4799","613","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","204771","198897","199955","2394","86569","199956","193280","2401","81769","202157","204158","200956","6527","204157","NA","Sternberg task","28","25667.0","32","1024"
"87","87","802","802","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","20","11","C:/Users/User/Desktop/subject-3.csv","legacy","8 1 6","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","827.0","4125","4799","827","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","210848","204777","205819","2394","86569","205820","193280","2401","81769","208020","210021","206820","6527","210021","NA","Sternberg task","29","26494.0","33","1024"
"88","88","798","798","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","21","11","C:/Users/User/Desktop/subject-3.csv","legacy","1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","667.0","4125","4799","667","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","216771","210855","211900","2394","86569","211901","193280","2401","81769","214102","216103","212902","6527","216102","NA","Sternberg task","30","27161.0","34","1024"
"85","85","799","799","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","22","11","C:/Users/User/Desktop/subject-3.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","832.0","4125","4799","832","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","222891","216811","217855","2394","86569","217856","193280","2401","81769","220057","222058","218856","6527","222058","NA","Sternberg task","30","27993.0","35","1024"
"86","86","799","799","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","23","11","C:/Users/User/Desktop/subject-3.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","777.0","4125","4799","777","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","228939","216811","223958","2394","86569","223959","222897","2401","81769","226160","228161","224959","6527","228160","NA","Sternberg task","31","28770.0","36","1024"
"86","86","796","796","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Sun Oct 22 14:00:21 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","24","11","C:/Users/User/Desktop/subject-3.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","701.0","4125","4799","701","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","234900","228945","229994","2394","86569","229996","222897","2401","81769","232198","234198","230997","6527","234198","NA","Sternberg task","32","29471.0","37","1024"
