"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_exSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_exSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"100","100","1073","1073","black","experiment","legacy","legacy","legacy","1","undefined","1","left","39","0","39","39","0","0","39","39","0","0","39","39","39","39","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","27","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","839.0","6610","2426","839","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","259679","7744","256430","257467","1071","84487","257469","NA","1115","82060","261685","262525","258474","261684","NA","Sternberg Task","40","42947.0","40","1024"
"100","100","1069","1069","black","experiment","legacy","legacy","legacy","1","undefined","1","left","40","0","40","40","0","0","40","40","0","0","40","40","40","40","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","28","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 8 9 3 4 9","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","883.0","6610","2426","883","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","265772","7744","262528","263560","1071","84487","263562","NA","1115","82060","267775","268659","264566","267775","NA","Sternberg Task","41","43830.0","41","1024"
"100","100","1065","1065","black","experiment","legacy","legacy","legacy","1","undefined","1","right","41","0","41","41","0","0","41","41","0","0","41","41","41","41","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","29","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","932.0","6610","2426","932","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","271902","7744","268662","269691","1071","84487","269693","NA","1115","82060","273907","274840","270696","273906","NA","Sternberg Task","42","44762.0","42","1024"
"100","100","1058","1058","black","experiment","legacy","legacy","legacy","1","undefined","1","left","42","0","42","42","0","0","42","42","0","0","42","42","42","42","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","30","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","760.0","6610","2426","760","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","278085","7744","274843","275872","1071","84487","275874","NA","1115","82060","280088","280849","276880","280088","NA","Sternberg Task","43","45522.0","43","1024"
"100","100","1058","1058","black","experiment","legacy","legacy","legacy","1","undefined","1","right","43","0","43","43","0","0","43","43","0","0","43","43","43","43","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","31","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1034.0","6610","2426","1034","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","284096","7744","280852","281883","1071","84487","281885","NA","1115","82060","286097","287132","282891","286097","NA","Sternberg Task","44","46556.0","44","1024"
"100","100","1058","1058","black","experiment","legacy","legacy","legacy","1","undefined","1","right","44","0","44","44","0","0","44","44","0","0","44","44","44","44","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","32","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1055.0","6610","2426","1055","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","290378","7744","287135","288168","1071","84487","288170","NA","1115","82060","292380","293436","289173","292380","NA","Sternberg Task","45","47611.0","45","1024"
"100","100","1059","1059","black","experiment","legacy","legacy","legacy","1","undefined","1","left","45","0","45","45","0","0","45","45","0","0","45","45","45","45","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","33","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1147.0","6610","2426","1147","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","296684","7744","293439","294471","1071","84487","294473","NA","1115","82060","298686","299834","295478","298686","NA","Sternberg Task","46","48758.0","46","1024"
"100","100","1060","1060","black","experiment","legacy","legacy","legacy","1","undefined","1","right","46","0","46","46","0","0","46","46","0","0","46","46","46","46","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","34","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1096.0","6610","2426","1096","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","303082","7744","299837","300869","1071","84487","300872","NA","1115","82060","305087","306184","301877","305086","NA","Sternberg Task","47","49854.0","47","1024"
"100","100","1061","1061","black","experiment","legacy","legacy","legacy","1","undefined","1","right","47","0","47","47","0","0","47","47","0","0","47","47","47","47","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","35","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1092.0","6610","2426","1092","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","309427","7744","306187","307217","1071","84487","307219","NA","1115","82060","311429","312521","308222","311429","NA","Sternberg Task","48","50946.0","48","1024"
"100","100","1067","1067","black","experiment","legacy","legacy","legacy","1","undefined","1","left","48","0","48","48","0","0","48","48","0","0","48","48","48","48","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","36","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","1385.0","6610","2426","1385","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","315764","7744","312524","313554","1071","84487","313556","NA","1115","82060","317766","319151","314559","317766","NA","Sternberg Task","49","52331.0","49","1024"
"100","100","1065","1065","black","experiment","legacy","legacy","legacy","1","undefined","1","left","49","0","49","49","0","0","49","49","0","0","49","49","49","49","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","37","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","963.0","6610","2426","963","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","322394","7744","319154","320185","1071","84487","320187","NA","1115","82060","324398","325361","321189","324398","NA","Sternberg Task","50","53294.0","50","1024"
"100","100","1061","1061","black","experiment","legacy","legacy","legacy","1","undefined","1","left","50","0","50","50","0","0","50","50","0","0","50","50","50","50","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","38","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 4 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","827.0","6610","2426","827","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","328606","7744","325364","326396","1071","84487","326398","NA","1115","82060","330608","331436","327401","330608","NA","Sternberg Task","51","54121.0","51","1024"
"100","100","1061","1061","black","experiment","legacy","legacy","legacy","1","undefined","1","left","51","0","51","51","0","0","51","51","0","0","51","51","51","51","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","39","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","1053.0","6610","2426","1053","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","334679","7744","331438","332469","1071","84487","332471","NA","1115","82060","336681","337735","333474","336681","NA","Sternberg Task","52","55174.0","52","1024"
"100","100","1058","1058","black","experiment","legacy","legacy","legacy","1","undefined","1","left","52","0","52","52","0","0","52","52","0","0","52","52","52","52","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","40","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","904.0","6610","2426","904","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","340981","7744","337738","338772","1071","84487","338774","NA","1115","82060","342983","343888","339776","342982","NA","Sternberg Task","53","56078.0","53","1024"
"100","100","1054","1054","black","experiment","legacy","legacy","legacy","1","undefined","1","left","53","0","53","53","0","0","53","53","0","0","53","53","53","53","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","41","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","863.0","6610","2426","863","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","347132","7744","343891","344923","1071","84487","344925","NA","1115","82060","349134","349998","345927","349134","NA","Sternberg Task","54","56941.0","54","1024"
"100","100","1058","1058","black","experiment","legacy","legacy","legacy","1","undefined","1","right","54","0","54","54","0","0","54","54","0","0","54","54","54","54","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","42","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1292.0","6610","2426","1292","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","353243","7744","350001","351034","1071","84487","351036","NA","1115","82060","355246","356539","352039","355246","NA","Sternberg Task","55","58233.0","55","1024"
"100","100","1065","1065","black","experiment","legacy","legacy","legacy","1","undefined","1","right","55","0","55","55","0","0","55","55","0","0","55","55","55","55","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","43","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1451.0","6610","2426","1451","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","359784","7744","356542","357574","1071","84487","357576","NA","1115","82060","361786","363238","358579","361786","NA","Sternberg Task","56","59684.0","56","1024"
"100","100","1065","1065","black","experiment","legacy","legacy","legacy","1","undefined","1","right","56","0","56","56","0","0","56","56","0","0","56","56","56","56","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","44","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1061.0","6610","2426","1061","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","366484","7744","363241","364273","1071","84487","364276","NA","1115","82060","368489","369551","365279","368489","NA","Sternberg Task","57","60745.0","57","1024"
"100","100","1072","1072","black","experiment","legacy","legacy","legacy","1","undefined","1","right","57","0","57","57","0","0","57","57","0","0","57","57","57","57","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","45","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1454.0","6610","2426","1454","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","372795","7744","369554","370585","1071","84487","370587","NA","1115","82060","374798","376254","371590","374798","NA","Sternberg Task","58","62199.0","58","1024"
"100","100","1076","1076","black","experiment","legacy","legacy","legacy","1","undefined","1","left","58","0","58","58","0","0","58","58","0","0","58","58","58","58","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","46","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","1328.0","6610","2426","1328","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","379501","7744","376256","377288","1071","84487","377291","NA","1115","82060","381506","382835","378294","381505","NA","Sternberg Task","59","63527.0","59","1024"
"100","100","1074","1074","black","experiment","legacy","legacy","legacy","1","undefined","1","left","59","0","59","59","0","0","59","59","0","0","59","59","59","59","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","47","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","950.0","6610","2426","950","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","386086","7744","382838","383872","1071","84487","383875","NA","1115","82060","388088","389039","384881","388088","NA","Sternberg Task","60","64477.0","60","1024"
"100","100","1075","1075","black","experiment","legacy","legacy","legacy","1","undefined","1","right","60","0","60","60","0","0","60","60","0","0","60","60","60","60","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","48","11","/Users/baileymcwhirter/subject-2.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1136.0","6610","2426","1136","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","392283","7744","389042","390073","1071","84487","390075","NA","1115","82060","394285","395422","391078","394285","NA","Sternberg Task","61","65613.0","61","1024"
"100","100","1076","1076","black","experiment","legacy","legacy","legacy","1","undefined","1","left","61","0","61","61","0","0","61","61","0","0","61","61","61","61","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","49","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 5 7 1","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","1151.0","6610","2426","1151","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","398671","7744","395425","396459","1071","84487","396461","NA","1115","82060","400673","401825","397466","400673","NA","Sternberg Task","62","66764.0","62","1024"
"98","98","1084","1084","black","experiment","legacy","legacy","legacy","0","undefined","0","left","62","0","62","62","0","0","62","62","0","0","62","62","62","62","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","50","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","right","right","right","right","NA","1528.0","6610","2426","1528","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","405070","7744","401827","402859","1071","84487","402861","NA","1115","82060","407073","408602","403865","407073","NA","Sternberg Task","62","68292.0","63","1024"
"98","98","1082","1082","black","experiment","legacy","legacy","legacy","1","undefined","1","right","63","0","63","63","0","0","63","63","0","0","63","63","63","63","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","51","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1000.0","6610","2426","1000","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","411862","7744","401827","409647","1071","84487","409650","408605","1115","82060","413866","414867","410656","413866","NA","Sternberg Task","63","69292.0","64","1024"
"98","98","1082","1082","black","experiment","legacy","legacy","legacy","1","undefined","1","right","64","0","64","64","0","0","64","64","0","0","64","64","64","64","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","52","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1059.0","6610","2426","1059","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","418116","7744","414870","415904","1071","84487","415906","408605","1115","82060","420118","421178","416911","420118","NA","Sternberg Task","64","70351.0","65","1024"
"98","98","1077","1077","black","experiment","legacy","legacy","legacy","1","undefined","1","left","65","0","65","65","0","0","65","65","0","0","65","65","65","65","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","53","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 6 5 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","783.0","6610","2426","783","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","424433","7744","421180","422220","1071","84487","422222","408605","1115","82060","426435","427219","423226","426435","NA","Sternberg Task","65","71134.0","66","1024"
"98","98","1077","1077","black","experiment","legacy","legacy","legacy","1","undefined","1","left","66","0","66","66","0","0","66","66","0","0","66","66","66","66","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","54","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1034.0","6610","2426","1034","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","430478","7744","427222","428265","1071","84487","428267","408605","1115","82060","432481","433516","429272","432480","NA","Sternberg Task","66","72168.0","67","1024"
"98","98","1079","1079","black","experiment","legacy","legacy","legacy","1","undefined","1","right","67","0","67","67","0","0","67","67","0","0","67","67","67","67","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","55","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1256.0","6610","2426","1256","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","436775","7744","433519","434563","1071","84487","434566","408605","1115","82060","438779","440036","435568","438779","NA","Sternberg Task","67","73424.0","68","1024"
"98","98","1081","1081","black","experiment","legacy","legacy","legacy","1","undefined","1","right","68","0","68","68","0","0","68","68","0","0","68","68","68","68","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","56","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1230.0","6610","2426","1230","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","443295","7744","440039","441083","1071","84487","441086","408605","1115","82060","445298","446529","442089","445297","NA","Sternberg Task","68","74654.0","69","1024"
"98","98","1080","1080","black","experiment","legacy","legacy","legacy","1","undefined","1","right","69","0","69","69","0","0","69","69","0","0","69","69","69","69","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","57","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","973.0","6610","2426","973","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","449774","7744","446533","447564","1071","84487","447566","408605","1115","82060","451778","452752","448568","451778","NA","Sternberg Task","69","75627.0","70","1024"
"98","98","1078","1078","black","experiment","legacy","legacy","legacy","1","undefined","1","right","70","0","70","70","0","0","70","70","0","0","70","70","70","70","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","58","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","966.0","6610","2426","966","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","456001","7744","452754","453787","1071","84487","453789","408605","1115","82060","458003","458970","454795","458003","NA","Sternberg Task","70","76593.0","71","1024"
"98","98","1074","1074","black","experiment","legacy","legacy","legacy","1","undefined","1","right","71","0","71","71","0","0","71","71","0","0","71","71","71","71","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","59","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","801.0","6610","2426","801","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","462217","7744","458972","460007","1071","84487","460009","408605","1115","82060","464219","465021","461012","464219","NA","Sternberg Task","71","77394.0","72","1024"
"98","98","1071","1071","black","experiment","legacy","legacy","legacy","1","undefined","1","right","72","0","72","72","0","0","72","72","0","0","72","72","72","72","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","60","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","838.0","6610","2426","838","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","468266","7744","465024","466055","1071","84487","466057","408605","1115","82060","470268","471107","467061","470268","NA","Sternberg Task","72","78232.0","73","1024"
"98","98","1068","1068","black","experiment","legacy","legacy","legacy","1","undefined","1","right","73","0","73","73","0","0","73","73","0","0","73","73","73","73","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","61","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 5 4 2 9 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","845.0","6610","2426","845","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","474355","7744","471110","472141","1071","84487","472143","408605","1115","82060","476357","477203","473150","476357","NA","Sternberg Task","73","79077.0","74","1024"
"97","97","1070","1070","black","experiment","legacy","legacy","legacy","0","undefined","0","left","74","0","74","74","0","0","74","74","0","0","74","74","74","74","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","62","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","right","right","right","right","NA","1174.0","6610","2426","1174","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","480450","7744","477206","478238","1071","84487","478240","408605","1115","82060","482452","483627","479245","482452","NA","Sternberg Task","73","80251.0","75","1024"
"97","97","1074","1074","black","experiment","legacy","legacy","legacy","1","undefined","1","left","75","0","75","75","0","0","75","75","0","0","75","75","75","75","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","63","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1413.0","6610","2426","1413","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","486878","7744","477206","484668","1071","84487","484670","483631","1115","82060","488884","490298","485673","488883","NA","Sternberg Task","74","81664.0","76","1024"
"97","97","1081","1081","black","experiment","legacy","legacy","legacy","1","undefined","1","right","76","0","76","76","0","0","76","76","0","0","76","76","76","76","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","64","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 6 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1581.0","6610","2426","1581","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","493544","7744","490301","491334","1071","84487","491336","483631","1115","82060","495547","497129","492338","495547","NA","Sternberg Task","75","83245.0","77","1024"
"97","97","1087","1087","black","experiment","legacy","legacy","legacy","1","undefined","1","right","77","0","77","77","0","0","77","77","0","0","77","77","77","77","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","65","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1578.0","6610","2426","1578","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","500382","7744","497131","498169","1071","84487","498171","483631","1115","82060","502385","503964","499176","502385","NA","Sternberg Task","76","84823.0","78","1024"
"97","97","1083","1083","black","experiment","legacy","legacy","legacy","1","undefined","1","left","78","0","78","78","0","0","78","78","0","0","78","78","78","78","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","66","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","805.0","6610","2426","805","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","507212","7744","503968","505000","1071","84487","505002","483631","1115","82060","509214","510020","506007","509214","NA","Sternberg Task","77","85628.0","79","1024"
