"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_new_1_sketchpad","count_new_sketchpad","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_keyboard_response","response_new_1_sketchpad","response_thankYou","response_time","response_time_instruction1","response_time_keyboard_response","response_time_new_1_sketchpad","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_new_1_sketchpad","time_new_sketchpad","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"48","48","1004","1004","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","36","36","0","0","36","36","0","36","36","36","0","36","0","36","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","24","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","448.0","162356","448","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","415782","422921","2366","273981","422922","421882","2369","427126","427575","423923","242713","425124","164727","427126","NA","Sternberg task","18","37167.0","37","1024"
"50","50","989","989","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","37","37","0","0","37","37","0","37","37","37","0","37","0","37","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","25","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","423.0","162356","423","31268","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","427577","428616","2366","273981","428618","421882","2369","432821","433245","429619","242713","430820","164727","432821","NA","Sternberg task","19","37590.0","38","1024"
"51","51","973","973","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","38","38","0","0","38","38","0","38","38","38","0","38","0","38","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","8 3","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","377.0","162356","377","31268","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","433258","434302","2366","273981","434304","421882","2369","438508","438886","435305","242713","436506","164727","438507","NA","Sternberg task","20","37967.0","39","1024"
"52","52","970","970","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","39","39","0","0","39","39","0","39","39","39","0","39","0","39","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","861.0","162356","861","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","438899","439945","2366","273981","439946","421882","2369","444149","445011","440947","242713","442148","164727","444149","NA","Sternberg task","21","38828.0","40","1024"
"53","53","969","969","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","40","40","0","0","40","40","0","40","40","40","0","40","0","40","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","right","left","right","NA","937.0","162356","937","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","445023","446069","2366","273981","446070","421882","2369","450273","451211","447071","242713","448272","164727","450273","NA","Sternberg task","22","39765.0","41","1024"
"52","52","994","994","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","41","41","0","0","41","41","0","41","41","41","0","41","0","41","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","None","right","None","right","NA","2000.0","162356","2000","31268","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","451213","452256","2366","273981","452258","421882","2369","456463","458463","453260","242713","454461","164727","456463","NA","Sternberg task","22","41765.0","42","1024"
"53","53","991","991","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","42","42","0","0","42","42","0","42","42","42","0","42","0","42","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","857.0","162356","857","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","451213","459519","2366","273981","459521","458476","2369","463725","464584","460522","242713","461723","164727","463725","NA","Sternberg task","23","42622.0","43","1024"
"54","54","987","987","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","43","43","0","0","43","43","0","43","43","43","0","43","0","43","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","right","left","right","NA","836.0","162356","836","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","464596","465638","2366","273981","465641","458476","2369","469845","470683","466643","242713","467844","164727","469845","NA","Sternberg task","24","43458.0","44","1024"
"53","53","991","991","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","44","44","0","0","44","44","0","44","44","44","0","44","0","44","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 8 7 9 5 3","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","1160.0","162356","1160","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","470695","471744","2366","273981","471745","458476","2369","475950","477111","472747","242713","473949","164727","475950","NA","Sternberg task","24","44618.0","45","1024"
"52","52","981","981","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","45","45","0","0","45","45","0","45","45","45","0","45","0","45","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","right","right","right","right","NA","531.0","162356","531","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","470695","478161","2366","273981","478162","477123","2369","482365","482896","479163","242713","480364","164727","482365","NA","Sternberg task","24","45149.0","46","1024"
"53","53","970","970","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","46","46","0","0","46","46","0","46","46","46","0","46","0","46","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","left","right","left","right","NA","472.0","162356","472","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","470695","483943","2366","273981","483946","482899","2369","488149","488623","484947","242713","486148","164727","488149","NA","Sternberg task","25","45621.0","47","1024"
"52","52","962","962","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","47","47","0","0","47","47","0","47","47","47","0","47","0","47","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 2 7 6 1 3","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","565.0","162356","565","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","488635","489677","2366","273981","489679","482899","2369","493882","494447","490680","242713","491881","164727","493882","NA","Sternberg task","25","46186.0","48","1024"
"51","51","952","952","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","48","48","0","0","48","48","0","48","48","48","0","48","0","48","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","right","right","right","right","NA","472.0","162356","472","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","488635","495501","2366","273981","495502","494460","2369","499705","500178","496503","242713","497704","164727","499705","NA","Sternberg task","25","46658.0","49","1024"
"50","50","947","947","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","49","49","0","0","49","49","0","49","49","49","0","49","0","49","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","703.0","162356","703","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","488635","501223","2366","273981","501224","500180","2369","505429","506133","502227","242713","503428","164727","505429","NA","Sternberg task","25","47361.0","50","1024"
"50","50","940","940","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","50","50","0","0","50","50","0","50","50","50","0","50","0","50","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","614.0","162356","614","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","488635","507187","2366","273981","507188","506145","2369","511393","512008","508190","242713","509392","164727","511393","NA","Sternberg task","26","47975.0","51","1024"
"51","51","938","938","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","51","51","0","0","51","51","0","51","51","51","0","51","0","51","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","right","left","right","NA","829.0","162356","829","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","512020","513061","2366","273981","513063","506145","2369","517267","518097","514064","242713","515266","164727","517267","NA","Sternberg task","27","48804.0","52","1024"
"50","50","932","932","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","52","52","0","0","52","52","0","52","52","52","0","52","0","52","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","642.0","162356","642","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","518109","519153","2366","273981","519155","506145","2369","523359","524002","520156","242713","521357","164727","523359","NA","Sternberg task","27","49446.0","53","1024"
"51","51","928","928","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","53","53","0","0","53","53","0","53","53","53","0","53","0","53","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","left","right","NA","680.0","162356","680","31268","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","518109","525066","2366","273981","525067","524015","2369","529271","529952","526068","242713","527269","164727","529271","NA","Sternberg task","28","50126.0","54","1024"
"52","52","922","922","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","54","54","0","0","54","54","0","54","54","54","0","54","0","54","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 6 5 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","left","right","NA","593.0","162356","593","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","529964","531009","2366","273981","531010","524015","2369","535213","535807","532011","242713","533212","164727","535213","NA","Sternberg task","29","50719.0","55","1024"
"53","53","919","919","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","55","55","0","0","55","55","0","55","55","55","0","55","0","55","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","right","left","right","NA","787.0","162356","787","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","535819","536862","2366","273981","536864","524015","2369","541069","541857","537866","242713","539067","164727","541068","NA","Sternberg task","30","51506.0","56","1024"
"52","52","914","914","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","56","56","0","0","56","56","0","56","56","56","0","56","0","56","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","623.0","162356","623","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","541869","542912","2366","273981","542914","524015","2369","547118","547742","543916","242713","545117","164727","547118","NA","Sternberg task","30","52129.0","57","1024"
"53","53","916","916","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","57","57","0","0","57","57","0","57","57","57","0","57","0","57","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","1049.0","162356","1049","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","541869","548841","2366","273981","548843","547791","2369","553047","554096","549844","242713","551046","164727","553047","NA","Sternberg task","31","53178.0","58","1024"
"54","54","916","916","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","58","58","0","0","58","58","0","58","58","58","0","58","0","58","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","917.0","162356","917","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","554109","555148","2366","273981","555150","547791","2369","559353","560271","556151","242713","557352","164727","559353","NA","Sternberg task","32","54095.0","59","1024"
"55","55","911","911","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","59","59","0","0","59","59","0","59","59","59","0","59","0","59","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","left","right","NA","624.0","162356","624","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","560284","561330","2366","273981","561332","547791","2369","565537","566162","562334","242713","563535","164727","565537","NA","Sternberg task","33","54719.0","60","1024"
"55","55","907","907","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","60","60","0","0","60","60","0","60","60","60","0","60","0","60","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","left","right","NA","635.0","162356","635","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","566174","567215","2366","273981","567217","547791","2369","571421","572057","568218","242713","569419","164727","571420","NA","Sternberg task","34","55354.0","61","1024"
"56","56","900","900","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","61","61","0","0","61","61","0","61","61","61","0","61","0","61","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","left","right","NA","468.0","162356","468","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","572070","573123","2366","273981","573124","547791","2369","577329","577798","574126","242713","575327","164727","577329","NA","Sternberg task","35","55822.0","62","1024"
"55","55","897","897","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","62","62","0","0","62","62","0","62","62","62","0","62","0","62","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","692.0","162356","692","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","577838","578885","2366","273981","578887","547791","2369","583090","583783","579888","242713","581089","164727","583090","NA","Sternberg task","35","56514.0","63","1024"
"54","54","891","891","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","63","63","0","0","63","63","0","63","63","63","0","63","0","63","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","right","right","right","right","NA","519.0","162356","519","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","577838","584833","2366","273981","584835","583792","2369","589039","589558","585836","242713","587037","164727","589039","NA","Sternberg task","35","57033.0","64","1024"
"53","53","885","885","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","64","64","0","0","64","64","0","64","64","64","0","64","0","64","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","516.0","162356","516","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","577838","590612","2366","273981","590613","589570","2369","594817","595334","591614","242713","592816","164727","594817","NA","Sternberg task","35","57549.0","65","1024"
"54","54","883","883","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","65","65","0","0","65","65","0","65","65","65","0","65","0","65","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","764.0","162356","764","31268","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","577838","596385","2366","273981","596387","595346","2369","600590","601355","597388","242713","598589","164727","600590","NA","Sternberg task","36","58313.0","66","1024"
"53","53","880","880","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","66","66","0","0","66","66","0","66","66","66","0","66","0","66","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","664.0","162356","664","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","601367","602404","2366","273981","602407","595346","2369","606611","607276","603408","242713","604610","164727","606611","NA","Sternberg task","36","58977.0","67","1024"
"54","54","876","876","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","67","67","0","0","67","67","0","67","67","67","0","67","0","67","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","right","left","right","NA","643.0","162356","643","31268","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","601367","608331","2366","273981","608333","607289","2369","612536","613180","609334","242713","610535","164727","612536","NA","Sternberg task","37","59620.0","68","1024"
"55","55","874","874","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","68","68","0","0","68","68","0","68","68","68","0","68","0","68","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","left","right","NA","750.0","162356","750","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","613193","614245","2366","273981","614246","607289","2369","618450","619201","615248","242713","616449","164727","618450","NA","Sternberg task","38","60370.0","69","1024"
"54","54","871","871","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","69","69","0","0","69","69","0","69","69","69","0","69","0","69","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","623.0","162356","623","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","619213","620256","2366","273981","620258","607289","2369","624463","625087","621259","242713","622461","164727","624462","NA","Sternberg task","38","60993.0","70","1024"
"54","54","872","872","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","70","70","0","0","70","70","0","70","70","70","0","70","0","70","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","942.0","162356","942","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","619213","626139","2366","273981","626140","625099","2369","630344","631287","627141","242713","628343","164727","630344","NA","Sternberg task","39","61935.0","71","1024"
"55","55","872","872","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","71","71","0","0","71","71","0","71","71","71","0","71","0","71","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","878.0","162356","878","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","631299","632344","2366","273981","632346","625099","2369","636550","637429","633348","242713","634549","164727","636550","NA","Sternberg task","40","62813.0","72","1024"
"56","56","875","875","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","72","72","0","0","72","72","0","72","72","72","0","72","0","72","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1103.0","162356","1103","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","637441","638483","2366","273981","638484","625099","2369","642688","643792","639485","242713","640687","164727","642688","NA","Sternberg task","41","63916.0","73","1024"
"55","55","877","877","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","73","73","0","0","73","73","0","73","73","73","0","73","0","73","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","right","right","right","right","NA","1026.0","162356","1026","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","643804","644849","2366","273981","644851","625099","2369","649055","650082","645852","242713","647054","164727","649055","NA","Sternberg task","41","64942.0","74","1024"
