acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExperimentLoop,count_Fixation,count_ISI,count_IncorrectFeedback,count_Instruction1,count_Instruction2,count_MemorySet,count_Practiceloop,count_Probe,count_ThankYou,count_expSequence,count_experiment,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instruction2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instruction2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExperimentLoop,time_Fixation,time_ISI,time_IncorrectFeedback,time_Instruction1,time_Instruction2,time_MemorySet,time_Practiceloop,time_Probe,time_ThankYou,time_expSequence,time_experiment,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.18918919,89.18918919,1003.432432,1003.432432,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,0,36,36,36,0,0,36,0,36,0,36,0,36,36,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,809,67135,8071,NA,809,2,legacy,4,1024,2,48000,-16,experiment,4,even,5,319238,166947,320415,322622,274497,5579,158875,321418,72716,324625,NA,320411,5574,324625,325435,Sternberg Task,33,37127,37,yes,1024
89.47368421,89.47368421,1000.131579,1000.131579,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,0,37,37,37,0,0,37,0,37,0,37,0,37,37,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,878,67135,8071,NA,878,2,legacy,2,1024,2,48000,-16,experiment,4,even,3,325488,166947,326665,328872,274497,5579,158875,327668,72716,330875,NA,326661,5574,330876,331755,Sternberg Task,34,38005,38,yes,1024
89.74358974,89.74358974,997.2051282,997.2051282,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,0,38,38,38,0,0,38,0,38,0,38,0,38,38,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,886,67135,8071,NA,886,2,legacy,5,1024,2,48000,-16,experiment,4,even,4,331805,166947,332986,335192,274497,5579,158875,333989,72716,337195,NA,332982,5574,337196,338083,Sternberg Task,35,38891,39,yes,1024
90,90,991.425,991.425,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,39,0,39,39,39,0,0,39,0,39,0,39,0,39,39,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,766,67135,8071,NA,766,2,legacy,5,1024,2,48000,-16,experiment,4,even,9,338129,166947,339307,341513,274497,5579,158875,340310,72716,343516,NA,339303,5574,343516,344283,Sternberg Task,36,39657,40,yes,1024
90.24390244,90.24390244,984.1463415,984.1463415,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,0,40,40,40,0,0,40,0,40,0,40,0,40,40,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,693,67135,8071,NA,693,2,legacy,3,1024,2,48000,-16,experiment,4,even,7,344329,166947,345508,347714,274497,5579,158875,346511,72716,349717,NA,345504,5574,349717,350411,Sternberg Task,37,40350,41,yes,1024
90.47619048,90.47619048,973.1190476,973.1190476,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,41,0,41,41,41,0,0,41,0,41,0,41,0,41,41,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,521,67135,8071,NA,521,2,legacy,2,1024,2,48000,-16,experiment,4,even,6,350463,166947,351640,353846,274497,5579,158875,352643,72716,355849,NA,351636,5574,355849,356371,Sternberg Task,38,40871,42,yes,1024
90.69767442,90.69767442,970.7674419,970.7674419,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,42,0,42,42,42,0,0,42,0,42,0,42,0,42,42,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,872,67135,8071,NA,872,2,legacy,6,1024,2,48000,-16,experiment,4,even,7,356413,166947,357593,359799,274497,5579,158875,358596,72716,361802,NA,357589,5574,361802,362675,Sternberg Task,39,41743,43,yes,1024
90.90909091,90.90909091,972.0454545,972.0454545,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,0,43,43,43,0,0,43,0,43,0,43,0,43,43,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1027,67135,8071,NA,1027,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,362722,166947,363900,366107,274497,5579,158875,364903,72716,368110,NA,363896,5574,368111,369139,Sternberg Task,40,42770,44,yes,1024
91.11111111,91.11111111,967.9111111,967.9111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,44,0,44,44,44,0,0,44,0,44,0,44,0,44,44,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,786,67135,8071,NA,786,2,legacy,3,1024,2,48000,-16,experiment,4,even,3,369188,166947,370364,372572,274497,5579,158875,371367,72716,374575,NA,370360,5574,374576,375363,Sternberg Task,41,43556,45,yes,1024
91.30434783,91.30434783,962.9130435,962.9130435,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,45,0,45,45,45,0,0,45,0,45,0,45,0,45,45,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,738,67135,8071,NA,738,2,legacy,5,1024,2,48000,-16,experiment,4,even,7,375421,166947,376598,378804,274497,5579,158875,377601,72716,380808,NA,376594,5574,380808,381548,Sternberg Task,42,44294,46,yes,1024
91.4893617,91.4893617,960.8723404,960.8723404,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,0,46,46,46,0,0,46,0,46,0,46,0,46,46,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,867,67135,8071,NA,867,2,legacy,5,1024,2,48000,-16,experiment,4,even,3,381588,166947,382765,384972,274497,5579,158875,383768,72716,386975,NA,382761,5574,386975,387844,Sternberg Task,43,45161,47,yes,1024
91.66666667,91.66666667,957.7916667,957.7916667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,0,47,47,47,0,0,47,0,47,0,47,0,47,47,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,813,67135,8071,NA,813,2,legacy,6,1024,2,48000,-16,experiment,4,even,2,387879,166947,389058,391265,274497,5579,158875,390061,72716,393268,NA,389054,5574,393269,394084,Sternberg Task,44,45974,48,yes,1024
91.83673469,91.83673469,953.6326531,953.6326531,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,0,48,48,48,0,0,48,0,48,0,48,0,48,48,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,754,67135,8071,NA,754,2,legacy,6,1024,2,48000,-16,experiment,4,even,1,394121,166947,395302,397509,274497,5579,158875,396305,72716,399512,NA,395298,5574,399512,400268,Sternberg Task,45,46728,49,yes,1024
92,92,948.76,948.76,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,0,49,49,49,0,0,49,0,49,0,49,0,49,49,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,710,67135,8071,NA,710,2,legacy,4,1024,2,48000,-16,experiment,4,even,7,400304,166947,401481,403688,274497,5579,158875,402484,72716,405691,NA,401477,5574,405692,406404,Sternberg Task,46,47438,50,yes,1024
92.15686275,92.15686275,943.0588235,943.0588235,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,50,0,50,50,50,0,0,50,0,50,0,50,0,50,50,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,658,67135,8071,NA,658,2,legacy,5,1024,2,48000,-16,experiment,4,even,9,406454,166947,407630,409837,274497,5579,158875,408634,72716,411840,NA,407627,5574,411840,412499,Sternberg Task,47,48096,51,yes,1024
92.30769231,92.30769231,945.1538462,945.1538462,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,0,51,51,51,0,0,51,0,51,0,51,0,51,51,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,1052,67135,8071,NA,1052,2,legacy,3,1024,2,48000,-16,experiment,4,even,1,412546,166947,413724,415931,274497,5579,158875,414727,72716,417934,NA,413720,5574,417934,418988,Sternberg Task,48,49148,52,yes,1024
92.45283019,92.45283019,945.3018868,945.3018868,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,0,52,52,52,0,0,52,0,52,0,52,0,52,52,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,953,67135,8071,NA,953,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,419029,166947,420207,422413,274497,5579,158875,421210,72716,424416,NA,420203,5574,424417,425372,Sternberg Task,49,50101,53,yes,1024
92.59259259,92.59259259,941.1296296,941.1296296,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,0,53,53,53,0,0,53,0,53,0,53,0,53,53,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,720,67135,8071,NA,720,2,legacy,1,1024,2,48000,-16,experiment,4,even,7,425412,166947,426592,428799,274497,5579,158875,427595,72716,430802,NA,426588,5574,430802,431523,Sternberg Task,50,50821,54,yes,1024
92.72727273,92.72727273,936.1636364,936.1636364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,0,54,54,54,0,0,54,0,54,0,54,0,54,54,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,668,67135,8071,NA,668,2,legacy,2,1024,2,48000,-16,experiment,4,even,9,431562,166947,432741,434947,274497,5579,158875,433744,72716,436950,NA,432737,5574,436950,437619,Sternberg Task,51,51489,55,yes,1024
92.85714286,92.85714286,932.7142857,932.7142857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,55,0,55,55,55,0,0,55,0,55,0,55,0,55,55,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,743,67135,8071,NA,743,2,legacy,4,1024,2,48000,-16,experiment,4,even,2,437646,166947,438824,441032,274497,5579,158875,439828,72716,443035,NA,438821,5574,443035,443780,Sternberg Task,52,52232,56,yes,1024
92.98245614,92.98245614,928.0175439,928.0175439,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,0,56,56,56,0,0,56,0,56,0,56,0,56,56,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,665,67135,8071,NA,665,2,legacy,3,1024,2,48000,-16,experiment,4,even,8,443829,166947,445005,447213,274497,5579,158875,446008,72716,449216,NA,445001,5574,449217,449883,Sternberg Task,53,52897,57,yes,1024
93.10344828,93.10344828,925.362069,925.362069,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,57,0,57,57,57,0,0,57,0,57,0,57,0,57,57,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,774,67135,8071,NA,774,2,legacy,4,1024,2,48000,-16,experiment,4,even,4,449929,166947,451106,453313,274497,5579,158875,452109,72716,455316,NA,451102,5574,455316,456092,Sternberg Task,54,53671,58,yes,1024
93.22033898,93.22033898,921.1694915,921.1694915,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,58,0,58,58,58,0,0,58,0,58,0,58,0,58,58,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,678,67135,8071,NA,678,2,legacy,3,1024,2,48000,-16,experiment,4,even,4,456129,166947,457307,459513,274497,5579,158875,458310,72716,461516,NA,457303,5574,461516,462196,Sternberg Task,55,54349,59,yes,1024
93.33333333,93.33333333,919.1833333,919.1833333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,0,59,59,59,0,0,59,0,59,0,59,0,59,59,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,802,67135,8071,NA,802,2,legacy,2,1024,2,48000,-16,experiment,4,even,3,462237,166947,463414,465621,274497,5579,158875,464417,72716,467624,NA,463410,5574,467624,468428,Sternberg Task,56,55151,60,yes,1024
93.44262295,93.44262295,920,920,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,0,60,60,60,0,0,60,0,60,0,60,0,60,60,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,NA,left,969,67135,8071,NA,969,2,legacy,5,1024,2,48000,-16,experiment,4,even,2,468470,166947,469656,471862,274497,5579,158875,470659,72716,473865,NA,469652,5574,473865,474836,Sternberg Task,57,56120,61,yes,1024
93.5483871,93.5483871,923.2258065,923.2258065,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,61,0,61,61,61,0,0,61,0,61,0,61,0,61,61,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,NA,left,1120,67135,8071,NA,1120,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,474871,166947,476048,478254,274497,5579,158875,477051,72716,480257,NA,476044,5574,480258,481380,Sternberg Task,58,57240,62,yes,1024
93.65079365,93.65079365,919.4126984,919.4126984,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,0,62,62,62,0,0,62,0,62,0,62,0,62,62,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,683,67135,8071,NA,683,2,legacy,5,1024,2,48000,-16,experiment,4,even,6,481428,166947,482605,484812,274497,5579,158875,483608,72716,486815,NA,482601,5574,486815,487500,Sternberg Task,59,57923,63,yes,1024
93.75,93.75,916.125,916.125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,63,0,63,63,63,0,0,63,0,63,0,63,0,63,63,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,709,67135,8071,NA,709,2,legacy,3,1024,2,48000,-16,experiment,4,even,9,487537,166947,488715,490921,274497,5579,158875,489718,72716,492924,NA,488711,5574,492925,493636,Sternberg Task,60,58632,64,yes,1024
93.84615385,93.84615385,914.7076923,914.7076923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,0,64,64,64,0,0,64,0,64,0,64,0,64,64,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,824,67135,8071,NA,824,2,legacy,6,1024,2,48000,-16,experiment,4,even,1,493687,166947,494865,497071,274497,5579,158875,495868,72716,499074,NA,494861,5574,499074,499900,Sternberg Task,61,59456,65,yes,1024
93.93939394,93.93939394,910.2878788,910.2878788,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,65,0,65,65,65,0,0,65,0,65,0,65,0,65,65,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,623,67135,8071,NA,623,2,legacy,3,1024,2,48000,-16,experiment,4,even,1,499937,166947,501113,503319,274497,5579,158875,502116,72716,505322,NA,501109,5574,505323,505948,Sternberg Task,62,60079,66,yes,1024
94.02985075,94.02985075,912.1492537,912.1492537,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,66,0,66,66,66,0,0,66,0,66,0,66,0,66,66,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1035,67135,8071,NA,1035,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,505986,166947,507163,509371,274497,5579,158875,508167,72716,511374,NA,507160,5574,511375,512412,Sternberg Task,63,61114,67,yes,1024
92.64705882,92.64705882,911.1764706,911.1764706,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,67,0,67,67,67,0,0,67,0,67,0,67,0,67,67,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,right,right,left,NA,right,846,67135,8071,NA,846,2,legacy,5,1024,2,48000,-16,experiment,4,even,3,512445,166947,513625,515832,274497,5579,158875,514628,72716,517835,NA,513621,5574,517836,518684,Sternberg Task,63,61960,68,yes,1024
92.75362319,92.75362319,908.6086957,908.6086957,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,0,68,68,68,0,0,68,0,68,0,68,0,68,68,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,734,67135,8071,NA,734,2,legacy,4,1024,2,48000,-16,experiment,4,even,7,512445,166947,519897,522104,518720,5579,158875,520901,72716,524107,NA,519893,5574,524108,524844,Sternberg Task,64,62694,69,yes,1024
92.85714286,92.85714286,907.3,907.3,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,69,0,69,69,69,0,0,69,0,69,0,69,0,69,69,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,817,67135,8071,NA,817,2,legacy,4,1024,2,48000,-16,experiment,4,even,3,524895,166947,526072,528278,518720,5579,158875,527075,72716,530281,NA,526068,5574,530281,531100,Sternberg Task,65,63511,70,yes,1024
92.95774648,92.95774648,905.0985915,905.0985915,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,70,0,70,70,70,0,0,70,0,70,0,70,0,70,70,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,751,67135,8071,NA,751,2,legacy,4,1024,2,48000,-16,experiment,4,even,8,531136,166947,532313,534520,518720,5579,158875,533316,72716,536523,NA,532309,5574,536523,537276,Sternberg Task,66,64262,71,yes,1024
93.05555556,93.05555556,903.75,903.75,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,71,0,71,71,71,0,0,71,0,71,0,71,0,71,71,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,NA,left,808,67135,8071,NA,808,2,legacy,5,1024,2,48000,-16,experiment,4,even,3,537319,166947,538497,540703,518720,5579,158875,539500,72716,542706,NA,538493,5574,542706,543516,Sternberg Task,67,65070,72,yes,1024
93.15068493,93.15068493,904.0136986,904.0136986,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,72,0,72,72,72,0,0,72,0,72,0,72,0,72,72,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,923,67135,8071,NA,923,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,543544,166947,544724,546931,518720,5579,158875,545727,72716,548934,NA,544720,5574,548935,549860,Sternberg Task,68,65993,73,yes,1024
93.24324324,93.24324324,905.7972973,905.7972973,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,73,0,73,73,73,0,0,73,0,73,0,73,0,73,73,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,1036,67135,8071,NA,1036,2,legacy,5,1024,2,48000,-16,experiment,4,even,8,549933,166947,551109,553315,518720,5579,158875,552112,72716,555318,NA,551105,5574,555318,556356,Sternberg Task,69,67029,74,yes,1024
