"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"100","100","541","541","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","0","0","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","541.0","9211","NA","541","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","3","14528","NA","12317","2666","NA","12322","NA","2731","NA","13325","16530","17072","11973","16530","NA","Sternberg Task","1","541.0","1","1024"
"100","100","478","478","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","left","1","1","1","0","0","1","1","0","0","1","1","1","0","1","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","1","1","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","1 7 9 8 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","NA","left","NA","415.0","9211","NA","415","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","20340","17097","18133","2666","NA","18135","NA","2731","NA","19138","22343","22759","11973","22342","NA","Sternberg Task","2","956.0","2","1024"
"100","100","511","511","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","left","2","2","2","0","0","2","2","0","0","2","2","2","0","2","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","2","2","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","6","Melodramatic Milgram","4.0.5","1","y","0","left","left","NA","left","NA","579.0","9211","NA","579","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","26005","22762","23798","2666","NA","23801","NA","2731","NA","24803","28010","28593","11973","28010","NA","Sternberg Task","3","1535.0","3","1024"
"100","100","524","524","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","3","3","3","0","0","3","3","0","0","3","3","3","0","3","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","3","3","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","561.0","9211","NA","561","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","31843","28595","29632","2666","NA","29635","NA","2731","NA","30637","33848","34409","11973","33848","NA","Sternberg Task","4","2096.0","4","1024"
"100","100","540","540","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","4","4","4","0","0","4","4","0","0","4","4","4","0","4","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","4","4","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","5 7 8 4 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","606.0","9211","NA","606","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","37663","34412","35455","2666","NA","35457","NA","2731","NA","36459","39665","40272","11973","39665","NA","Sternberg Task","5","2702.0","5","1024"
"100","100","540","540","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","left","5","5","5","0","0","5","5","0","0","5","5","5","0","5","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","5","5","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","4 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","NA","left","NA","540.0","9211","NA","540","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","4","43520","40275","41312","2666","NA","41314","NA","2731","NA","42316","45522","46063","11973","45522","NA","Sternberg Task","6","3242.0","6","1024"
"100","100","539","539","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","6","6","6","0","0","6","6","0","0","6","6","6","0","6","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","6","6","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","3 1 9 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","537.0","9211","NA","537","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","49319","46066","47112","2666","NA","47114","NA","2731","NA","48116","51321","51859","11973","51321","NA","Sternberg Task","7","3779.0","7","1024"
"100","100","553","553","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","left","7","7","7","0","0","7","7","0","0","7","7","7","0","7","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","7","7","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","4 3 1 7 9 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","NA","left","NA","651.0","9211","NA","651","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","55097","51861","52890","2666","NA","52892","NA","2731","NA","53894","57099","57751","11973","57099","NA","Sternberg Task","8","4430.0","8","1024"
"100","100","553","553","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","8","8","8","0","0","8","8","0","0","8","8","8","0","8","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","8","8","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","2 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","551.0","9211","NA","551","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","60991","57754","58785","2666","NA","58787","NA","2731","NA","59789","62994","63545","11973","62994","NA","Sternberg Task","9","4981.0","9","1024"
"100","100","556","556","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","9","9","9","0","0","9","9","0","0","9","9","9","0","9","0","Sun Oct 22 09:55:55 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","9","9","/Users/xaleyelyse/Downloads/XWsubject_4.csv","legacy","9 6 7 4 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","587.0","9211","NA","587","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","66792","63549","64585","2666","NA","64587","NA","2731","NA","65589","68795","69383","11973","68795","NA","Sternberg Task","10","5568.0","10","1024"
