"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response_1","correct_response","count_ISI_1","count_PracticeLoop","count_correctFeedback_1","count_expSequence_1","count_experiment","count_experimentLoop","count_fixation_1","count_incorrectFeedback_1","count_instruction1","count_instruction2","count_keyboard_response_1","count_logger_1","count_memorySet_1","count_probe_1","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_waitblanking","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response_1","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response_1","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI_1","time_PracticeLoop","time_correctFeedback_1","time_expSequence_1","time_experiment","time_experimentLoop","time_fixation_1","time_incorrectFeedback_1","time_instruction1","time_instruction2","time_keyboard_response_1","time_logger_1","time_memorySet_1","time_probe_1","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"80.95238095238095","80.95238095238095","1041.5714285714287","1041.5714285714287","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","0","20","20","0","0","20","20","0","0","20","20","20","20","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.12","3","y","yes","0","left","left","right","left","NA","930","18023","3964","930","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","156661","21892","153336","154457","3806","103671","154459","115922","3868","99707","158663","159594","155460","158662","NA","Sternberg Task","17","21873","21","yes","1024"
"81.81818181818181","81.81818181818181","1039.409090909091","1039.409090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","0","21","21","0","0","21","21","0","0","21","21","21","21","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","yes","0","left","left","right","left","NA","994","18023","3964","994","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","162934","21892","159601","160729","3806","103671","160732","115922","3868","99707","164935","165929","161733","164935","NA","Sternberg Task","18","22867","22","yes","1024"
"82.6086956521739","82.6086956521739","1029.2173913043478","1029.2173913043478","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","0","22","22","0","0","22","22","0","0","22","22","22","22","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","805","18023","3964","805","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","169266","21892","165936","167062","3806","103671","167064","115922","3868","99707","171267","172073","168065","171267","NA","Sternberg Task","19","23672","23","yes","1024"
"83.33333333333333","83.33333333333333","1029.3333333333333","1029.3333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","0","23","23","0","0","23","23","0","0","23","23","23","23","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1032","18023","3964","1032","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","175407","21892","172080","173203","3806","103671","173205","115922","3868","99707","177409","178441","174206","177409","NA","Sternberg Task","20","24704","24","yes","1024"
"84","84","1036.52","1036.52","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","0","24","24","0","0","24","24","0","0","24","24","24","24","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","1209","18023","3964","1209","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","181774","21892","178448","179570","3806","103671","179572","115922","3868","99707","183776","184986","180573","183775","NA","Sternberg Task","21","25913","25","yes","1024"
"84.61538461538461","84.61538461538461","1028.4615384615386","1028.4615384615386","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","0","25","25","0","0","25","25","0","0","25","25","25","25","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","827","18023","3964","827","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","188325","21892","184992","186120","3806","103671","186122","115922","3868","99707","190326","191154","187123","190326","NA","Sternberg Task","22","26740","26","yes","1024"
"85.18518518518519","85.18518518518519","1024.6296296296296","1024.6296296296296","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","0","26","26","0","0","26","26","0","0","26","26","26","26","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.12","5","y","yes","0","left","left","right","left","NA","925","18023","3964","925","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","194479","21892","191161","192273","3806","103671","192275","115922","3868","99707","196480","197405","193277","196480","NA","Sternberg Task","23","27665","27","yes","1024"
"85.71428571428571","85.71428571428571","1027.107142857143","1027.107142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","27","0","27","27","0","0","27","27","0","0","27","27","27","27","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1094","18023","3964","1094","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","200732","21892","197411","198527","3806","103671","198530","115922","3868","99707","202734","203828","199531","202734","NA","Sternberg Task","24","28759","28","yes","1024"
"86.20689655172414","86.20689655172414","1010.4827586206897","1010.4827586206897","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","28","0","28","28","0","0","28","28","0","0","28","28","28","28","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","4 1","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","545","18023","3964","545","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","207160","21892","203835","204956","3806","103671","204958","115922","3868","99707","209161","209707","205959","209161","NA","Sternberg Task","25","29304","29","yes","1024"
"86.66666666666667","86.66666666666667","1015.1","1015.1","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","0","29","29","0","0","29","29","0","0","29","29","29","29","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1149","18023","3964","1149","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","213038","21892","209714","210833","3806","103671","210836","115922","3868","99707","215039","216189","211837","215039","NA","Sternberg Task","26","30453","30","yes","1024"
"87.09677419354838","87.09677419354838","1013.2258064516129","1013.2258064516129","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","0","30","30","0","0","30","30","0","0","30","30","30","30","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","957","18023","3964","957","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","219511","21892","216195","217307","3806","103671","217309","115922","3868","99707","221513","222471","218310","221512","NA","Sternberg Task","27","31410","31","yes","1024"
"87.5","87.5","1001","1001","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","0","31","31","0","0","31","31","0","0","31","31","31","31","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","622","18023","3964","622","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","225810","21892","222477","223606","3806","103671","223608","115922","3868","99707","227811","228434","224609","227811","NA","Sternberg Task","28","32032","32","yes","1024"
"87.87878787878788","87.87878787878788","1005","1005","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","0","32","32","0","0","32","32","0","0","32","32","32","32","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1133","18023","3964","1133","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","231763","21892","228440","229558","3806","103671","229560","115922","3868","99707","233765","234898","230561","233765","NA","Sternberg Task","29","33165","33","yes","1024"
"88.23529411764706","88.23529411764706","1010.5","1010.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","0","33","33","0","0","33","33","0","0","33","33","33","33","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1192","18023","3964","1192","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","238246","21892","234905","236042","3806","103671","236044","115922","3868","99707","240247","241440","237045","240247","NA","Sternberg Task","30","34357","34","yes","1024"
"88.57142857142857","88.57142857142857","1006.8571428571429","1006.8571428571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","0","34","34","0","0","34","34","0","0","34","34","34","34","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","883","18023","3964","883","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","244780","21892","241445","242574","3806","103671","242577","115922","3868","99707","246783","247667","243578","246783","NA","Sternberg Task","31","35240","35","yes","1024"
"88.88888888888889","88.88888888888889","1004.3611111111111","1004.3611111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","35","0","35","35","0","0","35","35","0","0","35","35","35","35","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.12","1","y","yes","0","left","left","right","left","NA","917","18023","3964","917","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","251004","21892","247673","248799","3806","103671","248801","115922","3868","99707","253005","253922","249802","253005","NA","Sternberg Task","32","36157","36","yes","1024"
"89.1891891891892","89.1891891891892","999.081081081081","999.081081081081","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","0","36","36","0","0","36","36","0","0","36","36","36","36","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","809","18023","3964","809","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","257257","21892","253928","255053","3806","103671","255055","115922","3868","99707","259258","260068","256056","259258","NA","Sternberg Task","33","36966","37","yes","1024"
"89.47368421052632","89.47368421052632","992.2368421052631","992.2368421052631","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","0","37","37","0","0","37","37","0","0","37","37","37","37","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","739","18023","3964","739","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","263390","21892","260074","261186","3806","103671","261188","115922","3868","99707","265391","266131","262189","265391","NA","Sternberg Task","34","37705","38","yes","1024"
"89.74358974358974","89.74358974358974","1001.6153846153846","1001.6153846153846","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","0","38","38","0","0","38","38","0","0","38","38","38","38","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.12","1","y","yes","0","left","left","right","left","NA","1358","18023","3964","1358","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","269469","21892","266138","267265","3806","103671","267267","115922","3868","99707","271470","272829","268268","271470","NA","Sternberg Task","35","39063","39","yes","1024"
"90","90","1001.85","1001.85","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","0","39","39","0","0","39","39","0","0","39","39","39","39","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1011","18023","3964","1011","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","276175","21892","272835","273971","3806","103671","273973","115922","3868","99707","278176","279188","274974","278176","NA","Sternberg Task","36","40074","40","yes","1024"
"90.2439024390244","90.2439024390244","1003.5365853658536","1003.5365853658536","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","0","40","40","0","0","40","40","0","0","40","40","40","40","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1071","18023","3964","1071","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","282510","21892","279194","280305","3806","103671","280307","115922","3868","99707","284512","285585","281308","284512","NA","Sternberg Task","37","41145","41","yes","1024"
"90.47619047619048","90.47619047619048","999.0714285714286","999.0714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","0","41","41","0","0","41","41","0","0","41","41","41","41","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.12","1","y","yes","0","left","left","right","left","NA","816","18023","3964","816","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","288905","21892","285590","286700","3806","103671","286703","115922","3868","99707","290906","291723","287704","290906","NA","Sternberg Task","38","41961","42","yes","1024"
"90.69767441860465","90.69767441860465","997.4186046511628","997.4186046511628","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","0","42","42","0","0","42","42","0","0","42","42","42","42","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","yes","0","left","left","right","left","NA","928","18023","3964","928","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","295053","21892","291730","292847","3806","103671","292850","115922","3868","99707","297054","297983","293851","297054","NA","Sternberg Task","39","42889","43","yes","1024"
"90.9090909090909","90.9090909090909","1004.6363636363636","1004.6363636363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","0","43","43","0","0","43","43","0","0","43","43","43","43","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1315","18023","3964","1315","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","301315","21892","297990","299110","3806","103671","299113","115922","3868","99707","303316","304632","300114","303316","NA","Sternberg Task","40","44204","44","yes","1024"
"91.11111111111111","91.11111111111111","1006.0666666666667","1006.0666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","0","44","44","0","0","44","44","0","0","44","44","44","44","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1069","18023","3964","1069","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","307977","21892","304638","305773","3806","103671","305775","115922","3868","99707","309978","311048","306776","309978","NA","Sternberg Task","41","45273","45","yes","1024"
"91.30434782608695","91.30434782608695","996.9347826086956","996.9347826086956","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","0","45","45","0","0","45","45","0","0","45","45","45","45","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","586","18023","3964","586","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","314386","21892","311055","312181","3806","103671","312184","115922","3868","99707","316387","316974","313185","316387","NA","Sternberg Task","42","45859","46","yes","1024"
"91.48936170212765","91.48936170212765","1010.531914893617","1010.531914893617","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","0","0","46","46","0","0","46","46","46","46","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1636","18023","3964","1636","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","320295","21892","316980","318091","3806","103671","318093","115922","3868","99707","322296","323934","319094","322296","NA","Sternberg Task","43","47495","47","yes","1024"
"91.66666666666667","91.66666666666667","1007.0833333333334","1007.0833333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","0","47","47","0","0","47","47","0","0","47","47","47","47","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","845","18023","3964","845","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","327259","21892","323941","325053","3806","103671","325055","115922","3868","99707","329261","330107","326057","329260","NA","Sternberg Task","44","48340","48","yes","1024"
"91.83673469387755","91.83673469387755","1024.6938775510205","1024.6938775510205","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","0","48","48","0","0","48","48","0","0","48","48","48","48","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","left","right","right","NA","1870","18023","3964","1870","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","333436","21892","330111","331232","3806","103671","331234","115922","3868","99707","335438","337309","332235","335437","NA","Sternberg Task","45","50210","49","yes","1024"
"92","92","1021","1021","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","0","49","49","0","0","49","49","0","0","49","49","49","49","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","7 6","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","left","right","left","NA","840","18023","3964","840","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","340637","21892","337314","338431","3806","103671","338434","115922","3868","99707","342638","343479","339435","342638","NA","Sternberg Task","46","51050","50","yes","1024"
"92.15686274509804","92.15686274509804","1022.3137254901961","1022.3137254901961","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","0","50","50","0","0","50","50","0","0","50","50","50","50","0","Thu Oct 13 22:33:42 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/AP-subject-1.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.12","6","y","yes","0","left","left","right","left","NA","1088","18023","3964","1088","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","346876","21892","343485","344667","3806","103671","344670","115922","3868","99707","348878","349968","345673","348878","NA","Sternberg Task","47","52138","51","yes","1024"
