"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_1","correct_Keyboard_Response","correct_response","count_Correct_Feedback","count_Experimental_Loop","count_Fixation","count_ISI","count_Incorrect_Feedback","count_Instruction_1","count_Instructions_2","count_Instructions_3_Thanks","count_Keyboard_Response","count_Logger","count_Memory_Set","count_Practice_Loop","count_Probe","count_expSequence","count_experiment","count_new_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practice_Loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Incorrect_Feedback","response_Instruction_1","response_Instructions_2","response_Instructions_3_Thanks","response_Keyboard_Response","response_new_sketchpad","response_time","response_time_Incorrect_Feedback","response_time_Instruction_1","response_time_Instructions_2","response_time_Instructions_3_Thanks","response_time_Keyboard_Response","response_time_new_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Correct_Feedback","time_Experimental_Loop","time_Fixation","time_ISI","time_Incorrect_Feedback","time_Instruction_1","time_Instructions_2","time_Instructions_3_Thanks","time_Keyboard_Response","time_Logger","time_Memory_Set","time_Practice_Loop","time_Probe","time_expSequence","time_experiment","time_new_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"77.41935483870968","77.41935483870968","650.0322580645161","650.0322580645161","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","0","30","30","30","0","0","0","30","30","30","0","30","30","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.5","5","y","0","left","left","left","left","NA","left","NA","798","613","2922","3584","NA","798","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","187733","83549","195040","197274","194312","4609","79964","NA","199287","200087","196056","7560","199287","195027","4586","NA","Sternberg Task","24","20151","31","yes","1024"
"78.125","78.125","646.9375","646.9375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","0","31","31","31","0","0","0","31","31","31","0","31","31","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","551","613","2922","3584","NA","551","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","200112","83549","201224","203460","194312","4609","79964","NA","205473","206025","202242","7560","205473","201211","4586","NA","Sternberg Task","25","20702","32","yes","1024"
"78.78787878787878","78.78787878787878","653.6969696969697","653.6969696969697","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","0","32","32","32","0","0","0","32","32","32","0","32","32","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","870","613","2922","3584","NA","870","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","206051","83549","207161","209395","194312","4609","79964","NA","211409","212281","208177","7560","211409","207149","4586","NA","Sternberg Task","26","21572","33","yes","1024"
"79.41176470588235","79.41176470588235","652.9705882352941","652.9705882352941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","0","33","33","33","0","0","0","33","33","33","0","33","33","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","1","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","629","613","2922","3584","NA","629","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","212307","83549","213412","215644","194312","4609","79964","NA","217657","218287","214427","7560","217657","213400","4586","NA","Sternberg Task","27","22201","34","yes","1024"
"80","80","648.7714285714286","648.7714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","0","34","34","34","0","0","0","34","34","34","0","34","34","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.5","1","y","0","left","left","left","left","NA","left","NA","506","613","2922","3584","NA","506","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","218313","83549","219418","221650","194312","4609","79964","NA","223663","224171","220433","7560","223663","219405","4586","NA","Sternberg Task","28","22707","35","yes","1024"
"80.55555555555556","80.55555555555556","645.3055555555555","645.3055555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","35","0","35","35","35","0","0","0","35","35","35","0","35","35","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.5","5","y","0","left","left","left","left","NA","left","NA","524","613","2922","3584","NA","524","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","224197","83549","225319","227551","194312","4609","79964","NA","229564","230089","226334","7560","229564","225306","4586","NA","Sternberg Task","29","23231","36","yes","1024"
"81.08108108108108","81.08108108108108","654.2702702702703","654.2702702702703","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","36","0","36","36","36","0","0","0","36","36","36","0","36","36","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 5","Lentiform Loewenfeld","3.3.5","2","y","0","left","left","left","left","NA","left","NA","977","613","2922","3584","NA","977","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","230117","83549","231225","233459","194312","4609","79964","NA","235473","236452","232240","7560","235472","231213","4586","NA","Sternberg Task","30","24208","37","yes","1024"
"78.94736842105263","78.94736842105263","658.078947368421","658.078947368421","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","37","0","37","37","37","0","0","0","37","37","37","0","37","37","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.5","3","y","0","right","left","left","left","NA","right","NA","799","613","2922","3584","NA","799","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","236478","83549","237591","239824","194312","4609","79964","NA","241846","242646","238607","7560","241846","237579","4586","NA","Sternberg Task","30","25007","38","yes","1024"
"79.48717948717949","79.48717948717949","651.5384615384615","651.5384615384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","0","38","38","38","0","0","0","38","38","38","0","38","38","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 3","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","left","left","NA","left","NA","403","612","2922","3584","NA","403","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","236478","83549","243392","245624","242672","4609","79964","NA","247642","248047","244406","7560","247642","243380","4586","NA","Sternberg Task","31","25410","39","yes","1024"
"77.5","77.5","649.7","649.7","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","39","0","39","39","39","0","0","0","39","39","39","0","39","39","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.5","1","y","0","right","right","left","left","NA","right","NA","578","612","2922","3584","NA","578","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","248073","83549","249183","251414","242672","4609","79964","NA","253427","254006","250198","7560","253427","249170","4586","NA","Sternberg Task","31","25988","40","yes","1024"
"78.04878048780488","78.04878048780488","650.9512195121952","650.9512195121952","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","0","40","40","40","0","0","0","40","40","40","0","40","40","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","701","704","2922","3584","NA","701","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","248073","83549","254852","257083","254033","4609","79964","NA","259097","259800","255866","7560","259096","254840","4586","NA","Sternberg Task","32","26689","41","yes","1024"
"78.57142857142857","78.57142857142857","652.6190476190476","652.6190476190476","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","0","41","41","41","0","0","0","41","41","41","0","41","41","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","left","left","NA","left","NA","721","704","2922","3584","NA","721","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","259831","83549","260953","263182","254033","4609","79964","NA","265197","265920","261967","7560","265197","260939","4586","NA","Sternberg Task","33","27410","42","yes","1024"
"79.06976744186046","79.06976744186046","648.5581395348837","648.5581395348837","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","0","42","42","42","0","0","0","42","42","42","0","42","42","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","left","left","NA","left","NA","478","704","2922","3584","NA","478","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","265934","83549","267043","269274","254033","4609","79964","NA","271290","271770","268058","7560","271290","267027","4586","NA","Sternberg Task","34","27888","43","yes","1024"
"79.54545454545455","79.54545454545455","642.25","642.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","0","43","43","43","0","0","0","43","43","43","0","43","43","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 2","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","left","left","NA","left","NA","371","704","2922","3584","NA","371","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","271796","83549","272910","275144","254033","4609","79964","NA","277157","277529","273925","7560","277157","272898","4586","NA","Sternberg Task","35","28259","44","yes","1024"
"80","80","636.0888888888888","636.0888888888888","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","0","44","44","44","0","0","0","44","44","44","0","44","44","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.5","5","y","0","left","right","left","left","NA","left","NA","365","704","2922","3584","NA","365","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","277556","83549","278665","280898","254033","4609","79964","NA","282911","283278","279679","7560","282911","278653","4586","NA","Sternberg Task","36","28624","45","yes","1024"
"80.43478260869566","80.43478260869566","635.1304347826087","635.1304347826087","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","0","45","45","45","0","0","0","45","45","45","0","45","45","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","left","left","NA","left","NA","592","704","2922","3584","NA","592","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","283307","83549","284418","286649","254033","4609","79964","NA","288664","289258","285432","7560","288663","284406","4586","NA","Sternberg Task","37","29216","46","yes","1024"
"80.85106382978724","80.85106382978724","634","634","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","46","0","0","0","46","46","46","0","46","46","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","582","704","2922","3584","NA","582","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","289285","83549","290391","292622","254033","4609","79964","NA","294636","295220","291405","7560","294635","290377","4586","NA","Sternberg Task","38","29798","47","yes","1024"
"81.25","81.25","635.8333333333334","635.8333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","0","47","47","47","0","0","0","47","47","47","0","47","47","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","722","704","2922","3584","NA","722","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","295248","83549","296359","298592","254033","4609","79964","NA","300605","301328","297375","7560","300605","296346","4586","NA","Sternberg Task","39","30520","48","yes","1024"
"81.63265306122449","81.63265306122449","631.3061224489796","631.3061224489796","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","48","0","48","48","48","0","0","0","48","48","48","0","48","48","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","left","left","NA","left","NA","414","704","2922","3584","NA","414","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","301355","83549","302465","304696","254033","4609","79964","NA","306710","307126","303480","7560","306709","302451","4586","NA","Sternberg Task","40","30934","49","yes","1024"
"82","82","632.62","632.62","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","0","49","49","49","0","0","0","49","49","49","0","49","49","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","697","704","2922","3584","NA","697","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","307151","83549","308263","310491","254033","4609","79964","NA","312505","313203","309277","7560","312504","308251","4586","NA","Sternberg Task","41","31631","50","yes","1024"
"82.3529411764706","82.3529411764706","634.7647058823529","634.7647058823529","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","0","50","50","50","0","0","0","50","50","50","0","50","50","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","left","left","NA","left","NA","742","704","2922","3584","NA","742","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","313220","83549","314340","316574","254033","4609","79964","NA","318587","319331","315356","7560","318587","314327","4586","NA","Sternberg Task","42","32373","51","yes","1024"
"82.6923076923077","82.6923076923077","633.4807692307693","633.4807692307693","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","0","51","51","51","0","0","0","51","51","51","0","51","51","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","left","left","NA","left","NA","568","704","2922","3584","NA","568","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","319357","83549","320467","322697","254033","4609","79964","NA","324710","325279","321481","7560","324710","320452","4586","NA","Sternberg Task","43","32941","52","yes","1024"
"83.01886792452831","83.01886792452831","629.7924528301887","629.7924528301887","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","0","52","52","52","0","0","0","52","52","52","0","52","52","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","left","left","NA","left","NA","438","704","2922","3584","NA","438","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","325306","83549","326417","328648","254033","4609","79964","NA","330665","331105","327432","7560","330665","326403","4586","NA","Sternberg Task","44","33379","53","yes","1024"
"83.33333333333333","83.33333333333333","630.5","630.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","0","53","53","53","0","0","0","53","53","53","0","53","53","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","left","left","NA","left","NA","668","704","2922","3584","NA","668","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","331133","83549","332255","334492","254033","4609","79964","NA","336505","337174","333274","7560","336505","332241","4586","NA","Sternberg Task","45","34047","54","yes","1024"
"83.63636363636364","83.63636363636364","630.0909090909091","630.0909090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","0","54","54","54","0","0","0","54","54","54","0","54","54","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","608","704","2922","3584","NA","608","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","337200","83549","338318","340553","254033","4609","79964","NA","342566","343177","339334","7560","342566","338301","4586","NA","Sternberg Task","46","34655","55","yes","1024"
"83.92857142857143","83.92857142857143","632.8035714285714","632.8035714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","55","0","55","55","55","0","0","0","55","55","55","0","55","55","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","782","704","2922","3584","NA","782","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","343198","83549","344308","346542","254033","4609","79964","NA","348555","349338","345324","7560","348555","344291","4586","NA","Sternberg Task","47","35437","56","yes","1024"
"84.21052631578948","84.21052631578948","630.859649122807","630.859649122807","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","0","56","56","56","0","0","0","56","56","56","0","56","56","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","522","704","2922","3584","NA","522","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","349363","83549","350474","352705","254033","4609","79964","NA","354720","355244","351488","7560","354720","350461","4586","NA","Sternberg Task","48","35959","57","yes","1024"
"84.48275862068965","84.48275862068965","641.1379310344828","641.1379310344828","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","0","57","57","57","0","0","0","57","57","57","0","57","57","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","1227","704","2922","3584","NA","1227","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","355271","83549","356380","358614","254033","4609","79964","NA","360627","361855","357395","7560","360627","356367","4586","NA","Sternberg Task","49","37186","58","yes","1024"
"84.7457627118644","84.7457627118644","639.728813559322","639.728813559322","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","0","58","58","58","0","0","0","58","58","58","0","58","58","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","left","left","NA","left","NA","558","704","2922","3584","NA","558","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","361881","83549","362988","365218","254033","4609","79964","NA","367232","367792","364002","7560","367232","362976","4586","NA","Sternberg Task","50","37744","59","yes","1024"
"85","85","641.7666666666667","641.7666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","0","59","59","59","0","0","0","59","59","59","0","59","59","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","left","left","NA","left","NA","762","704","2922","3584","NA","762","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","367817","83549","368933","371164","254033","4609","79964","NA","373177","373941","369947","7560","373177","368921","4586","NA","Sternberg Task","51","38506","60","yes","1024"
"85.24590163934427","85.24590163934427","644.360655737705","644.360655737705","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","0","60","60","60","0","0","0","60","60","60","0","60","60","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.5","5","y","0","left","right","left","left","NA","left","NA","800","704","2922","3584","NA","800","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","373969","83549","375084","377316","254033","4609","79964","NA","379332","380134","376099","7560","379332","375072","4586","NA","Sternberg Task","52","39306","61","yes","1024"
"85.48387096774194","85.48387096774194","646.5806451612904","646.5806451612904","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","0","61","61","61","0","0","0","61","61","61","0","61","61","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","left","left","NA","left","NA","782","704","2922","3584","NA","782","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","380160","83549","381269","383501","254033","4609","79964","NA","385515","386299","382284","7560","385515","381255","4586","NA","Sternberg Task","53","40088","62","yes","1024"
"85.71428571428571","85.71428571428571","647.3015873015873","647.3015873015873","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","0","62","62","62","0","0","0","62","62","62","0","62","62","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","left","left","NA","right","NA","692","704","2922","3584","NA","692","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","386325","83549","387440","389677","254033","4609","79964","NA","391691","392386","388454","7560","391690","387423","4586","NA","Sternberg Task","54","40780","63","yes","1024"
"84.375","84.375","647.65625","647.65625","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","63","0","63","63","63","0","0","0","63","63","63","0","63","63","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.5","0","n","0","left","right","left","left","NA","left","NA","670","704","2922","3584","NA","670","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","392401","83549","393523","395756","254033","4609","79964","NA","397770","398441","394538","7560","397770","393509","4586","NA","Sternberg Task","54","41450","64","yes","1024"
