"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memoryset","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankyou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankyou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankyou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memoryset","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankyou","title","total_correct","total_response_time","total_responses","width"
"74","74","616","616","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","30","30","0","0","30","30","30","0","0","30","30","30","0","30","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","18","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","594.0","394","734","594","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","185135","176108","4808","76283","182932","182933","181888","4814","75548","183934","187136","187731","5209","187136","NA","Sternberg Task","23","19114.0","31","1024"
"75","75","614","614","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","31","31","0","0","31","31","31","0","0","31","31","31","0","31","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","19","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","545.0","394","734","545","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","190995","187739","4808","76283","188793","188794","181888","4814","75548","189795","192997","193543","5209","192997","NA","Sternberg Task","24","19659.0","32","1024"
"75","75","614","614","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","32","32","0","0","32","32","32","0","0","32","32","32","0","32","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","20","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","611.0","394","734","611","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","196792","193550","4808","76283","194589","194590","181888","4814","75548","195591","198792","199404","5209","198792","NA","Sternberg Task","25","20270.0","33","1024"
"76","76","614","614","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","33","33","0","0","33","33","33","0","0","33","33","33","0","33","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","21","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","619.0","394","734","619","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","202655","199412","4808","76283","200452","200453","181888","4814","75548","201454","204655","205275","5209","204655","NA","Sternberg Task","26","20889.0","34","1024"
"77","77","617","617","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","34","34","0","0","34","34","34","0","0","34","34","34","0","34","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","22","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","732.0","394","734","732","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","208523","205283","4808","76283","206321","206322","181888","4814","75548","207322","210525","211257","5209","210525","NA","Sternberg Task","27","21621.0","35","1024"
"75","75","620","620","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","35","35","0","0","35","35","35","0","0","35","35","35","0","35","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","23","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","703.0","394","734","703","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","214507","211265","4808","76283","212305","212306","181888","4814","75548","213306","216508","217211","5209","216507","NA","Sternberg Task","27","22324.0","36","1024"
"75","75","606","606","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","36","36","0","0","36","36","36","0","0","36","36","36","0","36","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","24","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","133.0","394","734","133","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","220465","211265","4808","76283","218261","218262","217219","4814","75548","219263","222467","222600","5209","222466","NA","Sternberg Task","28","22457.0","37","1024"
"76","76","608","608","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","37","37","0","0","37","37","37","0","0","37","37","37","0","37","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","25","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","675.0","394","734","675","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","225869","222627","4808","76283","223666","223667","217219","4814","75548","224668","227870","228546","5209","227869","NA","Sternberg Task","29","23132.0","38","1024"
"74","74","599","599","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","38","38","0","0","38","38","38","0","0","38","38","38","0","38","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","255.0","394","734","255","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","231817","228554","4808","76283","229615","229616","217219","4814","75548","230616","233817","234073","5209","233817","NA","Sternberg Task","29","23387.0","39","1024"
"75","75","595","595","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","39","39","0","0","39","39","39","0","0","39","39","39","0","39","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","441.0","394","734","441","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","237336","228554","4808","76283","235133","235134","234081","4814","75548","236135","239337","239778","5209","239337","NA","Sternberg Task","30","23828.0","40","1024"
"73","73","589","589","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","40","40","0","0","40","40","40","0","0","40","40","40","0","40","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","right","NA","350.0","394","734","350","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","243036","239786","4808","76283","240834","240835","234081","4814","75548","241835","245037","245387","5209","245037","NA","Sternberg Task","30","24178.0","41","1024"
"73","73","577","577","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","41","41","0","0","41","41","41","0","0","41","41","41","0","41","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","76.0","394","734","76","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","248655","239786","4808","76283","246453","246454","245414","4814","75548","247455","250655","250732","5209","250655","NA","Sternberg Task","31","24254.0","42","1024"
"72","72","570","570","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","42","42","0","0","42","42","42","0","0","42","42","42","0","42","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","right","NA","285.0","394","734","285","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","253979","250739","4808","76283","251777","251778","245414","4814","75548","252778","255979","256265","5209","255979","NA","Sternberg Task","31","24539.0","43","1024"
"72","72","557","557","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","43","43","0","0","43","43","43","0","0","43","43","43","0","43","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","3.0","394","734","3","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","259513","250739","4808","76283","257310","257311","256273","4814","75548","258312","261514","261519","5209","261514","NA","Sternberg Task","32","24542.0","44","1024"
"71","71","553","553","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","44","44","0","0","44","44","44","0","0","44","44","44","0","44","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","right","left","right","right","NA","369.0","394","734","369","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","2","264766","261528","4808","76283","262565","262565","256273","4814","75548","263565","266767","267137","5209","266766","NA","Sternberg Task","32","24911.0","45","1024"
"69","69","558","558","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","45","45","0","0","45","45","45","0","0","45","45","45","0","45","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","778.0","394","734","778","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","270399","261528","4808","76283","268198","268198","267145","4814","75548","269198","272400","273178","5209","272400","NA","Sternberg Task","32","25689.0","46","1024"
"68","68","551","551","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","46","46","0","0","46","46","46","0","0","46","46","46","0","46","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","right","left","right","right","NA","226.0","394","734","226","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","276437","261528","4808","76283","274235","274236","273186","4814","75548","275236","278439","278666","5209","278438","NA","Sternberg Task","32","25915.0","47","1024"
"66","66","553","553","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","47","47","0","0","47","47","47","0","0","47","47","47","0","47","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","646.0","394","734","646","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","281921","261528","4808","76283","279719","279720","278674","4814","75548","280720","283921","284568","5209","283921","NA","Sternberg Task","32","26561.0","48","1024"
"67","67","549","549","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","48","48","0","0","48","48","48","0","0","48","48","48","0","48","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","383.0","394","734","383","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","4","287816","261528","4808","76283","285613","285614","284575","4814","75548","286615","289816","290200","5209","289816","NA","Sternberg Task","33","26944.0","49","1024"
"68","68","547","547","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","49","49","0","0","49","49","49","0","0","49","49","49","0","49","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","432.0","394","734","432","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","293459","290208","4808","76283","291258","291258","284575","4814","75548","292258","295460","295893","5209","295460","NA","Sternberg Task","34","27376.0","50","1024"
"66","66","549","549","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","50","50","0","0","50","50","50","0","0","50","50","50","0","50","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","right","left","right","right","NA","626.0","394","734","626","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","4","299160","295919","4808","76283","296957","296958","284575","4814","75548","297959","301160","301786","5209","301160","NA","Sternberg Task","34","28002.0","51","1024"
"65","65","551","551","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","51","51","0","0","51","51","51","0","0","51","51","51","0","51","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","687.0","394","734","687","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","305034","295919","4808","76283","302831","302832","301791","4814","75548","303833","307035","307723","5209","307035","NA","Sternberg Task","34","28689.0","52","1024"
"66","66","547","547","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","0","0","52","52","52","0","0","52","52","52","0","52","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","308.0","394","734","308","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","310976","295919","4808","76283","308773","308774","307730","4814","75548","309774","312976","313285","5209","312976","NA","Sternberg Task","35","28997.0","53","1024"
"66","66","546","546","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","53","53","0","0","53","53","53","0","0","53","53","53","0","53","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","513.0","394","734","513","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","316564","313312","4808","76283","314362","314363","307730","4814","75548","315363","318564","319078","5209","318564","NA","Sternberg Task","36","29510.0","54","1024"
"67","67","546","546","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","54","54","0","0","54","54","54","0","0","54","54","54","0","54","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","537.0","394","734","537","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","322327","319086","4808","76283","320125","320126","307730","4814","75548","321126","324328","324866","5209","324328","NA","Sternberg Task","37","30047.0","55","1024"
"67","67","554","554","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","55","55","0","0","55","55","55","0","0","55","55","55","0","55","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","1017.0","394","734","1017","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","328109","324869","4808","76283","325907","325908","307730","4814","75548","326908","330110","331128","5209","330110","NA","Sternberg Task","38","31064.0","56","1024"
"68","68","577","577","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","56","56","0","0","56","56","56","0","0","56","56","56","0","56","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1842.0","394","734","1842","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","334379","331137","4808","76283","332176","332177","307730","4814","75548","333177","336379","338222","5209","336379","NA","Sternberg Task","39","32906.0","57","1024"
"67","67","571","571","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","57","57","0","0","57","57","57","0","0","57","57","57","0","57","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","219.0","394","734","219","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","341486","338230","4808","76283","339284","339285","307730","4814","75548","340285","343487","343707","5209","343486","NA","Sternberg Task","39","33125.0","58","1024"
"66","66","595","595","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","58","58","0","0","58","58","58","0","0","58","58","58","0","58","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 9 6 1","Melodramatic Milgram","4.0.5","2","y","0","None","left","right","None","NA","2000.0","394","734","2000","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","9","346958","338230","4808","76283","344756","344757","343715","4814","75548","345757","348959","350959","5209","348959","NA","Sternberg Task","39","35125.0","59","1024"
"66","66","594","594","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","59","59","0","0","59","59","59","0","0","59","59","59","0","59","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 4 3 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","544.0","394","734","544","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","354222","338230","4808","76283","352020","352021","350967","4814","75548","353021","356224","356769","5209","356223","NA","Sternberg Task","40","35669.0","60","1024"
"67","67","593","593","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","60","60","0","0","60","60","60","0","0","60","60","60","0","60","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","522.0","394","734","522","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","360029","356777","4808","76283","357826","357826","350967","4814","75548","358827","362032","362555","5209","362031","NA","Sternberg Task","41","36191.0","61","1024"
"66","66","593","593","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","61","61","0","0","61","61","61","0","0","61","61","61","0","61","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","599.0","394","734","599","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","365827","362563","4808","76283","363624","363625","350967","4814","75548","364626","367828","368428","5209","367828","NA","Sternberg Task","41","36790.0","62","1024"
"66","66","591","591","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","62","62","0","0","62","62","62","0","0","62","62","62","0","62","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","497.0","394","734","497","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","3","371674","362563","4808","76283","369471","369472","368435","4814","75548","370473","373674","374172","5209","373674","NA","Sternberg Task","42","37287.0","63","1024"
"67","67","590","590","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","63","63","0","0","63","63","63","0","0","63","63","63","0","63","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 5 7 3 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","518.0","394","734","518","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","377433","374180","4808","76283","375230","375231","368435","4814","75548","376232","379434","379952","5209","379434","NA","Sternberg Task","43","37805.0","64","1024"
"67","67","590","590","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","64","64","0","0","64","64","64","0","0","64","64","64","0","64","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","563.0","394","734","563","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","383201","379960","4808","76283","380998","380998","368435","4814","75548","381999","385201","385765","5209","385201","NA","Sternberg Task","44","38368.0","65","1024"
"68","68","589","589","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","65","65","0","0","65","65","65","0","0","65","65","65","0","65","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","553.0","394","734","553","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","389013","385773","4808","76283","386811","386811","368435","4814","75548","387812","391014","391568","5209","391013","NA","Sternberg Task","45","38921.0","66","1024"
"68","68","587","587","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","66","66","0","0","66","66","66","0","0","66","66","66","0","66","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","457.0","394","734","457","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","394835","391594","4808","76283","392634","392634","368435","4814","75548","393634","396835","397293","5209","396835","NA","Sternberg Task","46","39378.0","67","1024"
"69","69","586","586","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","67","67","0","0","67","67","67","0","0","67","67","67","0","67","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 8 7 9 5 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","472.0","394","734","472","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","400562","397301","4808","76283","398360","398360","368435","4814","75548","399361","402562","403035","5209","402562","NA","Sternberg Task","47","39850.0","68","1024"
