acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_iSi,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_iSi,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
83.87096774,83.87096774,851.9677419,851.9677419,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,30,30,0,0,30,30,30,0,0,30,30,30,0,30,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,18,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 8 5 1,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,1212,38208,16490,1212,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,240991,248624,3549,134737,248626,250836,247405,3554,118246,252841,254053,249631,41763,252840,NA,Sternberg task,26,26411,31,yes,1024
81.25,81.25,865.1875,865.1875,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,31,31,0,0,31,31,31,0,0,31,31,31,0,31,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,19,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 5 3 7 4 6,Lentiform Loewenfeld,3.3.9,6,y,0,right,left,left,right,NA,1275,38208,16490,1275,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,254061,255279,3549,134737,255281,257491,247405,3554,118246,259495,260771,256285,41763,259495,NA,Sternberg task,26,27686,32,yes,1024
81.81818182,81.81818182,866.3030303,866.3030303,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,32,0,0,32,32,32,0,0,32,32,32,0,32,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,20,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 2 6 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,902,38208,16490,902,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,254061,261958,3549,134737,261961,264168,260778,3554,118246,266173,267076,262964,41763,266173,NA,Sternberg task,27,28588,33,yes,1024
82.35294118,82.35294118,860.5882353,860.5882353,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,33,33,0,0,33,33,33,0,0,33,33,33,0,33,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,21,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 1 6 7 8,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,672,38208,16490,672,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,267083,268290,3549,134737,268292,270500,260778,3554,118246,272505,273179,269296,41763,272505,NA,Sternberg task,28,29260,34,yes,1024
82.85714286,82.85714286,857.8285714,857.8285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,34,0,0,34,34,34,0,0,34,34,34,0,34,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,22,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 2 9 3 8 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,764,38208,16490,764,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,273188,274422,3549,134737,274424,276634,260778,3554,118246,278639,279404,275429,41763,278638,NA,Sternberg task,29,30024,35,yes,1024
80.55555556,80.55555556,863.8055556,863.8055556,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,35,35,0,0,35,35,35,0,0,35,35,35,0,35,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,23,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 5 7 1,Lentiform Loewenfeld,3.3.9,3,y,0,right,left,left,right,NA,1073,38208,16490,1073,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,279413,280652,3549,134737,280655,282864,260778,3554,118246,284868,285942,281660,41763,284867,NA,Sternberg task,29,31097,36,yes,1024
78.37837838,78.37837838,869,869,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,36,36,0,0,36,36,36,0,0,36,36,36,0,36,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,24,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 1 2,Lentiform Loewenfeld,3.3.9,3,y,0,right,left,left,right,NA,1056,38208,16490,1056,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,279413,287199,3549,134737,287202,289411,285964,3554,118246,291415,292471,288205,41763,291415,NA,Sternberg task,29,32153,37,yes,1024
78.94736842,78.94736842,864.6315789,864.6315789,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,37,37,0,0,37,37,37,0,0,37,37,37,0,37,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,25,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 4 3 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,703,38208,16490,703,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,279413,293764,3549,134737,293768,295977,292478,3554,118246,297981,298685,294772,41763,297981,NA,Sternberg task,30,32856,38,yes,1024
79.48717949,79.48717949,868.8974359,868.8974359,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,38,38,0,0,38,38,38,0,0,38,38,38,0,38,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,26,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 2 6,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,1031,38208,16490,1031,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,298693,300003,3549,134737,300007,302215,292478,3554,118246,304219,305251,301011,41763,304219,NA,Sternberg task,31,33887,39,yes,1024
80,80,876.35,876.35,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,0,0,39,39,39,0,0,39,39,39,0,39,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,27,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 3 7 4,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,1167,38208,16490,1167,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,305259,306497,3549,134737,306500,308708,292478,3554,118246,310713,311880,307504,41763,310712,NA,Sternberg task,32,35054,40,yes,1024
80.48780488,80.48780488,877.7073171,877.7073171,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,40,0,0,40,40,40,0,0,40,40,40,0,40,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,28,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 1,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,932,38208,16490,932,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,8,311903,313148,3549,134737,313151,315359,292478,3554,118246,317363,318297,314154,41763,317363,NA,Sternberg task,33,35986,41,yes,1024
80.95238095,80.95238095,879.7857143,879.7857143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,41,41,0,0,41,41,41,0,0,41,41,41,0,41,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,29,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 4 9 6 7 8,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,965,38208,16490,965,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,318305,319570,3549,134737,319572,321780,292478,3554,118246,323785,324752,320576,41763,323785,NA,Sternberg task,34,36951,42,yes,1024
79.06976744,79.06976744,890.3488372,890.3488372,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,42,42,0,0,42,42,42,0,0,42,42,42,0,42,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,30,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 2 1 4 7,Lentiform Loewenfeld,3.3.9,2,y,0,right,left,left,right,NA,1334,38208,16490,1334,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,324759,325997,3549,134737,325999,328207,292478,3554,118246,330211,331547,327003,41763,330211,NA,Sternberg task,34,38285,43,yes,1024
77.27272727,77.27272727,915.5681818,915.5681818,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,43,43,0,0,43,43,43,0,0,43,43,43,0,43,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,31,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 7 5 2,Lentiform Loewenfeld,3.3.9,0,n,0,None,left,left,None,NA,2000,38208,16490,2000,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,324759,332786,3549,134737,332788,334997,331553,3554,118246,337001,339001,333792,41763,337001,NA,Sternberg task,34,40285,44,yes,1024
77.77777778,77.77777778,915.2222222,915.2222222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,44,44,0,0,44,44,44,0,0,44,44,44,0,44,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,32,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 7 8 2 3 8,Lentiform Loewenfeld,3.3.9,5,y,0,left,left,left,left,NA,900,38208,16490,900,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,324759,340218,3549,134737,340220,342428,339008,3554,118246,344432,345334,341223,41763,344432,NA,Sternberg task,35,41185,45,yes,1024
78.26086957,78.26086957,918.5,918.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,45,45,0,0,45,45,45,0,0,45,45,45,0,45,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,33,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 1 7 2,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,1066,38208,16490,1066,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,345358,346647,3549,134737,346651,348860,339008,3554,118246,350864,351931,347655,41763,350864,NA,Sternberg task,36,42251,46,yes,1024
78.72340426,78.72340426,926.0212766,926.0212766,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,46,0,0,46,46,46,0,0,46,46,46,0,46,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,34,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 7 5,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1272,38208,16490,1272,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,351937,353151,3549,134737,353153,355361,339008,3554,118246,357367,358639,354157,41763,357366,NA,Sternberg task,37,43523,47,yes,1024
79.16666667,79.16666667,923.4583333,923.4583333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,47,47,0,0,47,47,47,0,0,47,47,47,0,47,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,35,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 5 1 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,803,38208,16490,803,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,358662,359880,3549,134737,359882,362090,339008,3554,118246,364094,364898,360886,41763,364094,NA,Sternberg task,38,44326,48,yes,1024
79.59183673,79.59183673,923.6938776,923.6938776,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,0,0,48,48,48,0,0,48,48,48,0,48,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,36,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 6 5 8,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,935,38208,16490,935,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,364904,366129,3549,134737,366131,368339,339008,3554,118246,370343,371278,367135,41763,370343,NA,Sternberg task,39,45261,49,yes,1024
80,80,920.4,920.4,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,49,0,0,49,49,49,0,0,49,49,49,0,49,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,37,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 8,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,759,38208,16490,759,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,9,371285,372527,3549,134737,372529,374738,339008,3554,118246,376742,377502,373533,41763,376742,NA,Sternberg task,40,46020,50,yes,1024
80.39215686,80.39215686,919.2156863,919.2156863,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,50,50,0,0,50,50,50,0,0,50,50,50,0,50,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,38,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 2 9 6 1 7,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,860,38208,16490,860,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,377526,378788,3549,134737,378790,380999,339008,3554,118246,383004,383867,379794,41763,383004,NA,Sternberg task,41,46880,51,yes,1024
80.76923077,80.76923077,916.9423077,916.9423077,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,51,51,0,0,51,51,51,0,0,51,51,51,0,51,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,39,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 2 7 6 1 3,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,801,38208,16490,801,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,383876,385095,3549,134737,385098,387307,339008,3554,118246,389312,390114,386102,41763,389312,NA,Sternberg task,42,47681,52,yes,1024
81.13207547,81.13207547,913.3962264,913.3962264,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,52,0,0,52,52,52,0,0,52,52,52,0,52,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,40,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 7 3,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,729,38208,16490,729,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,390122,391330,3549,134737,391332,393541,339008,3554,118246,395545,396276,392336,41763,395545,NA,Sternberg task,43,48410,53,yes,1024
81.48148148,81.48148148,915.1666667,915.1666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,53,0,0,53,53,53,0,0,53,53,53,0,53,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,41,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 9 8 1 6 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1009,38208,16490,1009,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,396284,397558,3549,134737,397561,399772,339008,3554,118246,401777,402787,398566,41763,401776,NA,Sternberg task,44,49419,54,yes,1024
81.81818182,81.81818182,915.3272727,915.3272727,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,54,0,0,54,54,54,0,0,54,54,54,0,54,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,42,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 3 8 7 2 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,924,38208,16490,924,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,402794,404028,3549,134737,404030,406239,339008,3554,118246,408243,409168,405034,41763,408243,NA,Sternberg task,45,50343,55,yes,1024
82.14285714,82.14285714,913.0357143,913.0357143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,55,55,0,0,55,55,55,0,0,55,55,55,0,55,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,43,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 4 9 3,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,787,38208,16490,787,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,409176,410451,3549,134737,410454,412661,339008,3554,118246,414667,415456,411458,41763,414667,NA,Sternberg task,46,51130,56,yes,1024
82.45614035,82.45614035,906.5263158,906.5263158,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,56,0,0,56,56,56,0,0,56,56,56,0,56,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,44,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 9 3 1,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,542,38208,16490,542,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,415463,416664,3549,134737,416667,418875,339008,3554,118246,420880,421424,417671,41763,420880,NA,Sternberg task,47,51672,57,yes,1024
82.75862069,82.75862069,906.2758621,906.2758621,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,0,0,57,57,57,0,0,57,57,57,0,57,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,45,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 3 1 2 5,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,892,38208,16490,892,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,421432,422698,3549,134737,422700,424909,339008,3554,118246,426913,427807,423704,41763,426912,NA,Sternberg task,48,52564,58,yes,1024
83.05084746,83.05084746,907.3728814,907.3728814,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,0,0,58,58,58,0,0,58,58,58,0,58,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,46,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 5 4 7,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,971,38208,16490,971,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,427813,429111,3549,134737,429114,431320,339008,3554,118246,433324,434297,430118,41763,433324,NA,Sternberg task,49,53535,59,yes,1024
83.33333333,83.33333333,908.3666667,908.3666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,59,0,0,59,59,59,0,0,59,59,59,0,59,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,47,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 6 2 4 1,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,967,38208,16490,967,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,434303,435549,3549,134737,435552,437760,339008,3554,118246,439764,440733,436556,41763,439764,NA,Sternberg task,50,54502,60,yes,1024
83.60655738,83.60655738,903.6229508,903.6229508,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,60,0,0,60,60,60,0,0,60,60,60,0,60,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,48,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 1 3,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,619,38208,16490,619,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,440739,441974,3549,134737,441976,444184,339008,3554,118246,446190,446811,442980,41763,446190,NA,Sternberg task,51,55121,61,yes,1024
83.87096774,83.87096774,913.7741935,913.7741935,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,0,0,61,61,61,0,0,61,61,61,0,61,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,49,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 9 1,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1533,38208,16490,1533,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,446819,448106,3549,134737,448108,450317,339008,3554,118246,452322,453857,449112,41763,452322,NA,Sternberg task,52,56654,62,yes,1024
84.12698413,84.12698413,917.2539683,917.2539683,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,62,0,0,62,62,62,0,0,62,62,62,0,62,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,50,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 4 6 9,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,1133,38208,16490,1133,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,453863,455108,3549,134737,455111,457320,339008,3554,118246,459324,460459,456115,41763,459323,NA,Sternberg task,53,57787,63,yes,1024
84.375,84.375,916.5625,916.5625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,63,63,0,0,63,63,63,0,0,63,63,63,0,63,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,51,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 4 9 3 2 5,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,873,38208,16490,873,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,460466,461694,3549,134737,461697,463905,339008,3554,118246,465910,466784,462701,41763,465910,NA,Sternberg task,54,58660,64,yes,1024
84.61538462,84.61538462,909.8,909.8,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,64,64,0,0,64,64,64,0,0,64,64,64,0,64,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,52,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,477,38208,16490,477,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,466806,468039,3549,134737,468042,470250,339008,3554,118246,472256,472735,469046,41763,472256,NA,Sternberg task,55,59137,65,yes,1024
84.84848485,84.84848485,909.6060606,909.6060606,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,65,65,0,0,65,65,65,0,0,65,65,65,0,65,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,53,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 7 5 2 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,897,38208,16490,897,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,472745,474000,3549,134737,474002,476211,339008,3554,118246,478217,479116,475007,41763,478216,NA,Sternberg task,56,60034,66,yes,1024
85.07462687,85.07462687,906.9701493,906.9701493,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,66,0,0,66,66,66,0,0,66,66,66,0,66,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,54,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 7 3,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,733,38208,16490,733,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,479123,480352,3549,134737,480354,482562,339008,3554,118246,484566,485302,481358,41763,484566,NA,Sternberg task,57,60767,67,yes,1024
85.29411765,85.29411765,905.0147059,905.0147059,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,67,67,0,0,67,67,67,0,0,67,67,67,0,67,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,55,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,774,38208,16490,774,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,4,485310,486604,3549,134737,486608,488817,339008,3554,118246,490821,491596,487612,41763,490821,NA,Sternberg task,58,61541,68,yes,1024
