"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_new_keyboard_response","correct_response","count_ISI","count_MemorySet","count_PracticeLoop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instructions1","count_instructions2","count_logger","count_new_keyboard_response","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instructions1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instructions1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_MemorySet","time_PracticeLoop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instructions1","time_instructions2","time_logger","time_new_keyboard_response","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"60","60","552.1333333333333","552.1333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","0","74","74","0","0","74","74","0","0","74","74","74","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","left","left","NA","606","76461","1024","606","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","520404","519190","80119","505123","518165","3603","155268","518177","517092","3637","154243","523024","522416","522415","NA","Sternberg Task","45","41410","75","yes","1024"
"59.21052631578947","59.21052631578947","556.2631578947369","556.2631578947369","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","75","75","0","75","75","0","0","75","75","0","0","75","75","75","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","866","76461","1024","866","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","526359","525146","80119","523046","524123","3603","155268","524134","517092","3637","154243","529239","528371","528371","NA","Sternberg Task","45","42276","76","yes","1024"
"59.74025974025974","59.74025974025974","554.9090909090909","554.9090909090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","0","76","76","0","0","76","76","0","0","76","76","76","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","452","76461","1024","452","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","532574","531361","80119","523046","530337","3603","155268","530349","529260","3637","154243","535039","534586","534586","NA","Sternberg Task","46","42728","77","yes","1024"
"58.97435897435897","58.97435897435897","552.974358974359","552.974358974359","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","77","77","0","77","77","0","0","77","77","0","0","77","77","77","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","left","left","right","NA","404","76461","1024","404","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","538375","537161","80119","535061","536137","3603","155268","536148","529260","3637","154243","540793","540387","540387","NA","Sternberg Task","46","43132","78","yes","1024"
"58.22784810126582","58.22784810126582","549.9493670886076","549.9493670886076","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","78","78","0","78","78","0","0","78","78","0","0","78","78","78","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","314","76461","1024","314","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","544124","542911","80119","535061","541887","3603","155268","541899","540813","3637","154243","546451","546136","546136","NA","Sternberg Task","46","43446","79","yes","1024"
"57.5","57.5","548.3625","548.3625","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","79","79","0","79","79","0","0","79","79","0","0","79","79","79","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","right","left","left","right","NA","423","76461","1024","423","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","549787","548573","80119","535061","547549","3603","155268","547561","546474","3637","154243","552223","551799","551799","NA","Sternberg Task","46","43869","80","yes","1024"
"58.02469135802469","58.02469135802469","545.3333333333334","545.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","80","0","80","80","0","0","80","80","0","0","80","80","80","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","303","76461","1024","303","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","555559","554345","80119","535061","553321","3603","155268","553333","552245","3637","154243","557875","557570","557570","NA","Sternberg Task","47","44172","81","yes","1024"
"58.53658536585366","58.53658536585366","543.8780487804878","543.8780487804878","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","81","0","81","81","0","0","81","81","0","0","81","81","81","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","426","76461","1024","426","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","561209","559996","80119","557896","558972","3603","155268","558984","552245","3637","154243","563649","563221","563221","NA","Sternberg Task","48","44598","82","yes","1024"
"59.036144578313255","59.036144578313255","542.3373493975904","542.3373493975904","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","82","0","82","82","0","0","82","82","0","0","82","82","82","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","416","76461","1024","416","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","566985","565771","80119","563670","564746","3603","155268","564758","552245","3637","154243","569414","568997","568997","NA","Sternberg Task","49","45014","83","yes","1024"
"59.523809523809526","59.523809523809526","550.4166666666666","550.4166666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","83","0","83","83","0","0","83","83","0","0","83","83","83","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1221","76461","1024","1221","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","572749","571534","80119","569435","570511","3603","155268","570522","552245","3637","154243","575983","574761","574761","NA","Sternberg Task","50","46235","84","yes","1024"
"60","60","548.635294117647","548.635294117647","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","84","0","84","84","0","0","84","84","0","0","84","84","84","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","399","76461","1024","399","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","579315","578101","80119","576004","577077","3603","155268","577089","552245","3637","154243","581727","581326","581326","NA","Sternberg Task","51","46634","85","yes","1024"
"60.46511627906977","60.46511627906977","547.5581395348837","547.5581395348837","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","0","85","85","0","0","85","85","0","0","85","85","85","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","456","76461","1024","456","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","585061","583849","80119","581748","582825","3603","155268","582837","552245","3637","154243","587532","587074","587073","NA","Sternberg Task","52","47090","86","yes","1024"
"59.770114942528735","59.770114942528735","551.3678160919541","551.3678160919541","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","86","86","0","86","86","0","0","86","86","0","0","86","86","86","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","879","76461","1024","879","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","4","590866","589652","80119","587554","588627","3603","155268","588639","552245","3637","154243","593759","592879","592879","NA","Sternberg Task","52","47969","87","yes","1024"
"59.09090909090909","59.09090909090909","551.3409090909091","551.3409090909091","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","87","87","0","87","87","0","0","87","87","0","0","87","87","87","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","right","left","left","right","NA","549","76461","1024","549","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","597094","595880","80119","587554","594856","3603","155268","594867","593781","3637","154243","599657","599106","599106","NA","Sternberg Task","52","48518","88","yes","1024"
"59.550561797752806","59.550561797752806","552.0786516853933","552.0786516853933","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","0","88","88","0","0","88","88","0","0","88","88","88","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","617","76461","1024","617","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","602991","601777","80119","587554","600753","3603","155268","600764","599679","3637","154243","605621","605002","605002","NA","Sternberg Task","53","49135","89","yes","1024"
"60","60","553.6555555555556","553.6555555555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","0","89","89","0","0","89","89","0","0","89","89","89","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","694","76461","1024","694","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","608958","607745","80119","605643","606721","3603","155268","606733","599679","3637","154243","611667","610971","610970","NA","Sternberg Task","54","49829","90","yes","1024"
"60.43956043956044","60.43956043956044","552.7362637362637","552.7362637362637","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","0","90","90","0","0","90","90","0","0","90","90","90","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","470","76461","1024","470","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","614994","613780","80119","611680","612756","3603","155268","612768","599679","3637","154243","617476","617005","617005","NA","Sternberg Task","55","50299","91","yes","1024"
"60.869565217391305","60.869565217391305","555.695652173913","555.695652173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","0","91","91","0","0","91","91","0","0","91","91","91","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","825","76461","1024","825","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","620809","619595","80119","617498","618571","3603","155268","618583","599679","3637","154243","623648","622821","622821","NA","Sternberg Task","56","51124","92","yes","1024"
"61.29032258064516","61.29032258064516","557.5913978494624","557.5913978494624","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","0","92","92","0","0","92","92","0","0","92","92","92","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","732","76461","1024","732","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","626982","625769","80119","623670","624745","3603","155268","624757","599679","3637","154243","629728","628995","628995","NA","Sternberg Task","57","51856","93","yes","1024"
"60.638297872340424","60.638297872340424","560.3510638297872","560.3510638297872","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","93","93","0","93","93","0","0","93","93","0","0","93","93","93","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","817","76461","1024","817","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","3","633065","631851","80119","629750","630827","3603","155268","630838","599679","3637","154243","635897","635078","635077","NA","Sternberg Task","57","52673","94","yes","1024"
"61.05263157894737","61.05263157894737","564.8526315789474","564.8526315789474","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","94","0","94","94","0","0","94","94","0","0","94","94","94","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","988","76461","1024","988","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","639230","638016","80119","629750","636994","3603","155268","637004","635917","3637","154243","642231","641242","641242","NA","Sternberg Task","58","53661","95","yes","1024"
"61.458333333333336","61.458333333333336","565.59375","565.59375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","0","95","95","0","0","95","95","0","0","95","95","95","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","636","76461","1024","636","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","645567","644353","80119","642254","643329","3603","155268","643340","635917","3637","154243","648217","647579","647579","NA","Sternberg Task","59","54297","96","yes","1024"
"61.855670103092784","61.855670103092784","567.7525773195877","567.7525773195877","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","0","96","96","0","0","96","96","0","0","96","96","96","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","775","76461","1024","775","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","651553","650340","80119","648238","649316","3603","155268","649328","635917","3637","154243","654344","653567","653566","NA","Sternberg Task","60","55072","97","yes","1024"
"61.224489795918366","61.224489795918366","568.8673469387755","568.8673469387755","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","97","97","0","97","97","0","0","97","97","0","0","97","97","97","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","right","left","left","right","NA","677","76461","1024","677","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","657702","656488","80119","654384","655458","3603","155268","655473","635917","3637","154243","660394","659715","659715","NA","Sternberg Task","60","55749","98","yes","1024"
"61.61616161616162","61.61616161616162","566.3434343434343","566.3434343434343","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","0","98","98","0","0","98","98","0","0","98","98","98","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","319","76461","1024","319","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","663730","662512","80119","654384","661488","3603","155268","661500","660415","3637","154243","666066","665745","665745","NA","Sternberg Task","61","56068","99","yes","1024"
"61","61","565.46","565.46","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","99","99","0","99","99","0","0","99","99","0","0","99","99","99","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","left","left","right","NA","478","76461","1024","478","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","669402","668188","80119","666089","667164","3603","155268","667176","660415","3637","154243","671894","671414","671414","NA","Sternberg Task","61","56546","100","yes","1024"
"61.386138613861384","61.386138613861384","562.4158415841584","562.4158415841584","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","0","100","100","0","0","100","100","0","0","100","100","100","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","258","76461","1024","258","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","675224","674010","80119","666089","672988","3603","155268","672999","671915","3637","154243","677496","677237","677237","NA","Sternberg Task","62","56804","101","yes","1024"
"61.76470588235294","61.76470588235294","561.7941176470588","561.7941176470588","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","101","0","101","101","0","0","101","101","0","0","101","101","101","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","499","76461","1024","499","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","680827","679614","80119","677518","678591","3603","155268","678602","671915","3637","154243","683341","682840","682840","NA","Sternberg Task","63","57303","102","yes","1024"
"62.13592233009709","62.13592233009709","572.3300970873786","572.3300970873786","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","102","0","102","102","0","0","102","102","0","0","102","102","102","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1647","76461","1024","1647","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","9","686674","685460","80119","683362","684437","3603","155268","684448","671915","3637","154243","690336","688688","688688","NA","Sternberg Task","64","58950","103","yes","1024"
"61.53846153846154","61.53846153846154","570.6057692307693","570.6057692307693","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","103","103","0","103","103","0","0","103","103","0","0","103","103","103","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","left","right","NA","393","76461","1024","393","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","693669","692456","80119","690357","691432","3603","155268","691444","671915","3637","154243","696076","695682","695682","NA","Sternberg Task","64","59343","104","yes","1024"
"61.904761904761905","61.904761904761905","572.0857142857143","572.0857142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","104","104","0","0","104","104","0","0","104","104","104","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","92","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","left","left","left","NA","726","76461","1024","726","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","699410","698196","80119","690357","697173","3603","155268","697184","696098","3637","154243","702150","701422","701421","NA","Sternberg Task","65","60069","105","yes","1024"
"62.264150943396224","62.264150943396224","572.433962264151","572.433962264151","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","105","0","105","105","0","0","105","105","0","0","105","105","105","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","93","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","609","76461","1024","609","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","7","705485","704270","80119","702171","703245","3603","155268","703257","696098","3637","154243","708106","707496","707496","NA","Sternberg Task","66","60678","106","yes","1024"
"62.61682242990654","62.61682242990654","572.5514018691589","572.5514018691589","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","106","0","106","106","0","0","106","106","0","0","106","106","106","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","94","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","585","76461","1024","585","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","711440","710227","80119","708128","709203","3603","155268","709215","696098","3637","154243","714039","713452","713451","NA","Sternberg Task","67","61263","107","yes","1024"
"62.03703703703704","62.03703703703704","573.7407407407408","573.7407407407408","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","107","107","0","107","107","0","0","107","107","0","0","107","107","107","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","95","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","701","76461","1024","701","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","717375","716161","80119","714060","715137","3603","155268","715149","696098","3637","154243","720090","719388","719387","NA","Sternberg Task","67","61964","108","yes","1024"
"62.38532110091743","62.38532110091743","574.394495412844","574.394495412844","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","0","108","108","0","0","108","108","0","0","108","108","108","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","645","76461","1024","645","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","723426","722212","80119","714060","721188","3603","155268","721199","720113","3637","154243","726085","725438","725438","NA","Sternberg Task","68","62609","109","yes","1024"
"61.81818181818182","61.81818181818182","574.6454545454545","574.6454545454545","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","109","109","0","109","109","0","0","109","109","0","0","109","109","109","0","Sun Oct 25 19:16:27 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Users/tionnahough/Desktop/th-subject-4.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","right","left","left","right","NA","602","76461","1024","602","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","729418","728205","80119","726107","727181","3603","155268","727193","720113","3637","154243","732034","731431","731431","NA","Sternberg Task","68","63211","110","yes","1024"
