"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_Fixation","count_ISI","count_Instruction1","count_Instructions2","count_ThankYou","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_ThankYou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_ThankYou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Instruction1","time_Instructions2","time_ThankYou","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"83.8709677419","83.8709677419","1228.58064516","1228.58064516","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","0","0","0","30","30","0","0","30","30","30","30","0","30","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","9 8 4","Jazzy James","3.1.9","1","y","0","left","space","space","NA","left","857","16227","3393","NA","857","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","219782","221986","1548","95357","NA","205942","219780","1544","98751","218699","223988","220784","224846","17777","223988","Sternberg Task","26","38086","31","yes","1024"
"81.25","81.25","1212.28125","1212.28125","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","31","31","0","0","0","31","31","0","0","31","31","31","31","0","31","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","1 8 7","Jazzy James","3.1.9","0","n","0","left","space","space","NA","left","707","16227","3393","NA","707","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","225983","228187","1548","95357","NA","224898","225981","1544","98751","218699","230189","226985","230897","17777","230189","Sternberg Task","26","38793","32","yes","1024"
"81.8181818182","81.8181818182","1215.81818182","1215.81818182","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","32","0","0","0","32","32","0","0","32","32","32","32","0","32","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 8","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1329","16227","3393","NA","1329","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","232031","234235","1548","95357","NA","224898","232027","1544","98751","230953","236237","233033","237567","17777","236237","Sternberg Task","27","40122","33","yes","1024"
"82.3529411765","82.3529411765","1226.91176471","1226.91176471","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","33","0","0","0","33","33","0","0","33","33","33","33","0","33","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","2 3","Jazzy James","3.1.9","1","y","0","left","space","space","NA","left","1593","16227","3393","NA","1593","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","238706","240910","1548","95357","NA","237620","238704","1544","98751","230953","242912","239708","244507","17777","242912","Sternberg Task","28","41715","34","yes","1024"
"82.8571428571","82.8571428571","1214.54285714","1214.54285714","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","0","0","0","34","34","0","0","34","34","34","34","0","34","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","8 4 3 9","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","794","16227","3393","NA","794","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","245645","247849","1548","95357","NA","244566","245643","1544","98751","230953","249852","246647","250648","17777","249852","Sternberg Task","29","42509","35","yes","1024"
"80.5555555556","80.5555555556","1202.27777778","1202.27777778","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","35","35","0","0","0","35","35","0","0","35","35","35","35","0","35","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","8 9","Jazzy James","3.1.9","0","n","0","left","space","space","NA","left","773","16227","3393","NA","773","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","251791","253996","1548","95357","NA","250710","251789","1544","98751","230953","255998","252794","256773","17777","255998","Sternberg Task","29","43282","36","yes","1024"
"78.3783783784","78.3783783784","1203.08108108","1203.08108108","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","36","36","0","0","0","36","36","0","0","36","36","36","36","0","36","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","5","Jazzy James","3.1.9","0","n","0","left","space","space","NA","left","1232","16227","3393","NA","1232","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","257912","260116","1548","95357","NA","250710","257910","1544","98751","256832","262118","258914","263352","17777","262118","Sternberg Task","29","44514","37","yes","1024"
"78.9473684211","78.9473684211","1201.31578947","1201.31578947","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","0","0","0","37","37","0","0","37","37","37","37","0","37","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","1 4 3 6 5","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1136","16227","3393","NA","1136","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","264483","266687","1548","95357","NA","250710","264481","1544","98751","263398","268689","265485","269827","17777","268689","Sternberg Task","30","45650","38","yes","1024"
"79.4871794872","79.4871794872","1212.25641026","1212.25641026","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","0","0","0","38","38","0","0","38","38","38","38","0","38","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","1 7 5 2 9","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1628","16227","3393","NA","1628","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","270966","273170","1548","95357","NA","269887","270964","1544","98751","263398","275172","271968","276802","17777","275172","Sternberg Task","31","47278","39","yes","1024"
"77.5","77.5","1218.3","1218.3","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","39","39","0","0","0","39","39","0","0","39","39","39","39","0","39","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","7 1 8 5 6 2","Jazzy James","3.1.9","2","y","0","right","space","space","NA","right","1454","16227","3393","NA","1454","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","277949","280153","1548","95357","NA","276865","277947","1544","98751","263398","282155","278951","283611","17777","282155","Sternberg Task","31","48732","40","yes","1024"
"78.0487804878","78.0487804878","1216.26829268","1216.26829268","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","40","0","0","0","40","40","0","0","40","40","40","40","0","40","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","8 2 1 4 5 9","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1135","16227","3393","NA","1135","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","284740","286944","1548","95357","NA","276865","284738","1544","98751","283665","288946","285742","290083","17777","288946","Sternberg Task","32","49867","41","yes","1024"
"78.5714285714","78.5714285714","1256.73809524","1256.73809524","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","41","0","0","0","41","41","0","0","41","41","41","41","0","41","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","7 1 3","Jazzy James","3.1.9","2","y","0","left","space","space","NA","left","2916","16227","3393","NA","2916","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","291213","293417","1548","95357","NA","290132","291211","1544","98751","283665","295419","292215","298338","17777","295419","Sternberg Task","33","52783","42","yes","1024"
"76.7441860465","76.7441860465","1261.34883721","1261.34883721","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","42","42","0","0","0","42","42","0","0","42","42","42","42","0","42","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","9 3 8 2 1 4","Jazzy James","3.1.9","3","y","0","right","space","space","NA","right","1455","16227","3393","NA","1455","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","299467","301671","1548","95357","NA","298388","299465","1544","98751","283665","303673","300469","305130","17777","303673","Sternberg Task","33","54238","43","yes","1024"
"77.2727272727","77.2727272727","1255.68181818","1255.68181818","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","0","0","0","43","43","0","0","43","43","43","43","0","43","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","5 2 6","Jazzy James","3.1.9","2","y","0","left","space","space","NA","left","1012","16227","3393","NA","1012","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","306277","308481","1548","95357","NA","298388","306275","1544","98751","305199","310483","307279","311497","17777","310483","Sternberg Task","34","55250","44","yes","1024"
"77.7777777778","77.7777777778","1245.57777778","1245.57777778","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","0","0","0","44","44","0","0","44","44","44","44","0","44","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","9 3 1 2 5","Jazzy James","3.1.9","4","y","0","left","space","space","NA","left","801","16227","3393","NA","801","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","312634","314838","1548","95357","NA","311554","312632","1544","98751","305199","316840","313636","317643","17777","316840","Sternberg Task","35","56051","45","yes","1024"
"78.2608695652","78.2608695652","1233.41304348","1233.41304348","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","0","0","0","45","45","0","0","45","45","45","45","0","45","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","1 7 8 3 9","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","686","16227","3393","NA","686","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","318781","320985","1548","95357","NA","317697","318779","1544","98751","305199","322987","319783","323674","17777","322987","Sternberg Task","36","56737","46","yes","1024"
"78.7234042553","78.7234042553","1229.38297872","1229.38297872","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","0","0","0","46","46","0","0","46","46","46","46","0","46","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","9 1 6 7 8","Jazzy James","3.1.9","1","y","0","left","space","space","NA","left","1044","16227","3393","NA","1044","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","324795","326998","1548","95357","NA","323719","324793","1544","98751","305199","329000","325797","330046","17777","329000","Sternberg Task","37","57781","47","yes","1024"
"79.1666666667","79.1666666667","1226.14583333","1226.14583333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","0","0","0","47","47","0","0","47","47","47","47","0","47","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","2 8 5 1","Jazzy James","3.1.9","4","y","0","left","space","space","NA","left","1074","16227","3393","NA","1074","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","331176","333380","1548","95357","NA","330098","331174","1544","98751","305199","335382","332178","336457","17777","335382","Sternberg Task","38","58855","48","yes","1024"
"79.5918367347","79.5918367347","1225.06122449","1225.06122449","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","0","0","0","48","48","0","0","48","48","48","48","0","48","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 9 7 3 8 2","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1173","16227","3393","NA","1173","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","337591","339796","1548","95357","NA","336508","337589","1544","98751","305199","341798","338594","342973","17777","341798","Sternberg Task","39","60028","49","yes","1024"
"80","80","1220.38","1220.38","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","0","0","0","49","49","0","0","49","49","49","49","0","49","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","7","Jazzy James","3.1.9","1","y","0","left","space","space","NA","left","991","16227","3393","NA","991","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","344090","346294","1548","95357","NA","343020","344088","1544","98751","305199","348297","345092","349290","17777","348296","Sternberg Task","40","61019","50","yes","1024"
"80.3921568627","80.3921568627","1213.80392157","1213.80392157","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","50","0","0","0","50","50","0","0","50","50","50","50","0","50","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","7 6","Jazzy James","3.1.9","2","y","0","left","space","space","NA","left","885","16227","3393","NA","885","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","350408","352612","1548","95357","NA","349333","350406","1544","98751","305199","354614","351410","355501","17777","354614","Sternberg Task","41","61904","51","yes","1024"
"80.7692307692","80.7692307692","1206.25","1206.25","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","0","0","0","51","51","0","0","51","51","51","51","0","51","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","2 8 7 9 5 3","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","821","16227","3393","NA","821","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","356640","358844","1548","95357","NA","355554","356638","1544","98751","305199","360846","357642","361668","17777","360846","Sternberg Task","42","62725","52","yes","1024"
"79.2452830189","79.2452830189","1198.60377358","1198.60377358","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","52","52","0","0","0","52","52","0","0","52","52","52","52","0","52","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","7 1 8 4 9 3","Jazzy James","3.1.9","0","n","0","left","space","space","NA","left","801","16227","3393","NA","801","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","362799","365003","1548","95357","NA","361721","362797","1544","98751","305199","367004","363801","367808","17777","367004","Sternberg Task","42","63526","53","yes","1024"
"79.6296296296","79.6296296296","1196.33333333","1196.33333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","0","0","0","53","53","0","0","53","53","53","53","0","53","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 2 9 3 8 4","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1076","16227","3393","NA","1076","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","368918","371122","1548","95357","NA","361721","368916","1544","98751","367842","373124","369920","374203","17777","373124","Sternberg Task","43","64602","54","yes","1024"
"80","80","1200.61818182","1200.61818182","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","0","0","0","54","54","0","0","54","54","54","54","0","54","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","2 4 8 5 1 3","Jazzy James","3.1.9","1","y","0","left","space","space","NA","left","1432","16227","3393","NA","1432","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","375335","377539","1548","95357","NA","374254","375332","1544","98751","367842","379541","376337","380976","17777","379541","Sternberg Task","44","66034","55","yes","1024"
"80.3571428571","80.3571428571","1217.83928571","1217.83928571","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","55","55","0","0","0","55","55","0","0","55","55","55","55","0","55","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","1 6 4","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","2165","16227","3393","NA","2165","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","382113","384317","1548","95357","NA","381032","382111","1544","98751","367842","386319","383115","388486","17777","386319","Sternberg Task","45","68199","56","yes","1024"
"80.701754386","80.701754386","1212.47368421","1212.47368421","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","0","0","0","56","56","0","0","56","56","56","56","0","56","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 9 7 4 5 1","Jazzy James","3.1.9","2","y","0","left","space","space","NA","left","912","16227","3393","NA","912","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","389619","391823","1548","95357","NA","388543","389617","1544","98751","367842","393825","390621","394738","17777","393825","Sternberg Task","46","69111","57","yes","1024"
"81.0344827586","81.0344827586","1202.55172414","1202.55172414","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","0","0","0","57","57","0","0","57","57","57","57","0","57","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","2 6 4 3 9","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","637","16227","3393","NA","637","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","395834","398038","1548","95357","NA","394764","395832","1544","98751","367842","400040","396836","400678","17777","400040","Sternberg Task","47","69748","58","yes","1024"
"81.3559322034","81.3559322034","1195.72881356","1195.72881356","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","58","0","0","0","58","58","0","0","58","58","58","58","0","58","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","8 6 3 4 7","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","800","16227","3393","NA","800","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","401819","404023","1548","95357","NA","400731","401817","1544","98751","367842","406025","402821","406828","17777","406025","Sternberg Task","48","70548","59","yes","1024"
"81.6666666667","81.6666666667","1188.26666667","1188.26666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","0","0","0","59","59","0","0","59","59","59","59","0","59","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 8 4","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","748","16227","3393","NA","748","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","407977","410181","1548","95357","NA","406888","407975","1544","98751","367842","412183","408979","412933","17777","412183","Sternberg Task","49","71296","60","yes","1024"
"81.9672131148","81.9672131148","1184.14754098","1184.14754098","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","0","0","0","60","60","0","0","60","60","60","60","0","60","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","9 7 4 5 8","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","937","16227","3393","NA","937","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","414065","416269","1548","95357","NA","412987","414063","1544","98751","367842","418271","415067","419211","17777","418271","Sternberg Task","50","72233","61","yes","1024"
"80.6451612903","80.6451612903","1174.67741935","1174.67741935","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","61","61","0","0","0","61","61","0","0","61","61","61","61","0","61","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 9 4 5 3 2","Jazzy James","3.1.9","0","n","0","left","space","space","NA","left","597","16227","3393","NA","597","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","420343","422547","1548","95357","NA","419265","420341","1544","98751","367842","424549","421345","425148","17777","424549","Sternberg Task","50","72830","62","yes","1024"
"80.9523809524","80.9523809524","1172.55555556","1172.55555556","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","62","0","0","0","62","62","0","0","62","62","62","62","0","62","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","1 4 9 3","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","1041","16227","3393","NA","1041","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","426293","428497","1548","95357","NA","419265","426291","1544","98751","425199","430499","427295","431543","17777","430499","Sternberg Task","51","73871","63","yes","1024"
"79.6875","79.6875","1169.609375","1169.609375","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","63","63","0","0","0","63","63","0","0","63","63","63","63","0","63","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","9 5 3 2 8 6","Jazzy James","3.1.9","0","n","0","left","space","space","NA","left","984","16227","3393","NA","984","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","432660","434864","1548","95357","NA","431576","432658","1544","98751","425199","436866","433662","437851","17777","436866","Sternberg Task","51","74855","64","yes","1024"
"78.4615384615","78.4615384615","1162.49230769","1162.49230769","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","64","64","0","0","0","64","64","0","0","64","64","64","64","0","64","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","3 4","Jazzy James","3.1.9","1","y","0","right","space","space","NA","right","707","16227","3393","NA","707","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","438974","441178","1548","95357","NA","431576","438971","1544","98751","437898","443180","439976","443891","17777","443180","Sternberg Task","51","75562","65","yes","1024"
"78.7878787879","78.7878787879","1157.8030303","1157.8030303","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","0","0","0","65","65","0","0","65","65","65","65","0","65","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","7 8 6 1","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","853","16227","3393","NA","853","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","445023","447227","1548","95357","NA","431576","445021","1544","98751","443943","449229","446025","450084","17777","449229","Sternberg Task","52","76415","66","yes","1024"
"79.1044776119","79.1044776119","1289.62686567","1289.62686567","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","0","0","0","66","66","0","0","66","66","66","66","0","66","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","4 6 2 5 1","Jazzy James","3.1.9","5","y","0","left","space","space","NA","left","9990","16227","3393","NA","9990","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","451228","453432","1548","95357","NA","450142","451226","1544","98751","443943","455434","452230","465426","17777","455434","Sternberg Task","53","86405","67","yes","1024"
"79.4117647059","79.4117647059","1282.77941176","1282.77941176","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","67","0","0","0","67","67","0","0","67","67","67","67","0","67","10/02/18 15:13:01","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Anabel/Desktop/subject-2.csv","legacy","6 7 5 9","Jazzy James","3.1.9","0","n","0","right","space","space","NA","right","824","16227","3393","NA","824","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","466566","468770","1548","95357","NA","465487","466564","1544","98751","443943","470772","467568","471598","17777","470772","Sternberg Task","54","87229","68","yes","1024"
