"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909091","90.9090909091","977.090909091","977.090909091","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","5 7 8 4 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","NA","right","NA","742","56253","NA","742","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","128458","124969","126228","2931","NA","126234","67366","2938","NA","130471","131214","127246","59193","130470","NA","Sternberg task","10","10748","11","yes","1024"
"91.6666666667","91.6666666667","979.666666667","979.666666667","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","1 5 2 9","Kafkaesque Koffka","3.2.5","2","y","0","left","right","NA","left","NA","1008","56253","NA","1008","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","134708","131225","132479","2931","NA","132484","67366","2938","NA","136712","137721","133496","59193","136711","NA","Sternberg task","11","11756","12","yes","1024"
"92.3076923077","92.3076923077","949.769230769","949.769230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","4 6 5 8","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","591","56253","20506","591","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","161868","137732","159639","2931","159307","159644","67366","2938","138800","163880","164472","160656","59193","163880","NA","Sternberg task","12","12347","13","yes","1024"
"92.8571428571","92.8571428571","928.071428571","928.071428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","646","56253","20506","646","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","167990","164483","165754","2931","159307","165758","67366","2938","138800","170024","170672","166761","59193","170022","NA","Sternberg task","13","12993","14","yes","1024"
"93.3333333333","93.3333333333","915","915","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","2 6 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","732","56253","20506","732","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","174162","170688","171933","2931","159307","171937","67366","2938","138800","176174","176908","172949","59193","176173","NA","Sternberg task","14","13725","15","yes","1024"
"93.75","93.75","898.3125","898.3125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 7 3","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","648","56253","20506","648","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","180405","176923","178177","2931","159307","178181","67366","2938","138800","182417","183067","179192","59193","182416","NA","Sternberg task","15","14373","16","yes","1024"
"94.1176470588","94.1176470588","888.470588235","888.470588235","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","9 6 2 4 1","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","731","56253","20506","731","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","186568","183077","184338","2931","159307","184344","67366","2938","138800","188584","189317","185356","59193","188579","NA","Sternberg task","16","15104","17","yes","1024"
"94.4444444444","94.4444444444","877.222222222","877.222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","686","56253","20506","686","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","192824","189327","190595","2931","159307","190600","67366","2938","138800","194836","195524","191611","59193","194836","NA","Sternberg task","17","15790","18","yes","1024"
"94.7368421053","94.7368421053","867.105263158","867.105263158","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 5 4 2 9 6","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","685","56253","20506","685","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","199024","195534","196804","2931","159307","196808","67366","2938","138800","201036","201722","197811","59193","201035","NA","Sternberg task","18","16475","19","yes","1024"
"95","95","845.55","845.55","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","436","56253","20506","436","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","205224","201733","202996","2931","159307","203000","67366","2938","138800","207237","207675","204012","59193","207236","NA","Sternberg task","19","16911","20","yes","1024"
"95.2380952381","95.2380952381","840.80952381","840.80952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","746","56253","20506","746","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","211185","207685","208956","2931","159307","208960","67366","2938","138800","213197","213945","209972","59193","213196","NA","Sternberg task","20","17657","21","yes","1024"
"95.4545454545","95.4545454545","829.227272727","829.227272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","9 4 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","586","56253","20506","586","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","217448","213955","215219","2931","159307","215223","67366","2938","138800","219460","220048","216235","59193","219460","NA","Sternberg task","21","18243","22","yes","1024"
"95.652173913","95.652173913","824.52173913","824.52173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","4 3 2 5 8","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","721","56253","20506","721","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","223531","220058","221303","2931","159307","221307","67366","2938","138800","225543","226266","222319","59193","225542","NA","Sternberg task","22","18964","23","yes","1024"
"95.8333333333","95.8333333333","816.291666667","816.291666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 5 1 3 9","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","627","56253","20506","627","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","229768","226277","227539","2931","159307","227544","67366","2938","138800","231780","232409","228556","59193","231780","NA","Sternberg task","23","19591","24","yes","1024"
"96","96","806.52","806.52","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","6 9 4 5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","572","56253","20506","572","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","235911","232419","233682","2931","159307","233687","67366","2938","138800","237924","238498","234699","59193","237923","NA","Sternberg task","24","20163","25","yes","1024"
"96.1538461538","96.1538461538","797.5","797.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","3 9 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","572","56253","20506","572","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","241989","238509","239761","2931","159307","239765","67366","2938","138800","244002","244575","240776","59193","244001","NA","Sternberg task","25","20735","26","yes","1024"
"96.2962962963","96.2962962963","797.111111111","797.111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","7 8 4 6 9 5","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","787","56253","20506","787","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","248065","244586","245836","2931","159307","245841","67366","2938","138800","250077","250866","246853","59193","250077","NA","Sternberg task","26","21522","27","yes","1024"
"96.4285714286","96.4285714286","795.964285714","795.964285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","6 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","765","56253","20506","765","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","254363","250876","252135","2931","159307","252139","67366","2938","138800","256376","257143","253150","59193","256375","NA","Sternberg task","27","22287","28","yes","1024"
"93.1034482759","93.1034482759","788.75862069","788.75862069","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","2 8 5 1","Kafkaesque Koffka","3.2.5","4","y","0","right","right","right","right","NA","587","56253","20506","587","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","260642","257153","258413","2931","159307","258417","67366","2938","138800","262654","263243","259430","59193","262653","NA","Sternberg task","27","22874","29","yes","1024"
"93.3333333333","93.3333333333","788.5","788.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","2 3","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","781","56253","20506","781","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","266747","257153","264518","2931","159307","264522","263253","2938","138800","268760","269543","265535","59193","268760","NA","Sternberg task","28","23655","30","yes","1024"
"93.5483870968","93.5483870968","782.580645161","782.580645161","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","7 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","605","56253","20506","605","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","273036","269554","270808","2931","159307","270812","263253","2938","138800","275049","275656","271824","59193","275048","NA","Sternberg task","29","24260","31","yes","1024"
"93.75","93.75","777.78125","777.78125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 9 5 7 1 6","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","629","56253","20506","629","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","279150","275666","276920","2931","159307","276926","263253","2938","138800","281162","281793","277937","59193","281161","NA","Sternberg task","30","24889","32","yes","1024"
"93.9393939394","93.9393939394","773.03030303","773.03030303","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","621","56253","20506","621","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","285279","281804","283051","2931","159307","283055","263253","2938","138800","287292","287915","284067","59193","287292","NA","Sternberg task","31","25510","33","yes","1024"
"94.1176470588","94.1176470588","773.558823529","773.558823529","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","791","56253","20506","791","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","291410","287926","289181","2931","159307","289186","263253","2938","138800","293422","294215","290198","59193","293422","NA","Sternberg task","32","26301","34","yes","1024"
"94.2857142857","94.2857142857","772.2","772.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","left","NA","726","56253","20506","726","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","297710","294226","295482","2931","159307","295486","263253","2938","138800","299722","300450","296498","59193","299722","NA","Sternberg task","33","27027","35","yes","1024"
"94.4444444444","94.4444444444","769.055555556","769.055555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","10/07/18 19:19:19","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/I. Edwards/Desktop/kg-subject-3.csv","legacy","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","659","56253","20506","659","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","303936","300460","301707","2931","159307","301711","263253","2938","138800","305949","306611","302724","59193","305949","NA","Sternberg task","34","27686","36","yes","1024"
