"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboardResponse","correct_response","count_ISI","count_Practiceloop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instructions2","count_keyboardResponse","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboardResponse","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboardResponse","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Practiceloop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instructions2","time_keyboardResponse","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"66.6666666667","66.6666666667","1006.83333333","1006.83333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","0","23","23","0","0","23","23","0","0","23","23","23","23","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1597","85069","43556","1597","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","281013","88344","277726","278809","3268","211410","278811","148348","3274","167854","283014","284612","279812","283014","NA","Sternberg task","16","24164","24","yes","1024"
"68","68","1020.08","1020.08","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","0","24","24","0","0","24","24","0","0","24","24","24","24","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","3 2 1 4 7","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","1338","85069","43556","1338","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","287911","88344","284622","285704","3268","211410","285706","148348","3274","167854","289913","291252","286707","289912","NA","Sternberg task","17","25502","25","yes","1024"
"69.2307692308","69.2307692308","1010.23076923","1010.23076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","25","0","25","25","0","0","25","25","0","0","25","25","25","25","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","764","85069","43556","764","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","294552","88344","291263","292347","3268","211410","292349","148348","3274","167854","296553","297317","293350","296553","NA","Sternberg task","18","26266","26","yes","1024"
"70.3703703704","70.3703703704","1032.18518519","1032.18518519","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","0","26","26","0","0","26","26","0","0","26","26","26","26","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","6 9 7 4 5 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","1603","85069","43556","1603","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","300618","88344","297328","298412","3268","211410","298414","148348","3274","167854","302619","304223","299415","302619","NA","Sternberg task","19","27869","27","yes","1024"
"71.4285714286","71.4285714286","1029.10714286","1029.10714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","27","0","27","27","0","0","27","27","0","0","27","27","27","27","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","8 5 1 3 9","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","946","85069","43556","946","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","307526","88344","304233","305321","3268","211410","305323","148348","3274","167854","309528","310474","306324","309527","NA","Sternberg task","20","28815","28","yes","1024"
"72.4137931034","72.4137931034","1015.55172414","1015.55172414","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","28","0","28","28","0","0","28","28","0","0","28","28","28","28","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","636","85069","43556","636","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","313772","88344","310485","311568","3268","211410","311570","148348","3274","167854","315774","316410","312571","315773","NA","Sternberg task","21","29451","29","yes","1024"
"73.3333333333","73.3333333333","1009.56666667","1009.56666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","29","0","29","29","0","0","29","29","0","0","29","29","29","29","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","836","85069","43556","836","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","319711","88344","316421","317507","3268","211410","317509","148348","3274","167854","321712","322548","318510","321712","NA","Sternberg task","22","30287","30","yes","1024"
"74.1935483871","74.1935483871","996.35483871","996.35483871","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","30","0","30","30","0","0","30","30","0","0","30","30","30","30","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","600","85069","43556","600","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","325848","88344","322559","323643","3268","211410","323645","148348","3274","167854","327850","328451","324646","327850","NA","Sternberg task","23","30887","31","yes","1024"
"75","75","985.125","985.125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","31","0","31","31","0","0","31","31","0","0","31","31","31","31","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","9 4 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","637","85069","43556","637","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","331750","88344","328461","329545","3268","211410","329547","148348","3274","167854","333753","334390","330549","333753","NA","Sternberg task","24","31524","32","yes","1024"
"75.7575757576","75.7575757576","991.454545455","991.454545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","32","0","32","32","0","0","32","32","0","0","32","32","32","32","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","7 1 8 5 6 2","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","1194","85069","43556","1194","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","337691","88344","334401","335486","3268","211410","335488","148348","3274","167854","339693","340888","336490","339693","NA","Sternberg task","25","32718","33","yes","1024"
"76.4705882353","76.4705882353","996.529411765","996.529411765","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","0","33","33","0","0","33","33","0","0","33","33","33","33","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1164","85069","43556","1164","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","344188","88344","340899","341983","3268","211410","341985","148348","3274","167854","346189","347353","342986","346189","NA","Sternberg task","26","33882","34","yes","1024"
"77.1428571429","77.1428571429","995","995","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","0","34","34","0","0","34","34","0","0","34","34","34","34","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","2 8 6 3 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","943","85069","43556","943","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","350651","88344","347363","348446","3268","211410","348448","148348","3274","167854","352653","353596","349449","352652","NA","Sternberg task","27","34825","35","yes","1024"
"77.7777777778","77.7777777778","988.416666667","988.416666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","0","35","35","0","0","35","35","0","0","35","35","35","35","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","758","85069","43556","758","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","356897","88344","353607","354693","3268","211410","354695","148348","3274","167854","358898","359656","355696","358898","NA","Sternberg task","28","35583","36","yes","1024"
"78.3783783784","78.3783783784","984.027027027","984.027027027","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","36","0","36","36","0","0","36","36","0","0","36","36","36","36","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","826","85069","43556","826","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","362956","88344","359667","360751","3268","211410","360753","148348","3274","167854","364958","365785","361754","364957","NA","Sternberg task","29","36409","37","yes","1024"
"78.9473684211","78.9473684211","982.026315789","982.026315789","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","0","37","37","0","0","37","37","0","0","37","37","37","37","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","left","NA","908","85069","43556","908","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","369085","88344","365796","366881","3268","211410","366883","148348","3274","167854","371086","371995","367884","371086","NA","Sternberg task","30","37317","38","yes","1024"
"79.4871794872","79.4871794872","976.846153846","976.846153846","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","0","38","38","0","0","38","38","0","0","38","38","38","38","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","7 9 1 6","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","780","85069","43556","780","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","375294","88344","372005","373089","3268","211410","373091","148348","3274","167854","377296","378076","374092","377296","NA","Sternberg task","31","38097","39","yes","1024"
"80","80","968.8","968.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","0","39","39","0","0","39","39","0","0","39","39","39","39","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","6 5","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","655","85069","43556","655","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","381375","88344","378087","379170","3268","211410","379172","148348","3274","167854","383377","384032","380173","383376","NA","Sternberg task","32","38752","40","yes","1024"
"80.487804878","80.487804878","966.853658537","966.853658537","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","0","40","40","0","0","40","40","0","0","40","40","40","40","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","889","85069","43556","889","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","387331","88344","384043","385127","3268","211410","385129","148348","3274","167854","389334","390224","386130","389333","NA","Sternberg task","33","39641","41","yes","1024"
"80.9523809524","80.9523809524","959.285714286","959.285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","0","41","41","0","0","41","41","0","0","41","41","41","41","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","7 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","649","85069","43556","649","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","393528","88344","390235","391322","3268","211410","391325","148348","3274","167854","395529","396179","392327","395529","NA","Sternberg task","34","40290","42","yes","1024"
"81.3953488372","81.3953488372","956.372093023","956.372093023","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","0","42","42","0","0","42","42","0","0","42","42","42","42","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","5 3 8 7 2 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","834","85069","43556","834","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","399479","88344","396190","397274","3268","211410","397276","148348","3274","167854","401480","402314","398278","401480","NA","Sternberg task","35","41124","43","yes","1024"
"81.8181818182","81.8181818182","948.477272727","948.477272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","0","43","43","0","0","43","43","0","0","43","43","43","43","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","left","NA","609","85069","43556","609","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","405612","88344","402325","403408","3268","211410","403410","148348","3274","167854","407613","408223","404411","407613","NA","Sternberg task","36","41733","44","yes","1024"
"82.2222222222","82.2222222222","943.777777778","943.777777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","0","44","44","0","0","44","44","0","0","44","44","44","44","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","6 2 9 3 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","737","85069","43556","737","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","411525","88344","408234","409319","3268","211410","409321","148348","3274","167854","413526","414264","410322","413526","NA","Sternberg task","37","42470","45","yes","1024"
"82.6086956522","82.6086956522","941.804347826","941.804347826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","0","45","45","0","0","45","45","0","0","45","45","45","45","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","left","NA","853","85069","43556","853","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","417563","88344","414275","415359","3268","211410","415361","148348","3274","167854","419564","420418","416362","419564","NA","Sternberg task","38","43323","46","yes","1024"
"82.9787234043","82.9787234043","935.617021277","935.617021277","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","0","0","46","46","0","0","46","46","46","46","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","9 8 2 7 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","651","85069","43556","651","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","423720","88344","420429","421515","3268","211410","421517","148348","3274","167854","425721","426373","422518","425721","NA","Sternberg task","39","43974","47","yes","1024"
"83.3333333333","83.3333333333","942.833333333","942.833333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","0","47","47","0","0","47","47","0","0","47","47","47","47","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","7 8 6 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1282","85069","43556","1282","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","429671","88344","426384","427467","3268","211410","427469","148348","3274","167854","431672","432956","428470","431672","NA","Sternberg task","40","45256","48","yes","1024"
"83.6734693878","83.6734693878","938.734693878","938.734693878","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","0","48","48","0","0","48","48","0","0","48","48","48","48","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","1 5 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","742","85069","43556","742","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","436256","88344","432967","434052","3268","211410","434054","148348","3274","167854","438258","439001","435055","438257","NA","Sternberg task","41","45998","49","yes","1024"
"84","84","934.02","934.02","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","0","49","49","0","0","49","49","0","0","49","49","49","49","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","703","85069","43556","703","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","442298","88344","439011","440094","3268","211410","440096","148348","3274","167854","444301","445005","441097","444301","NA","Sternberg task","42","46701","50","yes","1024"
"84.3137254902","84.3137254902","935.196078431","935.196078431","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","0","50","50","0","0","50","50","0","0","50","50","50","50","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","2 4 6 9","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","left","NA","994","85069","43556","994","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","448307","88344","445016","446100","3268","211410","446102","148348","3274","167854","450308","451303","447103","450308","NA","Sternberg task","43","47695","51","yes","1024"
"84.6153846154","84.6153846154","932.269230769","932.269230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","0","51","51","0","0","51","51","0","0","51","51","51","51","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","8 9 5 6 7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","783","85069","43556","783","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","454603","88344","451313","452397","3268","211410","452400","148348","3274","167854","456606","457390","453401","456606","NA","Sternberg task","44","48478","52","yes","1024"
"84.9056603774","84.9056603774","931.679245283","931.679245283","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","0","52","52","0","0","52","52","0","0","52","52","52","52","0","10/04/18 21:58:53","The main experiment item","yes","Sternbergtask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-3.csv","legacy","8 5 7 3 6","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","901","85069","43556","901","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","460687","88344","457401","458483","3268","211410","458485","148348","3274","167854","462689","463591","459486","462688","NA","Sternberg task","45","49379","53","yes","1024"
