"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"36.3636363636","36.3636363636","713.272727273","713.272727273","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","3 1 9 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","NA","right","NA","1305","41786","NA","1305","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","110022","99031","107794","2667","NA","107798","106533","2677","NA","112034","113341","108810","44465","112034","NA","Sternberg task","4","7846","11","yes","1024"
"41.6666666667","41.6666666667","699.083333333","699.083333333","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","NA","right","NA","543","41786","NA","543","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","116830","113351","114608","2667","NA","114612","106533","2677","NA","118843","119387","115619","44465","118842","NA","Sternberg task","5","8389","12","yes","1024"
"46.1538461538","46.1538461538","710.692307692","710.692307692","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","6 9 7 4 5 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","850","41786","9005","850","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","132031","119397","129802","2667","129475","129806","106533","2677","120468","134043","134895","130819","44465","134042","NA","Sternberg task","6","9239","13","yes","1024"
"42.8571428571","42.8571428571","716.285714286","716.285714286","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","1 8 7","Kafkaesque Koffka","3.2.5","0","n","0","left","right","right","left","NA","789","41786","9005","789","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","138400","134905","136172","2667","129475","136176","106533","2677","120468","140412","141203","137188","44465","140411","NA","Sternberg task","6","10028","14","yes","1024"
"46.6666666667","46.6666666667","730.333333333","730.333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","2 4 6 9","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","left","NA","927","41786","9005","927","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","144695","134905","142466","2667","129475","142471","141213","2677","120468","146708","147637","143482","44465","146707","NA","Sternberg task","7","10955","15","yes","1024"
"50","50","727.5625","727.5625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","2 8 9 4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","686","41786","9005","686","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","151132","147647","148904","2667","129475","148908","141213","2677","120468","153144","153832","149919","44465","153144","NA","Sternberg task","8","11641","16","yes","1024"
"52.9411764706","52.9411764706","727.647058824","727.647058824","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","729","41786","9005","729","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","157326","153842","155097","2667","129475","155101","141213","2677","120468","159338","160068","156113","44465","159338","NA","Sternberg task","9","12370","17","yes","1024"
"55.5555555556","55.5555555556","726.944444444","726.944444444","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","715","41786","9005","715","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","163573","160079","161344","2667","129475","161348","141213","2677","120468","165585","166302","162361","44465","165585","NA","Sternberg task","10","13085","18","yes","1024"
"57.8947368421","57.8947368421","756.052631579","756.052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","2 4 8 5 1 3","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","1280","41786","9005","1280","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","169803","166314","167576","2667","129475","167580","141213","2677","120468","171819","173101","168593","44465","171816","NA","Sternberg task","11","14365","19","yes","1024"
"60","60","777.45","777.45","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","7 8 4 6 9 5","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","left","NA","1184","41786","9005","1184","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","176586","173112","174357","2667","129475","174362","141213","2677","120468","178598","179784","175374","44465","178598","NA","Sternberg task","12","15549","20","yes","1024"
"61.9047619048","61.9047619048","778.047619048","778.047619048","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","8 7 3","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","790","41786","9005","790","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","183274","179794","181046","2667","129475","181050","141213","2677","120468","185286","186078","182062","44465","185286","NA","Sternberg task","13","16339","21","yes","1024"
"63.6363636364","63.6363636364","798.363636364","798.363636364","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","1 5 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1225","41786","9005","1225","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","189575","186089","187346","2667","129475","187351","141213","2677","120468","191587","192814","188363","44465","191587","NA","Sternberg task","14","17564","22","yes","1024"
"65.2173913043","65.2173913043","817.826086957","817.826086957","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","5 9 2 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1246","41786","9005","1246","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","196288","192824","194060","2667","129475","194064","141213","2677","120468","198300","199548","195076","44465","198300","NA","Sternberg task","15","18810","23","yes","1024"
"62.5","62.5","867.083333333","867.083333333","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","8 3","Kafkaesque Koffka","3.2.5","2","y","0","None","right","right","None","NA","2000","41786","9005","2000","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","203037","199558","200808","2667","129475","200812","141213","2677","120468","205049","207050","201825","44465","205049","NA","Sternberg task","15","20810","24","yes","1024"
"64","64","867.88","867.88","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","9 3 8 2 1 4","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","left","NA","887","41786","9005","887","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","210525","199558","208296","2667","129475","208301","207060","2677","120468","212537","213426","209313","44465","212537","NA","Sternberg task","16","21697","25","yes","1024"
"65.3846153846","65.3846153846","874.153846154","874.153846154","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","1 3 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1031","41786","9005","1031","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","216924","213437","214695","2667","129475","214700","207060","2677","120468","218937","219970","215712","44465","218936","NA","Sternberg task","17","22728","26","yes","1024"
"66.6666666667","66.6666666667","884.111111111","884.111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","5 3 2 6 9 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1143","41786","9005","1143","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","223458","219981","221230","2667","129475","221234","207060","2677","120468","225470","226615","222245","44465","225470","NA","Sternberg task","18","23871","27","yes","1024"
"64.2857142857","64.2857142857","924","924","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","1 7 5 2","Kafkaesque Koffka","3.2.5","0","n","0","None","right","right","None","NA","2001","41786","9005","2001","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","230107","226627","227878","2667","129475","227883","207060","2677","120468","232119","234121","228895","44465","232119","NA","Sternberg task","18","25872","28","yes","1024"
"65.5172413793","65.5172413793","921.103448276","921.103448276","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","840","41786","9005","840","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","237614","226627","235386","2667","129475","235390","234132","2677","120468","239627","240469","236401","44465","239627","NA","Sternberg task","19","26712","29","yes","1024"
"66.6666666667","66.6666666667","918.633333333","918.633333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","847","41786","9005","847","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","243962","240479","241734","2667","129475","241738","234132","2677","120468","245975","246823","242750","44465","245975","NA","Sternberg task","20","27559","30","yes","1024"
"67.7419354839","67.7419354839","914.741935484","914.741935484","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","1 4 9 2 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","798","41786","9005","798","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","250318","246834","248090","2667","129475","248094","234132","2677","120468","252330","253130","249106","44465","252329","NA","Sternberg task","21","28357","31","yes","1024"
"68.75","68.75","915.03125","915.03125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","4 6 5 8","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","924","41786","9005","924","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","256612","253141","254383","2667","129475","254388","234132","2677","120468","258624","259550","255399","44465","258623","NA","Sternberg task","22","29281","32","yes","1024"
"69.696969697","69.696969697","919.181818182","919.181818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1052","41786","9005","1052","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","263027","259560","260798","2667","129475","260803","234132","2677","120468","265039","266094","261814","44465","265039","NA","Sternberg task","23","30333","33","yes","1024"
"70.5882352941","70.5882352941","923.852941176","923.852941176","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","1078","41786","9005","1078","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","269583","266104","267355","2667","129475","267359","234132","2677","120468","271595","272675","268371","44465","271595","NA","Sternberg task","24","31411","34","yes","1024"
"71.4285714286","71.4285714286","929.857142857","929.857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","4 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1134","41786","9005","1134","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","276172","272686","273944","2667","129475","273948","234132","2677","120468","278184","279320","274960","44465","278184","NA","Sternberg task","25","32545","35","yes","1024"
"72.2222222222","72.2222222222","924.861111111","924.861111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","10/07/18 17:53:30","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/I. Edwards/Desktop/kg-subject-2.csv","legacy","6 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","750","41786","9005","750","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","282812","279330","280584","2667","129475","280588","234132","2677","120468","284824","285576","281600","44465","284824","NA","Sternberg task","26","33295","36","yes","1024"
