"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_ISI","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_logger","count_memorySet","count_new_keyboard_response","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_ISI","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_ISI","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_logger","time_memorySet","time_new_keyboard_response","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.1111111111","86.1111111111","1135.58333333","1135.58333333","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 8 9 3 4 9","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","right","left","NA","1018","50","129562","25935","1018","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","383800","375610","381558","2351","253493","381568","380449","2368","227557","384880","382585","383861","131936","383861","NA","Sternberg Task","31","40881","36","yes","1024"
"86.4864864865","86.4864864865","1120.48648649","1120.48648649","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 6 5 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","577","36","129562","25935","577","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","388240","384893","386000","2351","253493","386012","380449","2368","227557","388866","387025","388287","131936","388287","NA","Sternberg Task","32","41458","37","yes","1024"
"86.8421052632","86.8421052632","1104.60526316","1104.60526316","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 5 3 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","517","1267","129562","25935","517","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","392229","388881","389989","2351","253493","389999","380449","2368","227557","394027","391014","393509","131936","393509","NA","Sternberg Task","33","41975","38","yes","1024"
"87.1794871795","87.1794871795","1093.30769231","1093.30769231","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 3","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","664","1596","129562","25935","664","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","397387","394040","395142","2351","253493","395152","380449","2368","227557","399660","396169","398995","131936","398995","NA","Sternberg Task","34","42639","39","yes","1024"
"87.5","87.5","1083.075","1083.075","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 6","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","684","911","129562","25935","684","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","403009","399673","400775","2351","253493","400785","380449","2368","227557","404616","401796","403931","131936","403931","NA","Sternberg Task","35","43323","40","yes","1024"
"87.8048780488","87.8048780488","1079.58536585","1079.58536585","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","940","564","129562","25935","940","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","407978","404631","405738","2351","253493","405748","380449","2368","227557","409495","406762","408553","131936","408553","NA","Sternberg Task","36","44263","41","yes","1024"
"88.0952380952","88.0952380952","1080.95238095","1080.95238095","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1137","2500","129562","25935","1137","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","412855","409507","410615","2351","253493","410625","380449","2368","227557","416504","411638","415366","131936","415366","NA","Sternberg Task","37","45400","42","yes","1024"
"88.3720930233","88.3720930233","1072.02325581","1072.02325581","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 8 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","697","153","129562","25935","697","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","419866","416518","417619","2351","253493","417630","380449","2368","227557","420728","418647","420030","131936","420030","NA","Sternberg Task","38","46097","43","yes","1024"
"88.6363636364","88.6363636364","1065.04545455","1065.04545455","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 2 1 4 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","765","139","129562","25935","765","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","424092","420741","421848","2351","253493","421858","380449","2368","227557","425008","422876","424242","131936","424242","NA","Sternberg Task","39","46862","44","yes","1024"
"88.8888888889","88.8888888889","1056.28888889","1056.28888889","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","671","1591","129562","25935","671","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","428372","425025","426130","2351","253493","426140","380449","2368","227557","430646","427157","429974","131936","429974","NA","Sternberg Task","40","47533","45","yes","1024"
"89.1304347826","89.1304347826","1053.02173913","1053.02173913","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 7 8 2 3 8","Kafkaesque Koffka","3.2.5","5","y","0","left","left","right","right","left","NA","906","791","129562","25935","906","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","434011","430661","431768","2351","253493","431778","380449","2368","227557","435721","432797","434813","131936","434813","NA","Sternberg Task","41","48439","46","yes","1024"
"89.3617021277","89.3617021277","1054.31914894","1054.31914894","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","right","left","NA","1114","2086","129562","25935","1114","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","439080","435733","436837","2351","253493","436847","380449","2368","227557","442295","437863","441179","131936","441179","NA","Sternberg Task","42","49553","47","yes","1024"
"89.5833333333","89.5833333333","1050.375","1050.375","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","865","164","129562","25935","865","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","445658","442309","443419","2351","253493","443431","380449","2368","227557","446701","444446","445834","131936","445834","NA","Sternberg Task","43","50418","48","yes","1024"
"89.7959183673","89.7959183673","1044.89795918","1044.89795918","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 9 1 6","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","782","149","129562","25935","782","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","450066","446716","447820","2351","253493","447830","380449","2368","227557","451011","448850","450227","131936","450227","NA","Sternberg Task","44","51200","49","yes","1024"
"90","90","1081.86","1081.86","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 3 2 5 8","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","right","left","NA","2893","1509","129562","25935","2893","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","454369","451023","452127","2351","253493","452137","380449","2368","227557","458785","453154","455890","131936","455890","NA","Sternberg Task","45","54093","50","yes","1024"
"90.1960784314","90.1960784314","1075.80392157","1075.80392157","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 9 7 3 8 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","773","699","129562","25935","773","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","462151","458802","459907","2351","253493","459917","380449","2368","227557","463637","460934","462862","131936","462862","NA","Sternberg Task","46","54866","51","yes","1024"
"90.3846153846","90.3846153846","1069.19230769","1069.19230769","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 8 9 4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","732","45","129562","25935","732","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","466992","463649","464754","2351","253493","464764","380449","2368","227557","467783","465777","467049","131936","467049","NA","Sternberg Task","47","55598","52","yes","1024"
"90.5660377358","90.5660377358","1060.50943396","1060.50943396","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","609","2172","129562","25935","609","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","471140","467796","468898","2351","253493","468908","380449","2368","227557","473935","469923","473324","131936","473324","NA","Sternberg Task","48","56207","53","yes","1024"
"90.7407407407","90.7407407407","1053","1053","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 5 1 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","655","76","129562","25935","655","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","477291","473947","475049","2351","253493","475059","380449","2368","227557","478036","476074","477379","131936","477379","NA","Sternberg Task","49","56862","54","yes","1024"
"89.0909090909","89.0909090909","1050.36363636","1050.36363636","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","right","right","right","right","right","NA","908","1971","129562","25935","908","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","481392","478050","479156","2351","253493","479166","380449","2368","227557","484285","480176","483375","131936","483375","NA","Sternberg Task","49","57770","55","yes","1024"
"89.2857142857","89.2857142857","1045.03571429","1045.03571429","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 5 1 3 9","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","right","left","NA","752","773","129562","25935","752","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","487649","478050","485408","2351","253493","485419","484304","2368","227557","489188","486432","488434","131936","488434","NA","Sternberg Task","50","58522","56","yes","1024"
"87.7192982456","87.7192982456","1055.42105263","1055.42105263","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 5 7 3 6","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","1637","798","129562","25935","1637","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","492551","489200","490303","2351","253493","490313","484304","2368","227557","495000","491329","493361","131936","493360","NA","Sternberg Task","50","60159","57","yes","1024"
"87.9310344828","87.9310344828","1070.18965517","1070.18965517","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 7 5 2 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","1912","1027","129562","25935","1912","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","498353","489200","496116","2351","253493","496126","495011","2368","227557","501306","497137","499392","131936","499392","NA","Sternberg Task","51","62071","58","yes","1024"
"88.1355932203","88.1355932203","1066.28813559","1066.28813559","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","840","1927","129562","25935","840","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","504670","501318","502425","2351","253493","502434","495011","2368","227557","507451","503452","506609","131936","506609","NA","Sternberg Task","52","62911","59","yes","1024"
"88.3333333333","88.3333333333","1061.11666667","1061.11666667","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","756","4337","129562","25935","756","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","510812","507462","508573","2351","253493","508583","495011","2368","227557","515918","509596","515161","131936","515161","NA","Sternberg Task","53","63667","60","yes","1024"
"88.5245901639","88.5245901639","1081.55737705","1081.55737705","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 6 4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","2308","745","129562","25935","2308","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","519285","515932","517037","2351","253493","517049","495011","2368","227557","522352","518066","520042","131936","520042","NA","Sternberg Task","54","65975","61","yes","1024"
"88.7096774194","88.7096774194","1077.56451613","1077.56451613","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","834","552","129562","25935","834","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","525718","522365","523469","2351","253493","523481","495011","2368","227557","527117","524497","526282","131936","526282","NA","Sternberg Task","55","66809","62","yes","1024"
"88.8888888889","88.8888888889","1070.26984127","1070.26984127","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 2 7 6 1 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","618","519","129562","25935","618","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","530473","527130","528238","2351","253493","528248","495011","2368","227557","531623","529258","531002","131936","531002","NA","Sternberg Task","56","67427","63","yes","1024"
"89.0625","89.0625","1068.265625","1068.265625","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 1 8 5 6 2","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","942","4","129562","25935","942","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","534988","531637","532744","2351","253493","532754","495011","2368","227557","535948","533768","535005","131936","535004","NA","Sternberg Task","57","68369","64","yes","1024"
"87.6923076923","87.6923076923","1076.63076923","1076.63076923","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 5 4 2 9 6","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","1612","141","129562","25935","1612","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","539313","535962","537071","2351","253493","537081","495011","2368","227557","541079","538097","539466","131936","539465","NA","Sternberg Task","57","69981","65","yes","1024"
"87.8787878788","87.8787878788","1072.34848485","1072.34848485","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","right","left","NA","794","579","129562","25935","794","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","544432","535962","542196","2351","253493","542206","541094","2368","227557","545818","543220","545023","131936","545023","NA","Sternberg Task","58","70775","66","yes","1024"
"86.5671641791","86.5671641791","1073.52238806","1073.52238806","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 4 2 8 1 9","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","1151","619","129562","25935","1151","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","549170","545831","546937","2351","253493","546947","541094","2368","227557","550954","547959","549801","131936","549801","NA","Sternberg Task","58","71926","67","yes","1024"
"86.7647058824","86.7647058824","1072.27941176","1072.27941176","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 9 7 6 4","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","right","left","NA","989","2870","129562","25935","989","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","554315","545831","552072","2351","253493","552084","550968","2368","227557","558187","553099","557197","131936","557197","NA","Sternberg Task","59","72915","68","yes","1024"
"85.5072463768","85.5072463768","1067.57971014","1067.57971014","black","experiment","legacy","legacy","legacy","0","uniform","0","1","undefined","0","left","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 7 6 8 2 3","Kafkaesque Koffka","3.2.5","6","y","0","right","left","right","right","right","NA","748","1257","129562","25935","748","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","561552","558200","559312","2351","253493","559325","550968","2368","227557","563571","560335","562822","131936","562821","NA","Sternberg Task","59","73663","69","yes","1024"
"85.7142857143","85.7142857143","1062.05714286","1062.05714286","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 4 8 5 1 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","681","249","129562","25935","681","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","566927","558200","564687","2351","253493","564697","563584","2368","227557","567872","565711","567189","131936","567189","NA","Sternberg Task","60","74344","70","yes","1024"
"84.5070422535","84.5070422535","1061.26760563","1061.26760563","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 4 9 6 7 8","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","1006","1272","129562","25935","1006","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","571229","567890","568993","2351","253493","569003","563584","2368","227557","573522","570016","572514","131936","572514","NA","Sternberg Task","60","75350","71","yes","1024"
"84.7222222222","84.7222222222","1078.48611111","1078.48611111","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 5","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","2301","1757","129562","25935","2301","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","576887","567890","574641","2351","253493","574651","573535","2368","227557","580959","575668","578656","131936","578656","NA","Sternberg Task","61","77651","72","yes","1024"
