"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","503","503","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","4 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","NA","left","NA","503","29832","NA","503","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","4","34985","NA","32689","1754","NA","32752","NA","1774","NA","37004","33781","37508","31607","37003","NA","Sternburg task","1","503","1","yes","1024"
"100","100","726","726","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","1","1","1","0","0","1","1","0","0","1","1","1","0","1","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","9 6 7 4 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","NA","right","NA","949","29832","NA","949","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","41642","37682","39360","1754","NA","39407","NA","1774","NA","43660","40438","44609","31607","43659","NA","Sternburg task","2","1452","2","yes","1024"
"100","100","718.666666667","718.666666667","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","2","2","2","0","0","2","2","0","0","2","2","2","0","2","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","1 5 2 9","Kafkaesque Koffka","3.2.5","2","y","0","left","left","NA","left","NA","704","29832","NA","704","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","48836","44876","46527","1754","NA","46589","NA","1774","NA","50841","47619","51546","31607","50840","NA","Sternburg task","3","2156","3","yes","1024"
"100","100","780.75","780.75","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","3","3","3","0","0","3","3","0","0","3","3","3","0","3","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","5 7 8 4 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","NA","right","NA","967","29832","NA","967","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","55559","51606","53264","1754","NA","53329","NA","1774","NA","57562","54355","58531","31607","57562","NA","Sternburg task","4","3123","4","yes","1024"
"100","100","795.8","795.8","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","4","4","4","0","0","4","4","0","0","4","4","4","0","4","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","4 3 1 7 9 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","NA","left","NA","856","29832","NA","856","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","62526","58594","60236","1754","NA","60292","NA","1774","NA","64543","61322","65400","31607","64543","NA","Sternburg task","5","3979","5","yes","1024"
"100","100","821.666666667","821.666666667","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","5","5","5","0","0","5","5","0","0","5","5","5","0","5","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","NA","right","NA","951","29832","NA","951","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","69368","65450","67086","1754","NA","67139","NA","1774","NA","71386","68164","72338","31607","71385","NA","Sternburg task","6","4930","6","yes","1024"
"100","100","845.571428571","845.571428571","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","6","6","6","0","0","6","6","0","0","6","6","6","0","6","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 9 4","Kafkaesque Koffka","3.2.5","3","y","0","left","left","NA","left","NA","989","29832","NA","989","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","76333","72395","74044","1754","NA","74095","NA","1774","NA","78337","75128","79328","31607","78337","NA","Sternburg task","7","5919","7","yes","1024"
"100","100","871.875","871.875","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","7","7","7","0","0","7","7","0","0","7","7","7","0","7","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","NA","right","NA","1056","29832","NA","1056","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","3","83416","79396","81088","1754","NA","81153","NA","1774","NA","85420","82199","86476","31607","85419","NA","Sternburg task","8","6975","8","yes","1024"
"88.8888888889","88.8888888889","855","855","black","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","0","right","8","8","8","0","0","8","8","0","0","8","8","8","0","8","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","4 1 5","Kafkaesque Koffka","3.2.5","0","n","0","left","left","NA","left","NA","720","29832","NA","720","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","90461","86518","88168","1754","NA","88220","NA","1774","NA","92464","89257","93185","31607","92464","NA","Sternburg task","8","7695","9","yes","1024"
"90","90","864.5","864.5","black","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","9","9","9","0","0","9","9","0","0","9","9","9","0","9","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","6","Kafkaesque Koffka","3.2.5","1","y","0","left","left","NA","left","NA","950","29832","NA","950","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","97201","86518","94909","1754","NA","94971","93241","1774","NA","99204","95997","100155","31607","99204","NA","Sternburg task","9","8645","10","yes","1024"
"81.8181818182","81.8181818182","967.727272727","967.727272727","black","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","1 7 9 8 5","Kafkaesque Koffka","3.2.5","4","y","0","None","left","NA","None","NA","2000","29832","NA","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","104184","100221","101867","1754","NA","101927","93241","1774","NA","106187","102967","108187","31607","106187","NA","Sternburg task","9","10645","11","yes","1024"
"75","75","934.25","934.25","black","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","0","right","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","3 1 9 4","Kafkaesque Koffka","3.2.5","0","n","0","left","left","NA","left","NA","566","29832","NA","566","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","112338","100221","110035","1754","NA","110105","108259","1774","NA","114341","111134","114909","31607","114341","NA","Sternburg task","9","11211","12","yes","1024"
"69.2307692308","69.2307692308","935.153846154","935.153846154","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","0","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","7 8 6 3 1","Kafkaesque Koffka","3.2.5","5","y","0","right","left","right","right","NA","946","29832","29268","946","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","148281","100221","145981","1754","145324","146047","114963","1774","116055","150284","147077","151231","31607","150284","NA","Sternburg task","9","12157","13","yes","1024"
"71.4285714286","71.4285714286","957.357142857","957.357142857","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","1","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","7 6 4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1246","29832","29268","1246","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","155221","100221","152924","1754","145324","152986","151284","1774","116055","157224","154017","158472","31607","157224","NA","Sternburg task","10","13403","14","yes","1024"
"73.3333333333","73.3333333333","979.733333333","979.733333333","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","2","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1293","29832","29268","1293","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","162508","158530","160191","1754","145324","160263","151284","1774","116055","164524","161291","165818","31607","164524","NA","Sternburg task","11","14696","15","yes","1024"
"75","75","981.875","981.875","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","3","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","3 5 9 6 2 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","1014","29832","29268","1014","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","169832","165886","167517","1754","145324","167578","151284","1774","116055","171835","168616","172850","31607","171835","NA","Sternburg task","12","15710","16","yes","1024"
"70.5882352941","70.5882352941","984.235294118","984.235294118","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","6 9 3 1","Kafkaesque Koffka","3.2.5","4","y","0","right","left","right","right","NA","1022","29832","29268","1022","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","176811","172869","174507","1754","145324","174567","151284","1774","116055","178814","175607","179837","31607","178814","NA","Sternburg task","12","16732","17","yes","1024"
"72.2222222222","72.2222222222","1004.33333333","1004.33333333","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","left","NA","1346","29832","29268","1346","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","183843","172869","181549","1754","145324","181609","179915","1774","116055","185847","182639","187194","31607","185846","NA","Sternburg task","13","18078","18","yes","1024"
"73.6842105263","73.6842105263","1015.94736842","1015.94736842","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","7 1 3","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","1225","29832","29268","1225","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","191164","187214","188847","1754","145324","188919","179915","1774","116055","193168","189948","194395","31607","193167","NA","Sternburg task","14","19303","19","yes","1024"
"75","75","1042.55","1042.55","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","6 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1548","29832","29268","1548","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","198405","194452","196098","1754","145324","196172","179915","1774","116055","200408","197201","201958","31607","200408","NA","Sternburg task","15","20851","20","yes","1024"
"71.4285714286","71.4285714286","1088.14285714","1088.14285714","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","right","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 8 9 4 1","Kafkaesque Koffka","3.2.5","0","n","0","None","left","right","None","NA","2000","29832","29268","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","206026","202015","203710","1754","145324","203771","179915","1774","116055","208031","204809","210031","31607","208031","NA","Sternburg task","15","22851","21","yes","1024"
"72.7272727273","72.7272727273","1119.54545455","1119.54545455","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","1779","29832","29268","1779","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","214013","202015","211710","1754","145324","211781","210070","1774","116055","216016","212809","217797","31607","216016","NA","Sternburg task","16","24630","22","yes","1024"
"73.9130434783","73.9130434783","1104.47826087","1104.47826087","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 5 4 8 7","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","left","NA","773","29832","29268","773","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","221799","217849","219484","1754","145324","219550","210070","1774","116055","223815","220583","224589","31607","223815","NA","Sternburg task","17","25403","23","yes","1024"
"75","75","1093.83333333","1093.83333333","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","1 8 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","849","29832","29268","849","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","228557","224612","226254","1754","145324","226320","210070","1774","116055","230561","227352","231411","31607","230560","NA","Sternburg task","18","26252","24","yes","1024"
"76","76","1081.32","1081.32","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","781","29832","29268","781","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","235397","231446","233092","1754","145324","233165","210070","1774","116055","237400","234193","238182","31607","237400","NA","Sternburg task","19","27033","25","yes","1024"
"76.9230769231","76.9230769231","1065.84615385","1065.84615385","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","679","29832","29268","679","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","242168","238218","239849","1754","145324","239923","210070","1774","116055","244172","240950","244852","31607","244172","NA","Sternburg task","20","27712","26","yes","1024"
"77.7777777778","77.7777777778","1066.33333333","1066.33333333","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1079","29832","29268","1079","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","248859","244908","246542","1754","145324","246602","210070","1774","116055","250864","247643","251944","31607","250863","NA","Sternburg task","21","28791","27","yes","1024"
"78.5714285714","78.5714285714","1065.53571429","1065.53571429","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","8 5 7 3 6","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1044","29832","29268","1044","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","255971","252021","253668","1754","145324","253728","210070","1774","116055","257975","254767","259020","31607","257974","NA","Sternburg task","22","29835","28","yes","1024"
"79.3103448276","79.3103448276","1051.44827586","1051.44827586","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","4 1 5","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","657","29832","29268","657","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","263021","259059","260705","1754","145324","260766","210070","1774","116055","265024","261804","265683","31607","265024","NA","Sternburg task","23","30492","29","yes","1024"
"80","80","1037.26666667","1037.26666667","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","8 4 3 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","626","29832","29268","626","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","269642","265716","267350","1754","145324","267411","210070","1774","116055","271658","268438","272285","31607","271658","NA","Sternburg task","24","31118","30","yes","1024"
"80.6451612903","80.6451612903","1036.74193548","1036.74193548","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1021","29832","29268","1021","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","276256","272321","273953","1754","145324","274013","210070","1774","116055","278261","275052","279284","31607","278260","NA","Sternburg task","25","32139","31","yes","1024"
"81.25","81.25","1032.78125","1032.78125","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","5 7 8 2 3 8","Kafkaesque Koffka","3.2.5","5","y","0","left","left","right","left","NA","910","29832","29268","910","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","283279","279322","280974","1754","145324","281035","210070","1774","116055","285282","282075","286193","31607","285282","NA","Sternburg task","26","33049","32","yes","1024"
"81.8181818182","81.8181818182","1026.18181818","1026.18181818","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","815","29832","29268","815","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","290228","286245","287905","1754","145324","287980","210070","1774","116055","292231","289012","293046","31607","292231","NA","Sternburg task","27","33864","33","yes","1024"
"82.3529411765","82.3529411765","1016.5","1016.5","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 4 8 5 1 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","697","29832","29268","697","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","297051","293091","294737","1754","145324","294798","210070","1774","116055","299054","295835","299752","31607","299054","NA","Sternburg task","28","34561","34","yes","1024"
"82.8571428571","82.8571428571","1009.17142857","1009.17142857","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","8 2 1 4 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","760","29832","29268","760","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","303741","299791","301432","1754","145324","301493","210070","1774","116055","305744","302524","306507","31607","305744","NA","Sternburg task","29","35321","35","yes","1024"
"83.3333333333","83.3333333333","1009.47222222","1009.47222222","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","7 9 1 6","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1020","29832","29268","1020","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","310520","306568","308211","1754","145324","308273","210070","1774","116055","312523","309316","313544","31607","312523","NA","Sternburg task","30","36341","36","yes","1024"
"83.7837837838","83.7837837838","1001.62162162","1001.62162162","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","5 7 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","719","29832","29268","719","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","317518","313565","315201","1754","145324","315273","210070","1774","116055","319534","316302","320254","31607","319533","NA","Sternburg task","31","37060","37","yes","1024"
"84.2105263158","84.2105263158","995.026315789","995.026315789","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","10/07/18 21:50:52","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Owner/Documents/ctsubject-2.csv","xpyriment","2 6 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","751","29832","29268","751","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","324276","320306","321969","1754","145324","322029","210070","1774","116055","326279","323060","327032","31607","326279","NA","Sternburg task","32","37811","38","yes","1024"
