"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"63.6363636364","63.6363636364","1275.81818182","1275.81818182","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","NA","right","NA","813","64375","NA","813","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","135756","132447","133530","2325","NA","133538","94298","2338","NA","137765","138580","134546","66720","137765","NA","Sternberg Task","7","14034","11","yes","1024"
"66.6666666667","66.6666666667","1237.25","1237.25","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","2 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","NA","right","NA","813","64375","NA","813","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","141906","138591","139677","2325","NA","139686","94298","2338","NA","143916","144730","140695","66720","143916","NA","Sternberg Task","8","14847","12","yes","1024"
"69.2307692308","69.2307692308","1257.07692308","1257.07692308","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","9 5 8 1","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","1495","64375","9101","1495","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","157196","144740","154969","2325","154871","154977","94298","2338","145768","159205","160703","155986","66720","159205","NA","Sternberg Task","9","16342","13","yes","1024"
"71.4285714286","71.4285714286","1214.28571429","1214.28571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","2 5 1 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","658","64375","9101","658","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","164027","160717","161800","2325","154871","161808","94298","2338","145768","166035","166695","162816","66720","166035","NA","Sternberg Task","10","17000","14","yes","1024"
"73.3333333333","73.3333333333","1186.93333333","1186.93333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","9 1 6 7 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","804","64375","9101","804","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","170018","166706","167790","2325","154871","167798","94298","2338","145768","172027","172833","168808","66720","172027","NA","Sternberg Task","11","17804","15","yes","1024"
"75","75","1143.875","1143.875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","498","64375","9101","498","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","176151","172843","173924","2325","154871","173932","94298","2338","145768","178159","178658","174940","66720","178159","NA","Sternberg Task","12","18302","16","yes","1024"
"76.4705882353","76.4705882353","1120.05882353","1120.05882353","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","739","64375","9101","739","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","181981","178670","179752","2325","154871","179761","94298","2338","145768","183989","184730","180771","66720","183989","NA","Sternberg Task","13","19041","17","yes","1024"
"77.7777777778","77.7777777778","1103.11111111","1103.11111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","8 9 5 7 1 6","Kafkaesque Koffka","3.2.5","4","y","0","left","left","left","left","NA","815","64375","9101","815","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","188050","184742","185823","2325","154871","185831","94298","2338","145768","190058","190875","186841","66720","190058","NA","Sternberg Task","14","19856","18","yes","1024"
"78.9473684211","78.9473684211","1089.73684211","1089.73684211","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","8 2 1 4 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","849","64375","9101","849","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","194202","190887","191974","2325","154871","191981","94298","2338","145768","196210","197061","192991","66720","196210","NA","Sternberg Task","15","20705","19","yes","1024"
"80","80","1066.85","1066.85","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","7 4 2 6 3 5","Kafkaesque Koffka","3.2.5","6","y","0","left","left","left","left","NA","632","64375","9101","632","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","200383","197072","198156","2325","154871","198164","94298","2338","145768","202392","203026","199173","66720","202392","NA","Sternberg Task","16","21337","20","yes","1024"
"80.9523809524","80.9523809524","1047.28571429","1047.28571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","2 8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","656","64375","9101","656","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","206348","203036","204120","2325","154871","204128","94298","2338","145768","208356","209014","205137","66720","208356","NA","Sternberg Task","17","21993","21","yes","1024"
"77.2727272727","77.2727272727","1035.81818182","1035.81818182","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","right","left","left","right","NA","795","64375","9101","795","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","212337","209027","210110","2325","154871","210118","94298","2338","145768","214346","215143","211127","66720","214346","NA","Sternberg Task","17","22788","22","yes","1024"
"78.2608695652","78.2608695652","1014.7826087","1014.7826087","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","8 7 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","552","64375","9101","552","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","218463","209027","216236","2325","154871","216244","215154","2338","145768","220471","221025","217253","66720","220471","NA","Sternberg Task","18","23340","23","yes","1024"
"79.1666666667","79.1666666667","999.916666667","999.916666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","658","64375","9101","658","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","224349","221036","222122","2325","154871","222130","215154","2338","145768","226358","227018","223139","66720","226358","NA","Sternberg Task","19","23998","24","yes","1024"
"80","80","980.72","980.72","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","9 4 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","520","64375","9101","520","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","230340","227030","228112","2325","154871","228120","215154","2338","145768","232349","232871","229129","66720","232349","NA","Sternberg Task","20","24518","25","yes","1024"
"80.7692307692","80.7692307692","967.115384615","967.115384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","4 9 7 8 5 3","Kafkaesque Koffka","3.2.5","4","y","0","left","left","left","left","NA","627","64375","9101","627","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","236193","232883","233966","2325","154871","233974","215154","2338","145768","238201","238830","234983","66720","238201","NA","Sternberg Task","21","25145","26","yes","1024"
"81.4814814815","81.4814814815","955.111111111","955.111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","8 4 3 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","643","64375","9101","643","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","242152","238843","239925","2325","154871","239933","215154","2338","145768","244160","244805","240942","66720","244160","NA","Sternberg Task","22","25788","27","yes","1024"
"82.1428571429","82.1428571429","937.857142857","937.857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","7 6","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","472","64375","9101","472","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","248123","244815","245896","2325","154871","245904","215154","2338","145768","250131","250605","246912","66720","250131","NA","Sternberg Task","23","26260","28","yes","1024"
"82.7586206897","82.7586206897","930.344827586","930.344827586","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","2 8 9 4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","720","64375","9101","720","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","253927","250618","251700","2325","154871","251708","215154","2338","145768","255936","256658","252717","66720","255936","NA","Sternberg Task","24","26980","29","yes","1024"
"83.3333333333","83.3333333333","930.466666667","930.466666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","3 2 1 4 7","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","934","64375","9101","934","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","259977","256668","257751","2325","154871","257758","215154","2338","145768","261984","262920","258767","66720","261984","NA","Sternberg Task","25","27914","30","yes","1024"
"83.8709677419","83.8709677419","922.419354839","922.419354839","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","9 7 4 5 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","681","64375","9101","681","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","266237","262929","264009","2325","154871","264017","215154","2338","145768","268245","268928","265026","66720","268245","NA","Sternberg Task","26","28595","31","yes","1024"
"84.375","84.375","908.59375","908.59375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","480","64375","9101","480","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","4","272246","268940","270020","2325","154871","270028","215154","2338","145768","274254","274736","271037","66720","274254","NA","Sternberg Task","27","29075","32","yes","1024"
"84.8484848485","84.8484848485","901.878787879","901.878787879","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","7 4 2 8 1 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","687","64375","9101","687","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","278059","274747","275833","2325","154871","275841","215154","2338","145768","280067","280756","276850","66720","280067","NA","Sternberg Task","28","29762","33","yes","1024"
"85.2941176471","85.2941176471","904.441176471","904.441176471","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","Sun Oct  7 19:45:14 2018","The main experiment item","yes","SternbergTask.osexp","/Users/abigailchristie/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/abigailchristie/Desktop/2018/Faulkenberry/Lab2/subject-3.csv","legacy","5 2 9 6 1 7","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","989","64375","9101","989","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","284080","280767","281854","2325","154871","281862","215154","2338","145768","286088","287079","282871","66720","286088","NA","Sternberg Task","29","30751","34","yes","1024"
