"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Stimulus","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Stimulus","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","769.272727273","769.272727273","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","10","10","10","0","10","0","10","0","0","0","10","10","10","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","579","NA","56277","NA","NA","579","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","77711","78906","NA","2406","NA","NA","78797","2417","NA","NA","78906","79487","78790","Flanker Task-AHC","11","8462","11","yes","1024"
"100","100","774.416666667","774.416666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","11","11","11","0","11","0","11","0","0","0","11","11","11","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","831","NA","56277","NA","NA","831","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","58705","NA","NA","79498","80694","NA","2406","NA","NA","80585","2417","NA","NA","80694","81527","80577","Flanker Task-AHC","12","9293","12","yes","1024"
"100","100","770.153846154","770.153846154","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","12","12","12","0","12","0","12","0","0","0","12","12","12","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","719","NA","56277","NA","NA","719","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","58705","NA","NA","81538","82734","NA","2406","NA","NA","82625","2417","NA","NA","82734","83455","82618","Flanker Task-AHC","13","10012","13","yes","1024"
"100","100","766.857142857","766.857142857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","13","13","13","0","13","0","13","0","0","0","13","13","13","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","724","NA","56277","NA","NA","724","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","58705","NA","NA","83467","84664","NA","2406","NA","NA","84556","2417","NA","NA","84664","85389","84548","Flanker Task-AHC","14","10736","14","yes","1024"
"100","100","754.266666667","754.266666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","14","14","14","0","14","0","14","0","0","0","14","14","14","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","578","NA","56277","NA","NA","578","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","58705","NA","NA","85402","86602","NA","2406","NA","NA","86493","2417","NA","NA","86602","87182","86486","Flanker Task-AHC","15","11314","15","yes","1024"
"100","100","740.9375","740.9375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","15","15","15","0","15","0","15","0","0","0","15","15","15","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","541","NA","56277","NA","NA","541","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","58705","NA","NA","87195","88391","NA","2406","NA","NA","88282","2417","NA","NA","88391","88934","88275","Flanker Task-AHC","16","11855","16","yes","1024"
"100","100","738.764705882","738.764705882","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","16","16","16","0","16","0","16","0","0","0","16","16","16","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","704","NA","56277","NA","NA","704","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","58705","NA","NA","88945","90140","NA","2406","NA","NA","90031","2417","NA","NA","90140","90846","90024","Flanker Task-AHC","17","12559","17","yes","1024"
"100","100","730.166666667","730.166666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","17","17","17","0","17","0","17","0","0","0","17","17","17","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","584","NA","56277","NA","NA","584","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","58705","NA","NA","90856","92052","NA","2406","NA","NA","91944","2417","NA","NA","92052","92638","91937","Flanker Task-AHC","18","13143","18","yes","1024"
"100","100","716.263157895","716.263157895","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","18","18","18","0","18","0","18","0","0","0","18","18","18","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","466","NA","56277","NA","NA","466","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","58705","NA","NA","92651","93849","NA","2406","NA","NA","93739","2417","NA","NA","93849","94317","93731","Flanker Task-AHC","19","13609","19","yes","1024"
"100","100","703.5","703.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","19","19","19","0","19","0","19","0","0","0","19","19","19","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","461","NA","56277","NA","NA","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","58705","NA","NA","94330","95527","NA","2406","NA","NA","95417","2417","NA","NA","95527","95990","95410","Flanker Task-AHC","20","14070","20","yes","1024"
"100","100","694.428571429","694.428571429","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","20","20","20","0","20","0","20","0","0","0","20","20","20","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","513","NA","56277","NA","NA","513","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","58705","NA","NA","96003","97203","NA","2406","NA","NA","97093","2417","NA","NA","97203","97718","97086","Flanker Task-AHC","21","14583","21","yes","1024"
"100","100","683.954545455","683.954545455","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","21","21","21","0","21","0","21","0","0","0","21","21","21","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","464","NA","56277","NA","NA","464","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","97729","98923","NA","2406","NA","NA","98815","2417","NA","NA","98923","99389","98807","Flanker Task-AHC","22","15047","22","yes","1024"
"100","100","680.782608696","680.782608696","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","22","22","22","0","22","0","22","0","0","0","22","22","22","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","611","NA","56277","NA","NA","611","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","58705","NA","NA","99401","100600","NA","2406","NA","NA","100491","2417","NA","NA","100600","101213","100483","Flanker Task-AHC","23","15658","23","yes","1024"
"100","100","682.75","682.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","23","23","23","0","23","0","23","0","0","0","23","23","23","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","728","NA","56277","NA","NA","728","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","58705","NA","NA","101224","102421","NA","2406","NA","NA","102312","2417","NA","NA","102421","103151","102305","Flanker Task-AHC","24","16386","24","yes","1024"
"100","100","680.6","680.6","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","24","24","24","0","24","0","24","0","0","0","24","24","24","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","629","NA","56277","NA","NA","629","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","103160","104358","NA","2406","NA","NA","104251","2417","NA","NA","104359","104989","104243","Flanker Task-AHC","25","17015","25","yes","1024"
"100","100","679.653846154","679.653846154","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","25","25","25","0","25","0","25","0","0","0","25","25","25","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","656","NA","56277","NA","NA","656","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","58705","NA","NA","105000","106196","NA","2406","NA","NA","106087","2417","NA","NA","106196","106854","106080","Flanker Task-AHC","26","17671","26","yes","1024"
"100","100","680.333333333","680.333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","26","26","26","0","26","0","26","0","0","0","26","26","26","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","698","NA","56277","NA","NA","698","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","106868","108066","NA","2406","NA","NA","107957","2417","NA","NA","108066","108765","107949","Flanker Task-AHC","27","18369","27","yes","1024"
"100","100","678.821428571","678.821428571","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","27","27","27","0","27","0","27","0","0","0","27","27","27","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","638","NA","56277","NA","NA","638","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","58705","NA","NA","108777","109974","NA","2406","NA","NA","109865","2417","NA","NA","109974","110613","109857","Flanker Task-AHC","28","19007","28","yes","1024"
"100","100","676.862068966","676.862068966","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","28","28","28","0","28","0","28","0","0","0","28","28","28","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","622","NA","56277","NA","NA","622","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","58705","NA","NA","110625","111822","NA","2406","NA","NA","111713","2417","NA","NA","111822","112446","111706","Flanker Task-AHC","29","19629","29","yes","1024"
"100","100","678.6","678.6","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","29","29","29","0","29","0","29","0","0","0","29","29","29","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","729","NA","56277","NA","NA","729","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","58705","NA","NA","112460","113657","NA","2406","NA","NA","113548","2417","NA","NA","113657","114388","113541","Flanker Task-AHC","30","20358","30","yes","1024"
"100","100","678.774193548","678.774193548","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","30","30","30","0","30","0","30","0","0","0","30","30","30","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","684","NA","56277","NA","NA","684","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","114401","115598","NA","2406","NA","NA","115489","2417","NA","NA","115598","116284","115482","Flanker Task-AHC","31","21042","31","yes","1024"
"100","100","674.71875","674.71875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","31","31","31","0","31","0","31","0","0","0","31","31","31","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","549","NA","56277","NA","NA","549","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","116296","117493","NA","2406","NA","NA","117384","2417","NA","NA","117493","118044","117377","Flanker Task-AHC","32","21591","32","yes","1024"
"100","100","673.424242424","673.424242424","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","32","32","32","0","32","0","32","0","0","0","32","32","32","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","632","NA","56277","NA","NA","632","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","58705","NA","NA","118055","119251","NA","2406","NA","NA","119142","2417","NA","NA","119251","119885","119134","Flanker Task-AHC","33","22223","33","yes","1024"
"100","100","676.558823529","676.558823529","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","33","33","33","0","33","0","33","0","0","0","33","33","33","Fri Sep  7 15:08:46 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/abigailchristie/Desktop/Faulkenberry/AHC02.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","780","NA","56277","NA","NA","780","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","58705","NA","NA","119897","121094","NA","2406","NA","NA","120986","2417","NA","NA","121095","121877","120978","Flanker Task-AHC","34","23003","34","yes","1024"
