"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_Stimulus","count_experiment","count_keyboard_response","count_logger","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_Stimulus","time_experiment","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","600.545454545","600.545454545","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","10","10","0","10","10","0","0","0","10","10","0","10","10","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","560","NA","40300","NA","NA","560","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","60058","58995","1547","NA","NA","60056","60160","1543","60160","60721","Flanker Task","11","6606","11","yes","1024"
"100","100","605.583333333","605.583333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","11","11","0","11","11","0","0","0","11","11","0","11","11","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","661","NA","40300","NA","NA","661","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","41849","NA","NA","NA","NA","NA","61825","60762","1547","NA","NA","61823","61927","1543","61927","62589","Flanker Task","12","7267","12","yes","1024"
"100","100","593.461538462","593.461538462","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","12","12","0","12","12","0","0","0","12","12","0","12","12","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","448","NA","40300","NA","NA","448","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","63708","62640","1547","NA","NA","63706","63810","1543","63810","64259","Flanker Task","13","7715","13","yes","1024"
"100","100","593.071428571","593.071428571","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","13","13","0","13","13","0","0","0","13","13","0","13","13","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","588","NA","40300","NA","NA","588","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","65380","64307","1547","NA","NA","65378","65482","1543","65482","66071","Flanker Task","14","8303","14","yes","1024"
"100","100","590.866666667","590.866666667","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","14","14","0","14","14","0","0","0","14","14","0","14","14","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","560","NA","40300","NA","NA","560","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","67187","66118","1547","NA","NA","67185","67289","1543","67289","67850","Flanker Task","15","8863","15","yes","1024"
"100","100","589.375","589.375","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","15","15","0","15","15","0","0","0","15","15","0","15","15","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","567","NA","40300","NA","NA","567","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","41849","NA","NA","NA","NA","NA","68962","67897","1547","NA","NA","68960","69065","1543","69065","69633","Flanker Task","16","9430","16","yes","1024"
"100","100","589","589","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","16","16","0","16","16","0","0","0","16","16","0","16","16","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","583","NA","40300","NA","NA","583","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","41849","NA","NA","NA","NA","NA","70755","69685","1547","NA","NA","70753","70857","1543","70857","71441","Flanker Task","17","10013","17","yes","1024"
"100","100","584.944444444","584.944444444","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","17","17","0","17","17","0","0","0","17","17","0","17","17","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","516","NA","40300","NA","NA","516","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","72536","71473","1547","NA","NA","72534","72638","1543","72638","73155","Flanker Task","18","10529","18","yes","1024"
"100","100","612.105263158","612.105263158","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","18","18","0","18","18","0","0","0","18","18","0","18","18","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","1101","NA","40300","NA","NA","1101","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","74272","73208","1547","NA","NA","74270","74374","1543","74374","75476","Flanker Task","19","11630","19","yes","1024"
"100","100","610.95","610.95","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","19","19","0","19","19","0","0","0","19","19","0","19","19","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","589","NA","40300","NA","NA","589","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","76602","75530","1547","NA","NA","76600","76704","1543","76704","77294","Flanker Task","20","12219","20","yes","1024"
"100","100","614.904761905","614.904761905","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","20","20","0","20","20","0","0","0","20","20","0","20","20","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","694","NA","40300","NA","NA","694","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","78383","77317","1547","NA","NA","78381","78485","1543","78485","79180","Flanker Task","21","12913","21","yes","1024"
"100","100","614.272727273","614.272727273","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","21","21","0","21","21","0","0","0","21","21","0","21","21","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","601","NA","40300","NA","NA","601","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","80297","79230","1547","NA","NA","80295","80400","1543","80400","81002","Flanker Task","22","13514","22","yes","1024"
"100","100","610.391304348","610.391304348","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","22","22","0","22","22","0","0","0","22","22","0","22","22","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","525","NA","40300","NA","NA","525","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","82123","81051","1547","NA","NA","82121","82225","1543","82225","82751","Flanker Task","23","14039","23","yes","1024"
"100","100","607.333333333","607.333333333","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","23","23","0","23","23","0","0","0","23","23","0","23","23","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","537","NA","40300","NA","NA","537","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","83866","82796","1547","NA","NA","83864","83968","1543","83968","84506","Flanker Task","24","14576","24","yes","1024"
"100","100","604.32","604.32","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","24","24","0","24","24","0","0","0","24","24","0","24","24","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","532","NA","40300","NA","NA","532","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","85616","84550","1547","NA","NA","85614","85718","1543","85718","86251","Flanker Task","25","15108","25","yes","1024"
"100","100","602.5","602.5","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","25","25","0","25","25","0","0","0","25","25","0","25","25","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","557","NA","40300","NA","NA","557","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","87360","86295","1547","NA","NA","87358","87462","1543","87462","88020","Flanker Task","26","15665","26","yes","1024"
"100","100","600.814814815","600.814814815","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","26","26","0","26","26","0","0","0","26","26","0","26","26","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","557","NA","40300","NA","NA","557","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","41849","NA","NA","NA","NA","NA","89148","88081","1547","NA","NA","89146","89251","1543","89251","89809","Flanker Task","27","16222","27","yes","1024"
"100","100","598.357142857","598.357142857","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","27","27","0","27","27","0","0","0","27","27","0","27","27","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","532","NA","40300","NA","NA","532","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","90919","89852","1547","NA","NA","90917","91021","1543","91021","91554","Flanker Task","28","16754","28","yes","1024"
"100","100","599.310344828","599.310344828","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","28","28","0","28","28","0","0","0","28","28","0","28","28","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","626","NA","40300","NA","NA","626","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","92637","91574","1547","NA","NA","92635","92740","1543","92740","93368","Flanker Task","29","17380","29","yes","1024"
"100","100","596.733333333","596.733333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","29","29","0","29","29","0","0","0","29","29","0","29","29","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","522","NA","40300","NA","NA","522","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","94487","93418","1547","NA","NA","94485","94589","1543","94589","95112","Flanker Task","30","17902","30","yes","1024"
"100","100","591.451612903","591.451612903","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","30","30","0","30","30","0","0","0","30","30","0","30","30","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","433","NA","40300","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","96237","95174","1547","NA","NA","96235","96339","1543","96339","96773","Flanker Task","31","18335","31","yes","1024"
"100","100","589.40625","589.40625","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","31","31","0","31","31","0","0","0","31","31","0","31","31","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","526","NA","40300","NA","NA","526","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","97902","96830","1547","NA","NA","97900","98004","1543","98004","98531","Flanker Task","32","18861","32","yes","1024"
"100","100","587.03030303","587.03030303","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","32","32","0","32","32","0","0","0","32","32","0","32","32","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","511","NA","40300","NA","NA","511","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","41849","NA","NA","NA","NA","NA","99650","98585","1547","NA","NA","99648","99752","1543","99752","100264","Flanker Task","33","19372","33","yes","1024"
"100","100","584.176470588","584.176470588","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","33","33","0","33","33","0","0","0","33","33","0","33","33","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","490","NA","40300","NA","NA","490","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","101387","100318","1547","NA","NA","101384","101489","1543","101489","101980","Flanker Task","34","19862","34","yes","1024"
"100","100","579.285714286","579.285714286","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","34","34","0","34","34","0","0","0","34","34","0","34","34","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","413","NA","40300","NA","NA","413","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","41849","NA","NA","NA","NA","NA","103074","102007","1547","NA","NA","103072","103176","1543","103176","103590","Flanker Task","35","20275","35","yes","1024"
"100","100","576.055555556","576.055555556","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","35","35","0","35","35","0","0","0","35","35","0","35","35","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","35","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","463","NA","40300","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","41849","NA","NA","NA","NA","NA","104745","103674","1547","NA","NA","104743","104847","1543","104847","105311","Flanker Task","36","20738","36","yes","1024"
"100","100","573.864864865","573.864864865","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","36","36","0","36","36","0","0","0","36","36","0","36","36","09/04/18 14:39:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","36","C:/Users/Anabel/Desktop/AWsubject-3.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","495","NA","40300","NA","NA","495","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","41849","NA","NA","NA","NA","NA","106424","105352","1547","NA","NA","106422","106526","1543","106526","107022","Flanker Task","37","21233","37","yes","1024"
