"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Stimulus","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Stimulus","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","1410","1410","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","0","0","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","1410","NA","31506","NA","NA","1410","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","NA","34142","NA","2410","NA","NA","34034","2422","NA","NA","34142","35554","34026","Flanker Task-AHC","1","1410","1","yes","1024"
"100","100","999.5","999.5","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","1","1","1","0","1","0","1","0","0","0","1","1","1","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","1","1","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","589","NA","31506","NA","NA","589","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","35566","36771","NA","2410","NA","NA","36661","2422","NA","NA","36771","37361","36653","Flanker Task-AHC","2","1999","2","yes","1024"
"100","100","854","854","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","2","2","2","0","2","0","2","0","0","0","2","2","2","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","2","2","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","563","NA","31506","NA","NA","563","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","37372","38572","NA","2410","NA","NA","38462","2422","NA","NA","38572","39137","38454","Flanker Task-AHC","3","2562","3","yes","1024"
"100","100","767","767","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","3","3","3","0","3","0","3","0","0","0","3","3","3","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","3","3","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","506","NA","31506","NA","NA","506","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","NA","NA","39150","40350","NA","2410","NA","NA","40241","2422","NA","NA","40350","40857","40233","Flanker Task-AHC","4","3068","4","yes","1024"
"100","100","696","696","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","4","4","4","0","4","0","4","0","0","0","4","4","4","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","4","4","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","412","NA","31506","NA","NA","412","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","NA","NA","40870","42068","NA","2410","NA","NA","41958","2422","NA","NA","42068","42481","41951","Flanker Task-AHC","5","3480","5","yes","1024"
"100","100","648.666666667","648.666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","5","5","5","0","5","0","5","0","0","0","5","5","5","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","5","5","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","412","NA","31506","NA","NA","412","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","42493","43690","NA","2410","NA","NA","43582","2422","NA","NA","43691","44105","43575","Flanker Task-AHC","6","3892","6","yes","1024"
"85.7142857143","85.7142857143","633.142857143","633.142857143","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","6","6","6","0","6","0","6","0","0","0","6","6","6","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","6","6","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","540","NA","31506","NA","NA","540","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","44116","45316","NA","2410","NA","NA","45207","2422","NA","NA","45316","45858","45199","Flanker Task-AHC","6","4432","7","yes","1024"
"87.5","87.5","614.125","614.125","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","7","7","7","0","7","0","7","0","0","0","7","7","7","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","7","7","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","481","NA","31506","NA","NA","481","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","46379","47582","45871","2410","NA","NA","47473","2422","NA","NA","47582","48064","47466","Flanker Task-AHC","7","4913","8","yes","1024"
"88.8888888889","88.8888888889","601.333333333","601.333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","8","8","8","0","8","0","8","0","0","0","8","8","8","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","8","8","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","499","NA","31506","NA","NA","499","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","48076","49276","45871","2410","NA","NA","49167","2422","NA","NA","49276","49778","49160","Flanker Task-AHC","8","5412","9","yes","1024"
"90","90","593.6","593.6","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","9","9","9","0","9","0","9","0","0","0","9","9","9","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","9","9","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","524","NA","31506","NA","NA","524","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","49790","50987","45871","2410","NA","NA","50879","2422","NA","NA","50987","51513","50871","Flanker Task-AHC","9","5936","10","yes","1024"
"90.9090909091","90.9090909091","579.090909091","579.090909091","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","10","10","10","0","10","0","10","0","0","0","10","10","10","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","434","NA","31506","NA","NA","434","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","51524","52725","45871","2410","NA","NA","52616","2422","NA","NA","52725","53161","52605","Flanker Task-AHC","10","6370","11","yes","1024"
"91.6666666667","91.6666666667","576.166666667","576.166666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","11","11","11","0","11","0","11","0","0","0","11","11","11","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","544","NA","31506","NA","NA","544","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","53173","54374","45871","2410","NA","NA","54265","2422","NA","NA","54375","54921","54257","Flanker Task-AHC","11","6914","12","yes","1024"
"92.3076923077","92.3076923077","567.076923077","567.076923077","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","12","12","12","0","12","0","12","0","0","0","12","12","12","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","458","NA","31506","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","54932","56133","45871","2410","NA","NA","56024","2422","NA","NA","56133","56593","56015","Flanker Task-AHC","12","7372","13","yes","1024"
"92.8571428571","92.8571428571","558.428571429","558.428571429","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","13","13","13","0","13","0","13","0","0","0","13","13","13","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","446","NA","31506","NA","NA","446","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","56605","57801","45871","2410","NA","NA","57693","2422","NA","NA","57801","58249","57685","Flanker Task-AHC","13","7818","14","yes","1024"
"93.3333333333","93.3333333333","550.2","550.2","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","14","14","14","0","14","0","14","0","0","0","14","14","14","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","435","NA","31506","NA","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","58261","59460","45871","2410","NA","NA","59351","2422","NA","NA","59460","59897","59343","Flanker Task-AHC","14","8253","15","yes","1024"
"93.75","93.75","545.0625","545.0625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","15","15","15","0","15","0","15","0","0","0","15","15","15","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","468","NA","31506","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","59909","61107","45871","2410","NA","NA","60998","2422","NA","NA","61107","61577","60991","Flanker Task-AHC","15","8721","16","yes","1024"
"88.2352941176","88.2352941176","538","538","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","16","16","16","0","16","0","16","0","0","0","16","16","16","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","425","NA","31506","NA","NA","425","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","61591","62789","45871","2410","NA","NA","62680","2422","NA","NA","62790","63217","62672","Flanker Task-AHC","15","9146","17","yes","1024"
"88.8888888889","88.8888888889","536.555555556","536.555555556","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","17","17","17","0","17","0","17","0","0","0","17","17","17","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","512","NA","31506","NA","NA","512","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","63736","64934","63228","2410","NA","NA","64824","2422","NA","NA","64935","65449","64816","Flanker Task-AHC","16","9658","18","yes","1024"
"89.4736842105","89.4736842105","534.947368421","534.947368421","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","18","18","18","0","18","0","18","0","0","0","18","18","18","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","506","NA","31506","NA","NA","506","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","65461","66661","63228","2410","NA","NA","66552","2422","NA","NA","66661","67169","66543","Flanker Task-AHC","17","10164","19","yes","1024"
"90","90","527.55","527.55","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","19","19","19","0","19","0","19","0","0","0","19","19","19","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","387","NA","31506","NA","NA","387","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","67181","68379","63228","2410","NA","NA","68270","2422","NA","NA","68379","68768","68262","Flanker Task-AHC","18","10551","20","yes","1024"
"90.4761904762","90.4761904762","531.19047619","531.19047619","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","20","20","20","0","20","0","20","0","0","0","20","20","20","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","604","NA","31506","NA","NA","604","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","68779","69978","63228","2410","NA","NA","69869","2422","NA","NA","69978","70585","69861","Flanker Task-AHC","19","11155","21","yes","1024"
"90.9090909091","90.9090909091","528.409090909","528.409090909","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","21","21","21","0","21","0","21","0","0","0","21","21","21","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","470","NA","31506","NA","NA","470","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","70596","71792","63228","2410","NA","NA","71684","2422","NA","NA","71792","72265","71677","Flanker Task-AHC","20","11625","22","yes","1024"
"91.3043478261","91.3043478261","527.304347826","527.304347826","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","22","22","22","0","22","0","22","0","0","0","22","22","22","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","503","NA","31506","NA","NA","503","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","72277","73478","63228","2410","NA","NA","73369","2422","NA","NA","73479","73984","73361","Flanker Task-AHC","21","12128","23","yes","1024"
"91.6666666667","91.6666666667","524.458333333","524.458333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","23","23","23","0","23","0","23","0","0","0","23","23","23","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","459","NA","31506","NA","NA","459","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","73997","75195","63228","2410","NA","NA","75085","2422","NA","NA","75195","75657","75076","Flanker Task-AHC","22","12587","24","yes","1024"
"92","92","525.2","525.2","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","24","24","24","0","24","0","24","0","0","0","24","24","24","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","543","NA","31506","NA","NA","543","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","75668","76871","63228","2410","NA","NA","76760","2422","NA","NA","76871","77416","76752","Flanker Task-AHC","23","13130","25","yes","1024"
"92.3076923077","92.3076923077","524.692307692","524.692307692","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","25","25","25","0","25","0","25","0","0","0","25","25","25","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","512","NA","31506","NA","NA","512","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","77427","78629","63228","2410","NA","NA","78520","2422","NA","NA","78629","79143","78512","Flanker Task-AHC","24","13642","26","yes","1024"
"92.5925925926","92.5925925926","527.296296296","527.296296296","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","26","26","26","0","26","0","26","0","0","0","26","26","26","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","595","NA","31506","NA","NA","595","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","79157","80355","63228","2410","NA","NA","80247","2422","NA","NA","80355","80952","80240","Flanker Task-AHC","25","14237","27","yes","1024"
"92.8571428571","92.8571428571","523.785714286","523.785714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","27","27","27","0","27","0","27","0","0","0","27","27","27","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","429","NA","31506","NA","NA","429","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","80963","82161","63228","2410","NA","NA","82051","2422","NA","NA","82161","82592","82044","Flanker Task-AHC","26","14666","28","yes","1024"
"93.1034482759","93.1034482759","520.793103448","520.793103448","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","28","28","28","0","28","0","28","0","0","0","28","28","28","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","437","NA","31506","NA","NA","437","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","82604","83809","63228","2410","NA","NA","83699","2422","NA","NA","83809","84248","83691","Flanker Task-AHC","27","15103","29","yes","1024"
"93.3333333333","93.3333333333","521.966666667","521.966666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","29","29","29","0","29","0","29","0","0","0","29","29","29","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","556","NA","31506","NA","NA","556","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","NA","NA","84259","85456","63228","2410","NA","NA","85347","2422","NA","NA","85457","86015","85339","Flanker Task-AHC","28","15659","30","yes","1024"
"93.5483870968","93.5483870968","519.677419355","519.677419355","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","30","30","30","0","30","0","30","0","0","0","30","30","30","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","451","NA","31506","NA","NA","451","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","86027","87227","63228","2410","NA","NA","87117","2422","NA","NA","87227","87680","87109","Flanker Task-AHC","29","16110","31","yes","1024"
"93.75","93.75","516.1875","516.1875","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","31","31","31","0","31","0","31","0","0","0","31","31","31","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","408","NA","31506","NA","NA","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","87693","88894","63228","2410","NA","NA","88785","2422","NA","NA","88894","89304","88777","Flanker Task-AHC","30","16518","32","yes","1024"
"93.9393939394","93.9393939394","513.424242424","513.424242424","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","32","32","32","0","32","0","32","0","0","0","32","32","32","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","425","NA","31506","NA","NA","425","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","NA","NA","89316","90516","63228","2410","NA","NA","90405","2422","NA","NA","90516","90944","90397","Flanker Task-AHC","31","16943","33","yes","1024"
"91.1764705882","91.1764705882","509.470588235","509.470588235","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","33","33","33","0","33","0","33","0","0","0","33","33","33","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","379","NA","31506","NA","NA","379","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","NA","NA","90957","92153","63228","2410","NA","NA","92043","2422","NA","NA","92154","92535","92035","Flanker Task-AHC","31","17322","34","yes","1024"
"91.4285714286","91.4285714286","508.514285714","508.514285714","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","34","34","34","0","34","0","34","0","0","0","34","34","34","Sat Sep  8 22:40:04 2018","1500","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","34","34","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","476","NA","31506","NA","NA","476","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","NA","NA","93056","94257","92548","2410","NA","NA","94148","2422","NA","NA","94257","94735","94141","Flanker Task-AHC","32","17798","35","yes","1024"
