"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions3","response_finish","response_instructions1","response_instructions2","response_keyboard_response","response_time","response_time_Instructions3","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.5454545455","94.5454545455","485.654545455","485.654545455","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","54","0","54","0","54","0","54","0","0","54","54","54","54","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","54","54","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","433","NA","NA","129199","NA","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","223334","NA","170929","3552","NA","NA","224398","3559","NA","224500","224934","224396","224500","Flanker task","52","26711","55","yes","1024"
"94.6428571429","94.6428571429","486.392857143","486.392857143","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","55","0","55","0","55","0","55","0","0","55","55","55","55","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","55","55","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","527","NA","NA","129199","NA","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","NA","NA","224945","NA","170929","3552","NA","NA","226010","3559","NA","226113","226641","226008","226113","Flanker task","53","27238","56","yes","1024"
"94.7368421053","94.7368421053","485.789473684","485.789473684","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","56","0","56","0","56","0","56","0","0","56","56","56","56","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","56","56","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","452","NA","NA","129199","NA","452","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","NA","NA","226653","NA","170929","3552","NA","NA","227720","3559","NA","227822","228275","227717","227821","Flanker task","54","27690","57","yes","1024"
"94.8275862069","94.8275862069","485.724137931","485.724137931","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","57","0","57","0","57","0","57","0","0","57","57","57","57","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","57","57","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","482","NA","NA","129199","NA","482","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","NA","NA","228286","NA","170929","3552","NA","NA","229351","3559","NA","229453","229936","229348","229453","Flanker task","55","28172","58","yes","1024"
"94.9152542373","94.9152542373","486.694915254","486.694915254","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","58","0","58","0","58","0","58","0","0","58","58","58","58","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","58","58","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","543","NA","NA","129199","NA","543","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","229947","NA","170929","3552","NA","NA","231012","3559","NA","231113","231657","231009","231113","Flanker task","56","28715","59","yes","1024"
"95","95","485.383333333","485.383333333","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","59","0","59","0","59","0","59","0","0","59","59","59","59","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","408","NA","NA","129199","NA","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","231667","NA","170929","3552","NA","NA","232736","3559","NA","232838","233246","232734","232837","Flanker task","57","29123","60","yes","1024"
"95.0819672131","95.0819672131","484.754098361","484.754098361","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","60","0","60","0","60","0","60","0","0","60","60","60","60","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","447","NA","NA","129199","NA","447","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","233258","NA","170929","3552","NA","NA","234325","3559","NA","234427","234875","234322","234426","Flanker task","58","29570","61","yes","1024"
"95.1612903226","95.1612903226","483.822580645","483.822580645","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","61","0","61","0","61","0","61","0","0","61","61","61","61","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","427","NA","NA","129199","NA","427","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","NA","NA","234886","NA","170929","3552","NA","NA","235952","3559","NA","236054","236482","235949","236054","Flanker task","59","29997","62","yes","1024"
"95.2380952381","95.2380952381","482.555555556","482.555555556","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","62","0","62","0","62","0","62","0","0","62","62","62","62","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","404","NA","NA","129199","NA","404","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","NA","NA","236492","NA","170929","3552","NA","NA","237560","3559","NA","237662","238067","237557","237662","Flanker task","60","30401","63","yes","1024"
"95.3125","95.3125","482.859375","482.859375","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","63","0","63","0","63","0","63","0","0","63","63","63","63","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","502","NA","NA","129199","NA","502","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","238071","NA","170929","3552","NA","NA","239138","3559","NA","239239","239742","239135","239239","Flanker task","61","30903","64","yes","1024"
"95.3846153846","95.3846153846","481.969230769","481.969230769","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","64","0","64","0","64","0","64","0","0","64","64","64","64","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","425","NA","NA","129199","NA","425","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","239753","NA","170929","3552","NA","NA","240819","3559","NA","240920","241346","240816","240920","Flanker task","62","31328","65","yes","1024"
"95.4545454545","95.4545454545","481.257575758","481.257575758","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","65","0","65","0","65","0","65","0","0","65","65","65","65","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","435","NA","NA","129199","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","241358","NA","170929","3552","NA","NA","242424","3559","NA","242526","242962","242421","242525","Flanker task","63","31763","66","yes","1024"
"95.5223880597","95.5223880597","481.626865672","481.626865672","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","66","0","66","0","66","0","66","0","0","66","66","66","66","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","506","NA","NA","129199","NA","506","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","NA","NA","242973","NA","170929","3552","NA","NA","244038","3559","NA","244139","244646","244035","244139","Flanker task","64","32269","67","yes","1024"
"94.1176470588","94.1176470588","479.852941176","479.852941176","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","67","0","67","0","67","0","67","0","0","67","67","67","67","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","361","NA","NA","129199","NA","361","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","NA","NA","244656","NA","170929","3552","NA","NA","245721","3559","NA","245823","246185","245718","245822","Flanker task","64","32630","68","yes","1024"
"94.2028985507","94.2028985507","480.797101449","480.797101449","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","68","0","68","0","68","0","68","0","0","68","68","68","68","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","545","NA","NA","129199","NA","545","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","246698","NA","246196","3552","NA","NA","247763","3559","NA","247864","248410","247760","247864","Flanker task","65","33175","69","yes","1024"
"94.2857142857","94.2857142857","481.757142857","481.757142857","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","69","0","69","0","69","0","69","0","0","69","69","69","69","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","548","NA","NA","129199","NA","548","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","NA","NA","248421","NA","246196","3552","NA","NA","249486","3559","NA","249588","250136","249484","249587","Flanker task","66","33723","70","yes","1024"
"94.3661971831","94.3661971831","482.746478873","482.746478873","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","70","0","70","0","70","0","70","0","0","70","70","70","70","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","552","NA","NA","129199","NA","552","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","250147","NA","246196","3552","NA","NA","251213","3559","NA","251315","251868","251210","251315","Flanker task","67","34275","71","yes","1024"
"94.4444444444","94.4444444444","482.638888889","482.638888889","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","71","0","71","0","71","0","71","0","0","71","71","71","71","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","475","NA","NA","129199","NA","475","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","251880","NA","246196","3552","NA","NA","252946","3559","NA","253048","253524","252943","253048","Flanker task","68","34750","72","yes","1024"
"94.5205479452","94.5205479452","482.342465753","482.342465753","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","72","0","72","0","72","0","72","0","0","72","72","72","72","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","461","NA","NA","129199","NA","461","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","NA","NA","253535","NA","246196","3552","NA","NA","254603","3559","NA","254705","255167","254600","254704","Flanker task","69","35211","73","yes","1024"
"94.5945945946","94.5945945946","483.378378378","483.378378378","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","73","0","73","0","73","0","73","0","0","73","73","73","73","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","559","NA","NA","129199","NA","559","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","255188","NA","246196","3552","NA","NA","256253","3559","NA","256355","256915","256250","256355","Flanker task","70","35770","74","yes","1024"
"94.6666666667","94.6666666667","482.866666667","482.866666667","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","74","0","74","0","74","0","74","0","0","74","74","74","74","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","445","NA","NA","129199","NA","445","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","256927","NA","246196","3552","NA","NA","257992","3559","NA","258093","258539","257989","258093","Flanker task","71","36215","75","yes","1024"
"94.7368421053","94.7368421053","481.960526316","481.960526316","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","75","0","75","0","75","0","75","0","0","75","75","75","75","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","414","NA","NA","129199","NA","414","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","258550","NA","246196","3552","NA","NA","259615","3559","NA","259717","260132","259613","259717","Flanker task","72","36629","76","yes","1024"
"94.8051948052","94.8051948052","482.038961039","482.038961039","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","76","0","76","0","76","0","76","0","0","76","76","76","76","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","488","NA","NA","129199","NA","488","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","NA","NA","260143","NA","246196","3552","NA","NA","261211","3559","NA","261312","261801","261208","261312","Flanker task","73","37117","77","yes","1024"
"94.8717948718","94.8717948718","481.743589744","481.743589744","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","77","0","77","0","77","0","77","0","0","77","77","77","77","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","459","NA","NA","129199","NA","459","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","NA","NA","261812","NA","246196","3552","NA","NA","262877","3559","NA","262978","263438","262874","262978","Flanker task","74","37576","78","yes","1024"
"94.9367088608","94.9367088608","481.075949367","481.075949367","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","78","0","78","0","78","0","78","0","0","78","78","78","78","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","429","NA","NA","129199","NA","429","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","NA","NA","263450","NA","246196","3552","NA","NA","264516","3559","NA","264617","265047","264513","264617","Flanker task","75","38005","79","yes","1024"
"95","95","480.5375","480.5375","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","79","0","79","0","79","0","79","0","0","79","79","79","79","09/05/18 16:09:00","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","438","NA","NA","129199","NA","438","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","NA","NA","265052","NA","246196","3552","NA","NA","266117","3559","NA","266219","266658","266114","266219","Flanker task","76","38443","80","yes","1024"
"95.0617283951","95.0617283951","482.827160494","482.827160494","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","80","0","80","0","80","0","80","0","0","80","80","80","80","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","666","NA","NA","129199","8567","666","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","266669","NA","246196","3552","NA","NA","276314","3559","267682","276416","277083","276313","276416","Flanker task","77","39109","81","yes","1024"
"95.1219512195","95.1219512195","483.634146341","483.634146341","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","81","0","81","0","81","0","81","0","0","81","81","81","81","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","549","NA","NA","129199","8567","549","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","277596","NA","246196","3552","277094","NA","278663","3559","267682","278764","279314","278660","278764","Flanker task","78","39658","82","yes","1024"
"95.1807228916","95.1807228916","484.325301205","484.325301205","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","82","0","82","0","82","0","82","0","0","82","82","82","82","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","541","NA","NA","129199","8567","541","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","279319","NA","246196","3552","277094","NA","280390","3559","267682","280492","281034","280387","280492","Flanker task","79","40199","83","yes","1024"
"95.2380952381","95.2380952381","483.964285714","483.964285714","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","83","0","83","0","83","0","83","0","0","83","83","83","83","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","454","NA","NA","129199","8567","454","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","281045","NA","246196","3552","277094","NA","282109","3559","267682","282211","282666","282106","282211","Flanker task","80","40653","84","yes","1024"
"95.2941176471","95.2941176471","483.211764706","483.211764706","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","84","0","84","0","84","0","84","0","0","84","84","84","84","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","420","NA","NA","129199","8567","420","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","282678","NA","246196","3552","277094","NA","283743","3559","267682","283845","284266","283741","283845","Flanker task","81","41073","85","yes","1024"
