"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_Keyboard_Response","correct_response","count_Block1","count_Block2","count_Block3","count_Error_Feedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Insturctions3","count_Keyboard_Response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Insturctions3","response_Keyboard_Response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Insturctions3","response_time_Keyboard_Response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Error_Feedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Insturctions3","time_Keyboard_Response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","636.181818182","636.181818182","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","10","10","0","10","10","0","0","0","10","10","10","10","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","684","NA","19877","NA","NA","684","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","23465","NA","NA","NA","NA","NA","41830","40759","3573","NA","NA","41942","42628","41820","41942","3551","Flanker Task","11","6998","11","yes","1024"
"100","100","641.833333333","641.833333333","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","11","11","0","11","11","0","0","0","11","11","11","11","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","704","NA","19877","NA","NA","704","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","43713","42642","3573","NA","NA","43826","44532","43704","43826","3551","Flanker Task","12","7702","12","yes","1024"
"100","100","628.538461538","628.538461538","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","12","12","0","12","12","0","0","0","12","12","12","12","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","469","NA","19877","NA","NA","469","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","23465","NA","NA","NA","NA","NA","45618","44546","3573","NA","NA","45731","46202","45608","45730","3551","Flanker Task","13","8171","13","yes","1024"
"100","100","619.642857143","619.642857143","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","13","13","0","13","13","0","0","0","13","13","13","13","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","504","NA","19877","NA","NA","504","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","23465","NA","NA","NA","NA","NA","47286","46215","3573","NA","NA","47399","47905","47276","47399","3551","Flanker Task","14","8675","14","yes","1024"
"100","100","610.933333333","610.933333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","14","14","0","14","14","0","0","0","14","14","14","14","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","489","NA","19877","NA","NA","489","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","23465","NA","NA","NA","NA","NA","48989","47918","3573","NA","NA","49100","49590","48979","49100","3551","Flanker Task","15","9164","15","yes","1024"
"100","100","607.375","607.375","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","15","15","0","15","15","0","0","0","15","15","15","15","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","554","NA","19877","NA","NA","554","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","23465","NA","NA","NA","NA","NA","50684","49604","3573","NA","NA","50794","51350","50671","50794","3551","Flanker Task","16","9718","16","yes","1024"
"100","100","604.823529412","604.823529412","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","16","16","0","16","16","0","0","0","16","16","16","16","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","564","NA","19877","NA","NA","564","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","23465","NA","NA","NA","NA","NA","52450","51364","3573","NA","NA","52561","53127","52438","52561","3551","Flanker Task","17","10282","17","yes","1024"
"100","100","597.777777778","597.777777778","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","17","17","0","17","17","0","0","0","17","17","17","17","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","478","NA","19877","NA","NA","478","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","54208","53139","3573","NA","NA","54317","54797","54198","54317","3551","Flanker Task","18","10760","18","yes","1024"
"100","100","590.631578947","590.631578947","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","18","18","0","18","18","0","0","0","18","18","18","18","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","462","NA","19877","NA","NA","462","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","23465","NA","NA","NA","NA","NA","55877","54808","3573","NA","NA","55988","56452","55867","55988","3551","Flanker Task","19","11222","19","yes","1024"
"100","100","586.8","586.8","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","19","19","0","19","19","0","0","0","19","19","19","19","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","514","NA","19877","NA","NA","514","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","57535","56465","3573","NA","NA","57645","58161","57525","57644","3551","Flanker Task","20","11736","20","yes","1024"
"100","100","584.047619048","584.047619048","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","20","20","0","20","20","0","0","0","20","20","20","20","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","529","NA","19877","NA","NA","529","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","23465","NA","NA","NA","NA","NA","59240","58172","3573","NA","NA","59351","59882","59230","59351","3551","Flanker Task","21","12265","21","yes","1024"
"100","100","581.181818182","581.181818182","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","21","21","0","21","21","0","0","0","21","21","21","21","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","521","NA","19877","NA","NA","521","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","23465","NA","NA","NA","NA","NA","60964","59895","3573","NA","NA","61075","61599","60954","61075","3551","Flanker Task","22","12786","22","yes","1024"
"100","100","576.608695652","576.608695652","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","22","22","0","22","22","0","0","0","22","22","22","22","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","476","NA","19877","NA","NA","476","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","62683","61611","3573","NA","NA","62795","63273","62673","62795","3551","Flanker Task","23","13262","23","yes","1024"
"100","100","572.916666667","572.916666667","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","23","23","0","23","23","0","0","0","23","23","23","23","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","488","NA","19877","NA","NA","488","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","64356","63286","3573","NA","NA","64470","64960","64347","64470","3551","Flanker Task","24","13750","24","yes","1024"
"100","100","568.92","568.92","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","24","24","0","24","24","0","0","0","24","24","24","24","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","473","NA","19877","NA","NA","473","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","23465","NA","NA","NA","NA","NA","66047","64973","3573","NA","NA","66157","66632","66036","66157","3551","Flanker Task","25","14223","25","yes","1024"
"100","100","564.961538462","564.961538462","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","25","25","0","25","25","0","0","0","25","25","25","25","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","466","NA","19877","NA","NA","466","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","23465","NA","NA","NA","NA","NA","67717","66646","3573","NA","NA","67827","68294","67706","67827","3551","Flanker Task","26","14689","26","yes","1024"
"100","100","560.037037037","560.037037037","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","26","26","0","26","26","0","0","0","26","26","26","26","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","432","NA","19877","NA","NA","432","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","69380","68307","3573","NA","NA","69491","69924","69370","69491","3551","Flanker Task","27","15121","27","yes","1024"
"100","100","555.571428571","555.571428571","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","27","27","0","27","27","0","0","0","27","27","27","27","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","435","NA","19877","NA","NA","435","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","23465","NA","NA","NA","NA","NA","71006","69936","3573","NA","NA","71118","71555","70997","71118","3551","Flanker Task","28","15556","28","yes","1024"
"100","100","553.344827586","553.344827586","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","28","28","0","28","28","0","0","0","28","28","28","28","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","491","NA","19877","NA","NA","491","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","23465","NA","NA","NA","NA","NA","72638","71567","3573","NA","NA","72750","73243","72628","72750","3551","Flanker Task","29","16047","29","yes","1024"
"100","100","556.733333333","556.733333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","29","29","0","29","29","0","0","0","29","29","29","29","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","655","NA","19877","NA","NA","655","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","23465","NA","NA","NA","NA","NA","74328","73256","3573","NA","NA","74440","75097","74318","74440","3551","Flanker Task","30","16702","30","yes","1024"
"100","100","555.419354839","555.419354839","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","30","30","0","30","30","0","0","0","30","30","30","30","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","516","NA","19877","NA","NA","516","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","76180","75109","3573","NA","NA","76292","76810","76170","76292","3551","Flanker Task","31","17218","31","yes","1024"
"100","100","553.65625","553.65625","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","31","31","0","31","31","0","0","0","31","31","31","31","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","499","NA","19877","NA","NA","499","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","23465","NA","NA","NA","NA","NA","77898","76823","3573","NA","NA","78011","78512","77887","78010","3551","Flanker Task","32","17717","32","yes","1024"
"100","100","549.03030303","549.03030303","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","32","32","0","32","32","0","0","0","32","32","32","32","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","NA","NA","h","401","NA","19877","NA","NA","401","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","23465","NA","NA","NA","NA","NA","79601","78525","3573","NA","NA","79710","80113","79590","79710","3551","Flanker Task","33","18118","33","yes","1024"
"100","100","545.823529412","545.823529412","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","33","33","0","33","33","0","0","0","33","33","33","33","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","440","NA","19877","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","81192","80125","3573","NA","NA","81303","81745","81182","81303","3551","Flanker Task","34","18558","34","yes","1024"
"100","100","544.714285714","544.714285714","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","34","34","0","34","34","0","0","0","34","34","34","34","0","Fri Sep  7 13:48:00 2018","1500","The main experiment item","yes","FlankerTask.osexp","/Users/emmaleemorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","/Users/emmaleemorgan/Desktop/EM subject-3, f, 37.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","NA","NA","s","507","NA","19877","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","23465","NA","NA","NA","NA","NA","82833","81758","3573","NA","NA","82944","83453","82823","82944","3551","Flanker Task","35","19065","35","yes","1024"
