"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_blcok1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_new_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_blcok1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_blcok1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_new_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.2380952381","95.2380952381","533.285714286","533.285714286","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","41","0","0","0","41","0","41","0","41","0","0","0","41","41","41","41","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","41","41","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","388","NA","30031","NA","NA","388","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","107138","34814","NA","NA","54163","4777","NA","NA","108240","4781","NA","NA","108343","108734","108236","108343","Flanker","40","22398","42","yes","1024"
"95.3488372093","95.3488372093","534.651162791","534.651162791","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","42","0","0","0","42","0","42","0","42","0","0","0","42","42","42","42","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","42","42","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","592","NA","30031","NA","NA","592","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","108748","34814","NA","NA","54163","4777","NA","NA","109845","4781","NA","NA","109948","110542","109841","109948","Flanker","41","22990","43","yes","1024"
"95.4545454545","95.4545454545","533.113636364","533.113636364","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","43","0","0","0","43","0","43","0","43","0","0","0","43","43","43","43","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","43","43","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","467","NA","30031","NA","NA","467","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","110554","34814","NA","NA","54163","4777","NA","NA","111649","4781","NA","NA","111752","112221","111645","111752","Flanker","42","23457","44","yes","1024"
"95.5555555556","95.5555555556","532.422222222","532.422222222","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","44","0","0","0","44","0","44","0","44","0","0","0","44","44","44","44","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","44","44","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","502","NA","30031","NA","NA","502","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","112235","34814","NA","NA","54163","4777","NA","NA","113331","4781","NA","NA","113435","113939","113327","113435","Flanker","43","23959","45","yes","1024"
"95.652173913","95.652173913","533.195652174","533.195652174","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","45","0","0","0","45","0","45","0","45","0","0","0","45","45","45","45","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","45","45","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","568","NA","30031","NA","NA","568","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","113951","34814","NA","NA","54163","4777","NA","NA","115053","4781","NA","NA","115167","115738","115048","115167","Flanker","44","24527","46","yes","1024"
"95.7446808511","95.7446808511","531.063829787","531.063829787","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","46","0","0","0","46","0","46","0","46","0","0","0","46","46","46","46","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","46","46","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","433","NA","30031","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","115751","34814","NA","NA","54163","4777","NA","NA","116858","4781","NA","NA","116962","117398","116854","116962","Flanker","45","24960","47","yes","1024"
"95.8333333333","95.8333333333","528.5","528.5","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","47","0","0","0","47","0","47","0","47","0","0","0","47","47","47","47","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","47","47","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","408","NA","30031","NA","NA","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","117410","34814","NA","NA","54163","4777","NA","NA","118585","4781","NA","NA","118688","119099","118579","118688","Flanker","46","25368","48","yes","1024"
"95.9183673469","95.9183673469","526.93877551","526.93877551","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","48","0","0","0","48","0","48","0","48","0","0","0","48","48","48","48","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","48","48","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","452","NA","30031","NA","NA","452","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","119112","34814","NA","NA","54163","4777","NA","NA","120226","4781","NA","NA","120332","120786","120221","120332","Flanker","47","25820","49","yes","1024"
"96","96","523.68","523.68","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","49","0","0","0","49","0","49","0","49","0","0","0","49","49","49","49","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","49","49","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","364","NA","30031","NA","NA","364","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","120798","34814","NA","NA","54163","4777","NA","NA","121906","4781","NA","NA","122009","122376","121902","122009","Flanker","48","26184","50","yes","1024"
"96.0784313725","96.0784313725","521.705882353","521.705882353","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","50","0","0","0","50","0","50","0","50","0","0","0","50","50","50","50","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","50","50","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","423","NA","30031","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","122389","34814","NA","NA","54163","4777","NA","NA","123494","4781","NA","NA","123598","124025","123490","123598","Flanker","49","26607","51","yes","1024"
"96.1538461538","96.1538461538","518.711538462","518.711538462","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","51","0","0","0","51","0","51","0","51","0","0","0","51","51","51","51","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","51","51","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","366","NA","30031","NA","NA","366","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","124039","34814","NA","NA","54163","4777","NA","NA","125149","4781","NA","NA","125252","125620","125145","125252","Flanker","50","26973","52","yes","1024"
"94.3396226415","94.3396226415","515.490566038","515.490566038","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","52","0","0","0","52","0","52","0","52","0","0","0","52","52","52","52","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","52","52","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","348","NA","30031","NA","NA","348","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","125636","34814","NA","NA","54163","4777","NA","NA","126758","4781","NA","NA","126862","127212","126754","126861","Flanker","50","27321","53","yes","1024"
"94.4444444444","94.4444444444","514.62962963","514.62962963","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","53","0","0","0","53","0","53","0","53","0","0","0","53","53","53","53","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","53","53","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","469","NA","30031","NA","NA","469","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","127728","34814","NA","NA","127224","4777","NA","NA","128832","4781","NA","NA","128938","129410","128828","128938","Flanker","51","27790","54","yes","1024"
"92.7272727273","92.7272727273","513.290909091","513.290909091","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","54","0","0","0","54","0","54","0","54","0","0","0","54","54","54","54","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","54","54","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","441","NA","30031","NA","NA","441","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","129423","34814","NA","NA","127224","4777","NA","NA","130536","4781","NA","NA","130642","131086","130531","130642","Flanker","51","28231","55","yes","1024"
"92.8571428571","92.8571428571","518.089285714","518.089285714","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","55","0","0","0","55","0","55","0","55","0","0","0","55","55","55","55","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","55","55","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","782","NA","30031","NA","NA","782","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","131600","34814","NA","NA","131097","4777","NA","NA","132733","4781","NA","NA","132836","133620","132728","132836","Flanker","52","29013","56","yes","1024"
"92.9824561404","92.9824561404","517.175438596","517.175438596","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","56","0","0","0","56","0","56","0","56","0","0","0","56","56","56","56","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","56","56","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","466","NA","30031","NA","NA","466","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","133633","34814","NA","NA","131097","4777","NA","NA","134739","4781","NA","NA","134846","135315","134735","134846","Flanker","53","29479","57","yes","1024"
"93.1034482759","93.1034482759","517.120689655","517.120689655","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","57","0","0","0","57","0","57","0","57","0","0","0","57","57","57","57","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","57","57","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","514","NA","30031","NA","NA","514","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","135326","34814","NA","NA","131097","4777","NA","NA","136434","4781","NA","NA","136538","137056","136429","136538","Flanker","54","29993","58","yes","1024"
"93.2203389831","93.2203389831","518.86440678","518.86440678","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","58","0","0","0","58","0","58","0","58","0","0","0","58","58","58","58","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","58","58","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","620","NA","30031","NA","NA","620","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","137070","34814","NA","NA","131097","4777","NA","NA","138182","4781","NA","NA","138286","138909","138178","138285","Flanker","55","30613","59","yes","1024"
"93.3333333333","93.3333333333","521.85","521.85","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","59","0","0","0","59","0","59","0","59","0","0","0","59","59","59","59","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","59","59","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","698","NA","30031","NA","NA","698","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","138921","34814","NA","NA","131097","4777","NA","NA","140044","4781","NA","NA","140147","140848","140040","140147","Flanker","56","31311","60","yes","1024"
"93.4426229508","93.4426229508","522.918032787","522.918032787","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","60","0","0","0","60","0","60","0","60","0","0","0","60","60","60","60","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","60","60","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","587","NA","30031","NA","NA","587","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","140860","34814","NA","NA","131097","4777","NA","NA","141971","4781","NA","NA","142074","142666","141967","142074","Flanker","57","31898","61","yes","1024"
"93.5483870968","93.5483870968","522.274193548","522.274193548","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","61","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","61","61","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","483","NA","30031","NA","NA","483","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","142677","34814","NA","NA","131097","4777","NA","NA","143815","4781","NA","NA","143918","144404","143809","143918","Flanker","58","32381","62","yes","1024"
"93.6507936508","93.6507936508","522.031746032","522.031746032","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","62","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","62","62","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","507","NA","30031","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","144417","34814","NA","NA","131097","4777","NA","NA","145524","4781","NA","NA","145627","146137","145520","145627","Flanker","59","32888","63","yes","1024"
"93.75","93.75","522.40625","522.40625","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","63","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","63","63","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","546","NA","30031","NA","NA","546","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","146151","34814","NA","NA","131097","4777","NA","NA","147255","4781","NA","NA","147358","147907","147251","147357","Flanker","60","33434","64","yes","1024"
"93.8461538462","93.8461538462","521.953846154","521.953846154","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","64","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","64","64","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","493","NA","30031","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","147921","34814","NA","NA","131097","4777","NA","NA","149021","4781","NA","NA","149124","149620","149016","149124","Flanker","61","33927","65","yes","1024"
"93.9393939394","93.9393939394","523.045454545","523.045454545","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","65","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","65","65","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","594","NA","30031","NA","NA","594","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","149634","34814","NA","NA","131097","4777","NA","NA","150731","4781","NA","NA","150834","151431","150727","150834","Flanker","62","34521","66","yes","1024"
"94.0298507463","94.0298507463","522.582089552","522.582089552","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","66","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","66","66","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","492","NA","30031","NA","NA","492","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","151442","34814","NA","NA","131097","4777","NA","NA","152543","4781","NA","NA","152647","153143","152539","152647","Flanker","63","35013","67","yes","1024"
"94.1176470588","94.1176470588","523.102941176","523.102941176","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","67","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","67","67","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","558","NA","30031","NA","NA","558","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","153157","34814","NA","NA","131097","4777","NA","NA","154256","4781","NA","NA","154359","154920","154252","154359","Flanker","64","35571","68","yes","1024"
"94.2028985507","94.2028985507","522.231884058","522.231884058","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","68","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","68","68","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","463","NA","30031","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","154933","34814","NA","NA","131097","4777","NA","NA","156042","4781","NA","NA","156145","156612","156037","156145","Flanker","65","36034","69","yes","1024"
"94.2857142857","94.2857142857","521.414285714","521.414285714","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","69","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","69","69","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","465","NA","30031","NA","NA","465","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","156623","34814","NA","NA","131097","4777","NA","NA","157727","4781","NA","NA","157830","158299","157722","157830","Flanker","66","36499","70","yes","1024"
"94.3661971831","94.3661971831","521.605633803","521.605633803","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","70","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","70","70","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","535","NA","30031","NA","NA","535","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","158313","34814","NA","NA","131097","4777","NA","NA","159414","4781","NA","NA","159517","160056","159409","159516","Flanker","67","37034","71","yes","1024"
"94.4444444444","94.4444444444","522.861111111","522.861111111","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","71","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","71","71","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","612","NA","30031","NA","NA","612","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","160070","34814","NA","NA","131097","4777","NA","NA","161182","4781","NA","NA","161286","161905","161177","161285","Flanker","68","37646","72","yes","1024"
"94.5205479452","94.5205479452","526.890410959","526.890410959","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","72","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","72","72","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","817","NA","30031","NA","NA","817","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","161918","34814","NA","NA","131097","4777","NA","NA","163017","4781","NA","NA","163121","163941","163013","163121","Flanker","69","38463","73","yes","1024"
"94.5945945946","94.5945945946","526.851351351","526.851351351","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","73","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","73","73","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","524","NA","30031","NA","NA","524","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","163954","34814","NA","NA","131097","4777","NA","NA","165061","4781","NA","NA","165164","165691","165057","165164","Flanker","70","38987","74","yes","1024"
"94.6666666667","94.6666666667","527.573333333","527.573333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","74","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","74","74","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","581","NA","30031","NA","NA","581","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","165705","34814","NA","NA","131097","4777","NA","NA","166821","4781","NA","NA","166924","167508","166815","166924","Flanker","71","39568","75","yes","1024"
"94.7368421053","94.7368421053","529.881578947","529.881578947","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","75","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","75","75","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","703","NA","30031","NA","NA","703","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","167524","34814","NA","NA","131097","4777","NA","NA","168621","4781","NA","NA","168724","169431","168617","168724","Flanker","72","40271","76","yes","1024"
"94.8051948052","94.8051948052","529.012987013","529.012987013","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","76","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","76","76","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","463","NA","30031","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","169443","34814","NA","NA","131097","4777","NA","NA","170559","4781","NA","NA","170663","171129","170553","170663","Flanker","73","40734","77","yes","1024"
"94.8717948718","94.8717948718","528.128205128","528.128205128","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","77","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","77","77","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","460","NA","30031","NA","NA","460","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","171145","34814","NA","NA","131097","4777","NA","NA","172249","4781","NA","NA","172353","172817","172245","172353","Flanker","74","41194","78","yes","1024"
"94.9367088608","94.9367088608","529.189873418","529.189873418","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","78","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","78","78","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","NA","s","612","NA","30031","NA","NA","612","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","172828","34814","NA","NA","131097","4777","NA","NA","173935","4781","NA","NA","174039","174654","173931","174039","Flanker","75","41806","79","yes","1024"
"95","95","529.4875","529.4875","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","79","09/09/18 21:06:58","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","79","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","NA","h","553","NA","30031","NA","NA","553","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","174667","34814","NA","NA","131097","4777","NA","NA","175770","4781","NA","NA","175873","176430","175766","175873","Flanker","76","42359","80","yes","1024"
"95.0617283951","95.0617283951","535.333333333","535.333333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","80","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","0","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","1003","NA","30031","97186","NA","1003","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","176441","34814","274663","NA","131097","4777","NA","NA","274769","4781","177473","NA","274873","275880","274766","274873","Flanker","77","43362","81","yes","1024"
"95.1219512195","95.1219512195","535.768292683","535.768292683","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","81","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","1","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","571","NA","30031","97186","NA","571","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","276400","34814","274663","NA","131097","4777","275896","NA","277498","4781","177473","NA","277602","278177","277494","277602","Flanker","78","43933","82","yes","1024"
"95.1807228916","95.1807228916","534.180722892","534.180722892","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","82","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","2","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","404","NA","30031","97186","NA","404","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","278188","34814","274663","NA","131097","4777","275896","NA","279287","4781","177473","NA","279391","279798","279284","279391","Flanker","79","44337","83","yes","1024"
