acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_Finish,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_errorFeedback,count_experiment,count_fixation,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_keyboard_response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_Finish,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_errorFeedback,time_experiment,time_fixation,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,600.483871,600.483871,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,30,0,30,0,0,0,30,0,30,30,30,30,30,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,30,30,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,511,NA,115126,NA,NA,511,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,176185,4899,NA,NA,NA,4889,177330,177433,177945,177325,177433,Flankertask2,31,18615,31,yes,1024
100,100,598.40625,598.40625,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,31,0,31,0,0,0,31,0,31,31,31,31,31,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,31,31,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,534,NA,115126,NA,NA,534,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,177983,4899,NA,NA,NA,4889,179139,179242,179777,179134,179242,Flankertask2,32,19149,32,yes,1024
100,100,597.6969697,597.6969697,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,32,0,32,0,0,0,32,0,32,32,32,32,32,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,32,32,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,575,NA,115126,NA,NA,575,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,179816,4899,NA,NA,NA,4889,180962,181065,181641,180957,181065,Flankertask2,33,19724,33,yes,1024
100,100,597.6764706,597.6764706,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,33,0,33,0,0,0,33,0,33,33,33,33,33,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,33,33,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,597,NA,115126,NA,NA,597,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,181667,4899,NA,NA,NA,4889,182812,182915,183513,182808,182915,Flankertask2,34,20321,34,yes,1024
100,100,599.8,599.8,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,34,0,34,0,0,0,34,0,34,34,34,34,34,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,34,34,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,672,NA,115126,NA,NA,672,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,183549,4899,NA,NA,NA,4889,184696,184800,185476,184691,184799,Flankertask2,35,20993,35,yes,1024
100,100,598.8888889,598.8888889,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,35,0,35,0,0,0,35,0,35,35,35,35,35,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,35,35,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,567,NA,115126,NA,NA,567,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,185524,4899,NA,NA,NA,4889,186680,186785,187353,186676,186784,Flankertask2,36,21560,36,yes,1024
100,100,596.9189189,596.9189189,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,36,0,36,0,0,0,36,0,36,36,36,36,36,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,36,36,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,526,NA,115126,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,120026,NA,NA,NA,NA,187391,4899,NA,NA,NA,4889,188538,188642,189169,188533,188641,Flankertask2,37,22086,37,yes,1024
100,100,596.8157895,596.8157895,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,37,0,37,0,0,0,37,0,37,37,37,37,37,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,37,37,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,593,NA,115126,NA,NA,593,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,120026,NA,NA,NA,NA,189216,4899,NA,NA,NA,4889,190360,190463,191057,190355,190463,Flankertask2,38,22679,38,yes,1024
100,100,597.0512821,597.0512821,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,38,0,38,0,0,0,38,0,38,38,38,38,38,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,38,38,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,606,NA,115126,NA,NA,606,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,191074,4899,NA,NA,NA,4889,192219,192322,192929,192215,192322,Flankertask2,39,23285,39,yes,1024
100,100,597.175,597.175,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,39,0,39,0,0,0,39,0,39,39,39,39,39,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,39,39,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,602,NA,115126,NA,NA,602,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,192957,4899,NA,NA,NA,4889,194103,194206,194809,194098,194206,Flankertask2,40,23887,40,yes,1024
100,100,595.0487805,595.0487805,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,40,0,40,0,0,0,40,0,40,40,40,40,40,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,40,40,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,510,NA,115126,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,120026,NA,NA,NA,NA,194825,4899,NA,NA,NA,4889,195987,196090,196601,195982,196090,Flankertask2,41,24397,41,yes,1024
100,100,599.5238095,599.5238095,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,41,0,41,0,0,0,41,0,41,41,41,41,41,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,41,41,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,783,NA,115126,NA,NA,783,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,196632,4899,NA,NA,NA,4889,197778,197881,198665,197773,197881,Flankertask2,42,25180,42,yes,1024
100,100,599.627907,599.627907,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,42,0,42,0,0,0,42,0,42,42,42,42,42,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,42,42,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,604,NA,115126,NA,NA,604,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,198707,4899,NA,NA,NA,4889,199852,199956,200562,199847,199956,Flankertask2,43,25784,43,yes,1024
100,100,598.9318182,598.9318182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,43,0,43,0,0,0,43,0,43,43,43,43,43,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,43,43,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,569,NA,115126,NA,NA,569,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,200583,4899,NA,NA,NA,4889,201728,201831,202404,201723,201831,Flankertask2,44,26353,44,yes,1024
100,100,598.0444444,598.0444444,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,44,0,44,0,0,0,44,0,44,44,44,44,44,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,44,44,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,559,NA,115126,NA,NA,559,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,202424,4899,NA,NA,NA,4889,203570,203673,204233,203565,203673,Flankertask2,45,26912,45,yes,1024
100,100,602.3913043,602.3913043,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,45,0,45,0,0,0,45,0,45,45,45,45,45,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,45,45,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,798,NA,115126,NA,NA,798,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,204257,4899,NA,NA,NA,4889,205403,205506,206306,205398,205506,Flankertask2,46,27710,46,yes,1024
100,100,602.7234043,602.7234043,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,46,0,46,0,0,0,46,0,46,46,46,46,46,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,46,46,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,618,NA,115126,NA,NA,618,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,206341,4899,NA,NA,NA,4889,207485,207590,208210,207481,207589,Flankertask2,47,28328,47,yes,1024
100,100,605.3333333,605.3333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,47,0,47,0,0,0,47,0,47,47,47,47,47,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,47,47,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,728,NA,115126,NA,NA,728,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,208232,4899,NA,NA,NA,4889,209377,209480,210210,209372,209480,Flankertask2,48,29056,48,yes,1024
100,100,605.0612245,605.0612245,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,48,0,48,0,0,0,48,0,48,48,48,48,48,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,48,48,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,592,NA,115126,NA,NA,592,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,210224,4899,NA,NA,NA,4889,211369,211472,212066,211365,211472,Flankertask2,49,29648,49,yes,1024
100,100,602.66,602.66,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,49,0,49,0,0,0,49,0,49,49,49,49,49,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,49,49,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,485,NA,115126,NA,NA,485,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,120026,NA,NA,NA,NA,212083,4899,NA,NA,NA,4889,213228,213331,213821,213223,213331,Flankertask2,50,30133,50,yes,1024
100,100,599.3333333,599.3333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,50,0,50,0,0,0,50,0,50,50,50,50,50,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,50,50,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,433,NA,115126,NA,NA,433,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,213865,4899,NA,NA,NA,4889,215024,215127,215562,215020,215127,Flankertask2,51,30566,51,yes,1024
98.07692308,98.07692308,600.5576923,600.5576923,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,51,0,51,0,0,0,51,0,51,51,51,51,51,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,51,51,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,663,NA,115126,NA,NA,663,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,215608,4899,NA,NA,NA,4889,216753,216857,217522,216748,216856,Flankertask2,51,31229,52,yes,1024
98.11320755,98.11320755,598.7924528,598.7924528,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,52,0,52,0,0,0,52,0,52,52,52,52,52,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,52,52,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,507,NA,115126,NA,NA,507,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,218044,4899,NA,NA,217541,4889,219206,219309,219818,219201,219309,Flankertask2,52,31736,53,yes,1024
98.14814815,98.14814815,598.8518519,598.8518519,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,53,0,53,0,0,0,53,0,53,53,53,53,53,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,53,53,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,602,NA,115126,NA,NA,602,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,219854,4899,NA,NA,217541,4889,220998,221102,221706,220993,221101,Flankertask2,53,32338,54,yes,1024
98.18181818,98.18181818,597.4909091,597.4909091,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,54,0,54,0,0,0,54,0,54,54,54,54,54,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,54,54,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,524,NA,115126,NA,NA,524,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,221732,4899,NA,NA,217541,4889,222876,222980,223506,222872,222979,Flankertask2,54,32862,55,yes,1024
98.21428571,98.21428571,596.4821429,596.4821429,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,55,0,55,0,0,0,55,0,55,55,55,55,55,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,55,55,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,541,NA,115126,NA,NA,541,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,223524,4899,NA,NA,217541,4889,224668,224771,225314,224663,224771,Flankertask2,55,33403,56,yes,1024
98.24561404,98.24561404,596.754386,596.754386,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,56,0,56,0,0,0,56,0,56,56,56,56,56,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,56,56,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,612,NA,115126,NA,NA,612,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,225341,4899,NA,NA,217541,4889,226485,226588,227202,226480,226588,Flankertask2,56,34015,57,yes,1024
98.27586207,98.27586207,597.637931,597.637931,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,57,0,57,0,0,0,57,0,57,57,57,57,57,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,57,57,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,648,NA,115126,NA,NA,648,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,227232,4899,NA,NA,217541,4889,228377,228480,229130,228372,228480,Flankertask2,57,34663,58,yes,1024
98.30508475,98.30508475,596.779661,596.779661,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,58,0,58,0,0,0,58,0,58,58,58,58,58,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,58,58,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,547,NA,115126,NA,NA,547,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,229149,4899,NA,NA,217541,4889,230294,230397,230946,230289,230397,Flankertask2,58,35210,59,yes,1024
96.66666667,96.66666667,598.9833333,598.9833333,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,59,0,59,0,0,0,59,0,59,59,59,59,59,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,59,59,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,729,NA,115126,NA,NA,729,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,120026,NA,NA,NA,NA,230991,4899,NA,NA,217541,4889,232136,232239,232970,232131,232239,Flankertask2,58,35939,60,yes,1024
96.72131148,96.72131148,599.6721311,599.6721311,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,60,0,60,0,0,0,60,0,60,60,60,60,60,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,641,NA,115126,NA,NA,641,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,233494,4899,NA,NA,232991,4889,234640,234743,235386,234635,234743,Flankertask2,59,36580,61,yes,1024
96.77419355,96.77419355,600.2096774,600.2096774,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,61,0,61,0,0,0,61,0,61,61,61,61,61,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,633,NA,115126,NA,NA,633,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,120026,NA,NA,NA,NA,235407,4899,NA,NA,232991,4889,236552,236655,237290,236548,236655,Flankertask2,60,37213,62,yes,1024
96.82539683,96.82539683,600.6825397,600.6825397,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,62,0,62,0,0,0,62,0,62,62,62,62,62,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,630,NA,115126,NA,NA,630,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,120026,NA,NA,NA,NA,237307,4899,NA,NA,232991,4889,238451,238554,239186,238447,238554,Flankertask2,61,37843,63,yes,1024
96.875,96.875,599.28125,599.28125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,63,0,63,0,0,0,63,0,63,63,63,63,63,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,511,NA,115126,NA,NA,511,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,239207,4899,NA,NA,232991,4889,240369,240473,240986,240364,240472,Flankertask2,62,38354,64,yes,1024
96.92307692,96.92307692,599,599,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,64,0,64,0,0,0,64,0,64,64,64,64,64,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,581,NA,115126,NA,NA,581,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,241007,4899,NA,NA,232991,4889,242155,242259,242842,242150,242258,Flankertask2,63,38935,65,yes,1024
96.96969697,96.96969697,600.0454545,600.0454545,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,65,0,65,0,0,0,65,0,65,65,65,65,65,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,65,65,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,668,NA,115126,NA,NA,668,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,242857,4899,NA,NA,232991,4889,244004,244108,244778,243999,244107,Flankertask2,64,39603,66,yes,1024
97.01492537,97.01492537,603.7164179,603.7164179,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,66,0,66,0,0,0,66,0,66,66,66,66,66,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,66,66,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,846,NA,115126,NA,NA,846,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,120026,NA,NA,NA,NA,244807,4899,NA,NA,232991,4889,245954,246058,246906,245949,246057,Flankertask2,65,40449,67,yes,1024
97.05882353,97.05882353,604.0294118,604.0294118,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,67,0,67,0,0,0,67,0,67,67,67,67,67,9/21/19 16:55,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,no,768,legacy,67,67,C:/Users/Carolyn/OneDrive/cp-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,625,NA,115126,NA,NA,625,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,120026,NA,NA,NA,NA,246924,4899,NA,NA,232991,4889,248072,248175,248806,248067,248175,Flankertask2,66,41074,68,yes,1024
