acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_getting_started,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_new_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_getting_started,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_new_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.5483871,93.5483871,487.8903226,487.8903226,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,154,154,0,154,0,154,0,0,0,0,154,154,NA,154,154,Wed Sep 25 11:14:14 2019,600,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,416,NA,33879,21508,NA,416,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,NA,338502,326038,6501,293671,NA,339633,NA,6528,184842,NA,339746,340166,NA,339621,339746,Flanker Task,145,75623,155,yes,1024
93.58974359,93.58974359,487.3141026,487.3141026,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,155,155,0,155,0,155,0,0,0,0,155,155,NA,155,155,Wed Sep 25 11:14:14 2019,600,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,398,NA,33879,21508,NA,398,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,NA,340181,326038,6501,293671,NA,341314,NA,6528,184842,NA,341429,341831,NA,341301,341428,Flanker Task,146,76021,156,yes,1024
93.63057325,93.63057325,487.044586,487.044586,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,156,156,0,156,0,156,0,0,0,0,156,156,NA,156,156,Wed Sep 25 11:14:14 2019,600,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,445,NA,33879,21508,NA,445,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,NA,341846,326038,6501,293671,NA,342980,NA,6528,184842,NA,343094,343543,NA,342967,343094,Flanker Task,147,76466,157,yes,1024
93.67088608,93.67088608,486.4873418,486.4873418,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,157,157,0,157,0,157,0,0,0,0,157,157,NA,157,157,Wed Sep 25 11:14:14 2019,600,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,399,NA,33879,21508,NA,399,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,NA,343558,326038,6501,293671,NA,344689,NA,6528,184842,NA,344803,345206,NA,344677,344803,Flanker Task,148,76865,158,yes,1024
93.71069182,93.71069182,486.2389937,486.2389937,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,158,158,0,158,0,158,0,0,0,0,158,158,NA,158,158,Wed Sep 25 11:14:14 2019,600,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,447,NA,33879,21508,NA,447,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,NA,345221,326038,6501,293671,NA,346363,NA,6528,184842,NA,346476,346927,NA,346351,346476,Flanker Task,149,77312,159,yes,1024
93.75,93.75,485.6,485.6,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,159,159,0,159,0,159,0,0,0,0,159,159,NA,159,159,Wed Sep 25 11:14:14 2019,600,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,384,NA,33879,21508,NA,384,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,NA,346942,326038,6501,293671,NA,348079,NA,6528,184842,NA,348195,348583,NA,348060,348194,Flanker Task,150,77696,160,yes,1024
93.16770186,93.16770186,486.0496894,486.0496894,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,160,160,0,160,0,160,0,0,0,0,160,160,NA,160,160,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,558,NA,33879,21508,14001,558,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,40492,206353,363641,348598,326038,6501,293671,NA,363765,NA,6528,184842,349636,363879,364441,NA,363752,363879,Flanker Task,150,78254,161,yes,1024
93.20987654,93.20987654,485.4197531,485.4197531,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,161,161,0,161,0,161,0,0,0,0,161,161,NA,161,161,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,384,NA,33879,21508,14001,384,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,365783,364758,6501,365271,NA,366915,NA,6528,184842,349636,367029,367417,NA,366902,367029,Flanker Task,151,78638,162,yes,1024
93.25153374,93.25153374,484.5521472,484.5521472,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,162,162,0,162,0,162,0,0,0,0,162,162,NA,162,162,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,344,NA,33879,21508,14001,344,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,367945,364758,6501,367432,NA,369075,NA,6528,184842,349636,369189,369537,NA,369062,369189,Flanker Task,152,78982,163,yes,1024
92.68292683,92.68292683,483.75,483.75,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,163,163,0,163,0,163,0,0,0,0,163,163,NA,163,163,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,353,NA,33879,21508,14001,353,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,370064,364758,6501,369552,NA,371195,NA,6528,184842,349636,371308,371665,NA,371183,371308,Flanker Task,152,79335,164,yes,1024
92.72727273,92.72727273,482.7272727,482.7272727,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,164,164,0,164,0,164,0,0,0,0,164,164,NA,164,164,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,315,NA,33879,21508,14001,315,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,372707,371680,6501,372193,NA,373840,NA,6528,184842,349636,373953,374272,NA,373828,373953,Flanker Task,153,79650,165,yes,1024
92.77108434,92.77108434,482.0662651,482.0662651,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,165,165,0,165,0,165,0,0,0,0,165,165,NA,165,165,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,373,NA,33879,21508,14001,373,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,374803,371680,6501,374287,NA,375935,NA,6528,184842,349636,376048,376425,NA,375923,376048,Flanker Task,154,80023,166,yes,1024
92.81437126,92.81437126,481.2754491,481.2754491,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,166,166,0,166,0,166,0,0,0,0,166,166,NA,166,166,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,350,NA,33879,21508,14001,350,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,363641,376953,371680,6501,376441,NA,378084,NA,6528,184842,349636,378199,378553,NA,378071,378199,Flanker Task,155,80373,167,yes,1024
92.85714286,92.85714286,480.7857143,480.7857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,167,167,0,167,0,167,0,0,0,0,167,167,NA,167,167,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,399,NA,33879,21508,14001,399,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,379083,371680,6501,378568,NA,380218,NA,6528,184842,349636,380334,380737,NA,380206,380334,Flanker Task,156,80772,168,yes,1024
92.89940828,92.89940828,480.2662722,480.2662722,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,168,168,0,168,0,168,0,0,0,0,168,168,NA,168,168,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,393,NA,33879,21508,14001,393,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,363641,381264,371680,6501,380752,NA,382409,NA,6528,184842,349636,382523,382921,NA,382396,382523,Flanker Task,157,81165,169,yes,1024
92.35294118,92.35294118,478.9705882,478.9705882,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,169,169,0,169,0,169,0,0,0,0,169,169,NA,169,169,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,260,NA,33879,21508,14001,260,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,383448,371680,6501,382936,NA,384584,NA,6528,184842,349636,384704,384969,NA,384571,384704,Flanker Task,157,81425,170,yes,1024
92.39766082,92.39766082,478.7076023,478.7076023,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,170,170,0,170,0,170,0,0,0,0,170,170,NA,170,170,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,434,NA,33879,21508,14001,434,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,385574,385062,6501,382936,NA,386711,NA,6528,184842,349636,386825,387265,NA,386698,386825,Flanker Task,158,81859,171,yes,1024
91.86046512,91.86046512,478.3372093,478.3372093,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,171,171,0,171,0,171,0,0,0,0,171,171,NA,171,171,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,415,NA,33879,21508,14001,415,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,363641,387795,385062,6501,387281,NA,388931,NA,6528,184842,349636,389045,389464,NA,388918,389045,Flanker Task,158,82274,172,yes,1024
91.32947977,91.32947977,477.8959538,477.8959538,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,172,172,0,172,0,172,0,0,0,0,172,172,NA,172,172,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,402,NA,33879,21508,14001,402,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,390508,389480,6501,389994,NA,391643,NA,6528,184842,349636,391761,392167,NA,391630,391761,Flanker Task,158,82676,173,yes,1024
91.37931034,91.37931034,478.2183908,478.2183908,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,173,173,0,173,0,173,0,0,0,0,173,173,NA,173,173,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,534,NA,33879,21508,14001,534,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,393212,392183,6501,392698,NA,394350,NA,6528,184842,349636,394462,395000,NA,394337,394462,Flanker Task,159,83210,174,yes,1024
91.42857143,91.42857143,477.8228571,477.8228571,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,174,174,0,174,0,174,0,0,0,0,174,174,NA,174,174,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,409,NA,33879,21508,14001,409,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,395534,392183,6501,395015,NA,396671,NA,6528,184842,349636,396786,397199,NA,396659,396785,Flanker Task,160,83619,175,yes,1024
91.47727273,91.47727273,477.7329545,477.7329545,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,175,175,0,175,0,175,0,0,0,0,175,175,NA,175,175,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,462,NA,33879,21508,14001,462,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,397729,392183,6501,397215,NA,398859,NA,6528,184842,349636,398974,399440,NA,398847,398974,Flanker Task,161,84081,176,yes,1024
91.52542373,91.52542373,476.7627119,476.7627119,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,176,176,0,176,0,176,0,0,0,0,176,176,NA,176,176,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,306,NA,33879,21508,14001,306,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,399968,392183,6501,399456,NA,401104,NA,6528,184842,349636,401218,401528,NA,401092,401218,Flanker Task,162,84387,177,yes,1024
91.01123596,91.01123596,476.2640449,476.2640449,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,177,177,0,177,0,177,0,0,0,0,177,177,NA,177,177,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,388,NA,33879,21508,14001,388,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,40492,206353,363641,402056,392183,6501,401543,NA,403197,NA,6528,184842,349636,403312,403704,NA,403184,403312,Flanker Task,162,84775,178,yes,1024
91.06145251,91.06145251,475.849162,475.849162,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,178,178,0,178,0,178,0,0,0,0,178,178,NA,178,178,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,402,NA,33879,21508,14001,402,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,40492,206353,363641,404744,403720,6501,404232,NA,405879,NA,6528,184842,349636,405994,406400,NA,405866,405994,Flanker Task,163,85177,179,yes,1024
91.11111111,91.11111111,475.3888889,475.3888889,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,179,179,0,179,0,179,0,0,0,0,179,179,NA,179,179,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,393,NA,33879,21508,14001,393,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,363641,406927,403720,6501,406415,NA,408059,NA,6528,184842,349636,408171,408568,NA,408047,408171,Flanker Task,164,85570,180,yes,1024
90.60773481,90.60773481,474.9116022,474.9116022,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,180,180,0,180,0,180,0,0,0,0,180,180,NA,180,180,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,389,NA,33879,21508,14001,389,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,40492,206353,363641,409095,403720,6501,408583,NA,410228,NA,6528,184842,349636,410343,410736,NA,410214,410343,Flanker Task,164,85959,181,yes,1024
90.10989011,90.10989011,474.3406593,474.3406593,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,181,181,0,181,0,181,0,0,0,0,181,181,NA,181,181,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,371,NA,33879,21508,14001,371,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,411776,410751,6501,411264,NA,412912,NA,6528,184842,349636,413025,413400,NA,412900,413025,Flanker Task,164,86330,182,yes,1024
89.61748634,89.61748634,473.8579235,473.8579235,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,182,182,0,182,0,182,0,0,0,0,182,182,NA,182,182,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,386,NA,33879,21508,14001,386,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,40492,206353,363641,414440,413415,6501,413928,NA,415576,NA,6528,184842,349636,415689,416079,NA,415562,415689,Flanker Task,164,86716,183,yes,1024
89.67391304,89.67391304,473.9619565,473.9619565,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,183,183,0,183,0,183,0,0,0,0,183,183,NA,183,183,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,493,NA,33879,21508,14001,493,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,417122,416095,6501,416607,NA,418258,NA,6528,184842,349636,418375,418872,NA,418245,418375,Flanker Task,165,87209,184,yes,1024
89.72972973,89.72972973,473.7135135,473.7135135,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,184,184,0,184,0,184,0,0,0,0,184,184,NA,184,184,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,428,NA,33879,21508,14001,428,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,363641,419400,416095,6501,418887,NA,420539,NA,6528,184842,349636,420654,421087,NA,420527,420654,Flanker Task,166,87637,185,yes,1024
89.78494624,89.78494624,473.8010753,473.8010753,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,185,185,0,185,0,185,0,0,0,0,185,185,NA,185,185,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,490,NA,33879,21508,14001,490,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,40492,206353,363641,421644,416095,6501,421132,NA,422775,NA,6528,184842,349636,422889,423384,NA,422762,422888,Flanker Task,167,88127,186,yes,1024
89.30481283,89.30481283,473.8823529,473.8823529,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,186,186,0,186,0,186,0,0,0,0,186,186,NA,186,186,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,489,NA,33879,21508,14001,489,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,423912,416095,6501,423399,NA,425040,NA,6528,184842,349636,425154,425648,NA,425028,425154,Flanker Task,167,88616,187,yes,1024
89.36170213,89.36170213,473.4414894,473.4414894,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,187,187,0,187,0,187,0,0,0,0,187,187,NA,187,187,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,391,NA,33879,21508,14001,391,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,40492,206353,363641,426690,425663,6501,426178,NA,427825,NA,6528,184842,349636,427939,428336,NA,427813,427939,Flanker Task,168,89007,188,yes,1024
89.41798942,89.41798942,473.2592593,473.2592593,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,188,188,0,188,0,188,0,0,0,0,188,188,NA,188,188,Wed Sep 25 11:14:14 2019,300,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/danielrazo0311/Desktop/DR-Subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,439,NA,33879,21508,14001,439,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,40492,206353,363641,428865,425663,6501,428351,NA,429995,NA,6528,184842,349636,430108,430552,NA,429983,430108,Flanker Task,169,89446,189,yes,1024
