"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","2 + 7 = 9","a","1428","small","4","T"
"1","digit","4 + 9 = 13","a","1938","large","4","T"
"0","word","seven + five = fourteen","a","4119","large","4","F"
"1","word","two + six = five","l","3387","small","4","F"
"0","digit","4 + 8 = 11","a","2256","large","4","F"
"0","word","two + four = six","l","1774","small","4","T"
"1","word","three + nine = twelve","a","3975","large","4","T"
"0","word","six + five = ten","a","4642","large","4","F"
"1","word","seven + nine = sixteen","a","4123","large","4","T"
"1","digit","9 + 9 = 17","l","2903","large","4","F"
"1","word","three + three = six","a","2803","small","4","T"
"1","word","seven + four = twelve","l","3947","large","4","F"
"1","word","six + three = nine","a","2742","small","4","T"
"1","word","four + four = eight","a","1926","small","4","T"
"1","digit","6 + 6 = 12","a","1232","large","4","T"
"1","digit","8 + 8 = 13","l","1497","large","4","F"
"1","word","seven + two = nine","a","2684","small","4","T"
"1","digit","3 + 4 = 7","a","1748","small","4","T"
"1","word","nine + six = fifteen","a","3891","large","4","T"
"1","digit","2 + 3 = 5","a","2395","small","4","T"
"0","digit","7 + 4 = 13","a","2194","large","4","F"
"1","digit","4 + 2 = 6","a","1558","small","4","T"
"1","digit","6 + 7 = 13","a","2815","large","4","T"
"1","digit","9 + 5 = 16","l","4104","large","4","F"
"0","word","eight + five = seventeen","a","6704","large","4","F"
"0","digit","3 + 8 = 10","a","1893","small","4","F"
"1","digit","2 + 2 = 6","l","1665","small","4","F"
"1","word","eight + eight = eighteen","l","2330","large","4","F"
"0","word","two + nine = eleven","l","2723","small","4","T"
"1","word","four + eight = twelve","a","3464","large","4","T"
"1","digit","2 + 5 = 11","l","1556","small","4","F"
"1","word","three + eight = twelve","l","3199","small","4","F"
"1","digit","7 + 8 = 15","a","3206","large","4","T"
"1","word","two + two = four","a","1986","small","4","T"
"0","word","seven + six = thirteen","l","4228","large","4","T"
"1","digit","2 + 8 = 10","a","1704","small","4","T"
"1","digit","6 + 5 = 14","l","3289","large","4","F"
"1","word","nine + nine = fifteen","l","2389","large","4","F"
"1","word","five + two = four","l","2845","small","4","F"
"1","digit","3 + 3 = 6","a","2258","small","4","T"
"1","word","seven + three = fourteen","l","3432","small","4","F"
"1","digit","7 + 9 = 16","a","1618","large","4","T"
"1","digit","5 + 3 = 4","l","2316","small","4","F"
"1","digit","6 + 2 = 5","l","1678","small","4","F"
"1","digit","5 + 7 = 12","a","2114","large","4","T"
"1","word","six + eight = fourteen","a","3586","large","4","T"
"1","digit","7 + 7 = 14","a","1538","large","4","T"
"1","word","eight + nine = sixteen","l","2254","large","4","F"
"1","digit","3 + 6 = 7","l","2169","small","4","F"
"1","word","three + two = seven","l","2321","small","4","F"
