"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","2 + 8 = 10","a","1042","small","4","T"
"1","digit","4 + 8 = 11","l","852","large","4","F"
"1","word","five + two = four","l","1594","small","4","F"
"1","digit","7 + 4 = 13","l","664","large","4","F"
"1","word","four + eight = twelve","a","876","large","4","T"
"1","word","nine + five = eleven","l","1150","large","4","F"
"0","word","seven + six = thirteen","l","1165","large","4","T"
"1","word","six + six = nine","l","1224","large","4","F"
"1","digit","6 + 6 = 12","a","699","large","4","T"
"1","word","six + four = nine","l","1061","small","4","F"
"1","word","three + eight = twelve","l","1412","small","4","F"
"1","word","four + five = thirteen","l","1080","small","4","F"
"1","word","seven + three = fourteen","l","860","small","4","F"
"1","word","three + four = six","l","899","small","4","F"
"0","word","seven + nine = sixteen","l","1163","large","4","T"
"1","word","nine + nine = fifteen","l","1098","large","4","F"
"0","word","four + nine = thirteen","l","1610","large","4","T"
"1","digit","4 + 4 = 9","l","901","small","4","F"
"1","digit","8 + 6 = 18","l","801","large","4","F"
"1","word","three + nine = twelve","a","1338","large","4","T"
"1","digit","2 + 5 = 11","l","767","small","4","F"
"1","word","eight + nine = sixteen","l","1265","large","4","F"
"1","digit","3 + 8 = 10","l","718","small","4","F"
"1","digit","6 + 5 = 14","l","621","large","4","F"
"1","word","seven + seven = fourteen","a","1073","large","4","T"
"1","word","two + nine = eleven","a","1306","small","4","T"
"1","word","four + four = eight","a","865","small","4","T"
"1","word","three + two = seven","l","1197","small","4","F"
"1","digit","7 + 8 = 15","a","841","large","4","T"
"1","digit","7 + 9 = 16","a","904","large","4","T"
"1","digit","3 + 4 = 7","a","698","small","4","T"
"1","word","seven + five = fourteen","l","1124","large","4","F"
"0","digit","9 + 8 = 15","a","772","large","4","F"
"1","word","five + five = eight","l","1105","small","4","F"
"1","digit","6 + 4 = 10","a","922","small","4","T"
"1","word","nine + six = fifteen","a","1359","large","4","T"
"0","word","eight + seven = fifteen","l","1171","large","4","T"
"1","word","eight + eight = eighteen","l","1253","large","4","F"
"1","digit","6 + 7 = 13","a","1319","large","4","T"
"1","digit","9 + 6 = 11","l","1172","large","4","F"
"1","digit","5 + 4 = 9","a","819","small","4","T"
"0","digit","9 + 5 = 16","a","1114","large","4","F"
"1","word","three + three = six","a","1386","small","4","T"
"0","digit","5 + 8 = 13","l","959","large","4","T"
"1","digit","9 + 9 = 17","l","707","large","4","F"
"1","word","eight + five = seventeen","l","1412","large","4","F"
"1","digit","4 + 9 = 13","a","1034","large","4","T"
"1","digit","7 + 3 = 12","l","1079","small","4","F"
