"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","2 + 2 = 6","l","957","small","2","F"
"1","word","nine + six = fifteen","a","1264","large","2","T"
"0","word","three + four = six","a","2132","small","2","F"
"1","digit","8 + 6 = 18","l","1084","large","2","F"
"0","digit","5 + 4 = 9","l","2132","small","2","T"
"1","word","four + four = eight","a","1119","small","2","T"
"0","word","three + eight = twelve","a","805","small","2","F"
"1","digit","5 + 3 = 4","l","2277","small","2","F"
"0","word","eight + eight = eighteen","a","702","large","2","F"
"0","digit","7 + 3 = 12","a","1887","small","2","F"
"1","word","five + two = four","l","1346","small","2","F"
"1","word","seven + seven = fourteen","a","1425","large","2","T"
"1","word","seven + five = fourteen","l","2222","large","2","F"
"0","word","four + five = thirteen","a","1798","small","2","F"
"1","word","four + eight = twelve","a","766","large","2","T"
"0","word","nine + five = eleven","a","856","large","2","F"
"0","word","six + three = nine","l","539","small","2","T"
"1","word","five + five = eight","l","1077","small","2","F"
"1","digit","9 + 6 = 11","l","1400","large","2","F"
"1","digit","6 + 6 = 12","a","1453","large","2","T"
"1","digit","3 + 9 = 12","a","1243","large","2","T"
"0","digit","4 + 9 = 13","l","1286","large","2","T"
"1","digit","8 + 8 = 13","l","1043","large","2","F"
"0","digit","2 + 7 = 9","l","1514","small","2","T"
"1","word","nine + nine = fifteen","l","1301","large","2","F"
"1","word","two + four = six","a","1450","small","2","T"
"0","word","seven + four = twelve","a","631","large","2","F"
"1","digit","9 + 9 = 17","l","958","large","2","F"
"1","word","six + five = ten","l","1491","large","2","F"
"1","word","six + eight = fourteen","a","1236","large","2","T"
"1","digit","2 + 3 = 5","a","1073","small","2","T"
"1","digit","3 + 6 = 7","l","1596","small","2","F"
"1","digit","5 + 7 = 12","a","1251","large","2","T"
"0","word","seven + nine = sixteen","l","1610","large","2","T"
"1","digit","9 + 5 = 16","l","2068","large","2","F"
"1","digit","5 + 8 = 13","a","1101","large","2","T"
"0","word","eight + nine = sixteen","a","1401","large","2","F"
