correct,format,problem,response,response_time,size,subject_nr,truth
1,word,six + six = nine,l,3548,large,2,F
1,word,nine + six = fifteen,a,3979,large,2,T
0,word,eight + nine = sixteen,a,5107,large,2,F
1,word,seven + four = twelve,l,6245,large,2,F
1,word,eight + eight = eighteen,l,2565,large,2,F
1,word,seven + three = fourteen,l,3296,small,2,F
1,word,six + eight = fourteen,a,3458,large,2,T
1,digit,7 + 7 = 14,a,2572,large,2,T
0,digit,6 + 7 = 13,l,4276,large,2,T
1,word,four + nine = thirteen,a,2120,large,2,T
1,digit,6 + 6 = 12,a,2251,large,2,T
1,word,three + four = six,l,2751,small,2,F
1,word,five + five = eight,l,3106,small,2,F
1,digit,2 + 2 = 6,l,4195,small,2,F
1,digit,7 + 8 = 15,a,1959,large,2,T
1,digit,4 + 9 = 13,a,7163,large,2,T
1,word,two + two = four,a,2394,small,2,T
1,word,two + nine = eleven,a,1777,small,2,T
1,digit,3 + 8 = 10,l,4091,small,2,F
1,digit,3 + 4 = 7,a,2299,small,2,T
1,digit,5 + 8 = 13,a,4853,large,2,T
1,word,four + four = eight,a,1694,small,2,T
1,word,nine + five = eleven,l,3301,large,2,F
1,word,four + five = thirteen,l,3782,small,2,F
0,word,six + five = ten,a,1919,large,2,F
1,word,seven + two = nine,a,2027,small,2,T
1,digit,3 + 9 = 12,a,3791,large,2,T
1,word,eight + two = ten,a,1686,small,2,T
1,word,seven + five = fourteen,l,4575,large,2,F
1,word,four + eight = twelve,a,2229,large,2,T
1,digit,2 + 8 = 10,a,1460,small,2,T
1,digit,9 + 6 = 11,l,3251,large,2,F
1,digit,2 + 7 = 9,a,2105,small,2,T
1,digit,9 + 8 = 15,l,7570,large,2,F
1,digit,6 + 5 = 14,l,3361,large,2,F
1,digit,2 + 3 = 5,a,1733,small,2,T
1,word,eight + five = seventeen,l,3778,large,2,F
1,digit,3 + 3 = 6,a,2013,small,2,T
1,word,seven + nine = sixteen,a,6361,large,2,T
1,digit,4 + 4 = 9,l,3790,small,2,F
1,digit,5 + 7 = 12,a,5822,large,2,T
1,word,five + two = four,l,4028,small,2,F
1,digit,2 + 9 = 11,a,1804,small,2,T
1,word,six + four = nine,l,2305,small,2,F
1,word,three + nine = twelve,a,2935,large,2,T
1,digit,5 + 5 = 8,l,1974,small,2,F
0,digit,9 + 5 = 16,a,2627,large,2,F
1,digit,5 + 3 = 4,l,1796,small,2,F
1,word,three + three = six,a,4399,small,2,T
1,digit,2 + 5 = 11,l,22700,small,2,F
1,word,eight + seven = fifteen,a,8141,large,2,T
1,digit,4 + 8 = 11,l,1579,large,2,F
1,digit,5 + 4 = 9,a,2872,small,2,T
1,digit,9 + 9 = 17,l,4518,large,2,F
1,digit,7 + 3 = 12,l,5383,small,2,F
1,word,three + two = seven,l,4226,small,2,F
