correct,format,problem,response,response_time,size,subject_nr,truth
1,word,seven + six = thirteen,a,1393,large,4,T
1,word,seven + nine = sixteen,a,1276,large,4,T
1,digit,5 + 4 = 9,a,943,small,4,T
1,word,five + three = eight,a,7258,small,4,T
1,digit,6 + 5 = 14,l,3683,large,4,F
1,word,five + five = eight,l,3950,small,4,F
1,word,seven + five = fourteen,l,2077,large,4,F
1,word,eight + five = seventeen,l,1380,large,4,F
1,digit,5 + 7 = 12,a,1217,large,4,T
0,digit,7 + 8 = 15,l,1080,large,4,T
1,word,four + nine = thirteen,a,1883,large,4,T
1,digit,6 + 6 = 12,a,2285,large,4,T
0,digit,3 + 4 = 7,l,2826,small,4,T
0,word,seven + two = nine,l,1516,small,4,T
1,word,nine + nine = fifteen,l,2026,large,4,F
1,digit,4 + 4 = 9,l,2468,small,4,F
1,digit,2 + 8 = 10,a,1120,small,4,T
1,digit,2 + 2 = 6,l,897,small,4,F
1,word,three + eight = twelve,l,3965,small,4,F
1,word,three + three = six,a,1316,small,4,T
1,digit,6 + 4 = 10,a,1155,small,4,T
1,word,two + six = five,l,2353,small,4,F
0,word,eight + eight = eighteen,a,941,large,4,F
1,digit,9 + 8 = 15,l,6290,large,4,F
1,digit,7 + 7 = 14,a,724,large,4,T
1,digit,4 + 9 = 13,a,2845,large,4,T
1,word,eight + two = ten,a,1314,small,4,T
1,word,six + four = nine,l,1411,small,4,F
1,word,five + two = four,l,1501,small,4,F
0,word,seven + four = twelve,a,2636,large,4,F
1,digit,2 + 9 = 11,a,761,small,4,T
1,word,two + four = six,a,2921,small,4,T
1,word,six + six = nine,l,2724,large,4,F
1,word,two + two = four,a,1332,small,4,T
1,digit,3 + 8 = 10,l,2697,small,4,F
0,word,three + four = six,a,4216,small,4,F
1,digit,2 + 5 = 11,l,8219,small,4,F
0,digit,7 + 9 = 16,l,852,large,4,T
1,digit,2 + 3 = 5,a,9499,small,4,T
1,digit,3 + 6 = 7,l,3305,small,4,F
1,word,four + five = thirteen,l,2047,small,4,F
1,word,nine + six = fifteen,a,10800,large,4,T
1,word,eight + nine = sixteen,l,6477,large,4,F
1,digit,8 + 8 = 13,l,3843,large,4,F
1,digit,7 + 3 = 12,l,36725,small,4,F
0,word,three + nine = twelve,l,9318,large,4,T
1,word,three + two = seven,l,3362,small,4,F
1,word,six + three = nine,a,19745,small,4,T
1,digit,9 + 9 = 17,l,1717,large,4,F
1,word,two + nine = eleven,a,1667,small,4,T
1,digit,8 + 6 = 18,l,1587,large,4,F
1,digit,5 + 5 = 8,l,1115,small,4,F
1,digit,4 + 8 = 11,l,3125,large,4,F
1,digit,5 + 8 = 13,a,3338,large,4,T
1,digit,9 + 6 = 11,l,2338,large,4,F
1,digit,7 + 4 = 13,l,33322,large,4,F
1,digit,6 + 7 = 13,a,5560,large,4,T
1,word,six + five = ten,l,5110,large,4,F
1,word,seven + seven = fourteen,a,1272,large,4,T
0,digit,3 + 9 = 12,l,1671,large,4,T
0,digit,9 + 5 = 16,a,945,large,4,F
1,word,nine + five = eleven,l,2472,large,4,F
1,word,seven + three = fourteen,l,1620,small,4,F
1,digit,6 + 2 = 5,l,3307,small,4,F
1,digit,3 + 3 = 6,a,2057,small,4,T
1,digit,4 + 2 = 6,a,1392,small,4,T
1,word,eight + seven = fifteen,a,2730,large,4,T
1,word,four + eight = twelve,a,1933,large,4,T
1,digit,2 + 7 = 9,a,1566,small,4,T
0,word,six + eight = fourteen,l,10003,large,4,T
1,digit,5 + 3 = 4,l,1153,small,4,F
1,word,four + four = eight,a,1471,small,4,T
0,word,five + seven = twelve,l,3688,large,4,T
1,word,four + eight = nine,l,1417,large,4,F
1,digit,4 + 4 = 8,a,1334,small,4,T
1,word,seven + nine = eighteen,l,4439,large,4,F
1,digit,5 + 5 = 10,a,8901,small,4,T
1,digit,6 + 2 = 8,a,3201,small,4,T
1,word,six + two = eight,a,2438,small,4,T
1,word,three + nine = eleven,l,5293,large,4,F
1,digit,3 + 2 = 4,l,1141,small,4,F
1,word,six + nine = fourteen,l,8025,large,4,F
1,word,three + five = twelve,l,1734,small,4,F
0,digit,8 + 6 = 14,l,7853,large,4,T
1,digit,4 + 6 = 13,l,4191,small,4,F
1,digit,7 + 2 = 6,l,1949,small,4,F
1,word,three + seven = ten,a,1988,small,4,T
1,word,eight + eight = sixteen,a,1046,large,4,T
1,word,four + four = six,l,1214,small,4,F
1,digit,6 + 9 = 15,a,2270,large,4,T
1,digit,8 + 7 = 12,l,5305,large,4,F
1,digit,2 + 9 = 8,l,8134,small,4,F
1,word,eight + nine = seventeen,a,2221,large,4,T
1,digit,8 + 8 = 16,a,672,large,4,T
1,word,two + seven = eight,l,1175,small,4,F
1,word,eight + six = seventeen,l,1508,large,4,F
1,digit,9 + 8 = 17,a,1601,large,4,T
1,word,six + four = ten,a,2159,small,4,T
0,word,three + two = five,l,1220,small,4,T
1,word,six + six = twelve,a,1140,large,4,T
1,digit,9 + 5 = 14,a,2045,large,4,T
1,digit,4 + 3 = 9,l,1348,small,4,F
1,word,seven + six = twelve,l,3638,large,4,F
1,word,five + eight = thirteen,a,4846,large,4,T
1,word,two + eight = eleven,l,1145,small,4,F
1,word,four + nine = sixteen,l,4008,large,4,F
1,digit,2 + 8 = 7,l,1529,small,4,F
1,word,seven + four = eleven,a,7916,large,4,T
1,digit,3 + 6 = 9,a,1248,small,4,T
1,digit,8 + 4 = 12,a,970,large,4,T
1,digit,4 + 2 = 5,l,978,small,4,F
1,digit,3 + 5 = 8,a,960,small,4,T
1,word,three + six = seven,l,1312,small,4,F
1,digit,4 + 9 = 16,l,2102,large,4,F
1,digit,8 + 3 = 11,a,1288,small,4,T
1,digit,5 + 8 = 17,l,2765,large,4,F
1,word,seven + eight = thirteen,l,3739,large,4,F
1,digit,3 + 3 = 7,l,1620,small,4,F
1,digit,7 + 7 = 18,l,1449,large,4,F
1,word,two + nine = ten,l,1617,small,4,F
1,word,two + five = seven,a,3800,small,4,T
1,digit,9 + 9 = 18,a,1139,large,4,T
1,word,three + three = four,l,1761,small,4,F
1,word,six + five = eleven,a,1465,large,4,T
1,digit,5 + 4 = 11,l,1382,small,4,F
0,word,four + three = seven,l,1436,small,4,T
1,digit,6 + 6 = 15,l,1209,large,4,F
1,digit,5 + 2 = 7,a,1360,small,4,T
1,word,five + five = ten,a,1339,small,4,T
1,word,seven + seven = fifteen,l,5097,large,4,F
1,digit,3 + 7 = 10,a,790,small,4,T
1,word,two + two = five,l,4000,small,4,F
1,word,two + four = nine,l,5382,small,4,F
1,digit,5 + 7 = 11,l,5460,large,4,F
1,digit,7 + 4 = 11,A,3380,large,4,T
1,digit,6 + 5 = 11,a,3679,large,4,T
1,word,eight + three = eleven,a,5393,small,4,T
1,digit,7 + 9 = 13,l,3065,large,4,F
0,word,five + four = nine,l,3135,small,4,T
1,digit,6 + 7 = 14,l,4047,large,4,F
