correct,format,problem,response,response_time,size,subject_nr,truth
1,digit,2 + 8 = 10,a,1204,small,4,T
1,word,four + nine = thirteen,a,1078,large,4,T
1,word,four + five = thirteen,l,1986,small,4,F
1,word,eight + seven = fifteen,a,1274,large,4,T
1,digit,8 + 6 = 18,l,1146,large,4,F
1,digit,5 + 7 = 12,a,1310,large,4,T
1,word,seven + seven = fourteen,a,1053,large,4,T
0,word,nine + nine = fifteen,a,973,large,4,F
1,digit,2 + 3 = 5,a,1243,small,4,T
1,word,two + four = six,a,1679,small,4,T
0,word,six + six = nine,a,987,large,4,F
1,digit,8 + 8 = 13,l,1383,large,4,F
1,digit,3 + 3 = 6,a,794,small,4,T
1,digit,3 + 4 = 7,a,778,small,4,T
1,digit,7 + 3 = 12,l,1278,small,4,F
0,digit,3 + 6 = 7,a,1351,small,4,F
1,digit,6 + 5 = 14,l,972,large,4,F
1,digit,3 + 8 = 10,l,977,small,4,F
1,digit,5 + 3 = 4,l,819,small,4,F
0,digit,2 + 9 = 11,l,988,small,4,T
1,digit,7 + 7 = 14,a,906,large,4,T
1,word,eight + eight = eighteen,l,1210,large,4,F
0,digit,2 + 7 = 9,l,757,small,4,T
0,word,six + five = ten,a,835,large,4,F
0,word,three + three = six,l,925,small,4,T
1,word,seven + two = nine,a,599,small,4,T
0,digit,5 + 4 = 9,l,813,small,4,T
1,digit,2 + 5 = 11,l,791,small,4,F
0,digit,4 + 9 = 13,l,796,large,4,T
1,word,seven + nine = sixteen,a,1780,large,4,T
1,word,six + four = nine,l,2117,small,4,F
1,digit,7 + 9 = 16,a,1234,large,4,T
1,word,six + three = nine,a,1908,small,4,T
0,word,nine + six = fifteen,l,1800,large,4,T
1,word,seven + three = fourteen,l,1493,small,4,F
1,word,two + two = four,a,1187,small,4,T
1,word,four + four = eight,a,959,small,4,T
1,word,nine + five = eleven,l,1324,large,4,F
1,digit,9 + 9 = 17,l,948,large,4,F
0,word,six + eight = fourteen,l,1395,large,4,T
1,digit,4 + 2 = 6,a,981,small,4,T
0,digit,5 + 8 = 13,l,1419,large,4,T
1,word,two + six = five,l,1926,small,4,F
1,digit,5 + 5 = 8,l,1016,small,4,F
1,digit,9 + 8 = 15,l,1256,large,4,F
1,digit,6 + 2 = 5,l,793,small,4,F
1,word,seven + five = fourteen,l,1416,large,4,F
1,digit,7 + 4 = 13,l,1525,large,4,F
1,word,eight + nine = sixteen,l,2243,large,4,F
1,word,five + five = eight,l,1170,small,4,F
0,word,seven + six = thirteen,l,1772,large,4,T
1,digit,6 + 7 = 13,a,1003,large,4,T
1,digit,9 + 5 = 16,l,1233,large,4,F
0,digit,6 + 6 = 12,l,795,large,4,T
1,word,three + two = seven,l,1148,small,4,F
1,word,eight + five = seventeen,l,1631,large,4,F
1,digit,2 + 2 = 6,l,853,small,4,F
0,word,eight + two = ten,l,1085,small,4,T
1,digit,4 + 8 = 11,l,873,large,4,F
1,digit,4 + 4 = 9,l,826,small,4,F
0,word,five + three = eight,l,1127,small,4,T
1,word,three + nine = twelve,a,1045,large,4,T
1,word,two + nine = eleven,a,1045,small,4,T
1,word,four + eight = twelve,a,885,large,4,T
1,digit,7 + 8 = 15,a,631,large,4,T
