correct,format,problem,response,response_time,size,subject_nr,truth
1,digit,7 + 3 = 12,l,576,small,2,F
1,digit,4 + 8 = 11,l,788,large,2,F
0,word,eight + seven = fifteen,l,708,large,2,T
0,word,two + six = five,a,286,small,2,F
0,word,six + three = nine,l,457,small,2,T
1,word,seven + four = twelve,l,156,large,2,F
0,digit,6 + 6 = 12,l,904,large,2,T
0,digit,6 + 4 = 10,l,494,small,2,T
1,word,five + five = eight,l,1392,small,2,F
1,word,seven + nine = sixteen,a,759,large,2,T
0,word,five + three = eight,l,1207,small,2,T
1,word,nine + nine = fifteen,l,1913,large,2,F
1,word,two + four = six,a,2836,small,2,T
1,word,nine + five = eleven,l,2390,large,2,F
0,word,nine + six = fifteen,l,5257,large,2,T
1,word,two + two = four,a,1568,small,2,T
1,word,eight + five = seventeen,l,2016,large,2,F
0,word,two + nine = eleven,l,535,small,2,T
1,word,five + two = four,l,1476,small,2,F
0,digit,7 + 4 = 13,a,1267,large,2,F
1,digit,9 + 5 = 16,l,3049,large,2,F
0,digit,3 + 9 = 12,l,619,large,2,T
0,word,four + nine = thirteen,l,2146,large,2,T
1,digit,9 + 9 = 17,l,931,large,2,F
1,digit,6 + 5 = 14,l,1360,large,2,F
1,word,six + five = ten,l,1402,large,2,F
1,digit,7 + 7 = 14,a,1186,large,2,T
0,word,three + eight = twelve,a,2760,small,2,F
1,digit,7 + 9 = 16,a,2979,large,2,T
1,digit,8 + 8 = 13,l,1085,large,2,F
1,digit,5 + 5 = 8,l,1117,small,2,F
0,digit,5 + 4 = 9,l,1712,small,2,T
0,digit,6 + 7 = 13,l,1215,large,2,T
1,word,seven + six = thirteen,a,1977,large,2,T
1,digit,2 + 9 = 11,a,1213,small,2,T
0,word,eight + two = ten,l,1467,small,2,T
1,digit,5 + 7 = 12,a,1655,large,2,T
1,digit,9 + 8 = 15,l,1552,large,2,F
1,word,six + six = nine,l,1030,large,2,F
1,digit,3 + 8 = 10,l,1316,small,2,F
1,digit,3 + 4 = 7,a,766,small,2,T
0,word,six + eight = fourteen,l,1319,large,2,T
1,word,four + eight = twelve,a,1154,large,2,T
1,word,seven + seven = fourteen,a,1093,large,2,T
1,word,three + three = six,a,1188,small,2,T
1,word,four + five = thirteen,l,1356,small,2,F
1,word,four + four = eight,a,1844,small,2,T
0,digit,4 + 9 = 13,l,1235,large,2,T
1,digit,9 + 6 = 11,l,1391,large,2,F
1,digit,5 + 3 = 4,l,992,small,2,F
1,word,eight + eight = eighteen,l,1402,large,2,F
1,digit,2 + 2 = 6,l,1299,small,2,F
1,digit,8 + 6 = 18,l,1089,large,2,F
1,digit,4 + 2 = 6,a,947,small,2,T
1,word,three + nine = twelve,a,4133,large,2,T
1,word,three + two = seven,l,1578,small,2,F
1,word,six + four = nine,l,1345,small,2,F
1,word,seven + two = nine,a,1312,small,2,T
0,digit,7 + 8 = 15,l,951,large,2,T
1,digit,2 + 7 = 9,a,762,small,2,T
1,digit,2 + 3 = 5,a,891,small,2,T
1,word,seven + three = fourteen,l,1696,small,2,F
0,digit,5 + 8 = 13,l,891,large,2,T
1,word,three + four = six,l,1334,small,2,F
1,word,seven + five = fourteen,l,1372,large,2,F
1,digit,3 + 3 = 6,a,813,small,2,T
0,digit,4 + 4 = 9,a,964,small,2,F
1,digit,2 + 8 = 10,a,1020,small,2,T
1,digit,6 + 2 = 5,l,1069,small,2,F
1,digit,3 + 6 = 7,l,884,small,2,F
1,word,eight + nine = sixteen,l,2601,large,2,F
1,digit,2 + 5 = 11,l,1000,small,2,F
1,word,nine + five = fourteen,a,1882,large,2,T
1,word,five + seven = twelve,a,1821,large,2,T
1,digit,9 + 9 = 18,a,794,large,2,T
1,digit,6 + 5 = 11,a,1299,large,2,T
0,digit,8 + 7 = 12,a,1208,large,2,F
1,word,three + three = four,l,4207,small,2,F
1,digit,5 + 4 = 11,l,4569,small,2,F
1,digit,7 + 4 = 11,a,14310,large,2,T
1,word,seven + four = eleven,a,2776,large,2,T
1,word,six + five = eleven,a,1124,large,2,T
1,word,six + nine = fourteen,l,1525,large,2,F
1,word,three + five = twelve,l,2125,small,2,F
1,digit,3 + 3 = 7,l,782,small,2,F
0,digit,3 + 5 = 8,l,1003,small,2,T
1,digit,9 + 8 = 17,a,1092,large,2,T
1,digit,6 + 6 = 15,l,1027,large,2,F
1,digit,3 + 9 = 10,l,1095,large,2,F
1,digit,9 + 5 = 14,a,1789,large,2,T
1,digit,3 + 2 = 4,l,870,small,2,F
1,word,four + three = seven,a,1971,small,2,T
0,word,eight + three = eleven,l,1541,small,2,T
