correct,format,problem,response,response_time,size,subject_nr,truth
1,word,four + eight = twelve,a,1725,large,1,T
1,word,six + eight = fourteen,a,2089,large,1,T
1,word,three + eight = twelve,l,1783,small,1,F
1,digit,2 + 9 = 11,a,1306,small,1,T
1,word,eight + nine = sixteen,l,1740,large,1,F
1,word,seven + six = thirteen,a,1877,large,1,T
1,digit,9 + 8 = 15,l,1127,large,1,F
1,word,seven + three = fourteen,l,1284,small,1,F
1,word,seven + four = twelve,l,1690,large,1,F
1,digit,8 + 6 = 18,l,866,large,1,F
1,digit,6 + 5 = 14,l,901,large,1,F
1,digit,2 + 7 = 9,a,960,small,1,T
1,word,two + four = six,a,1672,small,1,T
1,digit,6 + 4 = 10,a,812,small,1,T
1,word,four + nine = thirteen,a,1915,large,1,T
0,digit,4 + 8 = 11,a,799,large,1,F
1,word,eight + two = ten,a,1328,small,1,T
1,word,four + four = eight,a,1027,small,1,T
1,digit,7 + 9 = 16,a,1276,large,1,T
1,digit,4 + 4 = 9,l,706,small,1,F
1,word,six + three = nine,a,1401,small,1,T
1,digit,5 + 3 = 4,l,894,small,1,F
1,word,seven + nine = sixteen,a,1774,large,1,T
1,digit,3 + 9 = 12,a,1015,large,1,T
1,digit,4 + 9 = 13,a,1554,large,1,T
1,word,nine + six = fifteen,a,1547,large,1,T
1,digit,5 + 4 = 9,a,1130,small,1,T
1,digit,5 + 8 = 13,a,1097,large,1,T
1,word,three + two = seven,l,1929,small,1,F
1,digit,2 + 3 = 5,a,896,small,1,T
1,digit,8 + 8 = 13,l,735,large,1,F
1,digit,6 + 6 = 12,a,765,large,1,T
1,digit,6 + 2 = 5,l,891,small,1,F
1,word,eight + eight = eighteen,l,1265,large,1,F
1,word,three + four = six,l,1033,small,1,F
1,digit,4 + 2 = 6,a,734,small,1,T
1,word,seven + five = fourteen,l,1461,large,1,F
1,digit,7 + 8 = 15,a,767,large,1,T
1,word,seven + seven = fourteen,a,839,large,1,T
1,word,two + two = four,a,1022,small,1,T
1,word,six + four = nine,l,1350,small,1,F
1,digit,5 + 5 = 8,l,762,small,1,F
0,digit,9 + 5 = 16,a,1133,large,1,F
1,word,nine + nine = fifteen,l,1554,large,1,F
1,word,three + three = six,a,906,small,1,T
1,digit,9 + 9 = 17,l,576,large,1,F
1,word,six + six = nine,l,590,large,1,F
1,word,nine + five = eleven,l,2547,large,1,F
1,digit,3 + 3 = 6,a,573,small,1,T
1,word,eight + seven = fifteen,a,1743,large,1,T
1,digit,5 + 7 = 12,a,1581,large,1,T
