correct,format,problem,response,response_time,size,subject_nr,truth
1,digit,4 + 2 = 6,a,1262,small,1,T
1,word,two + four = six,a,1166,small,1,T
1,digit,2 + 9 = 11,a,1018,small,1,T
1,word,nine + nine = fifteen,l,1451,large,1,F
1,digit,4 + 4 = 9,l,1394,small,1,F
1,word,three + four = six,l,2256,small,1,F
1,digit,2 + 7 = 9,a,1881,small,1,T
1,digit,2 + 5 = 11,l,991,small,1,F
1,digit,7 + 9 = 16,a,2359,large,1,T
1,word,four + five = thirteen,l,2078,small,1,F
1,word,two + nine = eleven,a,1288,small,1,T
1,digit,5 + 5 = 8,l,1369,small,1,F
1,word,seven + seven = fourteen,a,1189,large,1,T
1,digit,9 + 8 = 15,l,1425,large,1,F
1,digit,6 + 5 = 14,l,1115,large,1,F
1,digit,7 + 3 = 12,l,878,small,1,F
1,digit,3 + 9 = 12,a,1150,large,1,T
1,digit,4 + 9 = 13,a,1232,large,1,T
1,word,three + three = six,a,1656,small,1,T
1,word,three + nine = twelve,a,1857,large,1,T
0,digit,7 + 4 = 13,a,1390,large,1,F
1,word,nine + five = eleven,l,2739,large,1,F
1,digit,5 + 7 = 12,a,1528,large,1,T
1,word,six + five = ten,l,1363,large,1,F
1,word,seven + three = fourteen,l,1401,small,1,F
1,word,eight + five = seventeen,l,1143,large,1,F
1,word,seven + two = nine,a,922,small,1,T
1,word,six + three = nine,a,1501,small,1,T
0,word,seven + six = thirteen,l,1258,large,1,T
0,word,seven + four = twelve,a,961,large,1,F
1,digit,2 + 2 = 6,l,930,small,1,F
1,digit,6 + 2 = 5,l,937,small,1,F
0,word,seven + nine = sixteen,l,2089,large,1,T
1,digit,3 + 8 = 10,l,1233,small,1,F
1,digit,3 + 3 = 6,a,666,small,1,T
1,word,five + two = four,l,959,small,1,F
1,digit,5 + 4 = 9,a,2083,small,1,T
1,digit,8 + 6 = 18,l,1256,large,1,F
1,word,five + three = eight,a,3265,small,1,T
1,digit,3 + 4 = 7,a,948,small,1,T
1,word,three + eight = twelve,l,2073,small,1,F
1,word,eight + nine = sixteen,l,2452,large,1,F
1,word,six + eight = fourteen,a,1708,large,1,T
1,digit,9 + 9 = 17,l,917,large,1,F
1,digit,9 + 5 = 16,l,1007,large,1,F
1,digit,4 + 8 = 11,l,1161,large,1,F
1,digit,8 + 8 = 13,l,847,large,1,F
1,word,four + eight = twelve,a,1267,large,1,T
1,digit,2 + 8 = 10,a,1198,small,1,T
1,digit,5 + 3 = 4,l,1341,small,1,F
0,digit,6 + 6 = 12,l,1084,large,1,T
1,word,six + four = nine,l,1273,small,1,F
0,word,nine + six = fifteen,l,1160,large,1,T
1,digit,2 + 3 = 5,a,1200,small,1,T
1,word,eight + two = ten,a,1088,small,1,T
1,word,two + six = five,l,1259,small,1,F
0,word,four + four = eight,l,1942,small,1,T
1,word,three + two = seven,l,1222,small,1,F
1,word,eight + eight = eighteen,l,1179,large,1,F
1,word,five + five = eight,l,1197,small,1,F
1,word,six + six = nine,l,1084,large,1,F
1,digit,7 + 8 = 15,a,1151,large,1,T
1,digit,6 + 4 = 10,a,719,small,1,T
1,digit,3 + 6 = 7,l,910,small,1,F
1,digit,6 + 7 = 13,a,1049,large,1,T
1,digit,7 + 7 = 14,a,820,large,1,T
1,word,two + two = four,a,949,small,1,T
0,digit,5 + 8 = 13,l,1115,large,1,T
1,word,eight + seven = fifteen,a,1492,large,1,T
0,word,four + nine = thirteen,l,1472,large,1,T
1,word,seven + five = fourteen,l,2221,large,1,F
1,digit,9 + 6 = 11,l,1773,large,1,F
1,word,three + six = seven,l,1585,small,1,F
1,word,seven + nine = eighteen,l,1522,large,1,F
1,digit,9 + 9 = 18,a,1093,large,1,T
1,digit,4 + 9 = 16,l,1112,large,1,F
0,word,six + two = eight,l,820,small,1,T
1,word,six + four = ten,a,1516,small,1,T
1,word,seven + eight = thirteen,l,2329,large,1,F
1,word,three + three = four,l,1179,small,1,F
1,word,six + five = eleven,a,1792,large,1,T
1,digit,5 + 2 = 7,a,1024,small,1,T
1,digit,7 + 2 = 6,l,1038,small,1,F
1,word,two + nine = ten,l,2011,small,1,F
1,digit,4 + 6 = 13,l,1519,small,1,F
1,digit,8 + 7 = 12,l,1060,large,1,F
1,word,six + nine = fourteen,l,2267,large,1,F
0,word,four + three = seven,l,1427,small,1,T
0,digit,5 + 4 = 11,a,782,small,1,F
1,word,five + seven = twelve,a,3685,large,1,T
1,word,seven + four = eleven,a,1252,large,1,T
1,word,nine + nine = eighteen,a,1086,large,1,T
1,digit,6 + 6 = 15,l,1064,large,1,F
1,digit,4 + 2 = 5,l,837,small,1,F
0,word,two + two = five,a,1142,small,1,F
0,word,three + seven = ten,l,1631,small,1,T
1,digit,4 + 3 = 9,l,1077,small,1,F
1,digit,6 + 7 = 14,l,1169,large,1,F
1,digit,5 + 5 = 10,a,814,small,1,T
1,digit,5 + 8 = 17,l,981,large,1,F
0,digit,8 + 6 = 14,l,825,large,1,T
1,word,five + four = nine,a,1609,small,1,T
1,word,three + two = five,a,1150,small,1,T
0,digit,9 + 8 = 17,l,939,large,1,T
1,digit,3 + 9 = 10,l,1021,large,1,F
1,digit,3 + 6 = 9,a,819,small,1,T
