Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,new_column_1,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
NA,100,100,642.1612903,642.1612903,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,30,30,0,30,0,30,0,0,0,30,30,30,30,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,30,30,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,589,NA,36919,NA,NA,589,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,93993,NA,2250,NA,NA,95105,2254,NA,NA,95209,95799,95102,95209,Flan ,31,19907,31,yes,1024
NA,100,100,639.8125,639.8125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,31,31,0,31,0,31,0,0,0,31,31,31,31,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,567,NA,36919,NA,NA,567,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,95804,NA,2250,NA,NA,96914,2254,NA,NA,97016,97584,96912,97016,Flan ,32,20474,32,yes,1024
NA,100,100,638.4848485,638.4848485,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,32,32,0,32,0,32,0,0,0,32,32,32,32,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,596,NA,36919,NA,NA,596,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,97590,NA,2250,NA,NA,98702,2254,NA,NA,98807,99404,98700,98807,Flan ,33,21070,33,yes,1024
NA,100,100,636.1176471,636.1176471,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,33,33,0,33,0,33,0,0,0,33,33,33,33,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,558,NA,36919,NA,NA,558,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,99409,NA,2250,NA,NA,100511,2254,NA,NA,100613,101171,100509,100613,Flan ,34,21628,34,yes,1024
NA,100,100,634.3142857,634.3142857,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,34,34,0,34,0,34,0,0,0,34,34,34,34,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,573,NA,36919,NA,NA,573,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,101178,NA,2250,NA,NA,102293,2254,NA,NA,102396,102970,102290,102396,Flan ,35,22201,35,yes,1024
NA,100,100,631.5833333,631.5833333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,35,35,0,35,0,35,0,0,0,35,35,35,35,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,536,NA,36919,NA,NA,536,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,102975,NA,2250,NA,NA,104079,2254,NA,NA,104183,104720,104077,104183,Flan ,36,22737,36,yes,1024
NA,100,100,631.2972973,631.2972973,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,36,36,0,36,0,36,0,0,0,36,36,36,36,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,621,NA,36919,NA,NA,621,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,104726,NA,2250,NA,NA,105818,2254,NA,NA,105921,106543,105816,105921,Flan ,37,23358,37,yes,1024
NA,100,100,631.7368421,631.7368421,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,37,37,0,37,0,37,0,0,0,37,37,37,37,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,648,NA,36919,NA,NA,648,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,106548,NA,2250,NA,NA,107646,2254,NA,NA,107748,108396,107643,107748,Flan ,38,24006,38,yes,1024
NA,100,100,631.2820513,631.2820513,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,38,38,0,38,0,38,0,0,0,38,38,38,38,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,614,NA,36919,NA,NA,614,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,108402,NA,2250,NA,NA,109504,2254,NA,NA,109608,110224,109501,109608,Flan ,39,24620,39,yes,1024
NA,100,100,630.525,630.525,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,39,39,0,39,0,39,0,0,0,39,39,39,39,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,601,NA,36919,NA,NA,601,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,110229,NA,2250,NA,NA,111334,2254,NA,NA,111437,112039,111332,111437,Flan ,40,25221,40,yes,1024
NA,100,100,633.0487805,633.0487805,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,40,40,0,40,0,40,0,0,0,40,40,40,40,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,734,NA,36919,NA,NA,734,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,112045,NA,2250,NA,NA,113157,2254,NA,NA,113261,113996,113154,113261,Flan ,41,25955,41,yes,1024
NA,100,100,631.6190476,631.6190476,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,41,41,0,41,0,41,0,0,0,41,41,41,41,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,573,NA,36919,NA,NA,573,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,114002,NA,2250,NA,NA,115118,2254,NA,NA,115222,115796,115115,115222,Flan ,42,26528,42,yes,1024
NA,100,100,631.6046512,631.6046512,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,0,42,0,0,0,42,42,42,42,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,631,NA,36919,NA,NA,631,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,115802,NA,2250,NA,NA,116929,2254,NA,NA,117032,117664,116926,117032,Flan ,43,27159,43,yes,1024
NA,100,100,631.3181818,631.3181818,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,43,43,0,43,0,43,0,0,0,43,43,43,43,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,619,NA,36919,NA,NA,619,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,117670,NA,2250,NA,NA,118761,2254,NA,NA,118864,119484,118758,118864,Flan ,44,27778,44,yes,1024
NA,100,100,633.4888889,633.4888889,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,44,44,0,44,0,44,0,0,0,44,44,44,44,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,729,NA,36919,NA,NA,729,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,119492,NA,2250,NA,NA,120605,2254,NA,NA,120707,121436,120602,120707,Flan ,45,28507,45,yes,1024
NA,100,100,633.173913,633.173913,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,45,45,0,45,0,45,0,0,0,45,45,45,45,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,619,NA,36919,NA,NA,619,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,121442,NA,2250,NA,NA,122546,2254,NA,NA,122648,123268,122543,122648,Flan ,46,29126,46,yes,1024
NA,100,100,633.2553191,633.2553191,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,46,46,0,46,0,46,0,0,0,46,46,46,46,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,637,NA,36919,NA,NA,637,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,123274,NA,2250,NA,NA,124380,2254,NA,NA,124484,125122,124377,124483,Flan ,47,29763,47,yes,1024
NA,100,100,633.4375,633.4375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,47,47,0,47,0,47,0,0,0,47,47,47,47,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,642,NA,36919,NA,NA,642,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,125128,NA,2250,NA,NA,126241,2254,NA,NA,126344,126987,126239,126344,Flan ,48,30405,48,yes,1024
NA,100,100,632.1632653,632.1632653,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,48,48,0,48,0,48,0,0,0,48,48,48,48,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,571,NA,36919,NA,NA,571,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,126993,NA,2250,NA,NA,128105,2254,NA,NA,128209,128781,128102,128209,Flan ,49,30976,49,yes,1024
NA,100,100,632.18,632.18,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,49,49,0,49,0,49,0,0,0,49,49,49,49,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,633,NA,36919,NA,NA,633,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,128787,NA,2250,NA,NA,129896,2254,NA,NA,130000,130633,129894,130000,Flan ,50,31609,50,yes,1024
NA,100,100,631.6666667,631.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,50,50,0,50,0,50,0,0,0,50,50,50,50,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,606,NA,36919,NA,NA,606,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,130639,NA,2250,NA,NA,131748,2254,NA,NA,131850,132457,131745,131850,Flan ,51,32215,51,yes,1024
NA,100,100,630.8269231,630.8269231,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,51,51,0,51,0,51,0,0,0,51,51,51,51,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,588,NA,36919,NA,NA,588,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,132463,NA,2250,NA,NA,133561,2254,NA,NA,133665,134253,133558,133665,Flan ,52,32803,52,yes,1024
NA,100,100,629.7169811,629.7169811,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,52,52,0,52,0,52,0,0,0,52,52,52,52,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,572,NA,36919,NA,NA,572,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,134259,NA,2250,NA,NA,135360,2254,NA,NA,135464,136037,135358,135464,Flan ,53,33375,53,yes,1024
NA,100,100,630.1481481,630.1481481,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,0,53,0,0,0,53,53,53,53,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,653,NA,36919,NA,NA,653,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,136043,NA,2250,NA,NA,137155,2254,NA,NA,137257,137911,137153,137257,Flan ,54,34028,54,yes,1024
NA,100,100,629.7454545,629.7454545,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,54,54,0,54,0,54,0,0,0,54,54,54,54,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,608,NA,36919,NA,NA,608,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,137917,NA,2250,NA,NA,139021,2254,NA,NA,139125,139734,139018,139125,Flan ,55,34636,55,yes,1024
NA,100,100,630.5178571,630.5178571,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,55,55,0,55,0,55,0,0,0,55,55,55,55,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,673,NA,36919,NA,NA,673,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,139740,NA,2250,NA,NA,140862,2254,NA,NA,140965,141639,140860,140965,Flan ,56,35309,56,yes,1024
NA,100,100,631.5789474,631.5789474,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,56,56,0,56,0,56,0,0,0,56,56,56,56,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,691,NA,36919,NA,NA,691,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,141645,NA,2250,NA,NA,142745,2254,NA,NA,142848,143540,142743,142848,Flan ,57,36000,57,yes,1024
NA,100,100,634.637931,634.637931,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,57,57,0,57,0,57,0,0,0,57,57,57,57,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,809,NA,36919,NA,NA,809,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,143546,NA,2250,NA,NA,144658,2254,NA,NA,144762,145572,144656,144761,Flan ,58,36809,58,yes,1024
NA,100,100,636.1864407,636.1864407,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,58,58,0,58,0,58,0,0,0,58,58,58,58,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,726,NA,36919,NA,NA,726,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,145578,NA,2250,NA,NA,146684,2254,NA,NA,146787,147514,146681,146787,Flan ,59,37535,59,yes,1024
NA,100,100,635.2666667,635.2666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,59,59,0,59,0,59,0,0,0,59,59,59,59,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,581,NA,36919,NA,NA,581,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,147520,NA,2250,NA,NA,148631,2254,NA,NA,148735,149317,148628,148735,Flan ,60,38116,60,yes,1024
NA,100,100,635.9344262,635.9344262,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,60,60,0,60,0,60,0,0,0,60,60,60,60,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,676,NA,36919,NA,NA,676,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,149323,NA,2250,NA,NA,150423,2254,NA,NA,150527,151204,150420,150526,Flan ,61,38792,61,yes,1024
NA,100,100,635.4193548,635.4193548,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,61,61,0,61,0,61,0,0,0,61,61,61,61,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,604,NA,36919,NA,NA,604,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,151210,NA,2250,NA,NA,152312,2254,NA,NA,152414,153019,152309,152414,Flan ,62,39396,62,yes,1024
NA,100,100,635.4920635,635.4920635,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,62,62,0,62,0,62,0,0,0,62,62,62,62,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,640,NA,36919,NA,NA,640,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,153025,NA,2250,NA,NA,154141,2254,NA,NA,154245,154886,154138,154245,Flan ,63,40036,63,yes,1024
NA,100,100,635.25,635.25,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,63,63,0,63,0,63,0,0,0,63,63,63,63,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,620,NA,36919,NA,NA,620,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,154890,NA,2250,NA,NA,155999,2254,NA,NA,156103,156723,155997,156102,Flan ,64,40656,64,yes,1024
NA,100,100,634.7384615,634.7384615,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,64,64,0,64,0,64,0,0,0,64,64,64,64,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,602,NA,36919,NA,NA,602,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,156730,NA,2250,NA,NA,157839,2254,NA,NA,157942,158545,157837,157942,Flan ,65,41258,65,yes,1024
NA,100,100,633.7121212,633.7121212,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,65,65,0,65,0,65,0,0,0,65,65,65,65,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,567,NA,36919,NA,NA,567,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,158551,NA,2250,NA,NA,159662,2254,NA,NA,159766,160334,159659,159766,Flan ,66,41825,66,yes,1024
NA,100,100,633.6716418,633.6716418,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,66,66,0,66,0,66,0,0,0,66,66,66,66,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,631,NA,36919,NA,NA,631,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,160340,NA,2250,NA,NA,161457,2254,NA,NA,161559,162191,161454,161559,Flan ,67,42456,67,yes,1024
NA,100,100,633.5147059,633.5147059,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,67,67,0,67,0,67,0,0,0,67,67,67,67,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,623,NA,36919,NA,NA,623,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,162198,NA,2250,NA,NA,163299,2254,NA,NA,163403,164027,163297,163402,Flan ,68,43079,68,yes,1024
