"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_response","correct_skeyboard_response","count_ISI","count_block1","count_block2","count_block3","count_errorFedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_logger","count_sequence","count_skeyboard_response","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_skeyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_skeyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_logger","time_sequence","time_skeyboard_response","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"89.65517241379311","89.65517241379311","562.5344827586207","562.5344827586207","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","57","0","0","0","57","0","57","NA","57","0","0","0","57","57","57","57","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","57","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","605","NA","11765","NA","NA","605","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","122107","15586","NA","NA","100040","3815","NA","NA","123276","3820","NA","NA","123987","123273","123380","123380","Flanker Task HW","52","32627","58","yes","1024"
"89.83050847457628","89.83050847457628","563.6271186440678","563.6271186440678","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","58","0","0","0","58","0","58","NA","58","0","0","0","58","58","58","58","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","58","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","627","NA","11765","NA","NA","627","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","123997","15586","NA","NA","100040","3815","NA","NA","125122","3820","NA","NA","125855","125120","125226","125226","Flanker Task HW","53","33254","59","yes","1024"
"90","90","563.2333333333333","563.2333333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","59","0","0","0","59","0","59","NA","59","0","0","0","59","59","59","59","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","540","NA","11765","NA","NA","540","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","125862","15586","NA","NA","100040","3815","NA","NA","127003","3820","NA","NA","127650","127001","127108","127108","Flanker Task HW","54","33794","60","yes","1024"
"90.1639344262295","90.1639344262295","563.0655737704918","563.0655737704918","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","60","0","0","0","60","0","60","NA","60","0","0","0","60","60","60","60","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","553","NA","11765","NA","NA","553","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","127659","15586","NA","NA","100040","3815","NA","NA","128838","3820","NA","NA","129497","128835","128943","128942","Flanker Task HW","55","34347","61","yes","1024"
"90.3225806451613","90.3225806451613","561.6129032258065","561.6129032258065","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","61","0","0","0","61","0","61","NA","61","0","0","0","61","61","61","61","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","473","NA","11765","NA","NA","473","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","129502","15586","NA","NA","100040","3815","NA","NA","130639","3820","NA","NA","131218","130636","130743","130743","Flanker Task HW","56","34820","62","yes","1024"
"90.47619047619048","90.47619047619048","560.4126984126984","560.4126984126984","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","62","0","0","0","62","0","62","NA","62","0","0","0","62","62","62","62","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","486","NA","11765","NA","NA","486","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","131226","15586","NA","NA","100040","3815","NA","NA","132401","3820","NA","NA","132994","132398","132506","132504","Flanker Task HW","57","35306","63","yes","1024"
"90.625","90.625","561.6875","561.6875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","63","0","0","0","63","0","63","NA","63","0","0","0","63","63","63","63","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","642","NA","11765","NA","NA","642","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","133003","15586","NA","NA","100040","3815","NA","NA","134161","3820","NA","NA","134911","134158","134266","134266","Flanker Task HW","58","35948","64","yes","1024"
"90.76923076923077","90.76923076923077","560.4461538461538","560.4461538461538","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","64","0","0","0","64","0","64","NA","64","0","0","0","64","64","64","64","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","481","NA","11765","NA","NA","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","134922","15586","NA","NA","100040","3815","NA","NA","136081","3820","NA","NA","136668","136078","136185","136185","Flanker Task HW","59","36429","65","yes","1024"
"90.9090909090909","90.9090909090909","560","560","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","65","0","0","0","65","0","65","NA","65","0","0","0","65","65","65","65","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","531","NA","11765","NA","NA","531","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","136679","15586","NA","NA","100040","3815","NA","NA","137872","3820","NA","NA","138512","137870","137978","137978","Flanker Task HW","60","36960","66","yes","1024"
"91.04477611940298","91.04477611940298","558.9253731343283","558.9253731343283","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","66","0","0","0","66","0","66","NA","66","0","0","0","66","66","66","66","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","488","NA","11765","NA","NA","488","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","138523","15586","NA","NA","100040","3815","NA","NA","139725","3820","NA","NA","140318","139722","139830","139830","Flanker Task HW","61","37448","67","yes","1024"
"91.17647058823529","91.17647058823529","557.6029411764706","557.6029411764706","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","67","0","0","0","67","0","67","NA","67","0","0","0","67","67","67","67","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","469","NA","11765","NA","NA","469","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","140325","15586","NA","NA","100040","3815","NA","NA","141524","3820","NA","NA","142100","141521","141629","141629","Flanker Task HW","62","37917","68","yes","1024"
"91.30434782608695","91.30434782608695","556.927536231884","556.927536231884","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","68","0","0","0","68","0","68","NA","68","0","0","0","68","68","68","68","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","511","NA","11765","NA","NA","511","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","142110","15586","NA","NA","100040","3815","NA","NA","143291","3820","NA","NA","143907","143289","143394","143394","Flanker Task HW","63","38428","69","yes","1024"
"91.42857142857143","91.42857142857143","561.3285714285714","561.3285714285714","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","69","0","0","0","69","0","69","NA","69","0","0","0","69","69","69","69","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","865","NA","11765","NA","NA","865","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","143917","15586","NA","NA","100040","3815","NA","NA","145103","3820","NA","NA","146075","145100","145208","145208","Flanker Task HW","64","39293","70","yes","1024"
"91.54929577464789","91.54929577464789","559.6478873239437","559.6478873239437","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","70","0","0","0","70","0","70","NA","70","0","0","0","70","70","70","70","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","442","NA","11765","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","146085","15586","NA","NA","100040","3815","NA","NA","147234","3820","NA","NA","147783","147231","147339","147339","Flanker Task HW","65","39735","71","yes","1024"
"91.66666666666667","91.66666666666667","558.0138888888889","558.0138888888889","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","71","0","0","0","71","0","71","NA","71","0","0","0","71","71","71","71","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","442","NA","11765","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","147794","15586","NA","NA","100040","3815","NA","NA","148939","3820","NA","NA","149486","148937","149043","149043","Flanker Task HW","66","40177","72","yes","1024"
"91.78082191780823","91.78082191780823","558.0958904109589","558.0958904109589","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","72","0","0","0","72","0","72","NA","72","0","0","0","72","72","72","72","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","564","NA","11765","NA","NA","564","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","149493","15586","NA","NA","100040","3815","NA","NA","150650","3820","NA","NA","151321","150648","150755","150755","Flanker Task HW","67","40741","73","yes","1024"
"91.89189189189189","91.89189189189189","557.9594594594595","557.9594594594595","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","73","0","0","0","73","0","73","NA","73","0","0","0","73","73","73","73","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","548","NA","11765","NA","NA","548","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","151332","15586","NA","NA","100040","3815","NA","NA","152440","3820","NA","NA","153096","152437","152545","152544","Flanker Task HW","68","41289","74","yes","1024"
"92","92","557.2533333333333","557.2533333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","74","0","0","0","74","0","74","NA","74","0","0","0","74","74","74","74","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","505","NA","11765","NA","NA","505","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","153105","15586","NA","NA","100040","3815","NA","NA","154227","3820","NA","NA","154839","154225","154332","154331","Flanker Task HW","69","41794","75","yes","1024"
"92.10526315789474","92.10526315789474","555.7894736842105","555.7894736842105","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","75","0","0","0","75","0","75","NA","75","0","0","0","75","75","75","75","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","446","NA","11765","NA","NA","446","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","154849","15586","NA","NA","100040","3815","NA","NA","155976","3820","NA","NA","156528","155974","156080","156080","Flanker Task HW","70","42240","76","yes","1024"
"92.20779220779221","92.20779220779221","554.2467532467532","554.2467532467532","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","76","0","0","0","76","0","76","NA","76","0","0","0","76","76","76","76","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","437","NA","11765","NA","NA","437","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","156538","15586","NA","NA","100040","3815","NA","NA","157685","3820","NA","NA","158228","157682","157789","157789","Flanker Task HW","71","42677","77","yes","1024"
"92.3076923076923","92.3076923076923","552.8846153846154","552.8846153846154","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","77","0","0","0","77","0","77","NA","77","0","0","0","77","77","77","77","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","448","NA","11765","NA","NA","448","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","158238","15586","NA","NA","100040","3815","NA","NA","159396","3820","NA","NA","159950","159394","159500","159500","Flanker Task HW","72","43125","78","yes","1024"
"92.40506329113924","92.40506329113924","553.7721518987341","553.7721518987341","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","78","0","0","0","78","0","78","NA","78","0","0","0","78","78","78","78","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","623","NA","11765","NA","NA","623","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","159959","15586","NA","NA","100040","3815","NA","NA","161126","3820","NA","NA","161856","161123","161231","161231","Flanker Task HW","73","43748","79","yes","1024"
"92.5","92.5","552.9375","552.9375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","79","0","0","0","79","0","79","NA","79","0","0","0","79","79","79","79","Sun Sep 19 23:03:20 2021","1500","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","487","NA","11765","NA","NA","487","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","161866","15586","NA","NA","100040","3815","NA","NA","163041","3820","NA","NA","163636","163038","163147","163146","Flanker Task HW","74","44235","80","yes","1024"
"92.5925925925926","92.5925925925926","556.4320987654321","556.4320987654321","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","80","0","0","0","80","0","80","NA","80","0","0","0","80","80","80","80","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","836","NA","11765","1660","NA","836","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","163646","15586","166341","NA","100040","3815","NA","NA","166437","3820","164680","NA","167378","166434","166541","166541","Flanker Task HW","75","45071","81","yes","1024"
"92.6829268292683","92.6829268292683","554.4512195121952","554.4512195121952","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","81","0","0","0","81","0","81","NA","81","0","0","0","81","81","81","81","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","394","NA","11765","1660","NA","394","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","167892","15586","166341","NA","100040","3815","167388","NA","169021","3820","164680","NA","169520","169018","169124","169124","Flanker Task HW","76","45465","82","yes","1024"
"92.7710843373494","92.7710843373494","553.0240963855422","553.0240963855422","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","82","0","0","0","82","0","82","NA","82","0","0","0","82","82","82","82","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","436","NA","11765","1660","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","169528","15586","166341","NA","100040","3815","167388","NA","170706","3820","164680","NA","171250","170704","170811","170811","Flanker Task HW","77","45901","83","yes","1024"
"92.85714285714286","92.85714285714286","551.5","551.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","83","0","0","0","83","0","83","NA","83","0","0","0","83","83","83","83","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","425","NA","11765","1660","NA","425","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","171261","15586","166341","NA","100040","3815","167388","NA","172398","3820","164680","NA","172930","172395","172503","172503","Flanker Task HW","78","46326","84","yes","1024"
"91.76470588235294","91.76470588235294","549","549","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","h","0","84","0","0","0","84","0","84","NA","84","0","0","0","84","84","84","84","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","339","NA","11765","1660","NA","339","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","172941","15586","166341","NA","100040","3815","167388","NA","174104","3820","164680","NA","174553","174101","174209","174208","Flanker Task HW","78","46665","85","yes","1024"
"91.86046511627907","91.86046511627907","547.5581395348837","547.5581395348837","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","85","0","0","0","85","0","85","NA","85","0","0","0","85","85","85","85","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","425","NA","11765","1660","NA","425","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","175069","15586","166341","NA","174565","3815","167388","NA","176206","3820","164680","NA","176738","176203","176311","176311","Flanker Task HW","79","47090","86","yes","1024"
"91.95402298850574","91.95402298850574","545.5632183908046","545.5632183908046","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","86","0","0","0","86","0","86","NA","86","0","0","0","86","86","86","86","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","374","NA","11765","1660","NA","374","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","176748","15586","166341","NA","174565","3815","167388","NA","177921","3820","164680","NA","178403","177918","178025","178025","Flanker Task HW","80","47464","87","yes","1024"
"90.9090909090909","90.9090909090909","543.7840909090909","543.7840909090909","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","s","0","87","0","0","0","87","0","87","NA","87","0","0","0","87","87","87","87","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","389","NA","11765","1660","NA","389","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","178413","15586","166341","NA","174565","3815","167388","NA","179529","3820","164680","NA","180024","179526","179633","179633","Flanker Task HW","80","47853","88","yes","1024"
"91.01123595505618","91.01123595505618","543.1685393258427","543.1685393258427","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","88","0","0","0","88","0","88","NA","88","0","0","0","88","88","88","88","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","489","NA","11765","1660","NA","489","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","180540","15586","166341","NA","180036","3815","167388","NA","181680","3820","164680","NA","182278","181677","181786","181786","Flanker Task HW","81","48342","89","yes","1024"
"91.11111111111111","91.11111111111111","542.2333333333333","542.2333333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","89","0","0","0","89","0","89","NA","89","0","0","0","89","89","89","89","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","459","NA","11765","1660","NA","459","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","182288","15586","166341","NA","180036","3815","167388","NA","183502","3820","164680","NA","184068","183499","183606","183606","Flanker Task HW","82","48801","90","yes","1024"
"91.20879120879121","91.20879120879121","542.054945054945","542.054945054945","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","90","0","0","0","90","0","90","NA","90","0","0","0","90","90","90","90","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","526","NA","11765","1660","NA","526","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","184078","15586","166341","NA","180036","3815","167388","NA","185207","3820","164680","NA","185840","185204","185312","185312","Flanker Task HW","83","49327","91","yes","1024"
"91.30434782608695","91.30434782608695","541.3695652173913","541.3695652173913","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","91","0","0","0","91","0","91","NA","91","0","0","0","91","91","91","91","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","479","NA","11765","1660","NA","479","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","185851","15586","166341","NA","180036","3815","167388","NA","187066","3820","164680","NA","187653","187063","187171","187171","Flanker Task HW","84","49806","92","yes","1024"
"91.39784946236558","91.39784946236558","542.8387096774194","542.8387096774194","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","92","0","0","0","92","0","92","NA","92","0","0","0","92","92","92","92","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","678","NA","11765","1660","NA","678","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","187659","15586","166341","NA","180036","3815","167388","NA","188843","3820","164680","NA","189629","188840","188947","188947","Flanker Task HW","85","50484","93","yes","1024"
