"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_Sequence","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_Sequence","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.38709677419355","98.38709677419355","499.5","499.5","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","61","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","493","NA","134675","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","239022","240095","136789","NA","NA","146902","2105","NA","NA","240098","2113","NA","NA","240200","240694","240200","Flanker Task","61","30969","62","yes","1024"
"98.41269841269842","98.41269841269842","499.1904761904762","499.1904761904762","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","62","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","480","NA","134675","NA","NA","480","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","240699","241774","136789","NA","NA","146902","2105","NA","NA","241776","2113","NA","NA","241878","242359","241878","Flanker Task","62","31449","63","yes","1024"
"98.4375","98.4375","500.109375","500.109375","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","63","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","558","NA","134675","NA","NA","558","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","242363","243437","136789","NA","NA","146902","2105","NA","NA","243440","2113","NA","NA","243542","244101","243542","Flanker Task","63","32007","64","yes","1024"
"98.46153846153847","98.46153846153847","500.89230769230767","500.89230769230767","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","64","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","551","NA","134675","NA","NA","551","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","244105","245178","136789","NA","NA","146902","2105","NA","NA","245181","2113","NA","NA","245283","245836","245283","Flanker Task","64","32558","65","yes","1024"
"98.48484848484848","98.48484848484848","499.27272727272725","499.27272727272725","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","65","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","394","NA","134675","NA","NA","394","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","245840","246913","136789","NA","NA","146902","2105","NA","NA","246916","2113","NA","NA","247018","247413","247018","Flanker Task","65","32952","66","yes","1024"
"98.50746268656717","98.50746268656717","498.2238805970149","498.2238805970149","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","66","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","429","NA","134675","NA","NA","429","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","247417","248491","136789","NA","NA","146902","2105","NA","NA","248493","2113","NA","NA","248595","249025","248594","Flanker Task","66","33381","67","yes","1024"
"98.52941176470588","98.52941176470588","497.80882352941177","497.80882352941177","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","67","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","470","NA","134675","NA","NA","470","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","249029","250103","136789","NA","NA","146902","2105","NA","NA","250105","2113","NA","NA","250207","250679","250207","Flanker Task","67","33851","68","yes","1024"
"98.55072463768116","98.55072463768116","496.8985507246377","496.8985507246377","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","68","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","435","NA","134675","NA","NA","435","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","250683","251756","136789","NA","NA","146902","2105","NA","NA","251759","2113","NA","NA","251861","252297","251861","Flanker Task","68","34286","69","yes","1024"
"98.57142857142857","98.57142857142857","495.24285714285713","495.24285714285713","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","69","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","381","NA","134675","NA","NA","381","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","252301","253375","136789","NA","NA","146902","2105","NA","NA","253378","2113","NA","NA","253480","253862","253480","Flanker Task","69","34667","70","yes","1024"
"98.59154929577464","98.59154929577464","495.77464788732397","495.77464788732397","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","70","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","533","NA","134675","NA","NA","533","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","253866","254940","136789","NA","NA","146902","2105","NA","NA","254942","2113","NA","NA","255044","255578","255044","Flanker Task","70","35200","71","yes","1024"
"98.61111111111111","98.61111111111111","496.375","496.375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","71","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","539","NA","134675","NA","NA","539","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","255582","256655","136789","NA","NA","146902","2105","NA","NA","256658","2113","NA","NA","256760","257300","256760","Flanker Task","71","35739","72","yes","1024"
"98.63013698630137","98.63013698630137","495.2328767123288","495.2328767123288","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","72","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","413","NA","134675","NA","NA","413","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","257304","258387","136789","NA","NA","146902","2105","NA","NA","258389","2113","NA","NA","258491","258905","258491","Flanker Task","72","36152","73","yes","1024"
"98.64864864864865","98.64864864864865","494.4189189189189","494.4189189189189","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","73","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","435","NA","134675","NA","NA","435","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","258909","259982","136789","NA","NA","146902","2105","NA","NA","259985","2113","NA","NA","260087","260524","260087","Flanker Task","73","36587","74","yes","1024"
"98.66666666666667","98.66666666666667","493.9066666666667","493.9066666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","74","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","456","NA","134675","NA","NA","456","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","260528","261601","136789","NA","NA","146902","2105","NA","NA","261604","2113","NA","NA","261706","262163","261706","Flanker Task","74","37043","75","yes","1024"
"98.6842105263158","98.6842105263158","493.10526315789474","493.10526315789474","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","75","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","433","NA","134675","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","262167","263240","136789","NA","NA","146902","2105","NA","NA","263243","2113","NA","NA","263345","263780","263345","Flanker Task","75","37476","76","yes","1024"
"98.7012987012987","98.7012987012987","494.42857142857144","494.42857142857144","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","76","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","595","NA","134675","NA","NA","595","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","263784","264857","136789","NA","NA","146902","2105","NA","NA","264860","2113","NA","NA","264962","265558","264962","Flanker Task","76","38071","77","yes","1024"
"98.71794871794872","98.71794871794872","493.94871794871796","493.94871794871796","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","77","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","457","NA","134675","NA","NA","457","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","265562","266636","136789","NA","NA","146902","2105","NA","NA","266638","2113","NA","NA","266740","267199","266740","Flanker Task","77","38528","78","yes","1024"
"98.73417721518987","98.73417721518987","493.55696202531647","493.55696202531647","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","78","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","463","NA","134675","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","267203","268276","136789","NA","NA","146902","2105","NA","NA","268279","2113","NA","NA","268381","268846","268381","Flanker Task","78","38991","79","yes","1024"
"98.75","98.75","492.475","492.475","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","79","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","Sat Sep 25 16:42:57 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","407","NA","134675","NA","NA","407","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","268850","269930","136789","NA","NA","146902","2105","NA","NA","269933","2113","NA","NA","270035","270443","270035","Flanker Task","79","39398","80","yes","1024"
"98.76543209876543","98.76543209876543","496.1111111111111","496.1111111111111","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","80","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","787","NA","134675","13341","NA","787","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","270447","284873","136789","284814","NA","146902","2105","NA","NA","284875","2113","271472","NA","284977","285765","284977","Flanker Task","80","40185","81","yes","1024"
"97.5609756097561","97.5609756097561","494.2560975609756","494.2560975609756","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","81","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","344","NA","134675","13341","NA","344","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","286271","287345","136789","284814","NA","146902","2105","285769","NA","287347","2113","271472","NA","287449","287794","287449","Flanker Task","80","40529","82","yes","1024"
"97.59036144578313","97.59036144578313","493.2530120481928","493.2530120481928","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","82","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","411","NA","134675","13341","NA","411","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","288300","289374","136789","284814","NA","287798","2105","285769","NA","289377","2113","271472","NA","289479","289892","289479","Flanker Task","81","40940","83","yes","1024"
"97.61904761904762","97.61904761904762","492.0357142857143","492.0357142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","83","83","0","0","0","83","0","83","0","83","0","0","0","83","83","83","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","391","NA","134675","13341","NA","391","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","289896","290970","136789","284814","NA","287798","2105","285769","NA","290973","2113","271472","NA","291075","291467","291075","Flanker Task","82","41331","84","yes","1024"
"97.6470588235294","97.6470588235294","490.3058823529412","490.3058823529412","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","84","84","0","0","0","84","0","84","0","84","0","0","0","84","84","84","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","345","NA","134675","13341","NA","345","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","291472","292545","136789","284814","NA","287798","2105","285769","NA","292548","2113","271472","NA","292650","292997","292649","Flanker Task","83","41676","85","yes","1024"
"96.51162790697674","96.51162790697674","489.1744186046512","489.1744186046512","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","85","85","0","0","0","85","0","85","0","85","0","0","0","85","85","85","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","393","NA","134675","13341","NA","393","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","293001","294075","136789","284814","NA","287798","2105","285769","NA","294078","2113","271472","NA","294180","294574","294180","Flanker Task","83","42069","86","yes","1024"
"96.55172413793103","96.55172413793103","488.2988505747126","488.2988505747126","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","86","86","0","0","0","86","0","86","0","86","0","0","0","86","86","86","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","413","NA","134675","13341","NA","413","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","295081","296155","136789","284814","NA","294578","2105","285769","NA","296157","2113","271472","NA","296259","296674","296259","Flanker Task","84","42482","87","yes","1024"
"96.5909090909091","96.5909090909091","487.60227272727275","487.60227272727275","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","87","87","0","0","0","87","0","87","0","87","0","0","0","87","87","87","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","427","NA","134675","13341","NA","427","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","296678","297752","136789","284814","NA","294578","2105","285769","NA","297755","2113","271472","NA","297857","298286","297857","Flanker Task","85","42909","88","yes","1024"
"96.62921348314607","96.62921348314607","487.2247191011236","487.2247191011236","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","88","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","454","NA","134675","13341","NA","454","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","298290","299364","136789","284814","NA","294578","2105","285769","NA","299366","2113","271472","NA","299468","299923","299467","Flanker Task","86","43363","89","yes","1024"
"96.66666666666667","96.66666666666667","486.3888888888889","486.3888888888889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","89","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","412","NA","134675","13341","NA","412","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","299927","301001","136789","284814","NA","294578","2105","285769","NA","301003","2113","271472","NA","301105","301519","301105","Flanker Task","87","43775","90","yes","1024"
"96.7032967032967","96.7032967032967","485.1978021978022","485.1978021978022","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","90","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","378","NA","134675","13341","NA","378","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","301523","302596","136789","284814","NA","294578","2105","285769","NA","302599","2113","271472","NA","302701","303081","302701","Flanker Task","88","44153","91","yes","1024"
"95.65217391304348","95.65217391304348","483.5978260869565","483.5978260869565","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","91","91","0","0","0","91","0","91","0","91","0","0","0","91","91","91","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","338","NA","134675","13341","NA","338","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","303085","304159","136789","284814","NA","294578","2105","285769","NA","304161","2113","271472","NA","304263","304603","304263","Flanker Task","88","44491","92","yes","1024"
"95.6989247311828","95.6989247311828","482.61290322580646","482.61290322580646","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","92","92","0","0","0","92","0","92","0","92","0","0","0","92","92","92","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","392","NA","134675","13341","NA","392","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","305109","306183","136789","284814","NA","304607","2105","285769","NA","306185","2113","271472","NA","306287","306681","306287","Flanker Task","89","44883","93","yes","1024"
"95.74468085106383","95.74468085106383","482.20212765957444","482.20212765957444","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","93","93","0","0","0","93","0","93","0","93","0","0","0","93","93","93","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","444","NA","134675","13341","NA","444","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","306685","307760","136789","284814","NA","304607","2105","285769","NA","307763","2113","271472","NA","307865","308311","307865","Flanker Task","90","45327","94","yes","1024"
"95.78947368421052","95.78947368421052","482.7894736842105","482.7894736842105","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","94","94","0","0","0","94","0","94","0","94","0","0","0","94","94","94","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","538","NA","134675","13341","NA","538","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","308315","309388","136789","284814","NA","304607","2105","285769","NA","309391","2113","271472","NA","309493","310032","309493","Flanker Task","91","45865","95","yes","1024"
"94.79166666666667","94.79166666666667","481.6875","481.6875","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","95","95","0","0","0","95","0","95","0","95","0","0","0","95","95","95","Sat Sep 25 16:42:57 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","15","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","377","NA","134675","13341","NA","377","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","310036","311110","136789","284814","NA","304607","2105","285769","NA","311112","2113","271472","NA","311214","311593","311214","Flanker Task","91","46242","96","yes","1024"
