"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Finish","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Finish","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909091","90.9090909091","481.636363636","481.636363636","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","10","0","0","0","10","0","10","10","10","10","10","10","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","490","NA","2588","NA","NA","490","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","22358","3071","NA","NA","8050","3062","NA","23468","23571","24062","23463","23571","Flanker Task","10","5298","11","yes","1024"
"91.6666666667","91.6666666667","482.75","482.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","11","0","0","0","11","0","11","11","11","11","11","11","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","495","NA","2588","NA","NA","495","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5661","NA","NA","NA","24072","3071","NA","NA","8050","3062","NA","25188","25296","25792","25183","25296","Flanker Task","11","5793","12","yes","1024"
"92.3076923077","92.3076923077","489.692307692","489.692307692","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","12","0","0","0","12","0","12","12","12","12","12","12","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","573","NA","2588","NA","NA","573","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","25799","3071","NA","NA","8050","3062","NA","26910","27018","27592","26905","27018","Flanker Task","12","6366","13","yes","1024"
"92.8571428571","92.8571428571","491.5","491.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","13","0","0","0","13","0","13","13","13","13","13","13","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","515","NA","2588","NA","NA","515","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","27599","3071","NA","NA","8050","3062","NA","28718","28827","29343","28714","28826","Flanker Task","13","6881","14","yes","1024"
"93.3333333333","93.3333333333","500.266666667","500.266666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","14","0","0","0","14","0","14","14","14","14","14","14","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","623","NA","2588","NA","NA","623","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","29354","3071","NA","NA","8050","3062","NA","30470","30578","31202","30466","30577","Flanker Task","14","7504","15","yes","1024"
"93.75","93.75","505.8125","505.8125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","15","0","0","0","15","0","15","15","15","15","15","15","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","589","NA","2588","NA","NA","589","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","31212","3071","NA","NA","8050","3062","NA","32328","32437","33027","32324","32436","Flanker Task","15","8093","16","yes","1024"
"94.1176470588","94.1176470588","522.117647059","522.117647059","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","16","0","0","0","16","0","16","16","16","16","16","16","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","783","NA","2588","NA","NA","783","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","33037","3071","NA","NA","8050","3062","NA","34157","34265","35049","34153","34265","Flanker Task","16","8876","17","yes","1024"
"94.4444444444","94.4444444444","525.055555556","525.055555556","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","17","0","0","0","17","0","17","17","17","17","17","17","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","575","NA","2588","NA","NA","575","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5661","NA","NA","NA","35055","3071","NA","NA","8050","3062","NA","36168","36277","36853","36163","36276","Flanker Task","17","9451","18","yes","1024"
"94.7368421053","94.7368421053","527.157894737","527.157894737","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","18","0","0","0","18","0","18","18","18","18","18","18","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","565","NA","2588","NA","NA","565","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","36860","3071","NA","NA","8050","3062","NA","37969","38079","38645","37964","38078","Flanker Task","18","10016","19","yes","1024"
"95","95","529.1","529.1","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","19","0","0","0","19","0","19","19","19","19","19","19","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","566","NA","2588","NA","NA","566","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","38655","3071","NA","NA","8050","3062","NA","39773","39882","40449","39768","39881","Flanker Task","19","10582","20","yes","1024"
"95.2380952381","95.2380952381","526.952380952","526.952380952","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","20","0","0","0","20","0","20","20","20","20","20","20","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","484","NA","2588","NA","NA","484","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","40456","3071","NA","NA","8050","3062","NA","41572","41676","42161","41567","41675","Flanker Task","20","11066","21","yes","1024"
"95.4545454545","95.4545454545","525.954545455","525.954545455","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","21","0","0","0","21","0","21","21","21","21","21","21","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","505","NA","2588","NA","NA","505","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","42168","3071","NA","NA","8050","3062","NA","43284","43392","43898","43281","43392","Flanker Task","21","11571","22","yes","1024"
"95.652173913","95.652173913","536.956521739","536.956521739","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","22","0","0","0","22","0","22","22","22","22","22","22","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","779","NA","2588","NA","NA","779","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","43908","3071","NA","NA","8050","3062","NA","45015","45123","45903","45011","45123","Flanker Task","22","12350","23","yes","1024"
"95.8333333333","95.8333333333","548.833333333","548.833333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","23","0","0","0","23","0","23","23","23","23","23","23","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","822","NA","2588","NA","NA","822","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","45912","3071","NA","NA","8050","3062","NA","47027","47135","47958","47023","47134","Flanker Task","23","13172","24","yes","1024"
"96","96","548.04","548.04","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","24","0","0","0","24","0","24","24","24","24","24","24","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","529","NA","2588","NA","NA","529","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","47966","3071","NA","NA","8050","3062","NA","49085","49194","49724","49079","49193","Flanker Task","24","13701","25","yes","1024"
"96.1538461538","96.1538461538","551.269230769","551.269230769","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","25","0","0","0","25","0","25","25","25","25","25","25","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","632","NA","2588","NA","NA","632","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","49734","3071","NA","NA","8050","3062","NA","50867","50970","51603","50862","50970","Flanker Task","25","14333","26","yes","1024"
"96.2962962963","96.2962962963","550.296296296","550.296296296","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","26","0","0","0","26","0","26","26","26","26","26","26","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","525","NA","2588","NA","NA","525","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5661","NA","NA","NA","51610","3071","NA","NA","8050","3062","NA","52728","52837","53363","52723","52836","Flanker Task","26","14858","27","yes","1024"
"92.8571428571","92.8571428571","548.392857143","548.392857143","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","0","27","0","0","0","27","0","27","27","27","27","27","27","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","497","NA","2588","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5661","NA","NA","NA","53373","3071","NA","NA","8050","3062","NA","54496","54600","55098","54492","54600","Flanker Task","26","15355","28","yes","1024"
"93.1034482759","93.1034482759","548.413793103","548.413793103","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","28","0","0","0","28","0","28","28","28","28","28","28","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","549","NA","2588","NA","NA","549","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5661","NA","NA","NA","55612","3071","NA","NA","55104","3062","NA","56737","56845","57395","56732","56844","Flanker Task","27","15904","29","yes","1024"
"93.3333333333","93.3333333333","547.833333333","547.833333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","29","0","0","0","29","0","29","29","29","29","29","29","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","531","NA","2588","NA","NA","531","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5661","NA","NA","NA","57402","3071","NA","NA","55104","3062","NA","58524","58633","59165","58519","58632","Flanker Task","28","16435","30","yes","1024"
"93.5483870968","93.5483870968","550.806451613","550.806451613","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","30","0","0","0","30","0","30","30","30","30","30","30","09/23/21 16:37:44","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","640","NA","2588","NA","NA","640","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5661","NA","NA","NA","59172","3071","NA","NA","55104","3062","NA","60288","60392","61033","60284","60392","Flanker Task","29","17075","31","yes","1024"
