"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Closing","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Closing","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Closing","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Closing","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"83.33333333333333","83.33333333333333","450.6666666666667","450.6666666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","11","0","0","0","11","0","11","11","11","11","11","11","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","438","NA","47885","NA","NA","438","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","50482","NA","NA","NA","68321","2596","NA","NA","61286","2588","NA","69379","69480","69919","69377","69480","Flanker Task","10","5408","12","yes","1024"
"84.61538461538461","84.61538461538461","447.38461538461536","447.38461538461536","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","12","0","0","0","12","0","12","12","12","12","12","12","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","408","NA","47885","NA","NA","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","50482","NA","NA","NA","69924","2596","NA","NA","61286","2588","NA","70982","71086","71494","70980","71086","Flanker Task","11","5816","13","yes","1024"
"78.57142857142857","78.57142857142857","439.2142857142857","439.2142857142857","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","13","0","0","0","13","0","13","13","13","13","13","13","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","333","NA","47885","NA","NA","333","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","50482","NA","NA","NA","71498","2596","NA","NA","61286","2588","NA","72555","72660","72994","72553","72660","Flanker Task","11","6149","14","yes","1024"
"80","80","446","446","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","14","0","0","0","14","0","14","14","14","14","14","14","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","541","NA","47885","NA","NA","541","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","50482","NA","NA","NA","73498","2596","NA","NA","72997","2588","NA","74555","74659","75200","74553","74659","Flanker Task","12","6690","15","yes","1024"
"81.25","81.25","442.5625","442.5625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","15","0","0","0","15","0","15","15","15","15","15","15","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","391","NA","47885","NA","NA","391","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","50482","NA","NA","NA","75206","2596","NA","NA","72997","2588","NA","76264","76368","76759","76261","76368","Flanker Task","13","7081","16","yes","1024"
"82.3529411764706","82.3529411764706","443.1764705882353","443.1764705882353","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","16","0","0","0","16","0","16","16","16","16","16","16","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","453","NA","47885","NA","NA","453","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","50482","NA","NA","NA","76763","2596","NA","NA","72997","2588","NA","77821","77926","78379","77819","77926","Flanker Task","14","7534","17","yes","1024"
"83.33333333333333","83.33333333333333","444.55555555555554","444.55555555555554","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","17","0","0","0","17","0","17","17","17","17","17","17","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","468","NA","47885","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","50482","NA","NA","NA","78383","2596","NA","NA","72997","2588","NA","79441","79546","80014","79439","79545","Flanker Task","15","8002","18","yes","1024"
"84.21052631578948","84.21052631578948","442.05263157894734","442.05263157894734","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","18","0","0","0","18","0","18","18","18","18","18","18","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","397","NA","47885","NA","NA","397","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","50482","NA","NA","NA","80019","2596","NA","NA","72997","2588","NA","81076","81177","81574","81074","81177","Flanker Task","16","8399","19","yes","1024"
"85","85","439.05","439.05","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","19","0","0","0","19","0","19","19","19","19","19","19","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","382","NA","47885","NA","NA","382","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","50482","NA","NA","NA","81579","2596","NA","NA","72997","2588","NA","82636","82737","83120","82635","82737","Flanker Task","17","8781","20","yes","1024"
"85.71428571428571","85.71428571428571","443.9047619047619","443.9047619047619","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","20","0","0","0","20","0","20","20","20","20","20","20","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","541","NA","47885","NA","NA","541","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","50482","NA","NA","NA","83125","2596","NA","NA","72997","2588","NA","84183","84287","84829","84181","84287","Flanker Task","18","9322","21","yes","1024"
"86.36363636363636","86.36363636363636","442.95454545454544","442.95454545454544","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","21","0","0","0","21","0","21","21","21","21","21","21","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","423","NA","47885","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","50482","NA","NA","NA","84834","2596","NA","NA","72997","2588","NA","85892","85996","86420","85890","85996","Flanker Task","19","9745","22","yes","1024"
"86.95652173913044","86.95652173913044","443.4347826086956","443.4347826086956","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","22","0","0","0","22","0","22","22","22","22","22","22","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","454","NA","47885","NA","NA","454","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","50482","NA","NA","NA","86424","2596","NA","NA","72997","2588","NA","87481","87584","88039","87479","87584","Flanker Task","20","10199","23","yes","1024"
"87.5","87.5","441.5833333333333","441.5833333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","23","0","0","0","23","0","23","23","23","23","23","23","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","399","NA","47885","NA","NA","399","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","50482","NA","NA","NA","88042","2596","NA","NA","72997","2588","NA","89099","89200","89600","89097","89200","Flanker Task","21","10598","24","yes","1024"
"88","88","443.12","443.12","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","24","0","0","0","24","0","24","24","24","24","24","24","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","480","NA","47885","NA","NA","480","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","50482","NA","NA","NA","89606","2596","NA","NA","72997","2588","NA","90664","90769","91249","90661","90769","Flanker Task","22","11078","25","yes","1024"
"88.46153846153847","88.46153846153847","444.65384615384613","444.65384615384613","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","25","0","0","0","25","0","25","25","25","25","25","25","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","483","NA","47885","NA","NA","483","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","50482","NA","NA","NA","91254","2596","NA","NA","72997","2588","NA","92312","92416","92900","92310","92416","Flanker Task","23","11561","26","yes","1024"
"88.88888888888889","88.88888888888889","442.81481481481484","442.81481481481484","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","26","0","0","0","26","0","26","26","26","26","26","26","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","395","NA","47885","NA","NA","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","50482","NA","NA","NA","92905","2596","NA","NA","72997","2588","NA","93963","94064","94460","93961","94064","Flanker Task","24","11956","27","yes","1024"
"89.28571428571429","89.28571428571429","443.25","443.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","27","0","0","0","27","0","27","27","27","27","27","27","Tue Sep 21 08:32:56 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AV-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","455","NA","47885","NA","NA","455","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","50482","NA","NA","NA","94465","2596","NA","NA","72997","2588","NA","95523","95624","96080","95521","95624","Flanker Task","25","12411","28","yes","1024"
