"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_Fixation","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.80459770114942","90.80459770114942","678.551724137931","678.551724137931","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","86","86","0","0","86","0","0","86","86","86","0","86","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","632","23855","18100","632","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","569532","571773","568437","569514","3335","118550","483745","3353","100449","570552","573791","574424","27221","573791","NA","Sternberg Task","79","59034","87","yes","1024"
"90.9090909090909","90.9090909090909","677.3181818181819","677.3181818181819","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","87","87","87","0","0","87","0","0","87","87","87","0","87","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","570","23855","18100","570","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","575536","577775","574443","575518","3335","118550","483745","3353","100449","576554","579793","580364","27221","579793","NA","Sternberg Task","80","59604","88","yes","1024"
"91.01123595505618","91.01123595505618","675.0112359550562","675.0112359550562","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","88","88","0","0","88","0","0","88","88","88","0","88","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","472","23855","18100","472","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","581481","583723","580387","581463","3335","118550","483745","3353","100449","582502","585741","586214","27221","585741","NA","Sternberg Task","81","60076","89","yes","1024"
"91.11111111111111","91.11111111111111","673.9","673.9","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","89","89","0","0","89","0","0","89","89","89","0","89","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","575","23855","18100","575","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","587329","589569","586234","587311","3335","118550","483745","3353","100449","588348","591589","592166","27221","591589","NA","Sternberg Task","82","60651","90","yes","1024"
"91.20879120879121","91.20879120879121","673.1538461538462","673.1538461538462","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","90","0","0","90","0","0","90","90","90","0","90","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","606","23855","18100","606","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","593283","595525","592189","593265","3335","118550","483745","3353","100449","594304","597543","598151","27221","597543","NA","Sternberg Task","83","61257","91","yes","1024"
"91.30434782608695","91.30434782608695","671.6413043478261","671.6413043478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","91","91","0","0","91","0","0","91","91","91","0","91","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","534","23855","18100","534","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","599264","601505","598170","599247","3335","118550","483745","3353","100449","600283","603523","604058","27221","603523","NA","Sternberg Task","84","61791","92","yes","1024"
"91.39784946236558","91.39784946236558","672.1935483870968","672.1935483870968","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","92","92","0","0","92","0","0","92","92","92","0","92","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","723","23855","18100","723","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","605165","607401","604077","605147","3335","118550","483745","3353","100449","606183","609419","610144","27221","609419","NA","Sternberg Task","85","62514","93","yes","1024"
"91.48936170212765","91.48936170212765","675.7765957446809","675.7765957446809","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","93","93","93","0","0","93","0","0","93","93","93","0","93","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","left","left","NA","1009","23855","18100","1009","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","611250","613483","610163","611232","3335","118550","483745","3353","100449","612268","615502","616512","27221","615502","NA","Sternberg Task","86","63523","94","yes","1024"
"91.57894736842105","91.57894736842105","675.578947368421","675.578947368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","94","94","94","0","0","94","0","0","94","94","94","0","94","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","657","23855","18100","657","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","617625","619865","616536","617607","3335","118550","483745","3353","100449","618645","621884","622542","27221","621884","NA","Sternberg Task","87","64180","95","yes","1024"
"91.66666666666667","91.66666666666667","675.1875","675.1875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","95","0","0","95","0","0","95","95","95","0","95","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","638","23855","18100","638","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","623651","625891","622560","623633","3335","118550","483745","3353","100449","624670","627910","628549","27221","627910","NA","Sternberg Task","88","64818","96","yes","1024"
"91.75257731958763","91.75257731958763","677.1237113402062","677.1237113402062","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","96","96","0","0","96","0","0","96","96","96","0","96","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","863","23855","18100","863","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","629661","631900","628567","629643","3335","118550","483745","3353","100449","630679","633918","634783","27221","633918","NA","Sternberg Task","89","65681","97","yes","1024"
"91.83673469387755","91.83673469387755","676.1224489795918","676.1224489795918","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","97","97","0","0","97","0","0","97","97","97","0","97","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","579","23855","18100","579","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","635893","638131","634800","635875","3335","118550","483745","3353","100449","636911","640153","640733","27221","640153","NA","Sternberg Task","90","66260","98","yes","1024"
"91.91919191919192","91.91919191919192","675.4040404040404","675.4040404040404","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","98","98","0","0","98","0","0","98","98","98","0","98","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","605","23855","18100","605","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","641846","644085","640751","641828","3335","118550","483745","3353","100449","642865","646103","646709","27221","646103","NA","Sternberg Task","91","66865","99","yes","1024"
"92","92","674.21","674.21","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","99","99","0","0","99","0","0","99","99","99","0","99","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","556","23855","18100","556","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","647822","650060","646728","647804","3335","118550","483745","3353","100449","648841","652078","652636","27221","652078","NA","Sternberg Task","92","67421","100","yes","1024"
"92.07920792079207","92.07920792079207","675.1881188118812","675.1881188118812","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","100","100","0","0","100","0","0","100","100","100","0","100","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","left","left","NA","773","23855","18100","773","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","653750","655988","652655","653732","3335","118550","483745","3353","100449","654769","658005","658780","27221","658005","NA","Sternberg Task","93","68194","101","yes","1024"
"92.15686274509804","92.15686274509804","675.5","675.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","101","101","0","0","101","0","0","101","101","101","0","101","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","707","23855","18100","707","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","659889","662127","658799","659871","3335","118550","483745","3353","100449","660907","664145","664854","27221","664145","NA","Sternberg Task","94","68901","102","yes","1024"
"92.23300970873787","92.23300970873787","674.7281553398059","674.7281553398059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","102","102","0","0","102","0","0","102","102","102","0","102","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","596","23855","18100","596","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","665962","668199","664872","665944","3335","118550","483745","3353","100449","666980","670218","670816","27221","670217","NA","Sternberg Task","95","69497","103","yes","1024"
"92.3076923076923","92.3076923076923","674.7692307692307","674.7692307692307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","103","103","0","0","103","0","0","103","103","103","0","103","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","left","left","NA","679","23855","18100","679","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","671930","674169","670838","671912","3335","118550","483745","3353","100449","672949","676188","676869","27221","676187","NA","Sternberg Task","96","70176","104","yes","1024"
"92.38095238095238","92.38095238095238","676.3333333333334","676.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","104","104","0","0","104","0","0","104","104","104","0","104","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","92","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","839","23855","18100","839","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","677982","680218","676887","677964","3335","118550","483745","3353","100449","679000","682237","683078","27221","682236","NA","Sternberg Task","97","71015","105","yes","1024"
"92.45283018867924","92.45283018867924","674.6981132075472","674.6981132075472","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","105","105","105","0","0","105","0","0","105","105","105","0","105","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","93","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","503","23855","18100","503","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","684191","686427","683096","684172","3335","118550","483745","3353","100449","685209","688447","688951","27221","688446","NA","Sternberg Task","98","71518","106","yes","1024"
"92.5233644859813","92.5233644859813","674.2897196261682","674.2897196261682","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","106","106","0","0","106","0","0","106","106","106","0","106","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","94","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","631","23855","18100","631","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","690062","692299","688970","690044","3335","118550","483745","3353","100449","691080","694315","694948","27221","694315","NA","Sternberg Task","99","72149","107","yes","1024"
"92.5925925925926","92.5925925925926","677.824074074074","677.824074074074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","107","107","0","0","107","0","0","107","107","107","0","107","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","95","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","1056","23855","18100","1056","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","696040","698274","694966","696024","3335","118550","483745","3353","100449","697056","700290","701348","27221","700290","NA","Sternberg Task","100","73205","108","yes","1024"
"92.66055045871559","92.66055045871559","679.4311926605504","679.4311926605504","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","108","108","0","0","108","0","0","108","108","108","0","108","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","853","23855","18100","853","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","702444","704678","701367","702427","3335","118550","483745","3353","100449","703460","706693","707547","27221","706693","NA","Sternberg Task","101","74058","109","yes","1024"
"92.72727272727273","92.72727272727273","679","679","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","109","109","0","0","109","0","0","109","109","109","0","109","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","632","23855","18100","632","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","708640","710880","707565","708625","3335","118550","483745","3353","100449","709659","712899","713533","27221","712899","NA","Sternberg Task","102","74690","110","yes","1024"
"92.7927927927928","92.7927927927928","680.018018018018","680.018018018018","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","110","110","110","0","0","110","0","0","110","110","110","0","110","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","98","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","792","23855","18100","792","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","714655","716889","713551","714634","3335","118550","483745","3353","100449","715671","718904","719698","27221","718904","NA","Sternberg Task","103","75482","111","yes","1024"
"92.85714285714286","92.85714285714286","678.75","678.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","111","111","0","0","111","0","0","111","111","111","0","111","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","99","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","538","23855","18100","538","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","720803","723037","719715","720785","3335","118550","483745","3353","100449","721819","725053","725593","27221","725053","NA","Sternberg Task","104","76020","112","yes","1024"
"92.92035398230088","92.92035398230088","678.858407079646","678.858407079646","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","112","112","112","112","0","0","112","0","0","112","112","112","0","112","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","100","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","691","23855","18100","691","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","726692","728928","725611","726676","3335","118550","483745","3353","100449","727708","730944","731636","27221","730944","NA","Sternberg Task","105","76711","113","yes","1024"
"92.98245614035088","92.98245614035088","676.6315789473684","676.6315789473684","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","113","113","113","0","0","113","0","0","113","113","113","0","113","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","101","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","425","23855","18100","425","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","732729","734962","731654","732714","3335","118550","483745","3353","100449","733744","736978","737404","27221","736978","NA","Sternberg Task","106","77136","114","yes","1024"
"93.04347826086956","93.04347826086956","675.7391304347826","675.7391304347826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","114","114","0","0","114","0","0","114","114","114","0","114","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","102","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","left","left","NA","574","23855","18100","574","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","738500","740740","737423","738484","3335","118550","483745","3353","100449","739519","742758","743333","27221","742758","NA","Sternberg Task","107","77710","115","yes","1024"
"93.10344827586206","93.10344827586206","675.3275862068965","675.3275862068965","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","115","115","0","0","115","0","0","115","115","115","0","115","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","103","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","628","23855","18100","628","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","744443","746681","743352","744424","3335","118550","483745","3353","100449","745460","748700","749330","27221","748700","NA","Sternberg Task","108","78338","116","yes","1024"
"93.16239316239316","93.16239316239316","674.9316239316239","674.9316239316239","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","116","116","116","0","0","116","0","0","116","116","116","0","116","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","104","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","629","23855","18100","629","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","750445","752685","749350","750425","3335","118550","483745","3353","100449","751465","754706","755337","27221","754706","NA","Sternberg Task","109","78967","117","yes","1024"
"93.22033898305085","93.22033898305085","674.3220338983051","674.3220338983051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","117","117","117","0","0","117","0","0","117","117","117","0","117","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","105","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","603","23855","18100","603","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","756450","758687","755355","756432","3335","118550","483745","3353","100449","757469","760706","761311","27221","760706","NA","Sternberg Task","110","79570","118","yes","1024"
"93.27731092436974","93.27731092436974","672.6638655462185","672.6638655462185","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","118","118","0","0","118","0","0","118","118","118","0","118","0","Sun Oct 18 20:39:12 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","106","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/subject-1.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","477","23855","18100","477","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","762437","764676","761329","762412","3335","118550","483745","3353","100449","763455","766695","767173","27221","766695","NA","Sternberg Task","111","80047","119","yes","1024"
