"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_ISI","count_Instructions1","count_Practiceloop","count_closing","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instructions2","count_keyboard_response","count_logger","count_memoryset","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_suppress_warnings","repeat_cycle","response","response_Instructions1","response_closing","response_instructions2","response_keyboard_response","response_time","response_time_Instructions1","response_time_closing","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions1","time_Practiceloop","time_closing","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instructions2","time_keyboard_response","time_logger","time_memoryset","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.6666666667","98.6666666667","769.786666667","769.786666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","0","0","0","74","0","0","74","74","74","0","74","74","74","74","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","864","7556","NA","35110","864","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","501995","1933","9490","NA","498629","1926","120642","499779","499782","406637","85532","504001","504866","500788","504000","Sternberg Task","74","57734","75","yes","1024"
"98.6842105263","98.6842105263","767.802631579","767.802631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","0","0","0","75","0","0","75","75","75","0","75","75","75","75","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","619","7556","NA","35110","619","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","508221","1933","9490","NA","504871","1926","120642","506006","506009","406637","85532","510227","510848","507015","510226","Sternberg Task","75","58353","76","yes","1024"
"98.7012987013","98.7012987013","765.025974026","765.025974026","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","0","0","0","76","0","0","76","76","76","0","76","76","76","76","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","554","7556","NA","35110","554","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","514210","1933","9490","NA","510853","1926","120642","511995","511998","406637","85532","516216","516772","513004","516216","Sternberg Task","76","58907","77","yes","1024"
"98.7179487179","98.7179487179","768.961538462","768.961538462","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","0","0","0","77","0","0","77","77","77","0","77","77","77","77","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","1072","7556","NA","35110","1072","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","520125","1933","9490","NA","516777","1926","120642","517910","517912","406637","85532","522131","523205","518918","522131","Sternberg Task","77","59979","78","yes","1024"
"98.7341772152","98.7341772152","770.430379747","770.430379747","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","0","0","0","78","0","0","78","78","78","0","78","78","78","78","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","885","7556","NA","35110","885","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","526563","1933","9490","NA","523210","1926","120642","524348","524351","406637","85532","528569","529456","525357","528569","Sternberg Task","78","60864","79","yes","1024"
"98.75","98.75","766.975","766.975","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","0","0","0","79","0","0","79","79","79","0","79","79","79","79","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","494","7556","NA","35110","494","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","532809","1933","9490","NA","529462","1926","120642","530596","530598","406637","85532","534816","535312","531604","534815","Sternberg Task","79","61358","80","yes","1024"
"98.7654320988","98.7654320988","765.259259259","765.259259259","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","0","0","0","80","0","0","80","80","80","0","80","80","80","80","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","space","left","628","7556","NA","35110","628","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","538667","1933","9490","NA","535317","1926","120642","536452","536455","406637","85532","540673","541303","537460","540673","Sternberg Task","80","61986","81","yes","1024"
"98.7804878049","98.7804878049","766.146341463","766.146341463","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","0","0","0","81","0","0","81","81","81","0","81","81","81","81","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","space","left","838","7556","NA","35110","838","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","544662","1933","9490","NA","541310","1926","120642","542448","542450","406637","85532","546668","547507","543456","546668","Sternberg Task","81","62824","82","yes","1024"
"98.7951807229","98.7951807229","767.192771084","767.192771084","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","0","0","0","82","0","0","82","82","82","0","82","82","82","82","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","space","left","853","7556","NA","35110","853","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","550865","1933","9490","NA","547512","1926","120642","548649","548652","406637","85532","552871","553726","549657","552871","Sternberg Task","82","63677","83","yes","1024"
"98.8095238095","98.8095238095","766.142857143","766.142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","0","0","0","83","0","0","83","83","83","0","83","83","83","83","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","679","7556","NA","35110","679","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","557080","1933","9490","NA","553731","1926","120642","554866","554869","406637","85532","559086","559767","555875","559085","Sternberg Task","83","64356","84","yes","1024"
"97.6470588235","97.6470588235","767.823529412","767.823529412","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","84","0","0","0","84","0","0","84","84","84","0","84","84","84","84","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","right","left","NA","space","right","909","7556","NA","35110","909","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","563135","1933","9490","NA","559772","1926","120642","560920","560923","406637","85532","565142","566053","561928","565141","Sternberg Task","83","65265","85","yes","1024"
"97.6744186047","97.6744186047","769.511627907","769.511627907","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","0","0","85","0","0","85","85","85","0","85","85","85","85","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","913","7556","NA","35110","913","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","569406","1933","9490","NA","559772","1926","120642","567191","567194","566058","85532","571409","572324","568199","571409","Sternberg Task","84","66178","86","yes","1024"
"97.7011494253","97.7011494253","767.379310345","767.379310345","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","0","0","86","0","0","86","86","86","0","86","86","86","86","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","584","7556","NA","35110","584","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","575680","1933","9490","NA","572329","1926","120642","573465","573468","566058","85532","577686","578272","574473","577685","Sternberg Task","85","66762","87","yes","1024"
"97.7272727273","97.7272727273","766.272727273","766.272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","0","0","0","87","0","0","87","87","87","0","87","87","87","87","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","670","7556","NA","35110","670","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","581626","1933","9490","NA","578277","1926","120642","579411","579414","566058","85532","583632","584303","580419","583632","Sternberg Task","86","67432","88","yes","1024"
"97.7528089888","97.7528089888","764.853932584","764.853932584","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","0","0","88","0","0","88","88","88","0","88","88","88","88","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","640","7556","NA","35110","640","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","587653","1933","9490","NA","584308","1926","120642","585439","585441","566058","85532","589659","590301","586446","589659","Sternberg Task","87","68072","89","yes","1024"
"97.7777777778","97.7777777778","766.8","766.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","0","0","0","89","0","0","89","89","89","0","89","89","89","89","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","940","7556","NA","35110","940","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","593658","1933","9490","NA","590306","1926","120642","591444","591446","566058","85532","595665","596607","592452","595664","Sternberg Task","88","69012","90","yes","1024"
"97.8021978022","97.8021978022","765.43956044","765.43956044","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","0","0","90","0","0","90","90","90","0","90","90","90","90","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","643","7556","NA","35110","643","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","599972","1933","9490","NA","596612","1926","120642","597757","597760","566058","85532","601979","602623","598766","601978","Sternberg Task","89","69655","91","yes","1024"
"97.8260869565","97.8260869565","764.293478261","764.293478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","0","0","0","91","0","0","91","91","91","0","91","91","91","91","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","660","7556","NA","35110","660","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","605978","1933","9490","NA","602628","1926","120642","603763","603766","566058","85532","607984","608645","604772","607983","Sternberg Task","90","70315","92","yes","1024"
"96.7741935484","96.7741935484","764.849462366","764.849462366","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","92","0","0","0","92","0","0","92","92","92","0","92","92","92","92","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","yes","0","right","left","NA","space","right","816","7556","NA","35110","816","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","612004","1933","9490","NA","608651","1926","120642","609790","609792","566058","85532","614012","614830","610799","614011","Sternberg Task","90","71131","93","yes","1024"
"96.8085106383","96.8085106383","764.712765957","764.712765957","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","0","0","0","93","0","0","93","93","93","0","93","93","93","93","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","752","7556","NA","35110","752","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","618186","1933","9490","NA","608651","1926","120642","615972","615974","614835","85532","620192","620946","616980","620192","Sternberg Task","91","71883","94","yes","1024"
"96.8421052632","96.8421052632","765.2","765.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","0","0","0","94","0","0","94","94","94","0","94","94","94","94","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","space","left","811","7556","NA","35110","811","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","624307","1933","9490","NA","620951","1926","120642","622092","622095","614835","85532","626313","627126","623100","626313","Sternberg Task","92","72694","95","yes","1024"
"96.875","96.875","765.34375","765.34375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","0","0","95","0","0","95","95","95","0","95","95","95","95","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","space","left","779","7556","NA","35110","779","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","630488","1933","9490","NA","627131","1926","120642","628273","628276","614835","85532","632494","633275","629281","632494","Sternberg Task","93","73473","96","yes","1024"
"96.9072164948","96.9072164948","766.391752577","766.391752577","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","0","0","96","0","0","96","96","96","0","96","96","96","96","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","867","7556","NA","35110","867","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","636632","1933","9490","NA","633280","1926","120642","634418","634420","614835","85532","638638","639507","635425","638638","Sternberg Task","94","74340","97","yes","1024"
"96.9387755102","96.9387755102","767.683673469","767.683673469","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","0","0","0","97","0","0","97","97","97","0","97","97","97","97","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","893","7556","NA","35110","893","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","642860","1933","9490","NA","639512","1926","120642","640646","640648","614835","85532","644866","645760","641654","644866","Sternberg Task","95","75233","98","yes","1024"
"96.9696969697","96.9696969697","767.828282828","767.828282828","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","0","0","0","98","0","0","98","98","98","0","98","98","98","98","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","782","7556","NA","35110","782","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","649115","1933","9490","NA","645766","1926","120642","646901","646903","614835","85532","651121","651904","647909","651121","Sternberg Task","96","76015","99","yes","1024"
"97","97","771.4","771.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","0","0","0","99","0","0","99","99","99","0","99","99","99","99","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","1125","7556","NA","35110","1125","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","655263","1933","9490","NA","651910","1926","120642","653049","653052","614835","85532","657270","658397","654057","657269","Sternberg Task","97","77140","100","yes","1024"
"97.0297029703","97.0297029703","774.930693069","774.930693069","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","0","0","0","100","0","0","100","100","100","0","100","100","100","100","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","1128","7556","NA","35110","1128","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","661749","1933","9490","NA","658403","1926","120642","659535","659538","614835","85532","663756","664886","660543","663756","Sternberg Task","98","78268","101","yes","1024"
"97.0588235294","97.0588235294","777.303921569","777.303921569","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","0","0","101","0","0","101","101","101","0","101","101","101","101","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","1017","7556","NA","35110","1017","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","668250","1933","9490","NA","664891","1926","120642","666035","666038","614835","85532","670256","671274","667044","670255","Sternberg Task","99","79285","102","yes","1024"
"97.0873786408","97.0873786408","776.310679612","776.310679612","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","0","0","0","102","0","0","102","102","102","0","102","102","102","102","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","space","left","675","7556","NA","35110","675","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","674629","1933","9490","NA","671280","1926","120642","672414","672417","614835","85532","676635","677311","673423","676634","Sternberg Task","100","79960","103","yes","1024"
"96.1538461538","96.1538461538","788.076923077","788.076923077","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","103","0","0","0","103","0","0","103","103","103","0","103","103","103","103","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","yes","0","None","left","NA","space","None","2000","7556","NA","35110","2000","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","680679","1933","9490","NA","677316","1926","120642","678464","678467","614835","85532","682685","684686","679472","682685","Sternberg Task","100","81960","104","yes","1024"
"96.1904761905","96.1904761905","786.723809524","786.723809524","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","0","0","0","104","0","0","104","104","104","0","104","104","104","104","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","space","left","646","7556","NA","35110","646","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","688053","1933","9490","NA","677316","1926","120642","685838","685840","684691","85532","690059","690707","686846","690059","Sternberg Task","101","82606","105","yes","1024"
"96.2264150943","96.2264150943","786.122641509","786.122641509","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","0","0","0","105","0","0","105","105","105","0","105","105","105","105","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","723","7556","NA","35110","723","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","694062","1933","9490","NA","690712","1926","120642","691847","691850","684691","85532","696069","696794","692856","696069","Sternberg Task","102","83329","106","yes","1024"
"96.261682243","96.261682243","785.906542056","785.906542056","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","0","0","0","106","0","0","106","106","106","0","106","106","106","106","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","763","7556","NA","35110","763","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","700149","1933","9490","NA","696799","1926","120642","697934","697937","684691","85532","702157","702922","698943","702156","Sternberg Task","103","84092","107","yes","1024"
"96.2962962963","96.2962962963","788.425925926","788.425925926","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","0","0","0","107","0","0","107","107","107","0","107","107","107","107","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","space","left","1058","7556","NA","35110","1058","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","706280","1933","9490","NA","702927","1926","120642","704065","704067","684691","85532","708286","709346","705074","708286","Sternberg Task","104","85150","108","yes","1024"
