"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_Instructions2","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_instruction1","response_keyboard_response","response_thankYou","response_time","response_time_Instructions2","response_time_instruction1","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions2","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"69.696969697","69.696969697","541.666666667","541.666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","32","0","32","32","0","0","32","32","0","32","32","32","0","32","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","484","10755","7216","484","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","222190","89877","206825","219978","6785","100633","219981","218778","6792","224196","224682","220987","14010","224195","NA","Sternberg task","23","17875","33","yes","1024"
"70.5882352941","70.5882352941","540.529411765","540.529411765","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","0","33","33","0","0","33","33","0","33","33","33","0","33","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","503","10755","7216","503","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","228121","89877","224703","225906","6785","100633","225909","218778","6792","230128","230633","226915","14010","230128","NA","Sternberg task","24","18378","34","yes","1024"
"71.4285714286","71.4285714286","537.542857143","537.542857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","0","34","34","0","0","34","34","0","34","34","34","0","34","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","436","10755","7216","436","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","234069","89877","230655","231854","6785","100633","231858","218778","6792","236076","236514","232863","14010","236075","NA","Sternberg task","25","18814","35","yes","1024"
"69.4444444444","69.4444444444","537.388888889","537.388888889","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","35","0","35","35","0","0","35","35","0","35","35","35","0","35","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","532","10755","7216","532","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","239959","89877","236542","237743","6785","100633","237747","218778","6792","241963","242497","238753","14010","241962","NA","Sternberg task","25","19346","36","yes","1024"
"67.5675675676","67.5675675676","536.756756757","536.756756757","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","36","0","36","36","0","0","36","36","0","36","36","36","0","36","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","514","10755","7216","514","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","245943","89877","236542","243728","6785","100633","243732","242527","6792","247949","248465","244737","14010","247948","NA","Sternberg task","25","19860","37","yes","1024"
"68.4210526316","68.4210526316","539.315789474","539.315789474","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","0","37","37","0","0","37","37","0","37","37","37","0","37","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","634","10755","7216","634","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","251910","89877","236542","249695","6785","100633","249699","248495","6792","253917","254553","250704","14010","253916","NA","Sternberg task","26","20494","38","yes","1024"
"69.2307692308","69.2307692308","539.461538462","539.461538462","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","0","38","38","0","0","38","38","0","38","38","38","0","38","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","545","10755","7216","545","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","257994","89877","254580","255780","6785","100633","255784","248495","6792","259999","260546","256789","14010","259999","NA","Sternberg task","27","21039","39","yes","1024"
"67.5","67.5","540.475","540.475","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","39","0","39","39","0","0","39","39","0","39","39","39","0","39","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","right","right","NA","580","10755","7216","580","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","263990","89877","260574","261775","6785","100633","261779","248495","6792","265996","266578","262784","14010","265996","NA","Sternberg task","27","21619","40","yes","1024"
"68.2926829268","68.2926829268","540.487804878","540.487804878","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","0","40","40","0","0","40","40","0","40","40","40","0","40","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","541","10755","7216","541","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","270012","89877","260574","267797","6785","100633","267801","266599","6792","272018","272561","268806","14010","272018","NA","Sternberg task","28","22160","41","yes","1024"
"69.0476190476","69.0476190476","542.69047619","542.69047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","0","41","41","0","0","41","41","0","41","41","41","0","41","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","633","10755","7216","633","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","276007","89877","272594","273792","6785","100633","273796","266599","6792","278014","278649","274801","14010","278013","NA","Sternberg task","29","22793","42","yes","1024"
"67.4418604651","67.4418604651","545.418604651","545.418604651","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","42","0","42","42","0","0","42","42","0","42","42","42","0","42","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","660","10755","7216","660","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","282080","89877","278669","279868","6785","100633","279872","266599","6792","284083","284745","280877","14010","284083","NA","Sternberg task","29","23453","43","yes","1024"
"68.1818181818","68.1818181818","545.977272727","545.977272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","0","43","43","0","0","43","43","0","43","43","43","0","43","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","570","10755","7216","570","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","288191","89877","278669","285976","6785","100633","285980","284773","6792","290197","290770","286986","14010","290197","NA","Sternberg task","30","24023","44","yes","1024"
"68.8888888889","68.8888888889","545.844444444","545.844444444","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","0","44","44","0","0","44","44","0","44","44","44","0","44","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","540","10755","7216","540","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","294213","89877","290799","291997","6785","100633","292001","284773","6792","296219","296762","293007","14010","296218","NA","Sternberg task","31","24563","45","yes","1024"
"69.5652173913","69.5652173913","548.413043478","548.413043478","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","0","45","45","0","0","45","45","0","45","45","45","0","45","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","664","10755","7216","664","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","300195","89877","296783","297982","6785","100633","297986","284773","6792","302199","302865","298990","14010","302199","NA","Sternberg task","32","25227","46","yes","1024"
"70.2127659574","70.2127659574","547.957446809","547.957446809","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","0","0","46","46","0","46","46","46","0","46","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","527","10755","7216","527","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","306308","89877","302895","304092","6785","100633","304096","284773","6792","308313","308842","305103","14010","308313","NA","Sternberg task","33","25754","47","yes","1024"
"70.8333333333","70.8333333333","548.6875","548.6875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","0","47","47","0","0","47","47","0","47","47","47","0","47","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","583","10755","7216","583","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","312275","89877","308862","310062","6785","100633","310066","284773","6792","314280","314865","311071","14010","314280","NA","Sternberg task","34","26337","48","yes","1024"
"71.4285714286","71.4285714286","548.489795918","548.489795918","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","48","0","48","48","0","0","48","48","0","48","48","48","0","48","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","539","10755","7216","539","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","318621","89877","315214","316405","6785","100633","316409","284773","6792","320628","321169","317415","14010","320627","NA","Sternberg task","35","26876","49","yes","1024"
"72","72","549.42","549.42","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","0","49","49","0","0","49","49","0","49","49","49","0","49","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","595","10755","7216","595","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","324620","89877","321201","322405","6785","100633","322409","284773","6792","326627","327225","323414","14010","326626","NA","Sternberg task","36","27471","50","yes","1024"
"72.5490196078","72.5490196078","546.941176471","546.941176471","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","0","50","50","0","0","50","50","0","50","50","50","0","50","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","423","10755","7216","423","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","330667","89877","327252","328452","6785","100633","328456","284773","6792","332672","333098","329461","14010","332671","NA","Sternberg task","37","27894","51","yes","1024"
"73.0769230769","73.0769230769","543.096153846","543.096153846","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","0","51","51","0","0","51","51","0","51","51","51","0","51","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","347","10755","7216","347","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","336542","89877","333128","334327","6785","100633","334331","284773","6792","338548","338897","335337","14010","338548","NA","Sternberg task","38","28241","52","yes","1024"
"73.5849056604","73.5849056604","544.79245283","544.79245283","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","0","52","52","0","0","52","52","0","52","52","52","0","52","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","633","10755","7216","633","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","342335","89877","338922","340120","6785","100633","340124","284773","6792","344342","344978","341129","14010","344341","NA","Sternberg task","39","28874","53","yes","1024"
"74.0740740741","74.0740740741","542.814814815","542.814814815","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","0","53","53","0","0","53","53","0","53","53","53","0","53","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","438","10755","7216","438","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","348410","89877","344998","346197","6785","100633","346201","284773","6792","350417","350857","347204","14010","350416","NA","Sternberg task","40","29312","54","yes","1024"
"72.7272727273","72.7272727273","543.781818182","543.781818182","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","54","0","54","54","0","0","54","54","0","54","54","54","0","54","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.3","4","y","0","right","right","right","right","NA","596","10755","7216","596","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","354300","89877","350882","352085","6785","100633","352089","284773","6792","356307","356906","353094","14010","356307","NA","Sternberg task","40","29908","55","yes","1024"
"73.2142857143","73.2142857143","541.267857143","541.267857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","0","55","55","0","0","55","55","0","55","55","55","0","55","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","403","10755","7216","403","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","360349","89877","350882","358134","6785","100633","358138","356937","6792","362356","362761","359143","14010","362355","NA","Sternberg task","41","30311","56","yes","1024"
"73.6842105263","73.6842105263","538.947368421","538.947368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","0","56","56","0","0","56","56","0","56","56","56","0","56","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","409","10755","7216","409","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","366201","89877","362787","363986","6785","100633","363990","356937","6792","368206","368618","364995","14010","368206","NA","Sternberg task","42","30720","57","yes","1024"
"74.1379310345","74.1379310345","535.913793103","535.913793103","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","0","57","57","0","0","57","57","0","57","57","57","0","57","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","363","10755","7216","363","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","372055","89877","368638","369839","6785","100633","369843","356937","6792","374060","374426","370848","14010","374059","NA","Sternberg task","43","31083","58","yes","1024"
"74.5762711864","74.5762711864","537.237288136","537.237288136","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","0","58","58","0","0","58","58","0","58","58","58","0","58","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","614","10755","7216","614","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","377877","89877","374469","375667","6785","100633","375671","356937","6792","379880","380497","376674","14010","379880","NA","Sternberg task","44","31697","59","yes","1024"
"75","75","536.7","536.7","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","0","59","59","0","0","59","59","0","59","59","59","0","59","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","505","10755","7216","505","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","383951","89877","380534","381736","6785","100633","381740","356937","6792","385958","386466","382746","14010","385957","NA","Sternberg task","45","32202","60","yes","1024"
"75.4098360656","75.4098360656","535.573770492","535.573770492","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","0","60","60","0","0","60","60","0","60","60","60","0","60","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","468","10755","7216","468","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","389899","89877","386485","387684","6785","100633","387688","356937","6792","391906","392377","388693","14010","391905","NA","Sternberg task","46","32670","61","yes","1024"
"75.8064516129","75.8064516129","534.35483871","534.35483871","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","0","61","61","0","0","61","61","0","61","61","61","0","61","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","460","10755","7216","460","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","395819","89877","392405","393604","6785","100633","393608","356937","6792","397826","398289","394613","14010","397825","NA","Sternberg task","47","33130","62","yes","1024"
"74.6031746032","74.6031746032","532.73015873","532.73015873","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","62","0","62","62","0","0","62","62","0","62","62","62","0","62","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","432","10755","7216","432","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","401728","89877","398315","399513","6785","100633","399517","356937","6792","403735","404170","400523","14010","403734","NA","Sternberg task","47","33562","63","yes","1024"
"75","75","534.21875","534.21875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","0","63","63","0","0","63","63","0","63","63","63","0","63","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","628","10755","7216","628","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","407620","89877","398315","405405","6785","100633","405409","404201","6792","409627","410258","406414","14010","409626","NA","Sternberg task","48","34190","64","yes","1024"
"73.8461538462","73.8461538462","534.892307692","534.892307692","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","64","0","64","64","0","0","64","64","0","64","64","64","0","64","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","578","10755","7216","578","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","413703","89877","410286","411487","6785","100633","411491","404201","6792","415708","416289","412497","14010","415708","NA","Sternberg task","48","34768","65","yes","1024"
"74.2424242424","74.2424242424","532.787878788","532.787878788","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","0","65","65","0","0","65","65","0","65","65","65","0","65","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","396","10755","7216","396","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","419733","89877","410286","417519","6785","100633","417523","416321","6792","421739","422138","418528","14010","421739","NA","Sternberg task","49","35164","66","yes","1024"
"74.6268656716","74.6268656716","531.820895522","531.820895522","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","0","66","66","0","0","66","66","0","66","66","66","0","66","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","468","10755","7216","468","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","425581","89877","422164","423365","6785","100633","423369","416321","6792","427587","428058","424374","14010","427586","NA","Sternberg task","50","35632","67","yes","1024"
"75","75","530.205882353","530.205882353","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","0","67","67","0","0","67","67","0","67","67","67","0","67","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","422","10755","7216","422","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","431499","89877","428083","429283","6785","100633","429287","416321","6792","433504","433929","430293","14010","433504","NA","Sternberg task","51","36054","68","yes","1024"
"75.3623188406","75.3623188406","531.028985507","531.028985507","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","0","68","68","0","0","68","68","0","68","68","68","0","68","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","587","10755","7216","587","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","437374","89877","433959","435158","6785","100633","435162","416321","6792","439380","439970","436168","14010","439380","NA","Sternberg task","52","36641","69","yes","1024"
"75.7142857143","75.7142857143","531.085714286","531.085714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","0","69","69","0","0","69","69","0","69","69","69","0","69","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","535","10755","7216","535","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","443409","89877","439995","441194","6785","100633","441198","416321","6792","445416","445954","442203","14010","445416","NA","Sternberg task","53","37176","70","yes","1024"
