"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_new_keyboard_response","correct_response","count_ISI","count_MemorySet","count_PracticeLoop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instructions1","count_instructions2","count_logger","count_new_keyboard_response","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instructions1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instructions1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_MemorySet","time_PracticeLoop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instructions1","time_instructions2","time_logger","time_new_keyboard_response","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"63.63636363636363","63.63636363636363","918.5454545454545","918.5454545454545","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","10","10","0","10","10","0","0","10","10","0","0","10","10","10","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","NA","left","NA","626","46242","NA","626","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","115161","113948","49498","111852","112925","3199","NA","112936","82081","3234","NA","117800","117173","117173","NA","Sternberg Task","7","10104","11","yes","1024"
"66.66666666666667","66.66666666666667","896.6666666666666","896.6666666666666","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","11","11","0","11","11","0","0","11","11","0","0","11","11","11","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","3 1 9 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","656","46242","NA","656","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","121130","119917","49498","117821","118894","3199","NA","118905","82081","3234","NA","123800","123143","123143","NA","Sternberg Task","8","10760","12","yes","1024"
"69.23076923076923","69.23076923076923","870","870","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","12","12","0","12","12","0","0","12","12","0","0","12","12","12","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","0","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","550","46242","9600","550","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","136777","135564","49498","123822","134540","3199","134467","134551","82081","3234","124866","139340","138789","138789","NA","Sternberg Task","9","11310","13","yes","1024"
"71.42857142857143","71.42857142857143","853.5","853.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","13","0","13","13","0","0","13","13","0","0","13","13","13","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","1","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","639","46242","9600","639","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","142676","141462","49498","139361","140438","3199","134467","140450","82081","3234","124866","145331","144690","144689","NA","Sternberg Task","10","11949","14","yes","1024"
"73.33333333333333","73.33333333333333","825.6666666666666","825.6666666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","14","14","0","14","14","0","0","14","14","0","0","14","14","14","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","2","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","436","46242","9600","436","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","148661","147448","49498","145352","146425","3199","134467","146436","82081","3234","124866","151110","150672","150672","NA","Sternberg Task","11","12385","15","yes","1024"
"68.75","68.75","799.5","799.5","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","15","15","0","15","15","0","0","15","15","0","0","15","15","15","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","407","46242","9600","407","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","154445","153231","49498","151132","152207","3199","134467","152219","82081","3234","124866","156866","156457","156457","NA","Sternberg Task","11","12792","16","yes","1024"
"64.70588235294117","64.70588235294117","793.1176470588235","793.1176470588235","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","16","16","0","16","16","0","0","16","16","0","0","16","16","16","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","right","right","NA","691","46242","9600","691","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","160199","158986","49498","151132","157962","3199","134467","157973","156887","3234","124866","162903","162211","162211","NA","Sternberg Task","11","13483","17","yes","1024"
"66.66666666666667","66.66666666666667","784.0555555555555","784.0555555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","17","17","0","17","17","0","0","17","17","0","0","17","17","17","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","630","46242","9600","630","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","166237","165024","49498","151132","164000","3199","134467","164011","162925","3234","124866","168881","168249","168249","NA","Sternberg Task","12","14113","18","yes","1024"
"63.1578947368421","63.1578947368421","778.8947368421053","778.8947368421053","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","18","18","0","18","18","0","0","18","18","0","0","18","18","18","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","right","right","NA","686","46242","9600","686","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","172214","171000","49498","168902","169975","3199","134467","169988","162925","3234","124866","174912","174225","174225","NA","Sternberg Task","12","14799","19","yes","1024"
"65","65","771.6","771.6","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","19","19","0","19","19","0","0","19","19","0","0","19","19","19","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","633","46242","9600","633","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","178249","177036","49498","168902","176012","3199","134467","176024","174933","3234","124866","180896","180262","180262","NA","Sternberg Task","13","15432","20","yes","1024"
"66.66666666666667","66.66666666666667","761.0952380952381","761.0952380952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","20","20","0","20","20","0","0","20","20","0","0","20","20","20","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","551","46242","9600","551","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","184230","183017","49498","180918","181992","3199","134467","182004","174933","3234","124866","186795","186242","186242","NA","Sternberg Task","14","15983","21","yes","1024"
"68.18181818181819","68.18181818181819","757.7727272727273","757.7727272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","21","0","21","21","0","0","21","21","0","0","21","21","21","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","688","46242","9600","688","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","190126","188913","49498","186815","187890","3199","134467","187901","174933","3234","124866","192828","192138","192138","NA","Sternberg Task","15","16671","22","yes","1024"
"69.56521739130434","69.56521739130434","762.2173913043479","762.2173913043479","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","0","22","22","0","0","22","22","0","0","22","22","22","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","860","46242","9600","860","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","196162","194948","49498","192849","193924","3199","134467","193936","174933","3234","124866","199034","198173","198173","NA","Sternberg Task","16","17531","23","yes","1024"
"70.83333333333333","70.83333333333333","763.5416666666666","763.5416666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","23","0","23","23","0","0","23","23","0","0","23","23","23","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","794","46242","9600","794","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","202370","201156","49498","199057","200132","3199","134467","200144","174933","3234","124866","205177","204382","204382","NA","Sternberg Task","17","18325","24","yes","1024"
"72","72","764.84","764.84","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","0","24","24","0","0","24","24","0","0","24","24","24","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","796","46242","9600","796","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","208513","207300","49498","205199","206276","3199","134467","206288","174933","3234","124866","211323","210525","210524","NA","Sternberg Task","18","19121","25","yes","1024"
"73.07692307692308","73.07692307692308","760.6153846153846","760.6153846153846","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","25","25","0","25","25","0","0","25","25","0","0","25","25","25","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","655","46242","9600","655","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","214659","213443","49498","211344","212419","3199","134467","212430","174933","3234","124866","217327","216671","216670","NA","Sternberg Task","19","19776","26","yes","1024"
"74.07407407407408","74.07407407407408","748.1851851851852","748.1851851851852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","26","0","26","26","0","0","26","26","0","0","26","26","26","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","425","46242","9600","425","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","220660","219446","49498","217349","218423","3199","134467","218434","174933","3234","124866","223098","222672","222672","NA","Sternberg Task","20","20201","27","yes","1024"
"75","75","759.8214285714286","759.8214285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","27","27","0","27","27","0","0","27","27","0","0","27","27","27","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","1074","46242","9600","1074","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","226431","225218","49498","223119","224195","3199","134467","224206","174933","3234","124866","229519","228443","228443","NA","Sternberg Task","21","21275","28","yes","1024"
"75.86206896551724","75.86206896551724","757.9310344827586","757.9310344827586","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","28","28","0","28","28","0","0","28","28","0","0","28","28","28","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","705","46242","9600","705","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","232851","231637","49498","229540","230613","3199","134467","230625","174933","3234","124866","235570","234864","234864","NA","Sternberg Task","22","21980","29","yes","1024"
"76.66666666666667","76.66666666666667","753.7333333333333","753.7333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","29","29","0","29","29","0","0","29","29","0","0","29","29","29","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","632","46242","9600","632","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","238894","237680","49498","235583","236656","3199","134467","236667","174933","3234","124866","241539","240906","240906","NA","Sternberg Task","23","22612","30","yes","1024"
"77.41935483870968","77.41935483870968","750.1935483870968","750.1935483870968","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","0","30","30","0","0","30","30","0","0","30","30","30","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","644","46242","9600","644","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","244871","243658","49498","241561","242635","3199","134467","242646","174933","3234","124866","247528","246883","246883","NA","Sternberg Task","24","23256","31","yes","1024"
"78.125","78.125","751.9375","751.9375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","31","0","31","31","0","0","31","31","0","0","31","31","31","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","806","46242","9600","806","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","250862","249648","49498","247549","248624","3199","134467","248636","174933","3234","124866","253681","252874","252874","NA","Sternberg Task","25","24062","32","yes","1024"
"78.78787878787878","78.78787878787878","748.3939393939394","748.3939393939394","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","32","32","0","32","32","0","0","32","32","0","0","32","32","32","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","635","46242","9600","635","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","257016","255801","49498","253704","254778","3199","134467","254789","174933","3234","124866","259664","259028","259028","NA","Sternberg Task","26","24697","33","yes","1024"
"79.41176470588235","79.41176470588235","746.1470588235294","746.1470588235294","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","33","0","33","33","0","0","33","33","0","0","33","33","33","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","672","46242","9600","672","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","262997","261782","49498","259685","260758","3199","134467","260769","174933","3234","124866","265682","265009","265009","NA","Sternberg Task","27","25369","34","yes","1024"
"80","80","744.4571428571429","744.4571428571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","0","34","34","0","0","34","34","0","0","34","34","34","0","Sun Oct 25 18:40:38 2020","The main experiment item","yes","HoughSternbergTask.osexp","/Users/tionnahough/Desktop/Fall 2020","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/tionnahough/Desktop/th-subject-2.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","687","46242","9600","687","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","269019","267804","49498","265704","266780","3199","134467","266791","174933","3234","124866","271719","271031","271031","NA","Sternberg Task","28","26056","35","yes","1024"
